municipality,group,variable,month,Cesáreas,TOTAL
SAN CARLOS,atencion de partos en servicios,cesareas,2010-01-01,5,5
SAN IGNACIO,atencion de partos en servicios,cesareas,2010-01-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2010-01-01,31,31
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2010-01-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2010-01-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2010-01-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2010-01-01,7,7
SAN JULIAN,atencion de partos en servicios,cesareas,2010-01-01,6,6
SAN LUCAS,atencion de partos en servicios,cesareas,2010-01-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2010-01-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2010-01-01,8,8
SANTA ANA,atencion de partos en servicios,cesareas,2010-01-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2010-01-01,1361,1361
SHINAOTA,atencion de partos en servicios,cesareas,2010-01-01,13,13
SUCRE,atencion de partos en servicios,cesareas,2010-01-01,187,187
TARABUCO,atencion de partos en servicios,cesareas,2010-01-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2010-01-01,156,156
TIQUIPAYA,atencion de partos en servicios,cesareas,2010-01-01,9,9
TRINIDAD,atencion de partos en servicios,cesareas,2010-01-01,104,104
TUPIZA,atencion de partos en servicios,cesareas,2010-01-01,12,12
UYUNI,atencion de partos en servicios,cesareas,2010-01-01,19,19
VALLEGRANDE,atencion de partos en servicios,cesareas,2010-01-01,10,10
VILLA MONTES,atencion de partos en servicios,cesareas,2010-01-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2010-01-01,6,6
VILLAZON,atencion de partos en servicios,cesareas,2010-01-01,7,7
VINTO,atencion de partos en servicios,cesareas,2010-01-01,1,1
WARNES,atencion de partos en servicios,cesareas,2010-01-01,22,22
YACUIBA,atencion de partos en servicios,cesareas,2010-01-01,50,50
YAPACANI,atencion de partos en servicios,cesareas,2010-01-01,15,15
AIQUILE,atencion de partos en servicios,cesareas,2010-02-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2010-02-01,15,15
ATOCHA,atencion de partos en servicios,cesareas,2010-02-01,3,3
BAURES,atencion de partos en servicios,cesareas,2010-02-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2010-02-01,16,16
CAMARGO,atencion de partos en servicios,cesareas,2010-02-01,5,5
CAMIRI,atencion de partos en servicios,cesareas,2010-02-01,23,23
CARANAVI,atencion de partos en servicios,cesareas,2010-02-01,16,16
CHALLAPATA,atencion de partos en servicios,cesareas,2010-02-01,5,5
CHARAGUA,atencion de partos en servicios,cesareas,2010-02-01,11,11
COBIJA,atencion de partos en servicios,cesareas,2010-02-01,54,54
COCHABAMBA,atencion de partos en servicios,cesareas,2010-02-01,590,590
COLCAPIRHUA,atencion de partos en servicios,cesareas,2010-02-01,8,8
COMARAPA,atencion de partos en servicios,cesareas,2010-02-01,9,9
CONCEPCION,atencion de partos en servicios,cesareas,2010-02-01,3,3
COROICO,atencion de partos en servicios,cesareas,2010-02-01,1,1
COTOCA,atencion de partos en servicios,cesareas,2010-02-01,10,10
CULPINA,atencion de partos en servicios,cesareas,2010-02-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2010-02-01,183,183
EL TORNO,atencion de partos en servicios,cesareas,2010-02-01,9,9
ESCOMA,atencion de partos en servicios,cesareas,2010-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2010-02-01,47,47
LA PAZ,atencion de partos en servicios,cesareas,2010-02-01,533,533
MAGDALENA,atencion de partos en servicios,cesareas,2010-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,cesareas,2010-02-01,12,12
MONTERO,atencion de partos en servicios,cesareas,2010-02-01,91,91
OCURI,atencion de partos en servicios,cesareas,2010-02-01,3,3
ORURO,atencion de partos en servicios,cesareas,2010-02-01,192,192
PADILLA,atencion de partos en servicios,cesareas,2010-02-01,3,3
PORTACHUELO,atencion de partos en servicios,cesareas,2010-02-01,21,21
POTOSI,atencion de partos en servicios,cesareas,2010-02-01,76,76
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2010-02-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2010-02-01,13,13
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2010-02-01,11,11
PUNATA,atencion de partos en servicios,cesareas,2010-02-01,35,35
QUILLACOLLO,atencion de partos en servicios,cesareas,2010-02-01,36,36
REYES,atencion de partos en servicios,cesareas,2010-02-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2010-02-01,62,62
ROBORE,atencion de partos en servicios,cesareas,2010-02-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2010-02-01,6,6
SACABA,atencion de partos en servicios,cesareas,2010-02-01,36,36
SAMAIPATA,atencion de partos en servicios,cesareas,2010-02-01,4,4
SAN BORJA,atencion de partos en servicios,cesareas,2010-02-01,15,15
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2010-02-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2010-02-01,14,14
SAN IGNACIO,atencion de partos en servicios,cesareas,2010-02-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2010-02-01,17,17
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2010-02-01,1,1
SAN JOAQUIN,atencion de partos en servicios,cesareas,2010-02-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2010-02-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2010-02-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2010-02-01,2,2
SAN LUCAS,atencion de partos en servicios,cesareas,2010-02-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2010-02-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2010-02-01,6,6
SANTA ANA,atencion de partos en servicios,cesareas,2010-02-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2010-02-01,1365,1365
SANTA ROSA,atencion de partos en servicios,cesareas,2010-02-01,4,4
SHINAOTA,atencion de partos en servicios,cesareas,2010-02-01,12,12
SOPACHUY,atencion de partos en servicios,cesareas,2010-02-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2010-02-01,144,144
TARABUCO,atencion de partos en servicios,cesareas,2010-02-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2010-02-01,162,162
TARVITA,atencion de partos en servicios,cesareas,2010-02-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2010-02-01,5,5
TRINIDAD,atencion de partos en servicios,cesareas,2010-02-01,79,79
TUPIZA,atencion de partos en servicios,cesareas,2010-02-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2010-02-01,15,15
VALLEGRANDE,atencion de partos en servicios,cesareas,2010-02-01,14,14
VILLA MONTES,atencion de partos en servicios,cesareas,2010-02-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2010-02-01,16,16
VILLAZON,atencion de partos en servicios,cesareas,2010-02-01,2,2
WARNES,atencion de partos en servicios,cesareas,2010-02-01,16,16
YACUIBA,atencion de partos en servicios,cesareas,2010-02-01,49,49
YAPACANI,atencion de partos en servicios,cesareas,2010-02-01,4,4
ZUDAÑEZ,atencion de partos en servicios,cesareas,2010-02-01,1,1
AIQUILE,atencion de partos en servicios,cesareas,2010-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2010-03-01,15,15
ATOCHA,atencion de partos en servicios,cesareas,2010-03-01,1,1
BAURES,atencion de partos en servicios,cesareas,2010-03-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2010-03-01,23,23
CAMARGO,atencion de partos en servicios,cesareas,2010-03-01,9,9
CAMIRI,atencion de partos en servicios,cesareas,2010-03-01,41,41
CARACOLLO,atencion de partos en servicios,cesareas,2010-03-01,1,1
CARANAVI,atencion de partos en servicios,cesareas,2010-03-01,8,8
CHALLAPATA,atencion de partos en servicios,cesareas,2010-03-01,4,4
CHARAGUA,atencion de partos en servicios,cesareas,2010-03-01,9,9
COBIJA,atencion de partos en servicios,cesareas,2010-03-01,50,50
COCHABAMBA,atencion de partos en servicios,cesareas,2010-03-01,699,699
COLCAPIRHUA,atencion de partos en servicios,cesareas,2010-03-01,18,18
COMARAPA,atencion de partos en servicios,cesareas,2010-03-01,6,6
CONCEPCION,atencion de partos en servicios,cesareas,2010-03-01,14,14
COROICO,atencion de partos en servicios,cesareas,2010-03-01,19,19
COTAGAITA,atencion de partos en servicios,cesareas,2010-03-01,1,1
COTOCA,atencion de partos en servicios,cesareas,2010-03-01,6,6
CULPINA,atencion de partos en servicios,cesareas,2010-03-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2010-03-01,241,241
EL TORNO,atencion de partos en servicios,cesareas,2010-03-01,9,9
ESCOMA,atencion de partos en servicios,cesareas,2010-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2010-03-01,22,22
LA PAZ,atencion de partos en servicios,cesareas,2010-03-01,661,661
LLALLAGUA,atencion de partos en servicios,cesareas,2010-03-01,2,2
MAGDALENA,atencion de partos en servicios,cesareas,2010-03-01,9,9
MONTEAGUDO,atencion de partos en servicios,cesareas,2010-03-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2010-03-01,117,117
ORURO,atencion de partos en servicios,cesareas,2010-03-01,237,237
PADILLA,atencion de partos en servicios,cesareas,2010-03-01,7,7
PATACAMAYA,atencion de partos en servicios,cesareas,2010-03-01,1,1
PORTACHUELO,atencion de partos en servicios,cesareas,2010-03-01,32,32
POTOSI,atencion de partos en servicios,cesareas,2010-03-01,58,58
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2010-03-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2010-03-01,13,13
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2010-03-01,23,23
PUNATA,atencion de partos en servicios,cesareas,2010-03-01,36,36
QUILLACOLLO,atencion de partos en servicios,cesareas,2010-03-01,41,41
RIBERALTA,atencion de partos en servicios,cesareas,2010-03-01,67,67
ROBORE,atencion de partos en servicios,cesareas,2010-03-01,7,7
RURRENABAQUE,atencion de partos en servicios,cesareas,2010-03-01,5,5
SACABA,atencion de partos en servicios,cesareas,2010-03-01,44,44
SAMAIPATA,atencion de partos en servicios,cesareas,2010-03-01,5,5
SAN BORJA,atencion de partos en servicios,cesareas,2010-03-01,20,20
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2010-03-01,5,5
SAN CARLOS,atencion de partos en servicios,cesareas,2010-03-01,23,23
SAN IGNACIO,atencion de partos en servicios,cesareas,2010-03-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2010-03-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2010-03-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2010-03-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2010-03-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2010-03-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2010-03-01,11,11
SAN LUCAS,atencion de partos en servicios,cesareas,2010-03-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2010-03-01,6,6
SAN RAMON BENI,atencion de partos en servicios,cesareas,2010-03-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2010-03-01,9,9
SANTA ANA,atencion de partos en servicios,cesareas,2010-03-01,23,23
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2010-03-01,1729,1729
SANTA ROSA,atencion de partos en servicios,cesareas,2010-03-01,2,2
SHINAOTA,atencion de partos en servicios,cesareas,2010-03-01,23,23
SOPACHUY,atencion de partos en servicios,cesareas,2010-03-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2010-03-01,175,175
TARABUCO,atencion de partos en servicios,cesareas,2010-03-01,6,6
TARIJA,atencion de partos en servicios,cesareas,2010-03-01,166,166
TARVITA,atencion de partos en servicios,cesareas,2010-03-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2010-03-01,8,8
TRINIDAD,atencion de partos en servicios,cesareas,2010-03-01,112,112
TUPIZA,atencion de partos en servicios,cesareas,2010-03-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2010-03-01,7,7
VALLEGRANDE,atencion de partos en servicios,cesareas,2010-03-01,19,19
VILLA MONTES,atencion de partos en servicios,cesareas,2010-03-01,33,33
VILLA TUNARI,atencion de partos en servicios,cesareas,2010-03-01,19,19
VILLAZON,atencion de partos en servicios,cesareas,2010-03-01,6,6
VINTO,atencion de partos en servicios,cesareas,2010-03-01,1,1
WARNES,atencion de partos en servicios,cesareas,2010-03-01,21,21
YACUIBA,atencion de partos en servicios,cesareas,2010-03-01,52,52
YAPACANI,atencion de partos en servicios,cesareas,2010-03-01,21,21
ACHACACHI,atencion de partos en servicios,cesareas,2010-04-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2010-04-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2010-04-01,17,17
ATOCHA,atencion de partos en servicios,cesareas,2010-04-01,10,10
BAURES,atencion de partos en servicios,cesareas,2010-04-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2010-04-01,13,13
CAMARGO,atencion de partos en servicios,cesareas,2010-04-01,7,7
CAMIRI,atencion de partos en servicios,cesareas,2010-04-01,34,34
CARANAVI,atencion de partos en servicios,cesareas,2010-04-01,6,6
CHALLAPATA,atencion de partos en servicios,cesareas,2010-04-01,5,5
CHARAGUA,atencion de partos en servicios,cesareas,2010-04-01,10,10
COBIJA,atencion de partos en servicios,cesareas,2010-04-01,61,61
COCHABAMBA,atencion de partos en servicios,cesareas,2010-04-01,652,652
COLCAPIRHUA,atencion de partos en servicios,cesareas,2010-04-01,17,17
COMARAPA,atencion de partos en servicios,cesareas,2010-04-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2010-04-01,6,6
COROICO,atencion de partos en servicios,cesareas,2010-04-01,8,8
COTOCA,atencion de partos en servicios,cesareas,2010-04-01,9,9
CULPINA,atencion de partos en servicios,cesareas,2010-04-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2010-04-01,220,220
EL TORNO,atencion de partos en servicios,cesareas,2010-04-01,12,12
GUAYARAMERIN,atencion de partos en servicios,cesareas,2010-04-01,33,33
LA PAZ,atencion de partos en servicios,cesareas,2010-04-01,610,610
LLALLAGUA,atencion de partos en servicios,cesareas,2010-04-01,11,11
MAGDALENA,atencion de partos en servicios,cesareas,2010-04-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2010-04-01,6,6
MONTEAGUDO,atencion de partos en servicios,cesareas,2010-04-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2010-04-01,111,111
OCURI,atencion de partos en servicios,cesareas,2010-04-01,3,3
ORURO,atencion de partos en servicios,cesareas,2010-04-01,214,214
PADILLA,atencion de partos en servicios,cesareas,2010-04-01,3,3
PATACAMAYA,atencion de partos en servicios,cesareas,2010-04-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2010-04-01,19,19
POTOSI,atencion de partos en servicios,cesareas,2010-04-01,62,62
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2010-04-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2010-04-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2010-04-01,21,21
PUNATA,atencion de partos en servicios,cesareas,2010-04-01,35,35
QUILLACOLLO,atencion de partos en servicios,cesareas,2010-04-01,40,40
REYES,atencion de partos en servicios,cesareas,2010-04-01,3,3
RIBERALTA,atencion de partos en servicios,cesareas,2010-04-01,70,70
ROBORE,atencion de partos en servicios,cesareas,2010-04-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2010-04-01,7,7
SACABA,atencion de partos en servicios,cesareas,2010-04-01,30,30
SAMAIPATA,atencion de partos en servicios,cesareas,2010-04-01,2,2
SAN BORJA,atencion de partos en servicios,cesareas,2010-04-01,22,22
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2010-04-01,6,6
SAN CARLOS,atencion de partos en servicios,cesareas,2010-04-01,17,17
SAN IGNACIO,atencion de partos en servicios,cesareas,2010-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2010-04-01,28,28
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2010-04-01,5,5
SAN JOAQUIN,atencion de partos en servicios,cesareas,2010-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2010-04-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2010-04-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2010-04-01,18,18
SAN LORENZO(TJA),atencion de partos en servicios,cesareas,2010-04-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2010-04-01,11,11
SAN RAMON BENI,atencion de partos en servicios,cesareas,2010-04-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2010-04-01,9,9
SANTA ANA,atencion de partos en servicios,cesareas,2010-04-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2010-04-01,1514,1514
SHINAOTA,atencion de partos en servicios,cesareas,2010-04-01,12,12
SUCRE,atencion de partos en servicios,cesareas,2010-04-01,215,215
TARABUCO,atencion de partos en servicios,cesareas,2010-04-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2010-04-01,188,188
TIQUIPAYA,atencion de partos en servicios,cesareas,2010-04-01,8,8
TRINIDAD,atencion de partos en servicios,cesareas,2010-04-01,108,108
TUPIZA,atencion de partos en servicios,cesareas,2010-04-01,4,4
UYUNI,atencion de partos en servicios,cesareas,2010-04-01,17,17
VALLEGRANDE,atencion de partos en servicios,cesareas,2010-04-01,20,20
VIACHA,atencion de partos en servicios,cesareas,2010-04-01,2,2
VILLA MONTES,atencion de partos en servicios,cesareas,2010-04-01,30,30
VILLA TUNARI,atencion de partos en servicios,cesareas,2010-04-01,27,27
VILLAZON,atencion de partos en servicios,cesareas,2010-04-01,9,9
VINTO,atencion de partos en servicios,cesareas,2010-04-01,1,1
WARNES,atencion de partos en servicios,cesareas,2010-04-01,22,22
YACUIBA,atencion de partos en servicios,cesareas,2010-04-01,66,66
YAPACANI,atencion de partos en servicios,cesareas,2010-04-01,12,12
ACHACACHI,atencion de partos en servicios,cesareas,2010-05-01,5,5
AIQUILE,atencion de partos en servicios,cesareas,2010-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2010-05-01,9,9
ATOCHA,atencion de partos en servicios,cesareas,2010-05-01,2,2
BAURES,atencion de partos en servicios,cesareas,2010-05-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2010-05-01,21,21
CAMARGO,atencion de partos en servicios,cesareas,2010-05-01,9,9
CAMIRI,atencion de partos en servicios,cesareas,2010-05-01,48,48
CARANAVI,atencion de partos en servicios,cesareas,2010-05-01,18,18
CHALLAPATA,atencion de partos en servicios,cesareas,2010-05-01,4,4
CHARAGUA,atencion de partos en servicios,cesareas,2010-05-01,5,5
COBIJA,atencion de partos en servicios,cesareas,2010-05-01,30,30
COCHABAMBA,atencion de partos en servicios,cesareas,2010-05-01,701,701
COLCAPIRHUA,atencion de partos en servicios,cesareas,2010-05-01,34,34
COMARAPA,atencion de partos en servicios,cesareas,2010-05-01,4,4
CONCEPCION,atencion de partos en servicios,cesareas,2010-05-01,7,7
COROICO,atencion de partos en servicios,cesareas,2010-05-01,5,5
COTOCA,atencion de partos en servicios,cesareas,2010-05-01,4,4
CULPINA,atencion de partos en servicios,cesareas,2010-05-01,4,4
EL ALTO,atencion de partos en servicios,cesareas,2010-05-01,254,254
EL TORNO,atencion de partos en servicios,cesareas,2010-05-01,12,12
GUAYARAMERIN,atencion de partos en servicios,cesareas,2010-05-01,34,34
LA PAZ,atencion de partos en servicios,cesareas,2010-05-01,554,554
LLALLAGUA,atencion de partos en servicios,cesareas,2010-05-01,9,9
MAGDALENA,atencion de partos en servicios,cesareas,2010-05-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2010-05-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2010-05-01,8,8
MONTERO,atencion de partos en servicios,cesareas,2010-05-01,109,109
ORURO,atencion de partos en servicios,cesareas,2010-05-01,212,212
PADILLA,atencion de partos en servicios,cesareas,2010-05-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2010-05-01,27,27
POTOSI,atencion de partos en servicios,cesareas,2010-05-01,75,75
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2010-05-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2010-05-01,22,22
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2010-05-01,26,26
PUNATA,atencion de partos en servicios,cesareas,2010-05-01,26,26
QUILLACOLLO,atencion de partos en servicios,cesareas,2010-05-01,41,41
REYES,atencion de partos en servicios,cesareas,2010-05-01,4,4
RIBERALTA,atencion de partos en servicios,cesareas,2010-05-01,52,52
ROBORE,atencion de partos en servicios,cesareas,2010-05-01,5,5
RURRENABAQUE,atencion de partos en servicios,cesareas,2010-05-01,6,6
SACABA,atencion de partos en servicios,cesareas,2010-05-01,28,28
SAN BORJA,atencion de partos en servicios,cesareas,2010-05-01,26,26
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2010-05-01,6,6
SAN CARLOS,atencion de partos en servicios,cesareas,2010-05-01,17,17
SAN IGNACIO,atencion de partos en servicios,cesareas,2010-05-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2010-05-01,23,23
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2010-05-01,7,7
SAN JOAQUIN,atencion de partos en servicios,cesareas,2010-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2010-05-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2010-05-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2010-05-01,11,11
SAN LUCAS,atencion de partos en servicios,cesareas,2010-05-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2010-05-01,9,9
SAN RAMON BENI,atencion de partos en servicios,cesareas,2010-05-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2010-05-01,5,5
SANTA ANA,atencion de partos en servicios,cesareas,2010-05-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2010-05-01,1515,1515
SANTA ROSA,atencion de partos en servicios,cesareas,2010-05-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2010-05-01,17,17
SOPACHUY,atencion de partos en servicios,cesareas,2010-05-01,3,3
SUCRE,atencion de partos en servicios,cesareas,2010-05-01,197,197
TARABUCO,atencion de partos en servicios,cesareas,2010-05-01,6,6
TARIJA,atencion de partos en servicios,cesareas,2010-05-01,150,150
TIQUIPAYA,atencion de partos en servicios,cesareas,2010-05-01,8,8
TRINIDAD,atencion de partos en servicios,cesareas,2010-05-01,89,89
TUPIZA,atencion de partos en servicios,cesareas,2010-05-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2010-05-01,9,9
VALLEGRANDE,atencion de partos en servicios,cesareas,2010-05-01,18,18
VIACHA,atencion de partos en servicios,cesareas,2010-05-01,2,2
VILLA MONTES,atencion de partos en servicios,cesareas,2010-05-01,39,39
VILLA TUNARI,atencion de partos en servicios,cesareas,2010-05-01,32,32
VILLAZON,atencion de partos en servicios,cesareas,2010-05-01,4,4
VINTO,atencion de partos en servicios,cesareas,2010-05-01,2,2
WARNES,atencion de partos en servicios,cesareas,2010-05-01,21,21
YACUIBA,atencion de partos en servicios,cesareas,2010-05-01,63,63
YAPACANI,atencion de partos en servicios,cesareas,2010-05-01,16,16
YOTALA,atencion de partos en servicios,cesareas,2010-05-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2010-06-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2010-06-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2010-06-01,5,5
ATOCHA,atencion de partos en servicios,cesareas,2010-06-01,3,3
