department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2007,1,Numero de ciclos entregados,12
La Paz,20201,Achacachi,2007,1,Numero de ciclos entregados,32
La Paz,20104,Achocalla,2007,1,Numero de ciclos entregados,4
Cochabamba,30201,Aiquile,2007,1,Numero de ciclos entregados,3
Cochabamba,31303,Alalay,2007,1,Numero de ciclos entregados,1
Chuquisaca,10404,Alcala,2007,1,Numero de ciclos entregados,9
La Paz,20202,Ancoraimes,2007,1,Numero de ciclos entregados,16
Oruro,40603,Antequera,2007,1,Numero de ciclos entregados,6
La Paz,20701,Apolo,2007,1,Numero de ciclos entregados,3
Cochabamba,30501,Arani,2007,1,Numero de ciclos entregados,6
Cochabamba,30601,Arque,2007,1,Numero de ciclos entregados,6
Santa Cruz,71501,Ascencion De Guarayos,2007,1,Numero de ciclos entregados,44
Potosí,50802,Atocha,2007,1,Numero de ciclos entregados,34
La Paz,20503,Aucapata,2007,1,Numero de ciclos entregados,5
La Paz,20502,Ayata,2007,1,Numero de ciclos entregados,2
La Paz,21303,Ayo Ayo,2007,1,Numero de ciclos entregados,2
Cochabamba,30301,Ayopaya (v. De Independencia),2007,1,Numero de ciclos entregados,8
Chuquisaca,10201,Azurduy,2007,1,Numero de ciclos entregados,13
La Paz,21203,Batallas,2007,1,Numero de ciclos entregados,5
Beni,80802,Baures,2007,1,Numero de ciclos entregados,45
Potosí,50104,Belen De Urmiri,2007,1,Numero de ciclos entregados,3
Pando,90104,Bella Flor,2007,1,Numero de ciclos entregados,5
Tarija,60202,Bermejo,2007,1,Numero de ciclos entregados,14
Potosí,50301,Betanzos,2007,1,Numero de ciclos entregados,6
Pando,90103,Bolpebra,2007,1,Numero de ciclos entregados,8
Santa Cruz,70707,Boyuibe,2007,1,Numero de ciclos entregados,6
Santa Cruz,70401,Buena Vista,2007,1,Numero de ciclos entregados,51
Santa Cruz,70703,Cabezas,2007,1,Numero de ciclos entregados,47
La Paz,20905,Cairoma,2007,1,Numero de ciclos entregados,15
Potosí,51102,"Caiza ""d""",2007,1,Numero de ciclos entregados,3
La Paz,21003,Cajuata,2007,1,Numero de ciclos entregados,2
La Paz,21304,Calamarca,2007,1,Numero de ciclos entregados,6
Chuquisaca,10701,Camargo,2007,1,Numero de ciclos entregados,8
Santa Cruz,70706,Camiri,2007,1,Numero de ciclos entregados,88
Cochabamba,30701,Capinota,2007,1,Numero de ciclos entregados,4
La Paz,20302,Caquiaviri,2007,1,Numero de ciclos entregados,3
Oruro,40102,Caracollo,2007,1,Numero de ciclos entregados,6
La Paz,22001,Caranavi,2007,1,Numero de ciclos entregados,25
Tarija,60302,Carapari,2007,1,Numero de ciclos entregados,12
Potosí,50702,Caripuyo,2007,1,Numero de ciclos entregados,13
