municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,56,56
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,23,23
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,66,66
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,47,47
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,11,11
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,22,22
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,33,33
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,21,21
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,20,20
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,23,23
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,38,38
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,24,24
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,18,18
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,45,45
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,42,42
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,32,32
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,29,29
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,17,17
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,37,37
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,120,120
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,24,24
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,466,466
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,73,73
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,26,26
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,35,35
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,57,57
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,18,18
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,36,36
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,75,75
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1077,1077
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,17,17
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,69,69
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,43,43
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,54,54
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,67,67
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,25,25
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,33,33
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,64,64
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,34,34
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,22,22
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,13,13
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,34,34
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,118,118
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,842,842
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,26,26
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,78,78
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,6,6
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,18,18
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,6,6
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,49,49
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,41,41
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,13,13
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,40,40
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,150,150
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,24,24
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,37,37
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,328,328
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,22,22
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,28,28
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,57,57
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,38,38
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,30,30
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,34,34
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,23,23
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,26,26
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,28,28
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,11,11
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,22,22
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,333,333
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,16,16
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,20,20
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,30,30
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,13,13
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,68,68
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,30,30
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,26,26
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,260,260
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,293,293
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,13,13
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,32,32
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,156,156
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,31,31
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,11,11
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,27,27
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,7,7
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,27,27
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,85,85
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,37,37
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,63,63
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,11,11
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,91,91
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,37,37
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,51,51
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,30,30
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,62,62
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,25,25
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,20,20
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1288,1288
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,24,24
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,9,9
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,6,6
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,10,10
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,26,26
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,84,84
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,12,12
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,19,19
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,608,608
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,3,3
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,15,15
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,18,18
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,50,50
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,34,34
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,5,5
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,14,14
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,313,313
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-03-01,28,28
