municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,21,21
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,32,32
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,28,28
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,8,8
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,65,65
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,127,127
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1006,1006
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,18,18
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,33,33
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,75,75
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,18,18
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,27,27
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,21,21
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,8,8
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,34,34
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,20,20
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,14,14
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,33,33
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,171,171
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,7,7
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,37,37
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,501,501
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,43,43
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,56,56
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,41,41
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,17,17
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,17,17
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,42,42
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,25,25
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,25,25
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,24,24
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,28,28
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,48,48
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,14,14
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,534,534
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,13,13
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,47,47
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,21,21
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,14,14
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,38,38
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,36,36
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,81,81
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,163,163
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,47,47
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,35,35
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,230,230
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,44,44
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,22,22
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,277,277
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,32,32
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,47,47
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,3,3
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,243,243
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,10,10
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,31,31
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,18,18
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,15,15
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,10,10
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,23,23
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,107,107
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,3,3
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,34,34
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,52,52
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,115,115
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,38,38
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,15,15
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,101,101
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,38,38
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,43,43
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,23,23
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,53,53
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,19,19
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,33,33
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2192,2192
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,19,19
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,17,17
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,13,13
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,15,15
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,54,54
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,30,30
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,70,70
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,27,27
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,590,590
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,20,20
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,14,14
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,3,3
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,48,48
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,31,31
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,28,28
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,183,183
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,22,22
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,34,34
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,23,23
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,121,121
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,28,28
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,10,10
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,27,27
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,52,52
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,122,122
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,85,85
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,6,6
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,13,13
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,45,45
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,19,19
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,50,50
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,26,26
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,97,97
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,41,41
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,20,20
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,24,24
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,33,33
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,238,238
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,17,17
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,95,95
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,72,72
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,16,16
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,10,10
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,173,173
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,144,144
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,9,9
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,13,13
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,96,96
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,12,12
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,14,14
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,11,11
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-03-01,18,18
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,6,6
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,56,56
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,87,87
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,38,38
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,10,10
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,23,23
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,16,16
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,7,7
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,5,5
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,31,31
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,5,5
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,9,9
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,23,23
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,47,47
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,12,12
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,5,5
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,15,15
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,39,39
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,16,16
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,12,12
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,2,2
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,100,100
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,55,55
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,16,16
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,15,15
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,72,72
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,31,31
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,17,17
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,28,28
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,6,6
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,22,22
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,8,8
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,57,57
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,46,46
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,12,12
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,32,32
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,130,130
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,35,35
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,23,23
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,19,19
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,2,2
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,72,72
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,12,12
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,52,52
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,3,3
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,24,24
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,18,18
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,30,30
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,22,22
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,4,4
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,30,30
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,30,30
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,100,100
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-04-01,35,35
