municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,46,46
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,38,38
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,435,435
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,37,37
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,10,10
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,98,98
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,19,19
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,34,34
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,9,9
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,79,79
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,24,24
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,18,18
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,61,61
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,34,34
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,21,21
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,15,15
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,601,601
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,17,17
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,20,20
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,13,13
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,33,33
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,58,58
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,60,60
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,16,16
QUIABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,368,368
QUIRUSILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,4,4
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,23,23
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,18,18
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,169,169
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,4,4
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,15,15
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,326,326
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,17,17
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,43,43
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,7,7
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,57,57
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,52,52
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,39,39
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,23,23
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,15,15
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,54,54
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,23,23
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,23,23
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,18,18
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,44,44
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,10,10
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,46,46
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,20,20
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,8,8
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,25,25
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,12,12
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,14,14
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1960,1960
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,2,2
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,9,9
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,156,156
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,21,21
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,80,80
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,12,12
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,8,8
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,594,594
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,17,17
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,55,55
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,18,18
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,5,5
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,34,34
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,268,268
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,26,26
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,18,18
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,24,24
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,66,66
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,63,63
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
TODOS SANTOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,14,14
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,14,14
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,21,21
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,24,24
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,22,22
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,110,110
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,7,7
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,367,367
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,72,72
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,8,8
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,32,32
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,19,19
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,76,76
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,26,26
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,35,35
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,7,7
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,30,30
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,26,26
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,170,170
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,12,12
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,52,52
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,16,16
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,4,4
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,33,33
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,14,14
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,260,260
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,3,3
YANACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,11,11
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,47,47
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,9,9
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,38,38
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,2,2
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-03-01,19,19
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,11,11
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,41,41
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,66,66
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,10,10
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,8,8
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,26,26
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,9,9
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,110,110
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,22,22
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,34,34
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,7,7
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,3,3
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,42,42
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,60,60
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,12,12
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,37,37
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,24,24
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,26,26
CAJUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,7,7
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,15,15
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,23,23
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,58,58
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,32,32
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,31,31
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,16,16
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,22,22
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
CATACORA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,37,37
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,29,29
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,66,66
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,13,13
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,62,62
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,44,44
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,21,21
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,12,12
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,26,26
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,150,150
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,79,79
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,35,35
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,769,769
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,65,65
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,10,10
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,8,8
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,71,71
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
COMANCHE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,11,11
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,7,7
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,33,33
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,3,3
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,11,11
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,13,13
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,7,7
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,50,50
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,9,9
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
CURVA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1201,1201
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,8,8
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,13,13
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,39,39
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,11,11
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,14,14
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,17,17
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,2,2
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,65,65
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,34,34
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,11,11
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
HUMANATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,13,13
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,4,4
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,9,9
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,5,5
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-04-01,12,12
