municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,32,32
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,6,6
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,917,917
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,12,12
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,94,94
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,42,42
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,80,80
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,12,12
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,10,10
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,11,11
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,38,38
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,13,13
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,115,115
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,15,15
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,28,28
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,6,6
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,34,34
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,8,8
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,10,10
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,13,13
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,27,27
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,31,31
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,104,104
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,123,123
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1026,1026
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,18,18
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,8,8
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,8,8
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,95,95
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,46,46
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,30,30
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,25,25
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,15,15
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,66,66
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,19,19
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,41,41
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,185,185
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,18,18
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,29,29
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,42,42
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,22,22
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,547,547
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,27,27
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,20,20
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,70,70
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,44,44
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,29,29
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,27,27
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,26,26
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,23,23
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,35,35
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,61,61
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,15,15
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,499,499
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,59,59
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,16,16
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,12,12
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,10,10
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,61,61
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,28,28
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,67,67
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,43,43
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,185,185
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,18,18
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,16,16
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,223,223
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,19,19
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,31,31
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,244,244
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,33,33
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,13,13
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,16,16
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,19,19
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,18,18
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,70,70
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,28,28
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,24,24
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,42,42
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,120,120
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,48,48
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,101,101
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,37,37
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,48,48
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,21,21
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,29,29
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,3,3
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,22,22
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,53,53
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1127,1127
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,44,44
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,13,13
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,9,9
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,14,14
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,44,44
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,33,33
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,83,83
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,6,6
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,18,18
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,40,40
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,623,623
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,5,5
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,17,17
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,17,17
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,4,4
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,30,30
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,22,22
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,17,17
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2015-01-01,299,299
