municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
ACACIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
ACHACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,60,60
ACHOCALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
AIQUILE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,48,48
ALALAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
ALCALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
ANCORAIMES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
ANDAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
ANTEQUERA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
ANZALDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
APOLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,17,17
ARAMPAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
ARANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
ARBIETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
ARQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
ATOCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
AUCAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
AYATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
AYO AYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,30,30
AZURDUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,19,19
BATALLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,22,22
BELEN DE URMIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
BELLA FLOR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
BERMEJO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,48,48
BETANZOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,39,39
BOLIVAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
BOLPEBRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
BOYUIBE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
BUENA VISTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,20,20
CABEZAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
CAIROMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
"CAIZA ""D""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
CAJUATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
CALACOTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
CALAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
CAMARGO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
CAMIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,75,75
CAPINOTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,25,25
CAQUIAVIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
CARACOLLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
CARANAVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,54,54
CARAPARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
CARIPUYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
CHALLAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,50,50
CHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
CHARAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,73,73
CHARAÑA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
CHAYANTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
CHIMORE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
CHIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,25,25
CHUMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
CLIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
COBIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,107,107
COCHABAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,481,481
COLCAPIRHUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,31,31
"COLCHA ""K""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
COLLANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
COLOMI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,26,26
COLPA BELGICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
COLQUECHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,66,66
COLQUENCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
COLQUIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,31,31
COMANCHE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
COMARAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,33,33
COMBAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
COPACABANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,18,18
CORIPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
CORO CORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
COROICO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
CORQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
COTAGAITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,30,30
COTOCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,41,41
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,17,17
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
CUEVO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
CULPINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,28,28
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
CURVA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
DESAGUADERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
EL ALTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,733,733
EL CHORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
EL PUENTE(STC),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
EL PUENTE(TJA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,19,19
EL TORNO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,50,50
EL VILLAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,30,30
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,27,27
EUCALIPTUS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
FILADELFIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
GUANAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
GUAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
GUAYARAMERIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,64,64
GUTIERREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,13,13
HUACARETA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
HUACHACALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
HUANUNI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,21,21
HUARACAJE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
HUAYLLAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
ICLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
INCAHUASI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,43,43
INQUISIVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,17,17
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
IXIAMAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
JESUS DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
LA ASUNTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,25,25
LA GUARDIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
LA PAZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1138,1138
LA RIVERA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
LAGUNILLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
LAJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,29,29
LAS CARRERAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
LICOMA PAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
LLALLAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,71,71
LLICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
LORETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
LURIBAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
MACHARETI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
MAGDALENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
MAIRANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
MALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
MAPIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,20,20
MECAPACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
MINEROS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,13,13
MIZQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,47,47
MOCOMOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
MOJINETE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
MOJOCOYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
MONTEAGUDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,38,38
MONTERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,76,76
MORO MORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
MOROCHATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
OCURI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,29,29
OKINAWA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
OMEREQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
ORURO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,144,144
PADCAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
PADILLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,19,19
PAILON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
PALCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
PALOS BLANCOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,27,27
PAMPA AULLAGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
PAMPA GRANDE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
PAPEL PAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
PASORAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
PATACAMAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
PAZÑA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
PELECHUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
POCOATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,37,37
POCONA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
POJO (CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
POOPO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
PORCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
POROMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,22,22
PORONGO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
PORTACHUELO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,13,13
PORVENIR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
POSTRER VALLE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
POTOSI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,261,261
PRESTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
PUCARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
PUCARANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
PUERTO ACOSTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
PUERTO CARABUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,17,17
PUERTO GONZALO MORENO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
PUERTO PEREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
PUERTO QUIJARRO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
PUERTO RICO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
PUERTO SUAREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,18,18
PUERTO VILLARROEL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,115,115
PUNA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,44,44
PUNATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,67,67
QUIABAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
QUILLACOLLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,153,153
QUIME,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
QUIRUSILLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
RAVELO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
REYES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,18,18
RIBERALTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,396,396
ROBORE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,30,30
RURRENABAQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,50,50
SACABA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,155,155
SACABAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
SACACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,63,63
SAIPINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
SAMAIPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
SAN AGUSTIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
SAN ANDRES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
SAN ANDRES DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
SAN BENITO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
SAN BORJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,71,71
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
SAN CARLOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,39,39
SAN IGNACIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,65,65
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,96,96
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
SAN JAVIER(STC),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,24,24
SAN JOAQUIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,34,34
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,11,11
SAN JULIAN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
SAN LORENZO(PND),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
SAN LUCAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,63,63
SAN MATIAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
SAN PABLO DE LIPEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
SAN PEDRO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,21,21
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
SAN RAFAEL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,10,10
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,16,16
SANTA ANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,27,27
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,338,338
SANTA ROSA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,14,14
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
SANTIVAÑES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,3,3
SAPAHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
SENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,6,6
SICA SICA (VILLA AROMA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,22,22
SICAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
SIPE SIPE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,13,13
SOPACHUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,25,25
SORACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
SORATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
SUCRE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,467,467
TACACOMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
TACOBAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,8,8
TACOPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
TAPACARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,27,27
TARABUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,43,43
TARACO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
TARATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
TARIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,245,245
TARVITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,23,23
TEOPONTE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,9,9
TIAWANACU,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,13,13
TINGUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,21,21
TIPUANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,12,12
TIQUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,42,42
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,57,57
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,1,1
TOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
TOMAVE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,15,15
TOMINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,17,17
TORO TORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,18,18
TOTORA(CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,18,18
TOTORA(ORR),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,7,7
TRIGAL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,2,2
TRINIDAD,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,32,32
TUPIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,73,73
TURCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,4,4
UMALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,5,5
UNCIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-01-01,25,25
