department,municipality_id,municipality,year,month,population,value
La Paz,20201,Achacachi,2015,1,Total Dias camas ocupadas otros servicios,124
Cochabamba,30201,Aiquile,2015,1,Total Dias camas ocupadas otros servicios,117
Oruro,40603,Antequera,2015,1,Total Dias camas ocupadas otros servicios,1
Cochabamba,30402,Anzaldo,2015,1,Total Dias camas ocupadas otros servicios,79
La Paz,20701,Apolo,2015,1,Total Dias camas ocupadas otros servicios,18
Potosí,51301,Arampampa,2015,1,Total Dias camas ocupadas otros servicios,5
Santa Cruz,71501,Ascencion De Guarayos,2015,1,Total Dias camas ocupadas otros servicios,265
Potosí,50802,Atocha,2015,1,Total Dias camas ocupadas otros servicios,320
La Paz,21303,Ayo Ayo,2015,1,Total Dias camas ocupadas otros servicios,1
Cochabamba,30301,Ayopaya (v. De Independencia),2015,1,Total Dias camas ocupadas otros servicios,43
Chuquisaca,10201,Azurduy,2015,1,Total Dias camas ocupadas otros servicios,29
Beni,80802,Baures,2015,1,Total Dias camas ocupadas otros servicios,56
Pando,90104,Bella Flor,2015,1,Total Dias camas ocupadas otros servicios,6
Tarija,60202,Bermejo,2015,1,Total Dias camas ocupadas otros servicios,369
Potosí,50301,Betanzos,2015,1,Total Dias camas ocupadas otros servicios,35
Cochabamba,31501,Bolivar,2015,1,Total Dias camas ocupadas otros servicios,9
Santa Cruz,70707,Boyuibe,2015,1,Total Dias camas ocupadas otros servicios,41
Santa Cruz,70401,Buena Vista,2015,1,Total Dias camas ocupadas otros servicios,44
Santa Cruz,70703,Cabezas,2015,1,Total Dias camas ocupadas otros servicios,54
La Paz,20905,Cairoma,2015,1,Total Dias camas ocupadas otros servicios,4
La Paz,21003,Cajuata,2015,1,Total Dias camas ocupadas otros servicios,43
Chuquisaca,10701,Camargo,2015,1,Total Dias camas ocupadas otros servicios,385
Santa Cruz,70706,Camiri,2015,1,Total Dias camas ocupadas otros servicios,1279
Cochabamba,30701,Capinota,2015,1,Total Dias camas ocupadas otros servicios,27
Oruro,40102,Caracollo,2015,1,Total Dias camas ocupadas otros servicios,21
La Paz,22001,Caranavi,2015,1,Total Dias camas ocupadas otros servicios,363
Santa Cruz,71403,Carmen Rivero Torrez,2015,1,Total Dias camas ocupadas otros servicios,21
Oruro,40201,Challapata,2015,1,Total Dias camas ocupadas otros servicios,248
Santa Cruz,70702,Charagua,2015,1,Total Dias camas ocupadas otros servicios,82
Potosí,50202,Chayanta,2015,1,Total Dias camas ocupadas otros servicios,10
La Paz,20501,Chuma,2015,1,Total Dias camas ocupadas otros servicios,3
Cochabamba,30801,Cliza,2015,1,Total Dias camas ocupadas otros servicios,122
Pando,90101,Cobija,2015,1,Total Dias camas ocupadas otros servicios,1697
Cochabamba,30303,Cocapata,2015,1,Total Dias camas ocupadas otros servicios,30
