,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
ACHOCALLA,internaciones,egresos,2013-04-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2013-04-01,24,57,24,57,81
ALALAY,internaciones,egresos,2013-04-01,0,2,0,2,2
ALCALA,internaciones,egresos,2013-04-01,1,2,1,2,3
ALTO BENI,internaciones,egresos,2013-04-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2013-04-01,0,8,0,8,8
ANTEQUERA,internaciones,egresos,2013-04-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2013-04-01,11,11,11,11,22
APOLO,internaciones,egresos,2013-04-01,0,28,0,28,28
ARANI,internaciones,egresos,2013-04-01,0,7,0,7,7
ARBIETO,internaciones,egresos,2013-04-01,0,12,0,12,12
ARQUE,internaciones,egresos,2013-04-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2013-04-01,70,134,70,134,204
ATOCHA,internaciones,egresos,2013-04-01,16,22,16,22,38
AUCAPATA,internaciones,egresos,2013-04-01,0,1,0,1,1
AYATA,internaciones,egresos,2013-04-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2013-04-01,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2013-04-01,12,46,12,46,58
AZURDUY,internaciones,egresos,2013-04-01,6,4,6,4,10
BATALLAS,internaciones,egresos,2013-04-01,0,9,0,9,9
BAURES,internaciones,egresos,2013-04-01,5,12,5,12,17
BERMEJO,internaciones,egresos,2013-04-01,90,166,90,166,256
BETANZOS,internaciones,egresos,2013-04-01,5,31,5,31,36
BOLIVAR,internaciones,egresos,2013-04-01,1,1,1,1,2
BOYUIBE,internaciones,egresos,2013-04-01,18,25,18,25,43
BUENA VISTA,internaciones,egresos,2013-04-01,11,8,11,8,19
CABEZAS,internaciones,egresos,2013-04-01,0,12,0,12,12
CAIROMA,internaciones,egresos,2013-04-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2013-04-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2013-04-01,0,12,0,12,12
CALAMARCA,internaciones,egresos,2013-04-01,0,12,0,12,12
CAMARGO,internaciones,egresos,2013-04-01,57,108,57,108,165
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2013-04-01,1,2,1,2,3
CAMIRI,internaciones,egresos,2013-04-01,183,347,183,347,530
CAPINOTA,internaciones,egresos,2013-04-01,6,28,6,28,34
CARACOLLO,internaciones,egresos,2013-04-01,1,14,1,14,15
CARANAVI,internaciones,egresos,2013-04-01,36,192,36,192,228
CARAPARI,internaciones,egresos,2013-04-01,2,7,2,7,9
CARIPUYO,internaciones,egresos,2013-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2013-04-01,7,15,7,15,22
CHALLAPATA,internaciones,egresos,2013-04-01,28,104,28,104,132
CHAQUI,internaciones,egresos,2013-04-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2013-04-01,51,122,51,122,173
CHARAÑA,internaciones,egresos,2013-04-01,0,2,0,2,2
CHAYANTA,internaciones,egresos,2013-04-01,6,14,6,14,20
CHIMORE,internaciones,egresos,2013-04-01,14,22,14,22,36
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2013-04-01,76,43,76,43,119
CHUMA,internaciones,egresos,2013-04-01,0,3,0,3,3
CKOCHAS,internaciones,egresos,2013-04-01,0,2,0,2,2
CLIZA,internaciones,egresos,2013-04-01,21,54,21,54,75
COBIJA,internaciones,egresos,2013-04-01,144,347,144,347,491
COCAPATA,internaciones,egresos,2013-04-01,0,5,0,5,5
COCHABAMBA,internaciones,egresos,2013-04-01,3380,5850,3380,5850,9230
COLCAPIRHUA,internaciones,egresos,2013-04-01,42,84,42,84,126
"COLCHA ""K""",internaciones,egresos,2013-04-01,1,1,1,1,2
COLOMI,internaciones,egresos,2013-04-01,0,29,0,29,29
COLPA BELGICA,internaciones,egresos,2013-04-01,0,2,0,2,2
COLQUENCHA,internaciones,egresos,2013-04-01,0,12,0,12,12
COLQUIRI,internaciones,egresos,2013-04-01,4,6,4,6,10
COMARAPA,internaciones,egresos,2013-04-01,9,44,9,44,53
COMBAYA,internaciones,egresos,2013-04-01,0,1,0,1,1
CONCEPCION,internaciones,egresos,2013-04-01,22,54,22,54,76
COPACABANA,internaciones,egresos,2013-04-01,1,9,1,9,10
CORIPATA,internaciones,egresos,2013-04-01,1,11,1,11,12
CORO CORO,internaciones,egresos,2013-04-01,0,1,0,1,1
COROICO,internaciones,egresos,2013-04-01,31,54,31,54,85
CORQUE,internaciones,egresos,2013-04-01,0,4,0,4,4
COTAGAITA,internaciones,egresos,2013-04-01,11,18,11,18,29
COTOCA,internaciones,egresos,2013-04-01,17,70,17,70,87
CUATRO CAÑADAS,internaciones,egresos,2013-04-01,13,65,13,65,78
CUEVO,internaciones,egresos,2013-04-01,5,10,5,10,15
CULPINA,internaciones,egresos,2013-04-01,14,34,14,34,48
CURAHUARA DE CARANGAS,internaciones,egresos,2013-04-01,0,1,0,1,1
EL ALTO,internaciones,egresos,2013-04-01,945,2540,945,2540,3485
EL CHORO,internaciones,egresos,2013-04-01,0,3,0,3,3
EL PUENTE(STC),internaciones,egresos,2013-04-01,6,30,6,30,36
EL PUENTE(TJA),internaciones,egresos,2013-04-01,0,8,0,8,8
EL TORNO,internaciones,egresos,2013-04-01,274,323,274,323,597
EL VILLAR,internaciones,egresos,2013-04-01,1,3,1,3,4
ENTRE RIOS TRJ,internaciones,egresos,2013-04-01,3,19,3,19,22
ENTRE RIOS CBBA,internaciones,egresos,2013-04-01,9,37,9,37,46
ESCOMA,internaciones,egresos,2013-04-01,6,17,6,17,23
EUCALIPTUS,internaciones,egresos,2013-04-01,0,6,0,6,6
EXALTACION,internaciones,egresos,2013-04-01,1,3,1,3,4
FERNANDEZ ALONSO,internaciones,egresos,2013-04-01,21,33,21,33,54
FILADELFIA,internaciones,egresos,2013-04-01,1,0,1,0,1
GENERAL SAAVEDRA,internaciones,egresos,2013-04-01,0,26,0,26,26
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2013-04-01,0,2,0,2,2
GUANAY,internaciones,egresos,2013-04-01,1,22,1,22,23
GUAYARAMERIN,internaciones,egresos,2013-04-01,151,334,151,334,485
GUTIERREZ,internaciones,egresos,2013-04-01,12,13,12,13,25
HUACARETA,internaciones,egresos,2013-04-01,7,14,7,14,21
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2013-04-01,0,4,0,4,4
HUACHACALLA,internaciones,egresos,2013-04-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2013-04-01,18,62,18,62,80
HUARACAJE,internaciones,egresos,2013-04-01,6,18,6,18,24
HUARINA,internaciones,egresos,2013-04-01,0,3,0,3,3
HUAYLLAMARCA,internaciones,egresos,2013-04-01,0,2,0,2,2
ICLA,internaciones,egresos,2013-04-01,1,6,1,6,7
INCAHUASI,internaciones,egresos,2013-04-01,3,19,3,19,22
INQUISIVI,internaciones,egresos,2013-04-01,0,6,0,6,6
IRUPANA (VILLA DE LANZA),internaciones,egresos,2013-04-01,12,31,12,31,43
IXIAMAS,internaciones,egresos,2013-04-01,4,21,4,21,25
JESUS DE MACHACA,internaciones,egresos,2013-04-01,13,25,13,25,38
LA ASUNTA,internaciones,egresos,2013-04-01,16,65,16,65,81
LA GUARDIA,internaciones,egresos,2013-04-01,37,123,37,123,160
LA PAZ,internaciones,egresos,2013-04-01,2372,5118,2372,5118,7490
LAGUNILLAS,internaciones,egresos,2013-04-01,2,10,2,10,12
LAJA,internaciones,egresos,2013-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2013-04-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2013-04-01,63,160,63,160,223
LLICA,internaciones,egresos,2013-04-01,0,5,0,5,5
LURIBAY,internaciones,egresos,2013-04-01,0,2,0,2,2
MACHACAMARCA,internaciones,egresos,2013-04-01,1,8,1,8,9
MACHARETI,internaciones,egresos,2013-04-01,7,19,7,19,26
MAGDALENA,internaciones,egresos,2013-04-01,42,76,42,76,118
MAIRANA,internaciones,egresos,2013-04-01,8,43,8,43,51
MALLA,internaciones,egresos,2013-04-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2013-04-01,8,44,8,44,52
MECAPACA,internaciones,egresos,2013-04-01,0,7,0,7,7
MINEROS,internaciones,egresos,2013-04-01,10,15,10,15,25
MIZQUE,internaciones,egresos,2013-04-01,8,49,8,49,57
MOCOMOCO,internaciones,egresos,2013-04-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2013-04-01,0,6,0,6,6
MONTEAGUDO,internaciones,egresos,2013-04-01,80,150,80,150,230
MONTERO,internaciones,egresos,2013-04-01,356,658,356,658,1014
MORO MORO,internaciones,egresos,2013-04-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2013-04-01,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2013-04-01,11,30,11,30,41
OKINAWA,internaciones,egresos,2013-04-01,6,32,6,32,38
OMEREQUE,internaciones,egresos,2013-04-01,1,7,1,7,8
ORURO,internaciones,egresos,2013-04-01,901,1157,901,1157,2058
PADILLA,internaciones,egresos,2013-04-01,29,71,29,71,100
PAILON,internaciones,egresos,2013-04-01,8,66,8,66,74
PALCA,internaciones,egresos,2013-04-01,0,3,0,3,3
PALOS BLANCOS,internaciones,egresos,2013-04-01,18,55,18,55,73
PAMPA GRANDE,internaciones,egresos,2013-04-01,1,19,1,19,20
PAPEL PAMPA,internaciones,egresos,2013-04-01,0,5,0,5,5
PASORAPA,internaciones,egresos,2013-04-01,7,10,7,10,17
PATACAMAYA,internaciones,egresos,2013-04-01,10,47,10,47,57
PAZÑA,internaciones,egresos,2013-04-01,0,2,0,2,2
PELECHUCO,internaciones,egresos,2013-04-01,0,2,0,2,2
POCOATA,internaciones,egresos,2013-04-01,0,1,0,1,1
POCONA,internaciones,egresos,2013-04-01,1,9,1,9,10
POJO (CBBA),internaciones,egresos,2013-04-01,0,9,0,9,9
POOPO,internaciones,egresos,2013-04-01,0,3,0,3,3
POROMA,internaciones,egresos,2013-04-01,0,7,0,7,7
PORTACHUELO,internaciones,egresos,2013-04-01,52,77,52,77,129
PORVENIR,internaciones,egresos,2013-04-01,0,5,0,5,5
POSTRER VALLE,internaciones,egresos,2013-04-01,1,2,1,2,3
POTOSI,internaciones,egresos,2013-04-01,626,1351,626,1351,1977
PRESTO,internaciones,egresos,2013-04-01,0,6,0,6,6
PUCARANI,internaciones,egresos,2013-04-01,5,5,5,5,10
PUERTO ACOSTA,internaciones,egresos,2013-04-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2013-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2013-04-01,6,15,6,15,21
PUERTO QUIJARRO,internaciones,egresos,2013-04-01,20,40,20,40,60
PUERTO RICO,internaciones,egresos,2013-04-01,13,32,13,32,45
PUERTO SILES,internaciones,egresos,2013-04-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,egresos,2013-04-01,30,78,30,78,108
PUERTO VILLARROEL,internaciones,egresos,2013-04-01,57,177,57,177,234
PUNA,internaciones,egresos,2013-04-01,4,7,4,7,11
PUNATA,internaciones,egresos,2013-04-01,93,196,93,196,289
QUILLACOLLO,internaciones,egresos,2013-04-01,40,258,40,258,298
QUIME,internaciones,egresos,2013-04-01,0,12,0,12,12
QUIRUSILLAS,internaciones,egresos,2013-04-01,0,2,0,2,2
RAVELO,internaciones,egresos,2013-04-01,0,4,0,4,4
REYES,internaciones,egresos,2013-04-01,7,23,7,23,30
RIBERALTA,internaciones,egresos,2013-04-01,287,512,287,512,799
ROBORE,internaciones,egresos,2013-04-01,39,97,39,97,136
RURRENABAQUE,internaciones,egresos,2013-04-01,42,111,42,111,153
SABAYA,internaciones,egresos,2013-04-01,0,2,0,2,2
SACABA,internaciones,egresos,2013-04-01,128,428,128,428,556
SACABAMBA,internaciones,egresos,2013-04-01,3,8,3,8,11
SACACA,internaciones,egresos,2013-04-01,3,12,3,12,15
SAIPINA,internaciones,egresos,2013-04-01,3,12,3,12,15
SALINAS DE GARCI MENDOZA,internaciones,egresos,2013-04-01,0,2,0,2,2
SAMAIPATA,internaciones,egresos,2013-04-01,8,34,8,34,42
SAN ANDRES,internaciones,egresos,2013-04-01,0,11,0,11,11
SAN ANDRES DE MACHACA,internaciones,egresos,2013-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2013-04-01,6,15,6,15,21
SAN BENITO,internaciones,egresos,2013-04-01,0,8,0,8,8
SAN BORJA,internaciones,egresos,2013-04-01,27,107,27,107,134
SAN BUENA VENTURA,internaciones,egresos,2013-04-01,17,39,17,39,56
SAN CARLOS,internaciones,egresos,2013-04-01,52,122,52,122,174
SAN IGNACIO,internaciones,egresos,2013-04-01,18,66,18,66,84
SAN IGNACIO DE VELASCO,internaciones,egresos,2013-04-01,121,287,121,287,408
SAN JAVIER(STC),internaciones,egresos,2013-04-01,12,41,12,41,53
SAN JOAQUIN,internaciones,egresos,2013-04-01,9,32,9,32,41
SAN JOSE DE CHIQUITOS,internaciones,egresos,2013-04-01,38,111,38,111,149
SAN JULIAN,internaciones,egresos,2013-04-01,50,123,50,123,173
SAN LORENZO(PND),internaciones,egresos,2013-04-01,1,9,1,9,10
SAN LORENZO(TJA),internaciones,egresos,2013-04-01,2,10,2,10,12
SAN LUCAS,internaciones,egresos,2013-04-01,7,25,7,25,32
SAN MATIAS,internaciones,egresos,2013-04-01,11,49,11,49,60
SAN MIGUEL DE VELASCO,internaciones,egresos,2013-04-01,5,23,5,23,28
SAN PEDRO,internaciones,egresos,2013-04-01,12,16,12,16,28
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2013-04-01,6,14,6,14,20
SAN RAFAEL,internaciones,egresos,2013-04-01,5,15,5,15,20
SAN RAMON BENI,internaciones,egresos,2013-04-01,8,26,8,26,34
SAN RAMON SCZ,internaciones,egresos,2013-04-01,0,34,0,34,34
SANTA ANA,internaciones,egresos,2013-04-01,34,121,34,121,155
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2013-04-01,4623,7023,4623,7023,11646
SANTA ROSA,internaciones,egresos,2013-04-01,13,32,13,32,45
SANTA ROSA DEL SARA,internaciones,egresos,2013-04-01,21,35,21,35,56
SANTIAGO DE CALLAPA,internaciones,egresos,2013-04-01,0,5,0,5,5
SANTIAGO DE HUARI,internaciones,egresos,2013-04-01,0,4,0,4,4
SANTIAGO DE HUATA,internaciones,egresos,2013-04-01,0,3,0,3,3
SANTIAGO DE MACHACA,internaciones,egresos,2013-04-01,0,5,0,5,5
SANTIVAÑES,internaciones,egresos,2013-04-01,0,7,0,7,7
SENA,internaciones,egresos,2013-04-01,2,9,2,9,11
SHINAOTA,internaciones,egresos,2013-04-01,44,109,44,109,153
SICA SICA (VILLA AROMA),internaciones,egresos,2013-04-01,0,12,0,12,12
SICAYA,internaciones,egresos,2013-04-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2013-04-01,0,33,0,33,33
SOPACHUY,internaciones,egresos,2013-04-01,8,12,8,12,20
SORACACHI,internaciones,egresos,2013-04-01,0,5,0,5,5
SORATA,internaciones,egresos,2013-04-01,5,8,5,8,13
SUCRE,internaciones,egresos,2013-04-01,1297,2303,1297,2303,3600
TACACOMA,internaciones,egresos,2013-04-01,0,4,0,4,4
TACOPAYA,internaciones,egresos,2013-04-01,2,5,2,5,7
TAPACARI,internaciones,egresos,2013-04-01,0,7,0,7,7
TARABUCO,internaciones,egresos,2013-04-01,14,47,14,47,61
TARACO,internaciones,egresos,2013-04-01,0,2,0,2,2
TARATA,internaciones,egresos,2013-04-01,0,8,0,8,8
TARIJA,internaciones,egresos,2013-04-01,640,1241,640,1241,1881
TARVITA,internaciones,egresos,2013-04-01,8,17,8,17,25
TEOPONTE,internaciones,egresos,2013-04-01,5,16,5,16,21
TIAWANACU,internaciones,egresos,2013-04-01,0,11,0,11,11
TIPUANI,internaciones,egresos,2013-04-01,13,18,13,18,31
TIQUIPAYA,internaciones,egresos,2013-04-01,37,147,37,147,184
TIRAQUE (CBBA),internaciones,egresos,2013-04-01,0,13,0,13,13
TOCO,internaciones,egresos,2013-04-01,0,3,0,3,3
TOLATA,internaciones,egresos,2013-04-01,3,6,3,6,9
TOLEDO,internaciones,egresos,2013-04-01,1,5,1,5,6
TOMINA,internaciones,egresos,2013-04-01,5,14,5,14,19
TORO TORO,internaciones,egresos,2013-04-01,0,2,0,2,2
TOTORA(CBBA),internaciones,egresos,2013-04-01,9,64,9,64,73
TOTORA(ORR),internaciones,egresos,2013-04-01,0,7,0,7,7
TRIGAL,internaciones,egresos,2013-04-01,0,2,0,2,2
TRINIDAD,internaciones,egresos,2013-04-01,660,508,660,508,1168
TUPIZA,internaciones,egresos,2013-04-01,155,225,155,225,380
UMALA,internaciones,egresos,2013-04-01,0,1,0,1,1
UNCIA,internaciones,egresos,2013-04-01,0,24,0,24,24
URUBICHA,internaciones,egresos,2013-04-01,6,14,6,14,20
UYUNI,internaciones,egresos,2013-04-01,29,108,29,108,137
VACAS,internaciones,egresos,2013-04-01,0,8,0,8,8
VALLEGRANDE,internaciones,egresos,2013-04-01,34,79,34,79,113
VIACHA,internaciones,egresos,2013-04-01,53,113,53,113,166
VILA VILA,internaciones,egresos,2013-04-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2013-04-01,0,5,0,5,5
VILLA MONTES,internaciones,egresos,2013-04-01,87,230,87,230,317
VILLA RIVERO,internaciones,egresos,2013-04-01,0,8,0,8,8
VILLA SERRANO,internaciones,egresos,2013-04-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2013-04-01,91,268,91,268,359
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2013-04-01,6,14,6,14,20
VILLAZON,internaciones,egresos,2013-04-01,68,146,68,146,214
VINTO,internaciones,egresos,2013-04-01,39,140,39,140,179
WALDO BALLIVIAN,internaciones,egresos,2013-04-01,0,1,0,1,1
WARNES,internaciones,egresos,2013-04-01,25,94,25,94,119
YACO,internaciones,egresos,2013-04-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2013-04-01,282,519,282,519,801
YAMPARAEZ,internaciones,egresos,2013-04-01,0,3,0,3,3
YANACACHI,internaciones,egresos,2013-04-01,0,6,0,6,6
YAPACANI,internaciones,egresos,2013-04-01,52,71,52,71,123
YOCALLA,internaciones,egresos,2013-04-01,0,1,0,1,1
YOTALA,internaciones,egresos,2013-04-01,1,10,1,10,11
ZUDAÑEZ,internaciones,egresos,2013-04-01,9,12,9,12,21
ACHACACHI,internaciones,egresos,2013-05-01,9,66,9,66,75
ACHOCALLA,internaciones,egresos,2013-05-01,0,7,0,7,7
AIQUILE,internaciones,egresos,2013-05-01,35,79,35,79,114
ALALAY,internaciones,egresos,2013-05-01,1,0,1,0,1
ALCALA,internaciones,egresos,2013-05-01,2,2,2,2,4
ALTO BENI,internaciones,egresos,2013-05-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2013-05-01,0,3,0,3,3
ANZALDO,internaciones,egresos,2013-05-01,11,12,11,12,23
APOLO,internaciones,egresos,2013-05-01,5,17,5,17,22
ARAMPAMPA,internaciones,egresos,2013-05-01,0,3,0,3,3
ARANI,internaciones,egresos,2013-05-01,5,7,5,7,12
ARBIETO,internaciones,egresos,2013-05-01,0,16,0,16,16
ARQUE,internaciones,egresos,2013-05-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,egresos,2013-05-01,43,153,43,153,196
ATOCHA,internaciones,egresos,2013-05-01,4,8,4,8,12
AYATA,internaciones,egresos,2013-05-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2013-05-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2013-05-01,13,29,13,29,42
AZURDUY,internaciones,egresos,2013-05-01,6,11,6,11,17
BATALLAS,internaciones,egresos,2013-05-01,0,5,0,5,5
BAURES,internaciones,egresos,2013-05-01,3,5,3,5,8
BELEN DE ANDAMARCA,internaciones,egresos,2013-05-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2013-05-01,71,202,71,202,273
BETANZOS,internaciones,egresos,2013-05-01,4,38,4,38,42
BOYUIBE,internaciones,egresos,2013-05-01,11,22,11,22,33
BUENA VISTA,internaciones,egresos,2013-05-01,11,4,11,4,15
CABEZAS,internaciones,egresos,2013-05-01,7,0,7,0,7
CAIROMA,internaciones,egresos,2013-05-01,0,7,0,7,7
"CAIZA ""D""",internaciones,egresos,2013-05-01,0,6,0,6,6
CAJUATA,internaciones,egresos,2013-05-01,0,7,0,7,7
CALAMARCA,internaciones,egresos,2013-05-01,0,9,0,9,9
CAMARGO,internaciones,egresos,2013-05-01,46,80,46,80,126
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2013-05-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2013-05-01,173,352,173,352,525
CAPINOTA,internaciones,egresos,2013-05-01,2,22,2,22,24
CAQUIAVIRI,internaciones,egresos,2013-05-01,0,4,0,4,4
CARACOLLO,internaciones,egresos,2013-05-01,2,7,2,7,9
CARANAVI,internaciones,egresos,2013-05-01,58,170,58,170,228
CARAPARI,internaciones,egresos,2013-05-01,1,17,1,17,18
CARIPUYO,internaciones,egresos,2013-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2013-05-01,1,8,1,8,9
CHALLAPATA,internaciones,egresos,2013-05-01,24,81,24,81,105
CHAQUI,internaciones,egresos,2013-05-01,1,3,1,3,4
CHARAGUA,internaciones,egresos,2013-05-01,46,109,46,109,155
CHAYANTA,internaciones,egresos,2013-05-01,0,19,0,19,19
CHIMORE,internaciones,egresos,2013-05-01,7,16,7,16,23
CHIPAYA,internaciones,egresos,2013-05-01,0,1,0,1,1
CHUA COCANI,internaciones,egresos,2013-05-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2013-05-01,37,100,37,100,137
CHUMA,internaciones,egresos,2013-05-01,0,5,0,5,5
CKOCHAS,internaciones,egresos,2013-05-01,0,4,0,4,4
CLIZA,internaciones,egresos,2013-05-01,12,62,12,62,74
COBIJA,internaciones,egresos,2013-05-01,139,307,139,307,446
COCAPATA,internaciones,egresos,2013-05-01,0,10,0,10,10
COCHABAMBA,internaciones,egresos,2013-05-01,3114,5302,3114,5302,8416
COIPASA,internaciones,egresos,2013-05-01,0,1,0,1,1
COLCAPIRHUA,internaciones,egresos,2013-05-01,54,105,54,105,159
"COLCHA ""K""",internaciones,egresos,2013-05-01,2,5,2,5,7
COLOMI,internaciones,egresos,2013-05-01,1,30,1,30,31
COLPA BELGICA,internaciones,egresos,2013-05-01,1,9,1,9,10
COLQUECHACA,internaciones,egresos,2013-05-01,0,8,0,8,8
COLQUENCHA,internaciones,egresos,2013-05-01,0,9,0,9,9
COLQUIRI,internaciones,egresos,2013-05-01,1,13,1,13,14
COMARAPA,internaciones,egresos,2013-05-01,5,40,5,40,45
COMBAYA,internaciones,egresos,2013-05-01,0,1,0,1,1
CONCEPCION,internaciones,egresos,2013-05-01,17,49,17,49,66
COPACABANA,internaciones,egresos,2013-05-01,3,15,3,15,18
CORIPATA,internaciones,egresos,2013-05-01,2,15,2,15,17
CORO CORO,internaciones,egresos,2013-05-01,1,3,1,3,4
COROICO,internaciones,egresos,2013-05-01,35,84,35,84,119
CORQUE,internaciones,egresos,2013-05-01,0,3,0,3,3
COTAGAITA,internaciones,egresos,2013-05-01,6,20,6,20,26
COTOCA,internaciones,egresos,2013-05-01,17,131,17,131,148
CUATRO CAÑADAS,internaciones,egresos,2013-05-01,21,35,21,35,56
CUEVO,internaciones,egresos,2013-05-01,1,7,1,7,8
CULPINA,internaciones,egresos,2013-05-01,14,38,14,38,52
CURAHUARA DE CARANGAS,internaciones,egresos,2013-05-01,0,4,0,4,4
CURVA,internaciones,egresos,2013-05-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2013-05-01,0,5,0,5,5
EL ALTO,internaciones,egresos,2013-05-01,902,2534,902,2534,3436
EL CHORO,internaciones,egresos,2013-05-01,0,5,0,5,5
EL PUENTE(STC),internaciones,egresos,2013-05-01,8,21,8,21,29
EL TORNO,internaciones,egresos,2013-05-01,239,244,239,244,483
EL VILLAR,internaciones,egresos,2013-05-01,1,4,1,4,5
ENTRE RIOS TRJ,internaciones,egresos,2013-05-01,6,27,6,27,33
ENTRE RIOS CBBA,internaciones,egresos,2013-05-01,5,27,5,27,32
ESCOMA,internaciones,egresos,2013-05-01,6,13,6,13,19
EUCALIPTUS,internaciones,egresos,2013-05-01,0,6,0,6,6
EXALTACION,internaciones,egresos,2013-05-01,2,3,2,3,5
FERNANDEZ ALONSO,internaciones,egresos,2013-05-01,17,27,17,27,44
FILADELFIA,internaciones,egresos,2013-05-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2013-05-01,0,28,0,28,28
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2013-05-01,0,1,0,1,1
GUANAY,internaciones,egresos,2013-05-01,3,18,3,18,21
GUAQUI,internaciones,egresos,2013-05-01,0,6,0,6,6
GUAYARAMERIN,internaciones,egresos,2013-05-01,137,338,137,338,475
GUTIERREZ,internaciones,egresos,2013-05-01,9,36,9,36,45
HUACARETA,internaciones,egresos,2013-05-01,6,17,6,17,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2013-05-01,2,3,2,3,5
HUACHACALLA,internaciones,egresos,2013-05-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2013-05-01,27,94,27,94,121
HUARACAJE,internaciones,egresos,2013-05-01,3,11,3,11,14
HUARINA,internaciones,egresos,2013-05-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2013-05-01,0,4,0,4,4
HUMANATA,internaciones,egresos,2013-05-01,0,1,0,1,1
ICLA,internaciones,egresos,2013-05-01,9,9,9,9,18
INCAHUASI,internaciones,egresos,2013-05-01,0,15,0,15,15
INQUISIVI,internaciones,egresos,2013-05-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2013-05-01,9,34,9,34,43
IXIAMAS,internaciones,egresos,2013-05-01,5,17,5,17,22
JESUS DE MACHACA,internaciones,egresos,2013-05-01,12,28,12,28,40
LA ASUNTA,internaciones,egresos,2013-05-01,0,52,0,52,52
LA GUARDIA,internaciones,egresos,2013-05-01,38,75,38,75,113
LA PAZ,internaciones,egresos,2013-05-01,2649,5397,2649,5397,8046
LAGUNILLAS,internaciones,egresos,2013-05-01,5,6,5,6,11
LAJA,internaciones,egresos,2013-05-01,0,4,0,4,4
LAS CARRERAS,internaciones,egresos,2013-05-01,0,8,0,8,8
LICOMA PAMPA,internaciones,egresos,2013-05-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2013-05-01,48,138,48,138,186
LURIBAY,internaciones,egresos,2013-05-01,0,2,0,2,2
MACHACAMARCA,internaciones,egresos,2013-05-01,0,5,0,5,5
MACHARETI,internaciones,egresos,2013-05-01,3,13,3,13,16
MAGDALENA,internaciones,egresos,2013-05-01,34,68,34,68,102
MAIRANA,internaciones,egresos,2013-05-01,7,39,7,39,46
MAPIRI,internaciones,egresos,2013-05-01,7,45,7,45,52
MECAPACA,internaciones,egresos,2013-05-01,0,6,0,6,6
MINEROS,internaciones,egresos,2013-05-01,9,20,9,20,29
MIZQUE,internaciones,egresos,2013-05-01,8,42,8,42,50
MOJOCOYA,internaciones,egresos,2013-05-01,0,10,0,10,10
MONTEAGUDO,internaciones,egresos,2013-05-01,79,110,79,110,189
