,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
MACHARETI,internaciones,ingresos espontaneos,2013-03-01,3,10,3,10,13
MAGDALENA,internaciones,ingresos espontaneos,2013-03-01,27,53,27,53,80
MAIRANA,internaciones,ingresos espontaneos,2013-03-01,6,53,6,53,59
MAPIRI,internaciones,ingresos espontaneos,2013-03-01,7,23,7,23,30
MECAPACA,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
MINEROS,internaciones,ingresos espontaneos,2013-03-01,7,6,7,6,13
MIZQUE,internaciones,ingresos espontaneos,2013-03-01,10,51,10,51,61
MOCOMOCO,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2013-03-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos espontaneos,2013-03-01,60,121,60,121,181
MONTERO,internaciones,ingresos espontaneos,2013-03-01,297,530,297,530,827
MORO MORO,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
OCURI,internaciones,ingresos espontaneos,2013-03-01,0,16,0,16,16
OKINAWA,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
OMEREQUE,internaciones,ingresos espontaneos,2013-03-01,0,6,0,6,6
ORURO,internaciones,ingresos espontaneos,2013-03-01,858,1430,858,1430,2288
PADILLA,internaciones,ingresos espontaneos,2013-03-01,19,41,19,41,60
PAILON,internaciones,ingresos espontaneos,2013-03-01,15,57,15,57,72
PALCA,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2013-03-01,12,49,12,49,61
PAMPA GRANDE,internaciones,ingresos espontaneos,2013-03-01,3,13,3,13,16
PAPEL PAMPA,internaciones,ingresos espontaneos,2013-03-01,0,6,0,6,6
PASORAPA,internaciones,ingresos espontaneos,2013-03-01,2,4,2,4,6
PATACAMAYA,internaciones,ingresos espontaneos,2013-03-01,4,28,4,28,32
PAZÑA,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2013-03-01,0,6,0,6,6
POCONA,internaciones,ingresos espontaneos,2013-03-01,0,12,0,12,12
POJO (CBBA),internaciones,ingresos espontaneos,2013-03-01,0,13,0,13,13
PORCO,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
POROMA,internaciones,ingresos espontaneos,2013-03-01,0,10,0,10,10
PORTACHUELO,internaciones,ingresos espontaneos,2013-03-01,54,159,54,159,213
PORVENIR,internaciones,ingresos espontaneos,2013-03-01,1,3,1,3,4
POSTRER VALLE,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
POTOSI,internaciones,ingresos espontaneos,2013-03-01,632,1382,632,1382,2014
PRESTO,internaciones,ingresos espontaneos,2013-03-01,0,4,0,4,4
PUCARANI,internaciones,ingresos espontaneos,2013-03-01,1,18,1,18,19
PUERTO ACOSTA,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2013-03-01,2,9,2,9,11
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2013-03-01,6,12,6,12,18
PUERTO RICO,internaciones,ingresos espontaneos,2013-03-01,15,36,15,36,51
PUERTO SILES,internaciones,ingresos espontaneos,2013-03-01,1,2,1,2,3
PUERTO SUAREZ,internaciones,ingresos espontaneos,2013-03-01,33,106,33,106,139
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2013-03-01,47,147,47,147,194
PUNA,internaciones,ingresos espontaneos,2013-03-01,1,12,1,12,13
PUNATA,internaciones,ingresos espontaneos,2013-03-01,84,192,84,192,276
QUIABAYA,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2013-03-01,39,273,39,273,312
QUIME,internaciones,ingresos espontaneos,2013-03-01,3,8,3,8,11
QUIRUSILLAS,internaciones,ingresos espontaneos,2013-03-01,2,8,2,8,10
RAVELO,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2013-03-01,5,19,5,19,24
RIBERALTA,internaciones,ingresos espontaneos,2013-03-01,223,395,223,395,618
ROBORE,internaciones,ingresos espontaneos,2013-03-01,38,85,38,85,123
RURRENABAQUE,internaciones,ingresos espontaneos,2013-03-01,50,130,50,130,180
SACABA,internaciones,ingresos espontaneos,2013-03-01,116,435,116,435,551
SACABAMBA,internaciones,ingresos espontaneos,2013-03-01,5,9,5,9,14
SACACA,internaciones,ingresos espontaneos,2013-03-01,2,11,2,11,13
SAIPINA,internaciones,ingresos espontaneos,2013-03-01,1,14,1,14,15
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2013-03-01,11,13,11,13,24
SAN ANDRES,internaciones,ingresos espontaneos,2013-03-01,0,11,0,11,11
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2013-03-01,0,4,0,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2013-03-01,4,16,4,16,20
SAN BENITO,internaciones,ingresos espontaneos,2013-03-01,0,4,0,4,4
SAN BORJA,internaciones,ingresos espontaneos,2013-03-01,25,140,25,140,165
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2013-03-01,11,34,11,34,45
SAN CARLOS,internaciones,ingresos espontaneos,2013-03-01,33,76,33,76,109
SAN IGNACIO,internaciones,ingresos espontaneos,2013-03-01,16,74,16,74,90
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2013-03-01,148,315,148,315,463
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2013-03-01,3,2,3,2,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2013-03-01,5,40,5,40,45
SAN JOAQUIN,internaciones,ingresos espontaneos,2013-03-01,36,57,36,57,93
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2013-03-01,41,117,41,117,158
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos espontaneos,2013-03-01,76,201,76,201,277
SAN LORENZO(PND),internaciones,ingresos espontaneos,2013-03-01,6,8,6,8,14
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2013-03-01,0,10,0,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2013-03-01,11,35,11,35,46
SAN MATIAS,internaciones,ingresos espontaneos,2013-03-01,15,47,15,47,62
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2013-03-01,8,23,8,23,31
SAN PEDRO,internaciones,ingresos espontaneos,2013-03-01,10,17,10,17,27
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2013-03-01,1,7,1,7,8
SAN RAFAEL,internaciones,ingresos espontaneos,2013-03-01,6,32,6,32,38
SAN RAMON BENI,internaciones,ingresos espontaneos,2013-03-01,7,24,7,24,31
SAN RAMON SCZ,internaciones,ingresos espontaneos,2013-03-01,10,50,10,50,60
SANTA ANA,internaciones,ingresos espontaneos,2013-03-01,35,104,35,104,139
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2013-03-01,4352,8045,4352,8045,12397
SANTA ROSA,internaciones,ingresos espontaneos,2013-03-01,10,33,10,33,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2013-03-01,12,23,12,23,35
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2013-03-01,0,6,0,6,6
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2013-03-01,0,5,0,5,5
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2013-03-01,0,6,0,6,6
SENA,internaciones,ingresos espontaneos,2013-03-01,3,20,3,20,23
SHINAOTA,internaciones,ingresos espontaneos,2013-03-01,49,93,49,93,142
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2013-03-01,0,11,0,11,11
SICAYA,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2013-03-01,0,48,0,48,48
SOPACHUY,internaciones,ingresos espontaneos,2013-03-01,6,10,6,10,16
SORACACHI,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2013-03-01,2,14,2,14,16
SUCRE,internaciones,ingresos espontaneos,2013-03-01,1371,2315,1371,2315,3686
TACACOMA,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
TACOPAYA,internaciones,ingresos espontaneos,2013-03-01,0,9,0,9,9
TAPACARI,internaciones,ingresos espontaneos,2013-03-01,2,3,2,3,5
TARABUCO,internaciones,ingresos espontaneos,2013-03-01,17,47,17,47,64
TARACO,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
TARIJA,internaciones,ingresos espontaneos,2013-03-01,684,1133,684,1133,1817
TARVITA,internaciones,ingresos espontaneos,2013-03-01,4,31,4,31,35
TEOPONTE,internaciones,ingresos espontaneos,2013-03-01,1,22,1,22,23
TIAWANACU,internaciones,ingresos espontaneos,2013-03-01,0,12,0,12,12
TIPUANI,internaciones,ingresos espontaneos,2013-03-01,7,45,7,45,52
TIQUIPAYA,internaciones,ingresos espontaneos,2013-03-01,70,184,70,184,254
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2013-03-01,0,19,0,19,19
TOCO,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2013-03-01,6,12,6,12,18
TOLEDO,internaciones,ingresos espontaneos,2013-03-01,1,4,1,4,5
TOMAVE,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
TOMINA,internaciones,ingresos espontaneos,2013-03-01,0,24,0,24,24
TORO TORO,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2013-03-01,11,43,11,43,54
TOTORA(ORR),internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2013-03-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos espontaneos,2013-03-01,346,752,346,752,1098
TUPIZA,internaciones,ingresos espontaneos,2013-03-01,90,149,90,149,239
TURCO,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
UMALA,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2013-03-01,31,77,31,77,108
URUBICHA,internaciones,ingresos espontaneos,2013-03-01,5,29,5,29,34
UYUNI,internaciones,ingresos espontaneos,2013-03-01,44,120,44,120,164
VACAS,internaciones,ingresos espontaneos,2013-03-01,0,9,0,9,9
VALLEGRANDE,internaciones,ingresos espontaneos,2013-03-01,55,98,55,98,153
VIACHA,internaciones,ingresos espontaneos,2013-03-01,29,99,29,99,128
VILA VILA,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2013-03-01,0,11,0,11,11
VILLA MONTES,internaciones,ingresos espontaneos,2013-03-01,54,187,54,187,241
VILLA RIVERO,internaciones,ingresos espontaneos,2013-03-01,3,18,3,18,21
VILLA SERRANO,internaciones,ingresos espontaneos,2013-03-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos espontaneos,2013-03-01,81,281,81,281,362
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2013-03-01,5,13,5,13,18
VILLAZON,internaciones,ingresos espontaneos,2013-03-01,76,167,76,167,243
VINTO,internaciones,ingresos espontaneos,2013-03-01,58,126,58,126,184
VITICHI,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2013-03-01,31,89,31,89,120
YACO,internaciones,ingresos espontaneos,2013-03-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2013-03-01,253,614,253,614,867
YAMPARAEZ,internaciones,ingresos espontaneos,2013-03-01,1,3,1,3,4
YANACACHI,internaciones,ingresos espontaneos,2013-03-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2013-03-01,73,66,73,66,139
YOTALA,internaciones,ingresos espontaneos,2013-03-01,3,9,3,9,12
ZUDAÑEZ,internaciones,ingresos espontaneos,2013-03-01,9,13,9,13,22
ACACIO,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2013-04-01,10,52,10,52,62
ACHOCALLA,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2013-04-01,24,62,24,62,86
ALALAY,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
ALCALA,internaciones,ingresos espontaneos,2013-04-01,1,2,1,2,3
ALTO BENI,internaciones,ingresos espontaneos,2013-04-01,0,10,0,10,10
ANCORAIMES,internaciones,ingresos espontaneos,2013-04-01,0,8,0,8,8
ANTEQUERA,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2013-04-01,14,13,14,13,27
APOLO,internaciones,ingresos espontaneos,2013-04-01,0,28,0,28,28
ARANI,internaciones,ingresos espontaneos,2013-04-01,0,7,0,7,7
ARBIETO,internaciones,ingresos espontaneos,2013-04-01,0,11,0,11,11
ARQUE,internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2013-04-01,67,115,67,115,182
ATOCHA,internaciones,ingresos espontaneos,2013-04-01,16,22,16,22,38
AUCAPATA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
AYO AYO,internaciones,ingresos espontaneos,2013-04-01,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2013-04-01,13,42,13,42,55
AZURDUY,internaciones,ingresos espontaneos,2013-04-01,6,4,6,4,10
BATALLAS,internaciones,ingresos espontaneos,2013-04-01,0,9,0,9,9
BAURES,internaciones,ingresos espontaneos,2013-04-01,4,14,4,14,18
BERMEJO,internaciones,ingresos espontaneos,2013-04-01,88,168,88,168,256
BETANZOS,internaciones,ingresos espontaneos,2013-04-01,5,27,5,27,32
BOLIVAR,internaciones,ingresos espontaneos,2013-04-01,1,1,1,1,2
BOYUIBE,internaciones,ingresos espontaneos,2013-04-01,17,24,17,24,41
BUENA VISTA,internaciones,ingresos espontaneos,2013-04-01,13,11,13,11,24
CABEZAS,internaciones,ingresos espontaneos,2013-04-01,0,12,0,12,12
CAIROMA,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
"CAIZA ""D""",internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
CAJUATA,internaciones,ingresos espontaneos,2013-04-01,0,12,0,12,12
CALAMARCA,internaciones,ingresos espontaneos,2013-04-01,0,12,0,12,12
CAMARGO,internaciones,ingresos espontaneos,2013-04-01,32,87,32,87,119
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2013-04-01,164,360,164,360,524
CAPINOTA,internaciones,ingresos espontaneos,2013-04-01,5,26,5,26,31
CARACOLLO,internaciones,ingresos espontaneos,2013-04-01,1,14,1,14,15
CARANAVI,internaciones,ingresos espontaneos,2013-04-01,35,160,35,160,195
CARIPUYO,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2013-04-01,7,15,7,15,22
CHALLAPATA,internaciones,ingresos espontaneos,2013-04-01,26,100,26,100,126
CHAQUI,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2013-04-01,45,111,45,111,156
CHARAÑA,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
CHAYANTA,internaciones,ingresos espontaneos,2013-04-01,4,11,4,11,15
CHIMORE,internaciones,ingresos espontaneos,2013-04-01,14,22,14,22,36
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2013-04-01,75,40,75,40,115
CHUMA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
CKOCHAS,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
CLIZA,internaciones,ingresos espontaneos,2013-04-01,21,54,21,54,75
COBIJA,internaciones,ingresos espontaneos,2013-04-01,84,189,84,189,273
COCAPATA,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
COCHABAMBA,internaciones,ingresos espontaneos,2013-04-01,3401,5636,3401,5636,9037
COLCAPIRHUA,internaciones,ingresos espontaneos,2013-04-01,47,86,47,86,133
"COLCHA ""K""",internaciones,ingresos espontaneos,2013-04-01,1,1,1,1,2
COLOMI,internaciones,ingresos espontaneos,2013-04-01,0,27,0,27,27
COLPA BELGICA,internaciones,ingresos espontaneos,2013-04-01,8,18,8,18,26
COLQUECHACA,internaciones,ingresos espontaneos,2013-04-01,0,8,0,8,8
COLQUENCHA,internaciones,ingresos espontaneos,2013-04-01,0,12,0,12,12
COLQUIRI,internaciones,ingresos espontaneos,2013-04-01,4,6,4,6,10
COMARAPA,internaciones,ingresos espontaneos,2013-04-01,9,44,9,44,53
COMBAYA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos espontaneos,2013-04-01,23,59,23,59,82
COPACABANA,internaciones,ingresos espontaneos,2013-04-01,1,9,1,9,10
CORIPATA,internaciones,ingresos espontaneos,2013-04-01,1,11,1,11,12
CORO CORO,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2013-04-01,30,52,30,52,82
CORQUE,internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
COTAGAITA,internaciones,ingresos espontaneos,2013-04-01,11,19,11,19,30
COTOCA,internaciones,ingresos espontaneos,2013-04-01,16,70,16,70,86
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2013-04-01,14,65,14,65,79
CUEVO,internaciones,ingresos espontaneos,2013-04-01,5,8,5,8,13
CULPINA,internaciones,ingresos espontaneos,2013-04-01,13,32,13,32,45
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2013-04-01,5,8,5,8,13
EL ALTO,internaciones,ingresos espontaneos,2013-04-01,903,2344,903,2344,3247
EL CHORO,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
EL PUENTE(STC),internaciones,ingresos espontaneos,2013-04-01,6,30,6,30,36
EL PUENTE(TJA),internaciones,ingresos espontaneos,2013-04-01,0,8,0,8,8
EL TORNO,internaciones,ingresos espontaneos,2013-04-01,255,267,255,267,522
EL VILLAR,internaciones,ingresos espontaneos,2013-04-01,1,3,1,3,4
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2013-04-01,3,22,3,22,25
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2013-04-01,9,37,9,37,46
ESCOMA,internaciones,ingresos espontaneos,2013-04-01,5,16,5,16,21
EUCALIPTUS,internaciones,ingresos espontaneos,2013-04-01,0,6,0,6,6
EXALTACION,internaciones,ingresos espontaneos,2013-04-01,1,3,1,3,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2013-04-01,21,33,21,33,54
FILADELFIA,internaciones,ingresos espontaneos,2013-04-01,1,0,1,0,1
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2013-04-01,9,18,9,18,27
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
GUANAY,internaciones,ingresos espontaneos,2013-04-01,1,22,1,22,23
GUAYARAMERIN,internaciones,ingresos espontaneos,2013-04-01,154,389,154,389,543
GUTIERREZ,internaciones,ingresos espontaneos,2013-04-01,14,23,14,23,37
HUACARETA,internaciones,ingresos espontaneos,2013-04-01,7,14,7,14,21
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
HUACHACALLA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2013-04-01,20,71,20,71,91
HUARACAJE,internaciones,ingresos espontaneos,2013-04-01,6,19,6,19,25
HUARINA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
HUAYLLAMARCA,internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
ICLA,internaciones,ingresos espontaneos,2013-04-01,1,4,1,4,5
INCAHUASI,internaciones,ingresos espontaneos,2013-04-01,3,19,3,19,22
INQUISIVI,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2013-04-01,12,31,12,31,43
IXIAMAS,internaciones,ingresos espontaneos,2013-04-01,4,21,4,21,25
JESUS DE MACHACA,internaciones,ingresos espontaneos,2013-04-01,13,26,13,26,39
LA ASUNTA,internaciones,ingresos espontaneos,2013-04-01,17,66,17,66,83
LA GUARDIA,internaciones,ingresos espontaneos,2013-04-01,37,123,37,123,160
LA PAZ,internaciones,ingresos espontaneos,2013-04-01,2491,5004,2491,5004,7495
LAGUNILLAS,internaciones,ingresos espontaneos,2013-04-01,2,10,2,10,12
LAJA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2013-04-01,67,168,67,168,235
LLICA,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
LURIBAY,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
MACHACAMARCA,internaciones,ingresos espontaneos,2013-04-01,1,8,1,8,9
MACHARETI,internaciones,ingresos espontaneos,2013-04-01,7,15,7,15,22
MAGDALENA,internaciones,ingresos espontaneos,2013-04-01,41,77,41,77,118
MAIRANA,internaciones,ingresos espontaneos,2013-04-01,6,43,6,43,49
MALLA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
MAPIRI,internaciones,ingresos espontaneos,2013-04-01,8,45,8,45,53
MECAPACA,internaciones,ingresos espontaneos,2013-04-01,0,7,0,7,7
MINEROS,internaciones,ingresos espontaneos,2013-04-01,10,15,10,15,25
MIZQUE,internaciones,ingresos espontaneos,2013-04-01,7,54,7,54,61
MOCOMOCO,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2013-04-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2013-04-01,67,141,67,141,208
MONTERO,internaciones,ingresos espontaneos,2013-04-01,341,509,341,509,850
MORO MORO,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2013-04-01,11,30,11,30,41
OCURI,internaciones,ingresos espontaneos,2013-04-01,2,8,2,8,10
OKINAWA,internaciones,ingresos espontaneos,2013-04-01,6,32,6,32,38
OMEREQUE,internaciones,ingresos espontaneos,2013-04-01,1,7,1,7,8
ORURO,internaciones,ingresos espontaneos,2013-04-01,908,1374,908,1374,2282
PADILLA,internaciones,ingresos espontaneos,2013-04-01,19,52,19,52,71
PAILON,internaciones,ingresos espontaneos,2013-04-01,8,66,8,66,74
PALCA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2013-04-01,16,52,16,52,68
PAMPA GRANDE,internaciones,ingresos espontaneos,2013-04-01,1,19,1,19,20
PAPEL PAMPA,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
PASORAPA,internaciones,ingresos espontaneos,2013-04-01,7,9,7,9,16
PATACAMAYA,internaciones,ingresos espontaneos,2013-04-01,10,47,10,47,57
PAZÑA,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
PELECHUCO,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
POCOATA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
POCONA,internaciones,ingresos espontaneos,2013-04-01,1,9,1,9,10
POJO (CBBA),internaciones,ingresos espontaneos,2013-04-01,0,9,0,9,9
POOPO,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
POROMA,internaciones,ingresos espontaneos,2013-04-01,0,7,0,7,7
PORONGO,internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
PORTACHUELO,internaciones,ingresos espontaneos,2013-04-01,51,78,51,78,129
PORVENIR,internaciones,ingresos espontaneos,2013-04-01,0,5,0,5,5
POSTRER VALLE,internaciones,ingresos espontaneos,2013-04-01,3,2,3,2,5
POTOSI,internaciones,ingresos espontaneos,2013-04-01,663,1434,663,1434,2097
PRESTO,internaciones,ingresos espontaneos,2013-04-01,0,6,0,6,6
PUCARANI,internaciones,ingresos espontaneos,2013-04-01,5,5,5,5,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2013-04-01,7,17,7,17,24
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2013-04-01,20,40,20,40,60
PUERTO RICO,internaciones,ingresos espontaneos,2013-04-01,13,34,13,34,47
PUERTO SILES,internaciones,ingresos espontaneos,2013-04-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2013-04-01,32,69,32,69,101
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2013-04-01,57,173,57,173,230
PUNA,internaciones,ingresos espontaneos,2013-04-01,4,7,4,7,11
PUNATA,internaciones,ingresos espontaneos,2013-04-01,102,173,102,173,275
QUILLACOLLO,internaciones,ingresos espontaneos,2013-04-01,46,221,46,221,267
QUIME,internaciones,ingresos espontaneos,2013-04-01,0,12,0,12,12
QUIRUSILLAS,internaciones,ingresos espontaneos,2013-04-01,0,2,0,2,2
RAVELO,internaciones,ingresos espontaneos,2013-04-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2013-04-01,3,18,3,18,21
RIBERALTA,internaciones,ingresos espontaneos,2013-04-01,291,507,291,507,798
ROBORE,internaciones,ingresos espontaneos,2013-04-01,32,91,32,91,123
RURRENABAQUE,internaciones,ingresos espontaneos,2013-04-01,37,94,37,94,131
SABAYA,internaciones,ingresos espontaneos,2013-04-01,0,1,0,1,1
SACABA,internaciones,ingresos espontaneos,2013-04-01,125,441,125,441,566
SACABAMBA,internaciones,ingresos espontaneos,2013-04-01,3,8,3,8,11
SACACA,internaciones,ingresos espontaneos,2013-04-01,3,12,3,12,15
SAIPINA,internaciones,ingresos espontaneos,2013-04-01,3,12,3,12,15
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
SAMAIPATA,internaciones,ingresos espontaneos,2013-04-01,8,38,8,38,46
SAN ANDRES,internaciones,ingresos espontaneos,2013-04-01,0,11,0,11,11
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2013-04-01,0,3,0,3,3
