municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,15,15
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,9,9
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,9,9
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,85,85
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,22,22
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,32,32
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,113,113
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,45,45
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,58,58
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,28,28
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,57,57
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,23,23
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,19,19
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,43,43
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,6,6
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,24,24
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,16,16
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,1321,1321
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,14,14
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,12,12
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,24,24
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,36,36
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,19,19
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,5,5
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,48,48
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,5,5
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,351,351
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,1,1
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,11,11
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,29,29
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,11,11
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,11,11
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,193,193
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,17,17
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,25,25
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,80,80
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,32,32
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,9,9
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,10,10
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,12,12
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,21,21
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,93,93
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,33,33
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,7,7
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,9,9
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,38,38
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,17,17
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,78,78
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,64,64
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,147,147
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,17,17
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,38,38
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,65,65
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,7,7
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,210,210
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,111,111
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,104,104
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,13,13
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,5,5
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-02-01,4,4
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,22,22
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,29,29
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,26,26
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,12,12
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,18,18
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,10,10
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,37,37
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,43,43
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,15,15
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,5,5
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,34,34
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,16,16
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,9,9
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,38,38
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,41,41
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,9,9
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,46,46
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,15,15
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,22,22
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,44,44
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,24,24
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,10,10
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,23,23
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,64,64
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,24,24
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,2,2
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,49,49
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,16,16
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,58,58
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,18,18
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,38,38
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,11,11
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,20,20
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,23,23
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,111,111
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,34,34
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,637,637
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,46,46
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,17,17
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,38,38
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,14,14
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,29,29
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,15,15
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,31,31
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,34,34
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,30,30
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,8,8
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,28,28
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,111,111
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,26,26
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,8,8
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1047,1047
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,18,18
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,9,9
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,79,79
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,42,42
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,54,54
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,14,14
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,11,11
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,12,12
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,23,23
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,61,61
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,31,31
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,31,31
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,5,5
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,6,6
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,8,8
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,25,25
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,9,9
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,19,19
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,13,13
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,71,71
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,178,178
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,773,773
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,10,10
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,32,32
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,7,7
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,72,72
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,3,3
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2022-03-01,1,1
