municipality,group,variable,month,Niños (as) de 2 años a menores de 5 años con dosis completa de hierro,TOTAL
MORO MORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,10,10
MOROCHATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,14,14
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,5,5
OCURI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,39,39
OKINAWA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,68,68
OMEREQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,8,8
ORURO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,1406,1406
PADCAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,89,89
PADILLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,36,36
PAILON,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,89,89
PALCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,49,49
PALOS BLANCOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,127,127
PAMPA AULLAGAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,10,10
PAMPA GRANDE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,44,44
PAPEL PAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,22,22
PASORAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,6,6
PATACAMAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,37,37
PAZÑA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,20,20
PELECHUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,33,33
POCOATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,57,57
POCONA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,23,23
POJO (CBBA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,30,30
POOPO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,31,31
PORCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,35,35
POROMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,38,38
PORONGO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,64,64
PORTACHUELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
PORVENIR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,44,44
POTOSI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,749,749
PRESTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
PUCARANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,120,120
PUERTO ACOSTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,13,13
PUERTO CARABUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,24,24
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,51,51
PUERTO PEREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,23,23
PUERTO QUIJARRO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,15,15
PUERTO RICO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,39,39
PUERTO SUAREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,3,3
PUERTO VILLARROEL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,141,141
PUNA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,60,60
PUNATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,78,78
QUIABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,19,19
QUILLACOLLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,156,156
QUIME,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,8,8
QUIRUSILLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
RAVELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,43,43
RIBERALTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,529,529
ROBORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,9,9
RURRENABAQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,1,1
SABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,11,11
SACABA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,383,383
SACABAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,28,28
SACACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,50,50
SAIPINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,38,38
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,37,37
SAMAIPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,96,96
SAN AGUSTIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,9,9
SAN ANDRES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,21,21
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,16,16
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,35,35
SAN BENITO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,29,29
SAN BORJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,67,67
SAN BUENA VENTURA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,10,10
SAN CARLOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,75,75
SAN IGNACIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,181,181
SAN JAVIER(STC),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,99,99
SAN JOAQUIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,41,41
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,106,106
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,20,20
SAN JULIAN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,192,192
SAN LORENZO(PND),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,28,28
SAN LORENZO(TJA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,43,43
SAN LUCAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,102,102
SAN MATIAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,33,33
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,7,7
SAN PEDRO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,63,63
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,131,131
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,12,12
SAN PEDRO DE MACHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,68,68
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,14,14
SAN PEDRO(PND),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,10,10
SAN RAFAEL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,16,16
SAN RAMON BENI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,15,15
SAN RAMON SCZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,26,26
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,1712,1712
SANTA ROSA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,13,13
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,155,155
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,29,29
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,22,22
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,7,7
SANTIVAÑES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,11,11
SAPAHAQUI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,45,45
SENA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,31,31
SHINAOTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,66,66
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,59,59
SICAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,21,21
SIPE SIPE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,124,124
SOPACHUY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,24,24
SORACACHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
SORATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,77,77
SUCRE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,1837,1837
TACACHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,2,2
TACACOMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
TACOBAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
TACOPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,24,24
TAHUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,2,2
TAPACARI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,76,76
TARABUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,34,34
TARACO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,15,15
TARATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,23,23
TARIJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,506,506
TARVITA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,53,53
TEOPONTE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,17,17
TIAHUANACU,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,52,52
TINGUIPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,61,61
TIPUANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,26,26
TIQUIPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
TIRAQUE (CBBA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,59,59
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,4,4
TOCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,19,19
TODOS SANTOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,3,3
TOLATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,16,16
TOLEDO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,11,11
TOMAVE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,5,5
TOMINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,43,43
TORO TORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,42,42
TOTORA(CBBA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,22,22
TOTORA(ORR),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,9,9
TRIGAL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,6,6
TRINIDAD,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
TUPIZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,106,106
TURCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,6,6
UMALA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,13,13
UNCIA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,85,85
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,71,71
URUBICHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,49,49
UYUNI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,82,82
VACAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
VALLEGRANDE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,24,24
VIACHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,68,68
VILA VILA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,24,24
VILLA CHARCAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,69,69
VILLA MONTES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,285,285
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,13,13
VILLA RIVERO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,17,17
VILLA SERRANO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,33,33
VILLA TUNARI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,265,265
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,41,41
VILLAZON,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,316,316
VINTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,133,133
VITICHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,5,5
WALDO BALLIVIAN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,8,8
WARNES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,906,906
YACO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,23,23
YACUIBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,33,33
YAMPARAEZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,19,19
YANACACHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,16,16
YAPACANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,262,262
YOCALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,33,33
YOTALA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
YUNCHARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,25,25
ZUDAÑEZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-04-01,27,27
ACACIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,13,13
ACHACACHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,40,40
ACHOCALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,60,60
AIQUILE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,42,42
ALALAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,4,4
ALCALA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,9,9
ALTO BENI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,28,28
ANCORAIMES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,26,26
ANDAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,4,4
ANTEQUERA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,5,5
ANZALDO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,18,18
APOLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,75,75
ARAMPAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,11,11
ARANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,18,18
ARBIETO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,114,114
ARQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,82,82
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,91,91
ATOCHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,14,14
AUCAPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,12,12
AYATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,12,12
AYO AYO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,66,66
AZURDUY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,25,25
BATALLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,27,27
BAURES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,3,3
BELEN DE URMIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,7,7
BELLA FLOR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,19,19
BERMEJO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,27,27
BETANZOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,141,141
BOLIVAR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,21,21
BOLPEBRA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,9,9
BOYUIBE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,28,28
BUENA VISTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,127,127
CABEZAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,73,73
CAIROMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,39,39
"CAIZA ""D""",micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,34,34
CAJUATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,25,25
CALACOTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,4,4
CALAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,33,33
CAMARGO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,38,38
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,12,12
CAMIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,27,27
CAPINOTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,62,62
CAQUIAVIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,19,19
CARACOLLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,95,95
CARANAVI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,142,142
CARAPARI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,39,39
CARIPUYO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,22,22
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,3,3
CATACORA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,5,5
CHACARILLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,4,4
CHALLAPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,119,119
CHAQUI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,28,28
CHARAGUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,88,88
CHARAÑA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,5,5
CHAYANTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,49,49
CHIMORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,93,93
CHIPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,5,5
CHOQUE COTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,6,6
CHUA COCANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,4,4
CHUMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,24,24
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,2,2
CKOCHAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2022-05-01,31,31
