municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,60,60
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,11,11
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,49,49
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,38,38
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,124,124
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,18,18
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
COMBAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,36,36
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,20,20
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,18,18
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,514,514
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,13,13
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,11,11
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,21,21
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,16,16
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,151,151
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,599,599
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,54,54
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,13,13
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,98,98
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,279,279
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,26,26
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,13,13
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,25,25
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,184,184
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,24,24
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,86,86
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,11,11
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,58,58
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,136,136
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,22,22
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,11,11
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,66,66
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,16,16
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,55,55
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,26,26
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,13,13
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,24,24
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,33,33
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,18,18
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,23,23
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,896,896
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,10,10
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,29,29
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,265,265
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,66,66
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,16,16
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,12,12
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,9,9
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,62,62
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,24,24
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,2,2
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,3,3
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,14,14
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,6,6
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,62,62
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-01-01,1,1
