municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,13,13
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,16,16
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,16,16
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,57,57
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,14,14
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,48,48
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,30,30
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,44,44
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,16,16
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,73,73
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,345,345
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,36,36
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,32,32
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,31,31
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,30,30
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,25,25
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,60,60
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,24,24
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,36,36
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1416,1416
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,82,82
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,23,23
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,43,43
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,24,24
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,17,17
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,39,39
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,17,17
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,41,41
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,110,110
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,390,390
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,15,15
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,80,80
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,40,40
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,25,25
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,36,36
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,167,167
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,323,323
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,28,28
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,38,38
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,38,38
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,24,24
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,23,23
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,28,28
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,27,27
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,31,31
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,17,17
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,394,394
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,36,36
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,13,13
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,60,60
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,29,29
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,127,127
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,22,22
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,175,175
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,27,27
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,165,165
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,26,26
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,13,13
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,72,72
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,48,48
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,27,27
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,13,13
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,11,11
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,76,76
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,27,27
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,38,38
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,36,36
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,17,17
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,803,803
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,53,53
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,35,35
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,26,26
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,19,19
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,56,56
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,15,15
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,22,22
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,364,364
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,12,12
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,14,14
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,30,30
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,17,17
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,14,14
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,318,318
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,10,10
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,21,21
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,20,20
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,55,55
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,22,22
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,8,8
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,28,28
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,9,9
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,7,7
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-04-01,1,1
