municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,130,130
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,16,16
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
EXALTACION,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,18,18
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,152,152
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,22,22
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
HUACHACALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,18,18
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,19,19
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,16,16
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,55,55
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,71,71
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,846,846
LA RIVERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,16,16
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,58,58
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,19,19
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,28,28
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,36,36
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,33,33
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,43,43
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,112,112
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,379,379
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,16,16
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,22,22
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,32,32
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,32,32
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,14,14
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,35,35
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,28,28
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,11,11
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,20,20
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,14,14
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,53,53
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,381,381
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,20,20
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,3,3
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,29,29
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,20,20
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,39,39
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,123,123
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,27,27
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,75,75
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,159,159
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,13,13
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,25,25
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,22,22
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,269,269
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,21,21
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,55,55
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,195,195
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,28,28
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,21,21
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,18,18
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,11,11
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,64,64
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,25,25
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,59,59
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,52,52
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,111,111
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,25,25
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,106,106
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,15,15
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,64,64
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,36,36
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,23,23
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,381,381
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,21,21
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,49,49
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,28,28
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,40,40
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,228,228
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,21,21
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,19,19
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,284,284
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,12,12
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,9,9
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,24,24
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,114,114
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,16,16
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,14,14
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,14,14
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,32,32
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,100,100
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,73,73
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,33,33
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,13,13
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,15,15
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,50,50
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,30,30
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,53,53
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,4,4
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,17,17
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,194,194
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,13,13
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,56,56
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,1,1
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,22,22
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,13,13
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,167,167
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,7,7
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,8,8
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,83,83
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,5,5
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,11,11
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-04-01,6,6
ACACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,8,8
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,55,55
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,48,48
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,15,15
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,15,15
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
ANTEQUERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,10,10
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,28,28
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,7,7
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,18,18
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,4,4
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,1,1
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,8,8
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,12,12
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,18,18
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,16,16
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,4,4
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,58,58
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,39,39
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,13,13
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,12,12
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,141,141
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,15,15
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,14,14
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,9,9
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,1,1
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,16,16
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,9,9
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,15,15
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,10,10
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,11,11
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,94,94
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,8,8
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,15,15
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,5,5
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,47,47
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,59,59
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,23,23
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,19,19
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,4,4
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,32,32
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,9,9
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,4,4
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,40,40
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,138,138
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,28,28
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,295,295
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,36,36
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,10,10
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,29,29
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,11,11
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,68,68
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,13,13
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2013-05-01,33,33
