municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,300,300
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,300,300
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1071,1071
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2,2
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2,2
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1440,1440
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,270,270
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,150,150
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30471,30471
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,750,750
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1352,1352
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,150,150
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1980,1980
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,930,930
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,254,254
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,268,268
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2340,2340
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,450,450
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,270,270
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,540,540
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,240,240
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,3414,3414
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,71447,71447
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,16,16
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,359,359
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,276,276
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,546,546
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1830,1830
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,81,81
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,270,270
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2075,2075
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,8339,8339
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,690,690
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,210,210
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,21445,21445
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,188,188
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,300,300
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,230,230
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,780,780
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,360,360
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,210,210
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,57,57
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,932,932
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2040,2040
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,162,162
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,20190,20190
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,510,510
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,172,172
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,710,710
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,237,237
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,450,450
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1559,1559
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,210,210
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1890,1890
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,4560,4560
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,630,630
REYES,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1230,1230
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,5160,5160
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1391,1391
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,600,600
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,58,58
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,3765,3765
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,300,300
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,206,206
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,150,150
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,99,99
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,647,647
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,210,210
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,75,75
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,810,810
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2670,2670
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,95,95
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1080,1080
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,495,495
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1156,1156
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1110,1110
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,631,631
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2,2
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,204,204
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,450,450
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,64,64
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,540,540
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,750,750
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60718,60718
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1080,1080
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,330,330
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,28,28
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,270,270
SENA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,579,579
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,390,390
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,240,240
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,38542,38542
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,150,150
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,780,780
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,93,93
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,570,570
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,19223,19223
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,594,594
TINGUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,55,55
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,330,330
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,179,179
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,510,510
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,300,300
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,720,720
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,121,121
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,7904,7904
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2089,2089
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1230,1230
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,120,120
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,683,683
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2310,2310
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,270,270
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,240,240
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1050,1050
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,330,330
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,2310,2310
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1390,1390
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,840,840
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,511,511
YACO,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,90,90
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,10426,10426
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,210,210
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,30,30
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,1081,1081
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,122,122
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2021-04-01,180,180
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,589,589
ACHOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,240,240
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,930,930
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,363,363
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,496,496
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,52,52
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,30,30
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1976,1976
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,456,456
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,682,682
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,3177,3177
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,11,11
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,354,354
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,270,270
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,228,228
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,217,217
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1240,1240
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,3363,3363
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,651,651
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1395,1395
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,259,259
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1484,1484
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1135,1135
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,155,155
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,682,682
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,6174,6174
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,60450,60450
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1860,1860
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,124,124
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,310,310
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,341,341
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1008,1008
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,30,30
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,992,992
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,88,88
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1395,1395
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,899,899
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,155,155
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,30046,30046
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,187,187
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,713,713
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1364,1364
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,372,372
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,155,155
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,186,186
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,2046,2046
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,620,620
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,492,492
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,274,274
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,2418,2418
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,558,558
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,240,240
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,3423,3423
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,75454,75454
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1085,1085
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,182,182
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,364,364
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,261,261
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,155,155
MALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,350,350
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1856,1856
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,279,279
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,2156,2156
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,4803,4803
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,124,124
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,744,744
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,450,450
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,217,217
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,24970,24970
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,264,264
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,310,310
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,231,231
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,808,808
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,403,403
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,186,186
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,56,56
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,899,899
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,60,60
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,2068,2068
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,110,110
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,20956,20956
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,527,527
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,240,240
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,31,31
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,360,360
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,450,450
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1611,1611
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,217,217
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1953,1953
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,4215,4215
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,93,93
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,651,651
REYES,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,1271,1271
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,5425,5425
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,968,968
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-05-01,620,620
