department,municipality_id,municipality,year,month,population,value
Santa Cruz,71501,Ascencion De Guarayos,2009,1,Diabetes en mayores de 5 anos,1
Tarija,60202,Bermejo,2009,1,Diabetes en mayores de 5 anos,2
Santa Cruz,70706,Camiri,2009,1,Diabetes en mayores de 5 anos,15
La Paz,22001,Caranavi,2009,1,Diabetes en mayores de 5 anos,2
Santa Cruz,70702,Charagua,2009,1,Diabetes en mayores de 5 anos,2
Pando,90101,Cobija,2009,1,Diabetes en mayores de 5 anos,16
Cochabamba,30101,Cochabamba,2009,1,Diabetes en mayores de 5 anos,61
Cochabamba,30905,Colcapirhua,2009,1,Diabetes en mayores de 5 anos,1
Santa Cruz,71301,Comarapa,2009,1,Diabetes en mayores de 5 anos,1
Potosí,50601,Cotagaita,2009,1,Diabetes en mayores de 5 anos,2
Santa Cruz,70102,Cotoca,2009,1,Diabetes en mayores de 5 anos,1
La Paz,20105,El Alto,2009,1,Diabetes en mayores de 5 anos,6
Santa Cruz,71004,Fernandez Alonso,2009,1,Diabetes en mayores de 5 anos,1
Beni,80202,Guayaramerin,2009,1,Diabetes en mayores de 5 anos,13
Santa Cruz,70104,La Guardia,2009,1,Diabetes en mayores de 5 anos,3
La Paz,20101,La Paz,2009,1,Diabetes en mayores de 5 anos,19
Potosí,50203,Llallagua,2009,1,Diabetes en mayores de 5 anos,1
Beni,80801,Magdalena,2009,1,Diabetes en mayores de 5 anos,1
Oruro,40101,Oruro,2009,1,Diabetes en mayores de 5 anos,3
Chuquisaca,10401,Padilla,2009,1,Diabetes en mayores de 5 anos,1
Santa Cruz,70601,Portachuelo,2009,1,Diabetes en mayores de 5 anos,11
Potosí,50101,Potosi,2009,1,Diabetes en mayores de 5 anos,17
Beni,80201,Riberalta,2009,1,Diabetes en mayores de 5 anos,17
Santa Cruz,70503,Robore,2009,1,Diabetes en mayores de 5 anos,4
Beni,80304,Rurrenabaque,2009,1,Diabetes en mayores de 5 anos,2
Cochabamba,31001,Sacaba,2009,1,Diabetes en mayores de 5 anos,1
Beni,80302,San Borja,2009,1,Diabetes en mayores de 5 anos,4
Santa Cruz,70301,San Ignacio De Velasco,2009,1,Diabetes en mayores de 5 anos,6
Santa Cruz,71201,San Matias,2009,1,Diabetes en mayores de 5 anos,2
Santa Cruz,70302,San Miguel De Velasco,2009,1,Diabetes en mayores de 5 anos,1
Beni,80702,San Ramon,2009,1,Diabetes en mayores de 5 anos,8
Beni,80401,Santa Ana,2009,1,Diabetes en mayores de 5 anos,3
Santa Cruz,70101,Santa Cruz De La Sierra,2009,1,Diabetes en mayores de 5 anos,192
Chuquisaca,10101,Sucre,2009,1,Diabetes en mayores de 5 anos,14
Chuquisaca,10601,Tarabuco,2009,1,Diabetes en mayores de 5 anos,1
Tarija,60101,Tarija,2009,1,Diabetes en mayores de 5 anos,6
La Paz,20606,Tipuani,2009,1,Diabetes en mayores de 5 anos,3
Tarija,60301,Yacuiba,2009,1,Diabetes en mayores de 5 anos,7
Tarija,60202,Bermejo,2009,2,Diabetes en mayores de 5 anos,2
Santa Cruz,70707,Boyuibe,2009,2,Diabetes en mayores de 5 anos,1
Santa Cruz,70706,Camiri,2009,2,Diabetes en mayores de 5 anos,15
La Paz,22001,Caranavi,2009,2,Diabetes en mayores de 5 anos,1
Pando,90101,Cobija,2009,2,Diabetes en mayores de 5 anos,6
Cochabamba,30101,Cochabamba,2009,2,Diabetes en mayores de 5 anos,48
Potosí,50601,Cotagaita,2009,2,Diabetes en mayores de 5 anos,2
Santa Cruz,70102,Cotoca,2009,2,Diabetes en mayores de 5 anos,2
La Paz,20105,El Alto,2009,2,Diabetes en mayores de 5 anos,7
Santa Cruz,70105,El Torno,2009,2,Diabetes en mayores de 5 anos,2
Beni,80202,Guayaramerin,2009,2,Diabetes en mayores de 5 anos,8
Santa Cruz,70104,La Guardia,2009,2,Diabetes en mayores de 5 anos,10
La Paz,20101,La Paz,2009,2,Diabetes en mayores de 5 anos,5
Beni,80801,Magdalena,2009,2,Diabetes en mayores de 5 anos,1
Santa Cruz,71003,Mineros,2009,2,Diabetes en mayores de 5 anos,1
Oruro,40101,Oruro,2009,2,Diabetes en mayores de 5 anos,1
Santa Cruz,70601,Portachuelo,2009,2,Diabetes en mayores de 5 anos,13
Potosí,50101,Potosi,2009,2,Diabetes en mayores de 5 anos,18
Santa Cruz,71401,Puerto Suarez,2009,2,Diabetes en mayores de 5 anos,5
Cochabamba,31401,Punata,2009,2,Diabetes en mayores de 5 anos,1
Beni,80301,Reyes,2009,2,Diabetes en mayores de 5 anos,1
Beni,80201,Riberalta,2009,2,Diabetes en mayores de 5 anos,7
Santa Cruz,70503,Robore,2009,2,Diabetes en mayores de 5 anos,1
Cochabamba,31001,Sacaba,2009,2,Diabetes en mayores de 5 anos,3
Beni,80302,San Borja,2009,2,Diabetes en mayores de 5 anos,2
Santa Cruz,70301,San Ignacio De Velasco,2009,2,Diabetes en mayores de 5 anos,13
Santa Cruz,70501,San Jose De Chiquitos,2009,2,Diabetes en mayores de 5 anos,1
Santa Cruz,71201,San Matias,2009,2,Diabetes en mayores de 5 anos,5
Beni,80702,San Ramon,2009,2,Diabetes en mayores de 5 anos,3
Beni,80401,Santa Ana,2009,2,Diabetes en mayores de 5 anos,1
Santa Cruz,70101,Santa Cruz De La Sierra,2009,2,Diabetes en mayores de 5 anos,241
Beni,80303,Santa Rosa,2009,2,Diabetes en mayores de 5 anos,6
Chuquisaca,10101,Sucre,2009,2,Diabetes en mayores de 5 anos,14
Tarija,60101,Tarija,2009,2,Diabetes en mayores de 5 anos,16
La Paz,20606,Tipuani,2009,2,Diabetes en mayores de 5 anos,4
Beni,80101,Trinidad,2009,2,Diabetes en mayores de 5 anos,17
Santa Cruz,70801,Vallegrande,2009,2,Diabetes en mayores de 5 anos,1
