municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
VILLAZON,internaciones,dias camas ocupadas maternidad,2005-03-01,120,120
VINTO,internaciones,dias camas ocupadas maternidad,2005-03-01,68,68
VITICHI,internaciones,dias camas ocupadas maternidad,2005-03-01,6,6
WALDO BALLIVIAN,internaciones,dias camas ocupadas maternidad,2005-03-01,4,4
WARNES,internaciones,dias camas ocupadas maternidad,2005-03-01,169,169
YACUIBA,internaciones,dias camas ocupadas maternidad,2005-03-01,321,321
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2005-03-01,24,24
YAPACANI,internaciones,dias camas ocupadas maternidad,2005-03-01,135,135
YOCALLA,internaciones,dias camas ocupadas maternidad,2005-03-01,6,6
YOTALA,internaciones,dias camas ocupadas maternidad,2005-03-01,44,44
YUNCHARA,internaciones,dias camas ocupadas maternidad,2005-03-01,2,2
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2005-03-01,31,31
ACACIO,internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
ACHACACHI,internaciones,dias camas ocupadas maternidad,2005-04-01,58,58
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
AIQUILE,internaciones,dias camas ocupadas maternidad,2005-04-01,69,69
ALALAY,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
APOLO,internaciones,dias camas ocupadas maternidad,2005-04-01,29,29
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
ARANI,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
ARBIETO,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
ARQUE,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2005-04-01,87,87
ATOCHA,internaciones,dias camas ocupadas maternidad,2005-04-01,123,123
AYO AYO,internaciones,dias camas ocupadas maternidad,2005-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2005-04-01,70,70
AZURDUY,internaciones,dias camas ocupadas maternidad,2005-04-01,59,59
BATALLAS,internaciones,dias camas ocupadas maternidad,2005-04-01,14,14
BAURES,internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
BELLA FLOR,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
BERMEJO,internaciones,dias camas ocupadas maternidad,2005-04-01,138,138
BETANZOS,internaciones,dias camas ocupadas maternidad,2005-04-01,72,72
BOLIVAR,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
BOLPEBRA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-04-01,36,36
CABEZAS,internaciones,dias camas ocupadas maternidad,2005-04-01,56,56
CAIROMA,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
CAJUATA,internaciones,dias camas ocupadas maternidad,2005-04-01,31,31
CALAMARCA,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
CAMARGO,internaciones,dias camas ocupadas maternidad,2005-04-01,132,132
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
CAMIRI,internaciones,dias camas ocupadas maternidad,2005-04-01,211,211
CAPINOTA,internaciones,dias camas ocupadas maternidad,2005-04-01,33,33
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-04-01,50,50
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-04-01,69,69
CARIPUYO,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-04-01,22,22
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-04-01,118,118
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-04-01,58,58
CHARAÑA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-04-01,37,37
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-04-01,44,44
CHIPAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
CHOQUE COTA,internaciones,dias camas ocupadas maternidad,2005-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-04-01,38,38
CHUMA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2005-04-01,28,28
COBIJA,internaciones,dias camas ocupadas maternidad,2005-04-01,266,266
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-04-01,3656,3656
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-04-01,59,59
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
COLLANA,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2005-04-01,45,45
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-04-01,28,28
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-04-01,116,116
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-04-01,75,75
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-04-01,23,23
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-04-01,23,23
CORO CORO,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
COROICO,internaciones,dias camas ocupadas maternidad,2005-04-01,81,81
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-04-01,15,15
COTOCA,internaciones,dias camas ocupadas maternidad,2005-04-01,153,153
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-04-01,60,60
CUEVO,internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
CULPINA,internaciones,dias camas ocupadas maternidad,2005-04-01,60,60
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-04-01,2450,2450
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-04-01,149,149
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-04-01,34,34
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-04-01,19,19
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
EXALTACION,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-04-01,196,196
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-04-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
GUANAY,internaciones,dias camas ocupadas maternidad,2005-04-01,23,23
GUAQUI,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2005-04-01,332,332
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2005-04-01,36,36
HUACARETA,internaciones,dias camas ocupadas maternidad,2005-04-01,29,29
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2005-04-01,5,5
HUANUNI,internaciones,dias camas ocupadas maternidad,2005-04-01,82,82
HUARACAJE,internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
ICHOCA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
INCAHUASI,internaciones,dias camas ocupadas maternidad,2005-04-01,71,71
INQUISIVI,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
IXIAMAS,internaciones,dias camas ocupadas maternidad,2005-04-01,5,5
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2005-04-01,48,48
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2005-04-01,78,78
LA PAZ,internaciones,dias camas ocupadas maternidad,2005-04-01,4600,4600
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
LAJA,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2005-04-01,162,162
LLICA,internaciones,dias camas ocupadas maternidad,2005-04-01,10,10
LORETO,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
MACHARETI,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
MAGDALENA,internaciones,dias camas ocupadas maternidad,2005-04-01,54,54
MAIRANA,internaciones,dias camas ocupadas maternidad,2005-04-01,37,37
MAPIRI,internaciones,dias camas ocupadas maternidad,2005-04-01,15,15
MECAPACA,internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
MINEROS,internaciones,dias camas ocupadas maternidad,2005-04-01,48,48
MIZQUE,internaciones,dias camas ocupadas maternidad,2005-04-01,41,41
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2005-04-01,15,15
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2005-04-01,164,164
MONTERO,internaciones,dias camas ocupadas maternidad,2005-04-01,537,537
MORO MORO,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
MOROCHATA,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
OCURI,internaciones,dias camas ocupadas maternidad,2005-04-01,24,24
OKINAWA,internaciones,dias camas ocupadas maternidad,2005-04-01,30,30
OMEREQUE,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
ORURO,internaciones,dias camas ocupadas maternidad,2005-04-01,1193,1193
PADILLA,internaciones,dias camas ocupadas maternidad,2005-04-01,113,113
PAILON,internaciones,dias camas ocupadas maternidad,2005-04-01,62,62
PALCA,internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2005-04-01,34,34
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2005-04-01,10,10
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
PASORAPA,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,40,40
PAZÑA,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
POCOATA,internaciones,dias camas ocupadas maternidad,2005-04-01,14,14
POCONA,internaciones,dias camas ocupadas maternidad,2005-04-01,33,33
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2005-04-01,38,38
POOPO,internaciones,dias camas ocupadas maternidad,2005-04-01,16,16
PORCO,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
POROMA,internaciones,dias camas ocupadas maternidad,2005-04-01,18,18
PORONGO,internaciones,dias camas ocupadas maternidad,2005-04-01,24,24
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2005-04-01,106,106
PORVENIR,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
POTOSI,internaciones,dias camas ocupadas maternidad,2005-04-01,917,917
PRESTO,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
PUCARANI,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2005-04-01,59,59
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2005-04-01,40,40
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2005-04-01,20,20
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2005-04-01,64,64
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2005-04-01,280,280
PUNA,internaciones,dias camas ocupadas maternidad,2005-04-01,40,40
PUNATA,internaciones,dias camas ocupadas maternidad,2005-04-01,252,252
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2005-04-01,416,416
QUIME,internaciones,dias camas ocupadas maternidad,2005-04-01,16,16
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
RAVELO,internaciones,dias camas ocupadas maternidad,2005-04-01,21,21
REYES,internaciones,dias camas ocupadas maternidad,2005-04-01,56,56
RIBERALTA,internaciones,dias camas ocupadas maternidad,2005-04-01,307,307
ROBORE,internaciones,dias camas ocupadas maternidad,2005-04-01,64,64
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2005-04-01,81,81
SABAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
SACABA,internaciones,dias camas ocupadas maternidad,2005-04-01,264,264
SACABAMBA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
SACACA,internaciones,dias camas ocupadas maternidad,2005-04-01,71,71
SAIPINA,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2005-04-01,8,8
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2005-04-01,17,17
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2005-04-01,10,10
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2005-04-01,10,10
SAN BENITO,internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
SAN BORJA,internaciones,dias camas ocupadas maternidad,2005-04-01,127,127
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2005-04-01,132,132
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2005-04-01,45,45
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-04-01,312,312
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2005-04-01,30,30
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2005-04-01,10,10
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2005-04-01,133,133
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2005-04-01,59,59
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2005-04-01,203,203
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2005-04-01,13,13
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2005-04-01,54,54
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2005-04-01,64,64
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-04-01,86,86
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2005-04-01,44,44
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-04-01,21,21
SAN PEDRO DE CURAHUARA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2005-04-01,16,16
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-04-01,26,26
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-04-01,36,36
SANTA ANA,internaciones,dias camas ocupadas maternidad,2005-04-01,83,83
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2005-04-01,6414,6414
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2005-04-01,51,51
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2005-04-01,57,57
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2005-04-01,5,5
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2005-04-01,15,15
SICAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2005-04-01,56,56
SOPACHUY,internaciones,dias camas ocupadas maternidad,2005-04-01,52,52
SORATA,internaciones,dias camas ocupadas maternidad,2005-04-01,41,41
SUCRE,internaciones,dias camas ocupadas maternidad,2005-04-01,2004,2004
TACACHI,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
TACACOMA,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
TACOPAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
TAPACARI,internaciones,dias camas ocupadas maternidad,2005-04-01,32,32
TARABUCO,internaciones,dias camas ocupadas maternidad,2005-04-01,154,154
TARACO,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
TARIJA,internaciones,dias camas ocupadas maternidad,2005-04-01,724,724
TARVITA,internaciones,dias camas ocupadas maternidad,2005-04-01,69,69
TEOPONTE,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
TIAWANACU,internaciones,dias camas ocupadas maternidad,2005-04-01,6,6
TINGUIPAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
TIPUANI,internaciones,dias camas ocupadas maternidad,2005-04-01,14,14
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2005-04-01,101,101
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2005-04-01,193,193
TOLATA,internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
TOLEDO,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
TOMAVE,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
TOMINA,internaciones,dias camas ocupadas maternidad,2005-04-01,24,24
TORO TORO,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2005-04-01,63,63
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
TRINIDAD,internaciones,dias camas ocupadas maternidad,2005-04-01,868,868
TUPIZA,internaciones,dias camas ocupadas maternidad,2005-04-01,182,182
UMALA,internaciones,dias camas ocupadas maternidad,2005-04-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2005-04-01,115,115
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2005-04-01,4,4
URUBICHA,internaciones,dias camas ocupadas maternidad,2005-04-01,25,25
UYUNI,internaciones,dias camas ocupadas maternidad,2005-04-01,112,112
VACAS,internaciones,dias camas ocupadas maternidad,2005-04-01,7,7
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2005-04-01,129,129
VIACHA,internaciones,dias camas ocupadas maternidad,2005-04-01,27,27
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2005-04-01,100,100
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2005-04-01,11,11
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2005-04-01,31,31
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2005-04-01,252,252
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2005-04-01,17,17
VILLAZON,internaciones,dias camas ocupadas maternidad,2005-04-01,127,127
VINTO,internaciones,dias camas ocupadas maternidad,2005-04-01,104,104
VITICHI,internaciones,dias camas ocupadas maternidad,2005-04-01,12,12
WALDO BALLIVIAN,internaciones,dias camas ocupadas maternidad,2005-04-01,1,1
WARNES,internaciones,dias camas ocupadas maternidad,2005-04-01,139,139
YACUIBA,internaciones,dias camas ocupadas maternidad,2005-04-01,209,209
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2005-04-01,23,23
YAPACANI,internaciones,dias camas ocupadas maternidad,2005-04-01,176,176
YOCALLA,internaciones,dias camas ocupadas maternidad,2005-04-01,9,9
YOTALA,internaciones,dias camas ocupadas maternidad,2005-04-01,24,24
YUNCHARA,internaciones,dias camas ocupadas maternidad,2005-04-01,3,3
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2005-04-01,24,24
ACACIO,internaciones,dias camas ocupadas maternidad,2005-05-01,5,5
ACHACACHI,internaciones,dias camas ocupadas maternidad,2005-05-01,43,43
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2005-05-01,7,7
AIQUILE,internaciones,dias camas ocupadas maternidad,2005-05-01,51,51
ALALAY,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2005-05-01,14,14
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2005-05-01,3,3
ANZALDO,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2005-05-01,20,20
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2005-05-01,3,3
ARANI,internaciones,dias camas ocupadas maternidad,2005-05-01,8,8
ARBIETO,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
ARQUE,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2005-05-01,92,92
ATOCHA,internaciones,dias camas ocupadas maternidad,2005-05-01,75,75
AYO AYO,internaciones,dias camas ocupadas maternidad,2005-05-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2005-05-01,41,41
AZURDUY,internaciones,dias camas ocupadas maternidad,2005-05-01,35,35
BATALLAS,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
BAURES,internaciones,dias camas ocupadas maternidad,2005-05-01,31,31
BERMEJO,internaciones,dias camas ocupadas maternidad,2005-05-01,118,118
BETANZOS,internaciones,dias camas ocupadas maternidad,2005-05-01,77,77
BOLIVAR,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
BOLPEBRA,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
BOYUIBE,internaciones,dias camas ocupadas maternidad,2005-05-01,3,3
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-05-01,9,9
CABEZAS,internaciones,dias camas ocupadas maternidad,2005-05-01,30,30
CAIROMA,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
CAJUATA,internaciones,dias camas ocupadas maternidad,2005-05-01,17,17
CALAMARCA,internaciones,dias camas ocupadas maternidad,2005-05-01,3,3
CAMARGO,internaciones,dias camas ocupadas maternidad,2005-05-01,116,116
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
CAMIRI,internaciones,dias camas ocupadas maternidad,2005-05-01,228,228
CAPINOTA,internaciones,dias camas ocupadas maternidad,2005-05-01,36,36
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-05-01,52,52
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-05-01,155,155
CARIPUYO,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-05-01,10,10
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-05-01,77,77
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-05-01,56,56
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-05-01,48,48
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-05-01,43,43
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-05-01,53,53
CHUMA,internaciones,dias camas ocupadas maternidad,2005-05-01,3,3
CLIZA,internaciones,dias camas ocupadas maternidad,2005-05-01,34,34
COBIJA,internaciones,dias camas ocupadas maternidad,2005-05-01,246,246
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-05-01,3429,3429
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-05-01,66,66
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2005-05-01,5,5
COLLANA,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2005-05-01,46,46
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-05-01,29,29
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-05-01,93,93
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-05-01,29,29
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-05-01,14,14
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-05-01,14,14
CORO CORO,internaciones,dias camas ocupadas maternidad,2005-05-01,8,8
COROICO,internaciones,dias camas ocupadas maternidad,2005-05-01,60,60
CORQUE,internaciones,dias camas ocupadas maternidad,2005-05-01,2,2
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-05-01,47,47
COTOCA,internaciones,dias camas ocupadas maternidad,2005-05-01,217,217
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-05-01,48,48
CUEVO,internaciones,dias camas ocupadas maternidad,2005-05-01,5,5
CULPINA,internaciones,dias camas ocupadas maternidad,2005-05-01,80,80
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-05-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-05-01,2014,2014
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-05-01,26,26
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-05-01,10,10
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-05-01,102,102
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-05-01,21,21
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-05-01,29,29
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-05-01,23,23
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-05-01,21,21
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-05-01,276,276
FILADELFIA,internaciones,dias camas ocupadas maternidad,2005-05-01,1,1
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-05-01,6,6
