department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2008,1,Metodos naturales: Usuarias Nuevas,3
La Paz,20201,Achacachi,2008,1,Metodos naturales: Usuarias Nuevas,26
Cochabamba,30201,Aiquile,2008,1,Metodos naturales: Usuarias Nuevas,2
Cochabamba,31303,Alalay,2008,1,Metodos naturales: Usuarias Nuevas,2
Chuquisaca,10404,Alcala,2008,1,Metodos naturales: Usuarias Nuevas,3
La Paz,20202,Ancoraimes,2008,1,Metodos naturales: Usuarias Nuevas,21
Oruro,41201,Andamarca,2008,1,Metodos naturales: Usuarias Nuevas,3
La Paz,20701,Apolo,2008,1,Metodos naturales: Usuarias Nuevas,12
Potosí,51301,Arampampa,2008,1,Metodos naturales: Usuarias Nuevas,2
Potosí,50802,Atocha,2008,1,Metodos naturales: Usuarias Nuevas,15
La Paz,20503,Aucapata,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20502,Ayata,2008,1,Metodos naturales: Usuarias Nuevas,4
Chuquisaca,10201,Azurduy,2008,1,Metodos naturales: Usuarias Nuevas,3
La Paz,21203,Batallas,2008,1,Metodos naturales: Usuarias Nuevas,2
Potosí,50301,Betanzos,2008,1,Metodos naturales: Usuarias Nuevas,20
Santa Cruz,70401,Buena Vista,2008,1,Metodos naturales: Usuarias Nuevas,22
Santa Cruz,70703,Cabezas,2008,1,Metodos naturales: Usuarias Nuevas,4
La Paz,20905,Cairoma,2008,1,Metodos naturales: Usuarias Nuevas,2
La Paz,21003,Cajuata,2008,1,Metodos naturales: Usuarias Nuevas,9
La Paz,21304,Calamarca,2008,1,Metodos naturales: Usuarias Nuevas,1
Chuquisaca,10701,Camargo,2008,1,Metodos naturales: Usuarias Nuevas,51
Chuquisaca,10901,Camataqui (c. Villa Abecia),2008,1,Metodos naturales: Usuarias Nuevas,4
La Paz,20302,Caquiaviri,2008,1,Metodos naturales: Usuarias Nuevas,2
Oruro,40102,Caracollo,2008,1,Metodos naturales: Usuarias Nuevas,19
La Paz,22001,Caranavi,2008,1,Metodos naturales: Usuarias Nuevas,9
Santa Cruz,71403,Carmen Rivero Torrez,2008,1,Metodos naturales: Usuarias Nuevas,2
La Paz,21902,Catacora,2008,1,Metodos naturales: Usuarias Nuevas,2
Oruro,40201,Challapata,2008,1,Metodos naturales: Usuarias Nuevas,1
Potosí,50202,Chayanta,2008,1,Metodos naturales: Usuarias Nuevas,1
Pando,90101,Cobija,2008,1,Metodos naturales: Usuarias Nuevas,1
Cochabamba,30101,Cochabamba,2008,1,Metodos naturales: Usuarias Nuevas,48
Potosí,50901,"Colcha ""k""",2008,1,Metodos naturales: Usuarias Nuevas,2
La Paz,21307,Collana,2008,1,Metodos naturales: Usuarias Nuevas,3
Cochabamba,31002,Colomi,2008,1,Metodos naturales: Usuarias Nuevas,9
Santa Cruz,70603,Colpa Belgica,2008,1,Metodos naturales: Usuarias Nuevas,4
Potosí,50401,Colquechaca,2008,1,Metodos naturales: Usuarias Nuevas,8
La Paz,21004,Colquiri,2008,1,Metodos naturales: Usuarias Nuevas,27
Santa Cruz,71101,Concepcion,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,21701,Copacabana,2008,1,Metodos naturales: Usuarias Nuevas,7
La Paz,20301,Coro Coro,2008,1,Metodos naturales: Usuarias Nuevas,2
Oruro,40301,Corque,2008,1,Metodos naturales: Usuarias Nuevas,3
Potosí,50601,Cotagaita,2008,1,Metodos naturales: Usuarias Nuevas,4
Santa Cruz,70102,Cotoca,2008,1,Metodos naturales: Usuarias Nuevas,16
Santa Cruz,71106,Cuatro Cañadas,2008,1,Metodos naturales: Usuarias Nuevas,9
Chuquisaca,10902,Culpina,2008,1,Metodos naturales: Usuarias Nuevas,21
Oruro,40401,Curahuara De Carangas,2008,1,Metodos naturales: Usuarias Nuevas,8
La Paz,20804,Desaguadero,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20105,El Alto,2008,1,Metodos naturales: Usuarias Nuevas,164
Oruro,40103,El Choro,2008,1,Metodos naturales: Usuarias Nuevas,1
Santa Cruz,71503,El Puente(stc),2008,1,Metodos naturales: Usuarias Nuevas,3
Santa Cruz,70105,El Torno,2008,1,Metodos naturales: Usuarias Nuevas,9
Tarija,60601,Entre Rios,2008,1,Metodos naturales: Usuarias Nuevas,6
Oruro,41101,Eucaliptus,2008,1,Metodos naturales: Usuarias Nuevas,2
Santa Cruz,71004,Fernandez Alonso,2008,1,Metodos naturales: Usuarias Nuevas,2
Pando,90203,Filadelfia,2008,1,Metodos naturales: Usuarias Nuevas,4
Santa Cruz,71002,General Saavedra,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20802,Guaqui,2008,1,Metodos naturales: Usuarias Nuevas,8
Beni,80202,Guayaramerin,2008,1,Metodos naturales: Usuarias Nuevas,16
Chuquisaca,10502,Huacareta,2008,1,Metodos naturales: Usuarias Nuevas,2
Chuquisaca,11002,Huacaya (villa De Huacaya),2008,1,Metodos naturales: Usuarias Nuevas,2
Oruro,40501,Huachacalla,2008,1,Metodos naturales: Usuarias Nuevas,1
Oruro,41601,Huayllamarca,2008,1,Metodos naturales: Usuarias Nuevas,9
La Paz,21005,Ichoca,2008,1,Metodos naturales: Usuarias Nuevas,8
Chuquisaca,10304,Icla,2008,1,Metodos naturales: Usuarias Nuevas,1
Chuquisaca,10703,Incahuasi,2008,1,Metodos naturales: Usuarias Nuevas,58
La Paz,21001,Inquisivi,2008,1,Metodos naturales: Usuarias Nuevas,16
La Paz,21501,Ixiamas,2008,1,Metodos naturales: Usuarias Nuevas,6
La Paz,20806,Jesus De Machaca,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,21105,La Asunta,2008,1,Metodos naturales: Usuarias Nuevas,2
Santa Cruz,70104,La Guardia,2008,1,Metodos naturales: Usuarias Nuevas,58
La Paz,20101,La Paz,2008,1,Metodos naturales: Usuarias Nuevas,349
Oruro,41501,La Rivera,2008,1,Metodos naturales: Usuarias Nuevas,3
Santa Cruz,70701,Lagunillas,2008,1,Metodos naturales: Usuarias Nuevas,7
La Paz,21202,Laja,2008,1,Metodos naturales: Usuarias Nuevas,16
Potosí,50203,Llallagua,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20901,Luribay,2008,1,Metodos naturales: Usuarias Nuevas,5
Chuquisaca,11003,Machareti,2008,1,Metodos naturales: Usuarias Nuevas,2
La Paz,20103,Mecapaca,2008,1,Metodos naturales: Usuarias Nuevas,2
Cochabamba,31301,Mizque,2008,1,Metodos naturales: Usuarias Nuevas,6
La Paz,20402,Mocomoco,2008,1,Metodos naturales: Usuarias Nuevas,9
Chuquisaca,10501,Monteagudo,2008,1,Metodos naturales: Usuarias Nuevas,6
Santa Cruz,71001,Montero,2008,1,Metodos naturales: Usuarias Nuevas,33
Cochabamba,30302,Morochata,2008,1,Metodos naturales: Usuarias Nuevas,3
Cochabamba,30203,Omereque,2008,1,Metodos naturales: Usuarias Nuevas,4
Oruro,40101,Oruro,2008,1,Metodos naturales: Usuarias Nuevas,144
Tarija,60201,Padcaya,2008,1,Metodos naturales: Usuarias Nuevas,5
Santa Cruz,70502,Pailon,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20102,Palca,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,21104,Palos Blancos,2008,1,Metodos naturales: Usuarias Nuevas,3
Oruro,40802,Pampa Aullagas,2008,1,Metodos naturales: Usuarias Nuevas,4
Oruro,40602,Pazña,2008,1,Metodos naturales: Usuarias Nuevas,8
Potosí,50403,Pocoata,2008,1,Metodos naturales: Usuarias Nuevas,8
Cochabamba,31203,Pocona,2008,1,Metodos naturales: Usuarias Nuevas,3
Oruro,40601,Poopo,2008,1,Metodos naturales: Usuarias Nuevas,2
Potosí,51203,Porco,2008,1,Metodos naturales: Usuarias Nuevas,11
Chuquisaca,10103,Poroma,2008,1,Metodos naturales: Usuarias Nuevas,1
Santa Cruz,70103,Porongo,2008,1,Metodos naturales: Usuarias Nuevas,1
Santa Cruz,70601,Portachuelo,2008,1,Metodos naturales: Usuarias Nuevas,7
Potosí,50101,Potosi,2008,1,Metodos naturales: Usuarias Nuevas,53
Chuquisaca,10302,Presto,2008,1,Metodos naturales: Usuarias Nuevas,2
La Paz,21201,Pucarani,2008,1,Metodos naturales: Usuarias Nuevas,18
La Paz,20401,Puerto Acosta,2008,1,Metodos naturales: Usuarias Nuevas,13
La Paz,20403,Puerto Carabuco,2008,1,Metodos naturales: Usuarias Nuevas,3
Pando,90301,Puerto Gonzalo Moreno,2008,1,Metodos naturales: Usuarias Nuevas,2
Santa Cruz,71402,Puerto Quijarro,2008,1,Metodos naturales: Usuarias Nuevas,19
Pando,90201,Puerto Rico,2008,1,Metodos naturales: Usuarias Nuevas,1
Santa Cruz,71401,Puerto Suarez,2008,1,Metodos naturales: Usuarias Nuevas,2
Cochabamba,31205,Puerto Villarroel,2008,1,Metodos naturales: Usuarias Nuevas,3
Potosí,51101,Puna,2008,1,Metodos naturales: Usuarias Nuevas,13
Cochabamba,31401,Punata,2008,1,Metodos naturales: Usuarias Nuevas,11
Cochabamba,30901,Quillacollo,2008,1,Metodos naturales: Usuarias Nuevas,13
La Paz,21002,Quime,2008,1,Metodos naturales: Usuarias Nuevas,9
Beni,80301,Reyes,2008,1,Metodos naturales: Usuarias Nuevas,29
Beni,80201,Riberalta,2008,1,Metodos naturales: Usuarias Nuevas,77
Beni,80304,Rurrenabaque,2008,1,Metodos naturales: Usuarias Nuevas,13
Cochabamba,31001,Sacaba,2008,1,Metodos naturales: Usuarias Nuevas,24
Santa Cruz,71302,Saipina,2008,1,Metodos naturales: Usuarias Nuevas,3
Oruro,40801,Salinas De Garci Mendoza,2008,1,Metodos naturales: Usuarias Nuevas,8
Santa Cruz,70901,Samaipata,2008,1,Metodos naturales: Usuarias Nuevas,1
Beni,80602,San Andres,2008,1,Metodos naturales: Usuarias Nuevas,1
La Paz,20805,San Andres De Machaca,2008,1,Metodos naturales: Usuarias Nuevas,7
Santa Cruz,71105,San Antonio De Lomerio,2008,1,Metodos naturales: Usuarias Nuevas,7
Cochabamba,31403,San Benito,2008,1,Metodos naturales: Usuarias Nuevas,2
Beni,80302,San Borja,2008,1,Metodos naturales: Usuarias Nuevas,56
La Paz,21502,San Buena Ventura,2008,1,Metodos naturales: Usuarias Nuevas,9
Santa Cruz,70402,San Carlos,2008,1,Metodos naturales: Usuarias Nuevas,11
Beni,80501,San Ignacio,2008,1,Metodos naturales: Usuarias Nuevas,53
Beni,80102,San Javier(bni),2008,1,Metodos naturales: Usuarias Nuevas,3
