municipality,group,variable,month,Niños (as) de 2 años a menores de 5 años con dosis completa de hierro,TOTAL
CHARAGUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,90,90
CHARAÑA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,3,3
CHAYANTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,94,94
CHIMORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,100,100
CHIPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,3,3
CHOQUE COTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,18,18
CHUMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,23,23
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,21,21
CKOCHAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,67,67
CLIZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,93,93
COBIJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,130,130
COCAPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,44,44
COCHABAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,471,471
COIPASA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,4,4
COLCAPIRHUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,21,21
"COLCHA ""K""",micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,34,34
COLLANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,11,11
COLOMI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,87,87
COLPA BELGICA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,17,17
COLQUECHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,177,177
COLQUENCHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,27,27
COLQUIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,74,74
COMANCHE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,8,8
COMARAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,32,32
COMBAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,14,14
CONCEPCION,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,21,21
COPACABANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,94,94
CORIPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,63,63
CORO CORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,12,12
COROICO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,41,41
CORQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
COTAGAITA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,94,94
COTOCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,157,157
CUATRO CAÑADAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,82,82
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
CUEVO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,19,19
CULPINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,74,74
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,19,19
CURVA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,18,18
DESAGUADERO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,27,27
EL ALTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,1299,1299
EL CHORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,7,7
EL PUENTE(STC),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,43,43
EL PUENTE(TJA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,37,37
EL TORNO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,227,227
EL VILLAR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,94,94
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,55,55
ESCOMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,6,6
EUCALIPTUS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,15,15
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,5,5
EXALTACION,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,77,77
FILADELFIA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,23,23
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,47,47
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,30,30
GUANAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,74,74
GUAQUI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,13,13
GUAYARAMERIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,117,117
GUTIERREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,165,165
HUACARETA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,63,63
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,12,12
HUACHACALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,2,2
HUANUNI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,95,95
HUARACAJE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,11,11
HUARINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
HUAYLLAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,17,17
HUMANATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,16,16
ICHOCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,32,32
ICLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,35,35
INCAHUASI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,26,26
INQUISIVI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,48,48
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,48,48
IXIAMAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,2,2
JESUS DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,35,35
LA ASUNTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,125,125
LA GUARDIA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,302,302
LA PAZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,1522,1522
LAGUNILLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,37,37
LAJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,48,48
LAS CARRERAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,43,43
LICOMA PAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
LLALLAGUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,77,77
LLICA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,2,2
LORETO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,5,5
LURIBAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,50,50
MACHACAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,16,16
MACHARETI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,143,143
MAGDALENA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,86,86
MAIRANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,42,42
MALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,15,15
MAPIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,21,21
MECAPACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,35,35
MINEROS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,102,102
MIZQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,136,136
MOCOMOCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,53,53
MOJOCOYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,26,26
MONTEAGUDO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,132,132
MONTERO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,249,249
MORO MORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,6,6
MOROCHATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,61,61
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,14,14
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,14,14
OCURI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,65,65
OKINAWA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,56,56
OMEREQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,32,32
ORURO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,609,609
PADCAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,87,87
PADILLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,44,44
PAILON,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,74,74
PALCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,33,33
PALOS BLANCOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,146,146
PAMPA AULLAGAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,6,6
PAMPA GRANDE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,43,43
PAPEL PAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,15,15
PASORAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,14,14
PATACAMAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,3,3
PAZÑA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,20,20
PELECHUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,27,27
POCOATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,93,93
POCONA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,45,45
POJO (CBBA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,69,69
POOPO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,16,16
POROMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,89,89
PORONGO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,48,48
PORTACHUELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,89,89
PORVENIR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,35,35
POSTRER VALLE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
POTOSI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,504,504
PRESTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,52,52
PUCARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,10,10
PUCARANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,87,87
PUERTO ACOSTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,41,41
PUERTO CARABUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,44,44
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,18,18
PUERTO PEREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,25,25
PUERTO QUIJARRO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,42,42
PUERTO RICO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,50,50
PUERTO SILES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,3,3
PUERTO SUAREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,11,11
PUERTO VILLARROEL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,161,161
PUNA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,19,19
PUNATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,71,71
QUIABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,37,37
QUILLACOLLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,241,241
QUIME,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,46,46
QUIRUSILLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,19,19
RAVELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,80,80
REYES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,85,85
RIBERALTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,345,345
ROBORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,41,41
RURRENABAQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,55,55
SABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,8,8
SACABA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,384,384
SACABAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,19,19
SACACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,68,68
SAIPINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,38,38
SAMAIPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,16,16
SAN AGUSTIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,1,1
SAN ANDRES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,68,68
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,13,13
SAN BENITO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,27,27
SAN BORJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,163,163
SAN BUENA VENTURA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,36,36
SAN CARLOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,71,71
SAN IGNACIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,198,198
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,223,223
SAN JAVIER(BNI),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,13,13
SAN JAVIER(STC),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,34,34
SAN JOAQUIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,57,57
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,33,33
SAN JULIAN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,167,167
SAN LORENZO(PND),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,34,34
SAN LORENZO(TJA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,11,11
SAN LUCAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2012-01-01,301,301
