municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,169,169
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,18,18
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,12,12
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,12,12
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,12,12
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,54,54
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,66,66
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1320,1320
LA RIVERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,67,67
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,19,19
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,26,26
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,28,28
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,23,23
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,45,45
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,23,23
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,47,47
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,317,317
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,602,602
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,36,36
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,42,42
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,32,32
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,49,49
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,14,14
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,24,24
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,12,12
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,46,46
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,12,12
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,244,244
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,29,29
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,19,19
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,21,21
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,37,37
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,33,33
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,22,22
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,85,85
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,106,106
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,19,19
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,189,189
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,39,39
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,194,194
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,18,18
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,74,74
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,54,54
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,32,32
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,135,135
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,32,32
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,85,85
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,60,60
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,28,28
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,42,42
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,47,47
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,430,430
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,28,28
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,83,83
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,23,23
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,37,37
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,14,14
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,407,407
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,34,34
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,33,33
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,10,10
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,452,452
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,20,20
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,18,18
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,29,29
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,23,23
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,18,18
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,98,98
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,32,32
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,4,4
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,17,17
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,24,24
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,322,322
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,13,13
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,26,26
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,22,22
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,45,45
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,30,30
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,57,57
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,27,27
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,83,83
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,5,5
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,11,11
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,15,15
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,59,59
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,6,6
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,16,16
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,28,28
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,14,14
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,162,162
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,8,8
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,100,100
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,24,24
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,7,7
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-03-01,9,9
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,57,57
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,31,31
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,5,5
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,22,22
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,23,23
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,9,9
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,5,5
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,14,14
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,28,28
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,3,3
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,10,10
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,10,10
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,31,31
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,22,22
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,19,19
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,13,13
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,3,3
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,61,61
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,25,25
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,9,9
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,6,6
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,16,16
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,26,26
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,5,5
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,6,6
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,30,30
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,70,70
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,21,21
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,8,8
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,22,22
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,105,105
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,12,12
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,10,10
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,39,39
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,49,49
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,20,20
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,22,22
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,3,3
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,36,36
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,10,10
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,14,14
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,21,21
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,128,128
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,19,19
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,847,847
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,44,44
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,10,10
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,25,25
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,6,6
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,34,34
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,12,12
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,22,22
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,27,27
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-04-01,4,4
