municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,20,20
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,28,28
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,60,60
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,51,51
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,20,20
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,39,39
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,20,20
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,47,47
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,101,101
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,41,41
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,43,43
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,89,89
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,24,24
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,90,90
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,82,82
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,41,41
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,58,58
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,34,34
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,51,51
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,159,159
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1101,1101
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,30,30
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,64,64
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,29,29
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,47,47
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,57,57
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,19,19
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,28,28
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,35,35
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,62,62
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1890,1890
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,17,17
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,100,100
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,29,29
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,54,54
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,19,19
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,31,31
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,23,23
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,60,60
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,175,175
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,38,38
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,33,33
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,23,23
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,17,17
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,27,27
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,97,97
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,147,147
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1464,1464
LA RIVERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,20,20
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,94,94
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,19,19
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,27,27
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,33,33
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,55,55
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,67,67
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,43,43
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,71,71
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,217,217
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,19,19
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,27,27
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,556,556
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,23,23
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,28,28
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,88,88
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,29,29
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,53,53
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,18,18
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,43,43
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,47,47
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,387,387
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,2,2
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,51,51
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,61,61
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,30,30
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,110,110
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,31,31
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,86,86
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,167,167
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,17,17
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,26,26
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,46,46
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,274,274
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,342,342
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,23,23
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,92,92
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,49,49
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,36,36
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,52,52
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,136,136
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,38,38
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,27,27
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,11,11
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,110,110
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,17,17
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,74,74
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,31,31
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,21,21
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,44,44
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1343,1343
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,29,29
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,46,46
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,8,8
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,17,17
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,65,65
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,58,58
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,94,94
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,18,18
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,9,9
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,62,62
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,798,798
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,20,20
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,49,49
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,7,7
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,25,25
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,257,257
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,33,33
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,13,13
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,16,16
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,24,24
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,36,36
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,109,109
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,41,41
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,3,3
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,15,15
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,10,10
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,14,14
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,22,22
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,12,12
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,32,32
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,4,4
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,1,1
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,426,426
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,37,37
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-01-01,6,6
