municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,23,23
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,7,7
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,32,32
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,75,75
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,29,29
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,24,24
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,83,83
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,24,24
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,55,55
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,51,51
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,25,25
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,21,21
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,30,30
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,25,25
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,189,189
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,265,265
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,27,27
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,33,33
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,31,31
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,30,30
COMBAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,24,24
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,26,26
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,73,73
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,19,19
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1322,1322
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,86,86
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,27,27
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,36,36
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,67,67
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
HUACHACALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,31,31
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,52,52
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,28,28
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,636,636
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,16,16
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,13,13
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,25,25
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,25,25
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,46,46
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,27,27
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,64,64
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,76,76
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,25,25
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,420,420
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,28,28
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,19,19
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,29,29
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,47,47
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,32,32
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,7,7
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,23,23
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,291,291
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,29,29
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,30,30
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,112,112
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,16,16
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,91,91
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,139,139
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,23,23
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,28,28
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,255,255
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,28,28
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,40,40
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,195,195
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,32,32
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,85,85
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,27,27
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,45,45
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,54,54
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,137,137
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,22,22
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,23,23
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,74,74
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,57,57
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,24,24
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,368,368
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,21,21
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,35,35
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,23,23
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,37,37
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,7,7
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,434,434
TACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,9,9
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,31,31
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,37,37
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,11,11
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,44,44
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,13,13
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
TIAWANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,12,12
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,94,94
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,10,10
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,15,15
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,8,8
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
TRIGAL,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,65,65
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,68,68
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,14,14
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,6,6
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,40,40
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,16,16
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,29,29
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,69,69
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,5,5
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,17,17
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,87,87
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2012-01-01,3,3
