municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,72,72
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,25,25
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,46,46
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,15,15
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,7,7
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,102,102
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,24,24
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,39,39
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,135,135
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,48,48
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,51,51
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,22,22
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,95,95
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,82,82
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,74,74
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,34,34
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1361,1361
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,20,20
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,5,5
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,133,133
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,51,51
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,20,20
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,22,22
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,80,80
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,6,6
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,72,72
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,155,155
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,11,11
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,698,698
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,31,31
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,41,41
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,64,64
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,140,140
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,95,95
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,4,4
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,23,23
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,827,827
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,15,15
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,9,9
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,50,50
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,50,50
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,8,8
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,23,23
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,10,10
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,28,28
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,42,42
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,110,110
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,28,28
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,10,10
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,341,341
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,34,34
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,4,4
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,305,305
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,32,32
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,4,4
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,206,206
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,30,30
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,12,12
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,74,74
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,175,175
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,117,117
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,14,14
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,31,31
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,20,20
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,51,51
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,10,10
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1443,1443
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,97,97
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,38,38
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,16,16
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,36,36
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,14,14
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,42,42
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,9,9
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,62,62
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,79,79
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,28,28
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,344,344
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,22,22
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,47,47
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,47,47
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1121,1121
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1,1
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,10,10
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,41,41
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,32,32
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,8,8
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,153,153
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,65,65
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,16,16
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,64,64
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,480,480
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,49,49
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,76,76
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,115,115
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,19,19
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,27,27
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,28,28
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,6,6
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,36,36
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,38,38
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,77,77
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,100,100
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,16,16
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,7,7
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,146,146
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,18,18
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,42,42
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,132,132
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,55,55
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,39,39
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,145,145
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,34,34
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,94,94
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,1,1
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,28,28
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,55,55
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,225,225
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,33,33
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,41,41
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,225,225
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,313,313
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,30,30
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,15,15
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,186,186
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,25,25
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,221,221
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,34,34
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,9,9
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,16,16
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,55,55
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,3,3
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,25,25
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-02-01,26,26
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,20,20
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,102,102
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,192,192
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,144,144
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,15,15
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,12,12
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,40,40
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,51,51
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,15,15
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,7,7
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,44,44
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,105,105
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,24,24
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,47,47
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,165,165
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,33,33
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,79,79
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,39,39
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,29,29
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,22,22
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,176,176
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,74,74
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,21,21
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,8,8
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,7,7
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,12,12
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,218,218
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,27,27
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,34,34
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,77,77
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,29,29
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,58,58
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,75,75
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,19,19
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,75,75
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,18,18
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,154,154
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,134,134
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,57,57
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,82,82
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,103,103
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,77,77
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,25,25
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,44,44
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,5,5
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,8,8
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,222,222
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,56,56
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,22,22
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,13,13
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,22,22
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,191,191
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,7,7
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,8,8
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,46,46
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,51,51
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,87,87
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,79,79
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,12,12
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,169,169
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,1961,1961
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,164,164
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,79,79
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,9,9
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,131,131
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,25,25
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,141,141
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,60,60
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,15,15
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,6,6
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,72,72
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,8,8
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,2,2
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,58,58
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,34,34
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,14,14
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,17,17
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,58,58
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,86,86
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,95,95
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,10,10
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,27,27
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,92,92
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,14,14
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,10,10
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,26,26
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,2191,2191
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,13,13
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,65,65
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,47,47
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,16,16
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,21,21
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,117,117
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,256,256
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,20,20
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,23,23
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,3,3
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,11,11
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,39,39
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,17,17
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,26,26
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,70,70
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,63,63
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,32,32
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,7,7
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,5,5
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,96,96
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,41,41
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2023-03-01,17,17
