municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,6,6
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,5,5
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,7,7
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,4,4
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,3,3
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,6,6
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,6,6
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,3,3
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,5,5
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,9,9
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,3,3
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,5,5
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,2,2
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-03-01,1,1
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,8,8
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,33,33
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,74,74
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,6,6
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,63,63
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,38,38
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,12,12
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,59,59
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,12,12
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,16,16
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,21,21
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,9,9
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,6,6
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,42,42
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,15,15
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,8,8
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,11,11
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,10,10
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,4,4
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,9,9
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,2,2
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,7,7
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,5,5
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,1,1
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-04-01,3,3
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,5,5
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,7,7
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,7,7
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,6,6
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,25,25
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,5,5
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,5,5
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,111,111
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,3,3
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,74,74
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,2,2
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,4,4
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,5,5
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,8,8
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2023-05-01,1,1
