municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,9,9
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,1276,1276
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,28,28
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,18,18
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,42,42
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,12,12
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,79,79
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,9,9
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,18,18
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,320,320
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,5,5
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,6,6
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,26,26
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,14,14
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,5,5
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,185,185
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,17,17
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,14,14
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,6,6
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,16,16
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,79,79
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,20,20
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,20,20
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,7,7
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,123,123
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,38,38
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,3,3
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,3,3
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,32,32
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,20,20
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,35,35
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,17,17
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,87,87
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,18,18
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,63,63
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,131,131
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,10,10
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,59,59
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,70,70
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,139,139
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,4,4
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,111,111
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,6,6
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,77,77
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,12,12
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,13,13
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-02-01,2,2
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,24,24
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,45,45
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,24,24
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,22,22
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,35,35
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,62,62
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,25,25
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,15,15
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,10,10
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,35,35
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,24,24
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,42,42
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,28,28
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,13,13
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,23,23
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,41,41
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,12,12
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,24,24
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,44,44
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,27,27
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,21,21
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,61,61
CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,19,19
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,49,49
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,44,44
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,43,43
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,26,26
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,31,31
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,86,86
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,33,33
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,576,576
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,54,54
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,36,36
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,25,25
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,29,29
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,16,16
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,49,49
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,14,14
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,21,21
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,22,22
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,124,124
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,33,33
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,13,13
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,15,15
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1166,1166
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,90,90
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,34,34
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,79,79
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,16,16
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,11,11
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,10,10
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,66,66
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
HUACARAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,16,16
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,30,30
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,59,59
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,152,152
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,676,676
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,20,20
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,8,8
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,120,120
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,19,19
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,15,15
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,25,25
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,16,16
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,31,31
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,31,31
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,9,9
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,35,35
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,240,240
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,5,5
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,16,16
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,4,4
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,373,373
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,12,12
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,7,7
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,53,53
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,17,17
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,43,43
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-03-01,21,21
