municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,32,32
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,10,10
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,37,37
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,12,12
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,43,43
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,175,175
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,10,10
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,20,20
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,32,32
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,18,18
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,23,23
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,23,23
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,488,488
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,41,41
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,12,12
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,32,32
HUACARAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,28,28
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,43,43
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,60,60
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,310,310
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,16,16
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,53,53
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,9,9
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,24,24
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,17,17
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,45,45
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,335,335
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,10,10
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,43,43
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,19,19
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,12,12
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,246,246
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,25,25
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,7,7
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,12,12
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,21,21
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,107,107
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
QUIRUSILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,9,9
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,17,17
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,162,162
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,15,15
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,17,17
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,239,239
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,7,7
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,54,54
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,10,10
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,42,42
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,25,25
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,96,96
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,39,39
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,41,41
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,23,23
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,24,24
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,992,992
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,17,17
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,2,2
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,9,9
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,38,38
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,316,316
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,5,5
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,92,92
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,10,10
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,26,26
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,12,12
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,9,9
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,1,1
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,4,4
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,6,6
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,9,9
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,73,73
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,63,63
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,3,3
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,13,13
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,11,11
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,7,7
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2023-01-01,20,20
