municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,56,56
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,184,184
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,513,513
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,84,84
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,9,9
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,24,24
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,24,24
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,24,24
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,44,44
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,16,16
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,21,21
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,121,121
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,367,367
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,21,21
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,9,9
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,42,42
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,22,22
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,22,22
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,2,2
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,44,44
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,31,31
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,17,17
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,25,25
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,12,12
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,20,20
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,347,347
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,52,52
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,17,17
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,12,12
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,15,15
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,106,106
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,24,24
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,37,37
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,170,170
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,23,23
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,42,42
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,150,150
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,35,35
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,9,9
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,203,203
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,25,25
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,17,17
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,15,15
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,42,42
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,34,34
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,23,23
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,38,38
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,31,31
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,12,12
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,58,58
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,36,36
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,47,47
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,27,27
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,34,34
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,35,35
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,31,31
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1361,1361
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,14,14
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,9,9
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,46,46
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,28,28
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,90,90
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,14,14
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,312,312
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,36,36
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,13,13
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,8,8
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,11,11
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,196,196
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,18,18
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,7,7
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,22,22
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,18,18
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,88,88
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,4,4
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,12,12
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,6,6
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,5,5
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,10,10
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-01-01,19,19
