municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,42,42
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,19,19
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,372,372
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,23,23
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,24,24
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,34,34
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,40,40
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,3,3
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,3,3
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,13,13
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,39,39
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,17,17
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,21,21
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,11,11
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,29,29
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,27,27
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,282,282
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,26,26
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,18,18
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,16,16
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,11,11
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,17,17
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
PUERTO SILES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,39,39
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,86,86
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,49,49
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,15,15
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,79,79
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,31,31
REYES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,8,8
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,31,31
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,10,10
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,176,176
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,43,43
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,11,11
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,12,12
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,3,3
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,15,15
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,8,8
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,11,11
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,14,14
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,40,40
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,22,22
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,17,17
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,109,109
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,21,21
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,10,10
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,48,48
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,18,18
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,59,59
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,13,13
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,34,34
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,3,3
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,22,22
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,963,963
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,16,16
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,17,17
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,13,13
SENA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,27,27
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,34,34
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,8,8
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,24,24
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,16,16
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,335,335
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,13,13
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,12,12
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,32,32
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,27,27
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,143,143
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,25,25
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,23,23
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,33,33
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,12,12
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,58,58
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,92,92
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,8,8
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,15,15
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,12,12
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,16,16
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,21,21
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,100,100
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,95,95
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,8,8
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,21,21
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,35,35
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,14,14
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,10,10
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,10,10
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,17,17
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,16,16
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,44,44
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,2,2
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,38,38
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,15,15
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,108,108
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,20,20
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,57,57
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,19,19
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,5,5
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,1,1
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,55,55
YACO,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,67,67
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,7,7
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,3,3
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,76,76
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,6,6
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,4,4
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-06-01,9,9
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,59,59
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,14,14
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,25,25
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,62,62
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,48,48
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,46,46
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,34,34
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,22,22
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,19,19
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,15,15
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,39,39
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,31,31
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,50,50
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,22,22
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,47,47
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,51,51
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,29,29
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,26,26
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,32,32
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,40,40
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,750,750
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,81,81
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,19,19
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,85,85
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,41,41
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,26,26
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,11,11
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,25,25
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,11,11
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,26,26
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,52,52
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,890,890
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,30,30
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,24,24
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,21,21
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,14,14
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,86,86
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,28,28
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,53,53
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,6,6
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,9,9
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,20,20
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,53,53
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,97,97
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1336,1336
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,52,52
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,5,5
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,8,8
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,3,3
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,1,1
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,24,24
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,10,10
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,27,27
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,24,24
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,17,17
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,54,54
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,101,101
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,48,48
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,2,2
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,23,23
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,16,16
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,381,381
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,13,13
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,19,19
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,12,12
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,33,33
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,7,7
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,4,4
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-07-01,18,18
