municipality,group,variable,month,Cesáreas,TOTAL
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-07-01,27,27
LA PAZ,atencion de partos en servicio,cesareas,2009-07-01,541,541
LLALLAGUA,atencion de partos en servicio,cesareas,2009-07-01,10,10
MAGDALENA,atencion de partos en servicio,cesareas,2009-07-01,4,4
MAIRANA,atencion de partos en servicio,cesareas,2009-07-01,9,9
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-07-01,14,14
MONTERO,atencion de partos en servicio,cesareas,2009-07-01,72,72
ORURO,atencion de partos en servicio,cesareas,2009-07-01,218,218
PADILLA,atencion de partos en servicio,cesareas,2009-07-01,1,1
PATACAMAYA,atencion de partos en servicio,cesareas,2009-07-01,3,3
PORTACHUELO,atencion de partos en servicio,cesareas,2009-07-01,30,30
POTOSI,atencion de partos en servicio,cesareas,2009-07-01,65,65
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2009-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-07-01,8,8
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2009-07-01,14,14
PUNATA,atencion de partos en servicio,cesareas,2009-07-01,34,34
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-07-01,40,40
REYES,atencion de partos en servicio,cesareas,2009-07-01,2,2
RIBERALTA,atencion de partos en servicio,cesareas,2009-07-01,63,63
ROBORE,atencion de partos en servicio,cesareas,2009-07-01,7,7
RURRENABAQUE,atencion de partos en servicio,cesareas,2009-07-01,6,6
SACABA,atencion de partos en servicio,cesareas,2009-07-01,39,39
SAMAIPATA,atencion de partos en servicio,cesareas,2009-07-01,1,1
SAN BORJA,atencion de partos en servicio,cesareas,2009-07-01,20,20
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2009-07-01,5,5
SAN CARLOS,atencion de partos en servicio,cesareas,2009-07-01,12,12
SAN IGNACIO,atencion de partos en servicio,cesareas,2009-07-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2009-07-01,43,43
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2009-07-01,5,5
SAN JOAQUIN,atencion de partos en servicio,cesareas,2009-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2009-07-01,10,10
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2009-07-01,7,7
SAN JULIAN,atencion de partos en servicio,cesareas,2009-07-01,4,4
SAN MATIAS,atencion de partos en servicio,cesareas,2009-07-01,8,8
SAN RAMON,atencion de partos en servicio,cesareas,2009-07-01,4,4
SAN RAMON,atencion de partos en servicio,cesareas,2009-07-01,1,1
SANTA ANA,atencion de partos en servicio,cesareas,2009-07-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2009-07-01,1294,1294
SOPACHUY,atencion de partos en servicio,cesareas,2009-07-01,1,1
SUCRE,atencion de partos en servicio,cesareas,2009-07-01,197,197
TARABUCO,atencion de partos en servicio,cesareas,2009-07-01,6,6
TARIJA,atencion de partos en servicio,cesareas,2009-07-01,133,133
TARVITA,atencion de partos en servicio,cesareas,2009-07-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2009-07-01,16,16
TRINIDAD,atencion de partos en servicio,cesareas,2009-07-01,76,76
TUPIZA,atencion de partos en servicio,cesareas,2009-07-01,4,4
UYUNI,atencion de partos en servicio,cesareas,2009-07-01,6,6
VALLEGRANDE,atencion de partos en servicio,cesareas,2009-07-01,6,6
VILLA MONTES,atencion de partos en servicio,cesareas,2009-07-01,21,21
VILLA TUNARI,atencion de partos en servicio,cesareas,2009-07-01,34,34
VILLAZON,atencion de partos en servicio,cesareas,2009-07-01,7,7
WARNES,atencion de partos en servicio,cesareas,2009-07-01,20,20
YACUIBA,atencion de partos en servicio,cesareas,2009-07-01,47,47
YAPACANI,atencion de partos en servicio,cesareas,2009-07-01,8,8
YOTALA,atencion de partos en servicio,cesareas,2009-07-01,3,3
AIQUILE,atencion de partos en servicio,cesareas,2009-08-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2009-08-01,16,16
BAURES,atencion de partos en servicio,cesareas,2009-08-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2009-08-01,14,14
BETANZOS,atencion de partos en servicio,cesareas,2009-08-01,1,1
CAMARGO,atencion de partos en servicio,cesareas,2009-08-01,7,7
CAMIRI,atencion de partos en servicio,cesareas,2009-08-01,34,34
CARANAVI,atencion de partos en servicio,cesareas,2009-08-01,32,32
CHALLAPATA,atencion de partos en servicio,cesareas,2009-08-01,6,6
CHARAGUA,atencion de partos en servicio,cesareas,2009-08-01,8,8
COBIJA,atencion de partos en servicio,cesareas,2009-08-01,16,16
COCHABAMBA,atencion de partos en servicio,cesareas,2009-08-01,605,605
COLCAPIRHUA,atencion de partos en servicio,cesareas,2009-08-01,27,27
COMARAPA,atencion de partos en servicio,cesareas,2009-08-01,8,8
CONCEPCION,atencion de partos en servicio,cesareas,2009-08-01,8,8
COROICO,atencion de partos en servicio,cesareas,2009-08-01,6,6
COTOCA,atencion de partos en servicio,cesareas,2009-08-01,1,1
CULPINA,atencion de partos en servicio,cesareas,2009-08-01,3,3
EL ALTO,atencion de partos en servicio,cesareas,2009-08-01,231,231
EL TORNO,atencion de partos en servicio,cesareas,2009-08-01,3,3
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-08-01,26,26
LA PAZ,atencion de partos en servicio,cesareas,2009-08-01,604,604
LLALLAGUA,atencion de partos en servicio,cesareas,2009-08-01,7,7
MAGDALENA,atencion de partos en servicio,cesareas,2009-08-01,1,1
MAIRANA,atencion de partos en servicio,cesareas,2009-08-01,2,2
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-08-01,10,10
MONTERO,atencion de partos en servicio,cesareas,2009-08-01,94,94
OCURI,atencion de partos en servicio,cesareas,2009-08-01,2,2
ORURO,atencion de partos en servicio,cesareas,2009-08-01,183,183
PADILLA,atencion de partos en servicio,cesareas,2009-08-01,2,2
PATACAMAYA,atencion de partos en servicio,cesareas,2009-08-01,1,1
PORTACHUELO,atencion de partos en servicio,cesareas,2009-08-01,10,10
POTOSI,atencion de partos en servicio,cesareas,2009-08-01,87,87
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2009-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-08-01,5,5
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-08-01,5,5
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2009-08-01,16,16
PUNATA,atencion de partos en servicio,cesareas,2009-08-01,36,36
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-08-01,26,26
REYES,atencion de partos en servicio,cesareas,2009-08-01,6,6
RIBERALTA,atencion de partos en servicio,cesareas,2009-08-01,47,47
ROBORE,atencion de partos en servicio,cesareas,2009-08-01,11,11
RURRENABAQUE,atencion de partos en servicio,cesareas,2009-08-01,7,7
SACABA,atencion de partos en servicio,cesareas,2009-08-01,40,40
SAMAIPATA,atencion de partos en servicio,cesareas,2009-08-01,1,1
SAN BORJA,atencion de partos en servicio,cesareas,2009-08-01,16,16
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2009-08-01,2,2
SAN CARLOS,atencion de partos en servicio,cesareas,2009-08-01,18,18
SAN IGNACIO,atencion de partos en servicio,cesareas,2009-08-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2009-08-01,30,30
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2009-08-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2009-08-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2009-08-01,2,2
SAN JULIAN,atencion de partos en servicio,cesareas,2009-08-01,7,7
SAN MATIAS,atencion de partos en servicio,cesareas,2009-08-01,5,5
SAN RAMON,atencion de partos en servicio,cesareas,2009-08-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2009-08-01,3,3
SANTA ANA,atencion de partos en servicio,cesareas,2009-08-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2009-08-01,1240,1240
SANTA ROSA,atencion de partos en servicio,cesareas,2009-08-01,1,1
SOPACHUY,atencion de partos en servicio,cesareas,2009-08-01,2,2
SUCRE,atencion de partos en servicio,cesareas,2009-08-01,187,187
TARABUCO,atencion de partos en servicio,cesareas,2009-08-01,3,3
TARIJA,atencion de partos en servicio,cesareas,2009-08-01,137,137
TARVITA,atencion de partos en servicio,cesareas,2009-08-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2009-08-01,9,9
TRINIDAD,atencion de partos en servicio,cesareas,2009-08-01,71,71
TUPIZA,atencion de partos en servicio,cesareas,2009-08-01,4,4
UYUNI,atencion de partos en servicio,cesareas,2009-08-01,5,5
VALLEGRANDE,atencion de partos en servicio,cesareas,2009-08-01,15,15
VILLA MONTES,atencion de partos en servicio,cesareas,2009-08-01,19,19
VILLA TUNARI,atencion de partos en servicio,cesareas,2009-08-01,19,19
VILLAZON,atencion de partos en servicio,cesareas,2009-08-01,11,11
WARNES,atencion de partos en servicio,cesareas,2009-08-01,20,20
YACUIBA,atencion de partos en servicio,cesareas,2009-08-01,53,53
YAPACANI,atencion de partos en servicio,cesareas,2009-08-01,9,9
AIQUILE,atencion de partos en servicio,cesareas,2009-09-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2009-09-01,10,10
AZURDUY,atencion de partos en servicio,cesareas,2009-09-01,1,1
BAURES,atencion de partos en servicio,cesareas,2009-09-01,1,1
BERMEJO,atencion de partos en servicio,cesareas,2009-09-01,16,16
CAMARGO,atencion de partos en servicio,cesareas,2009-09-01,8,8
CAMIRI,atencion de partos en servicio,cesareas,2009-09-01,41,41
CARANAVI,atencion de partos en servicio,cesareas,2009-09-01,13,13
CHALLAPATA,atencion de partos en servicio,cesareas,2009-09-01,6,6
CHARAGUA,atencion de partos en servicio,cesareas,2009-09-01,6,6
COBIJA,atencion de partos en servicio,cesareas,2009-09-01,36,36
COCHABAMBA,atencion de partos en servicio,cesareas,2009-09-01,688,688
COLCAPIRHUA,atencion de partos en servicio,cesareas,2009-09-01,32,32
COMARAPA,atencion de partos en servicio,cesareas,2009-09-01,2,2
CONCEPCION,atencion de partos en servicio,cesareas,2009-09-01,9,9
COROICO,atencion de partos en servicio,cesareas,2009-09-01,21,21
COTOCA,atencion de partos en servicio,cesareas,2009-09-01,4,4
CULPINA,atencion de partos en servicio,cesareas,2009-09-01,4,4
EL ALTO,atencion de partos en servicio,cesareas,2009-09-01,219,219
EL TORNO,atencion de partos en servicio,cesareas,2009-09-01,2,2
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-09-01,21,21
LA PAZ,atencion de partos en servicio,cesareas,2009-09-01,648,648
LLALLAGUA,atencion de partos en servicio,cesareas,2009-09-01,9,9
MAGDALENA,atencion de partos en servicio,cesareas,2009-09-01,7,7
MAIRANA,atencion de partos en servicio,cesareas,2009-09-01,3,3
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-09-01,9,9
MONTERO,atencion de partos en servicio,cesareas,2009-09-01,78,78
OCURI,atencion de partos en servicio,cesareas,2009-09-01,1,1
ORURO,atencion de partos en servicio,cesareas,2009-09-01,212,212
PADILLA,atencion de partos en servicio,cesareas,2009-09-01,4,4
PATACAMAYA,atencion de partos en servicio,cesareas,2009-09-01,2,2
PORTACHUELO,atencion de partos en servicio,cesareas,2009-09-01,22,22
POTOSI,atencion de partos en servicio,cesareas,2009-09-01,53,53
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2009-09-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-09-01,5,5
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-09-01,7,7
PUERTO VILLARROEL,atencion de partos en servicio,cesareas,2009-09-01,6,6
PUNATA,atencion de partos en servicio,cesareas,2009-09-01,29,29
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-09-01,35,35
REYES,atencion de partos en servicio,cesareas,2009-09-01,6,6
RIBERALTA,atencion de partos en servicio,cesareas,2009-09-01,47,47
ROBORE,atencion de partos en servicio,cesareas,2009-09-01,2,2
RURRENABAQUE,atencion de partos en servicio,cesareas,2009-09-01,5,5
SACABA,atencion de partos en servicio,cesareas,2009-09-01,44,44
SAN BORJA,atencion de partos en servicio,cesareas,2009-09-01,10,10
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2009-09-01,6,6
SAN CARLOS,atencion de partos en servicio,cesareas,2009-09-01,16,16
SAN IGNACIO,atencion de partos en servicio,cesareas,2009-09-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2009-09-01,15,15
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2009-09-01,12,12
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2009-09-01,9,9
SAN JULIAN,atencion de partos en servicio,cesareas,2009-09-01,3,3
SAN MATIAS,atencion de partos en servicio,cesareas,2009-09-01,6,6
SAN RAMON,atencion de partos en servicio,cesareas,2009-09-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2009-09-01,3,3
SANTA ANA,atencion de partos en servicio,cesareas,2009-09-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2009-09-01,1221,1221
SOPACHUY,atencion de partos en servicio,cesareas,2009-09-01,4,4
SUCRE,atencion de partos en servicio,cesareas,2009-09-01,203,203
TARABUCO,atencion de partos en servicio,cesareas,2009-09-01,4,4
TARIJA,atencion de partos en servicio,cesareas,2009-09-01,152,152
TARVITA,atencion de partos en servicio,cesareas,2009-09-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2009-09-01,11,11
TRINIDAD,atencion de partos en servicio,cesareas,2009-09-01,72,72
TUPIZA,atencion de partos en servicio,cesareas,2009-09-01,8,8
UYUNI,atencion de partos en servicio,cesareas,2009-09-01,18,18
VALLEGRANDE,atencion de partos en servicio,cesareas,2009-09-01,11,11
VILLA MONTES,atencion de partos en servicio,cesareas,2009-09-01,28,28
VILLA TUNARI,atencion de partos en servicio,cesareas,2009-09-01,19,19
VILLAZON,atencion de partos en servicio,cesareas,2009-09-01,7,7
VINTO,atencion de partos en servicio,cesareas,2009-09-01,1,1
WARNES,atencion de partos en servicio,cesareas,2009-09-01,17,17
YACUIBA,atencion de partos en servicio,cesareas,2009-09-01,44,44
YAPACANI,atencion de partos en servicio,cesareas,2009-09-01,3,3
YOTALA,atencion de partos en servicio,cesareas,2009-09-01,1,1
AIQUILE,atencion de partos en servicio,cesareas,2009-10-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2009-10-01,14,14
AZURDUY,atencion de partos en servicio,cesareas,2009-10-01,1,1
BAURES,atencion de partos en servicio,cesareas,2009-10-01,2,2
BERMEJO,atencion de partos en servicio,cesareas,2009-10-01,20,20
CAMARGO,atencion de partos en servicio,cesareas,2009-10-01,6,6
CAMIRI,atencion de partos en servicio,cesareas,2009-10-01,29,29
CARANAVI,atencion de partos en servicio,cesareas,2009-10-01,18,18
CHALLAPATA,atencion de partos en servicio,cesareas,2009-10-01,6,6
CHARAGUA,atencion de partos en servicio,cesareas,2009-10-01,10,10
COBIJA,atencion de partos en servicio,cesareas,2009-10-01,41,41
COCHABAMBA,atencion de partos en servicio,cesareas,2009-10-01,669,669
COLCAPIRHUA,atencion de partos en servicio,cesareas,2009-10-01,49,49
COMARAPA,atencion de partos en servicio,cesareas,2009-10-01,9,9
CONCEPCION,atencion de partos en servicio,cesareas,2009-10-01,3,3
COROICO,atencion de partos en servicio,cesareas,2009-10-01,7,7
COTOCA,atencion de partos en servicio,cesareas,2009-10-01,10,10
CULPINA,atencion de partos en servicio,cesareas,2009-10-01,2,2
EL ALTO,atencion de partos en servicio,cesareas,2009-10-01,235,235
EL TORNO,atencion de partos en servicio,cesareas,2009-10-01,5,5
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-10-01,27,27
LA PAZ,atencion de partos en servicio,cesareas,2009-10-01,627,627
LLALLAGUA,atencion de partos en servicio,cesareas,2009-10-01,11,11
MAGDALENA,atencion de partos en servicio,cesareas,2009-10-01,3,3
MAIRANA,atencion de partos en servicio,cesareas,2009-10-01,10,10
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-10-01,12,12
MONTERO,atencion de partos en servicio,cesareas,2009-10-01,83,83
ORURO,atencion de partos en servicio,cesareas,2009-10-01,241,241
PATACAMAYA,atencion de partos en servicio,cesareas,2009-10-01,1,1
PORTACHUELO,atencion de partos en servicio,cesareas,2009-10-01,22,22
POTOSI,atencion de partos en servicio,cesareas,2009-10-01,76,76
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-10-01,3,3
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-10-01,11,11
PUNATA,atencion de partos en servicio,cesareas,2009-10-01,33,33
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-10-01,30,30
REYES,atencion de partos en servicio,cesareas,2009-10-01,1,1
RIBERALTA,atencion de partos en servicio,cesareas,2009-10-01,52,52
ROBORE,atencion de partos en servicio,cesareas,2009-10-01,5,5
RURRENABAQUE,atencion de partos en servicio,cesareas,2009-10-01,2,2
SACABA,atencion de partos en servicio,cesareas,2009-10-01,41,41
SAN BORJA,atencion de partos en servicio,cesareas,2009-10-01,15,15
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2009-10-01,13,13
SAN CARLOS,atencion de partos en servicio,cesareas,2009-10-01,20,20
SAN IGNACIO,atencion de partos en servicio,cesareas,2009-10-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2009-10-01,30,30
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2009-10-01,4,4
SAN JOAQUIN,atencion de partos en servicio,cesareas,2009-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2009-10-01,14,14
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2009-10-01,3,3
SAN MATIAS,atencion de partos en servicio,cesareas,2009-10-01,5,5
SAN RAMON,atencion de partos en servicio,cesareas,2009-10-01,2,2
SAN RAMON,atencion de partos en servicio,cesareas,2009-10-01,3,3
SANTA ANA,atencion de partos en servicio,cesareas,2009-10-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2009-10-01,1311,1311
SANTA ROSA,atencion de partos en servicio,cesareas,2009-10-01,2,2
SOPACHUY,atencion de partos en servicio,cesareas,2009-10-01,1,1
SUCRE,atencion de partos en servicio,cesareas,2009-10-01,209,209
TARABUCO,atencion de partos en servicio,cesareas,2009-10-01,5,5
TARIJA,atencion de partos en servicio,cesareas,2009-10-01,154,154
TARVITA,atencion de partos en servicio,cesareas,2009-10-01,2,2
TIQUIPAYA,atencion de partos en servicio,cesareas,2009-10-01,3,3
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2009-10-01,12,12
TRINIDAD,atencion de partos en servicio,cesareas,2009-10-01,80,80
TUPIZA,atencion de partos en servicio,cesareas,2009-10-01,3,3
UYUNI,atencion de partos en servicio,cesareas,2009-10-01,18,18
VALLEGRANDE,atencion de partos en servicio,cesareas,2009-10-01,17,17
VILLA MONTES,atencion de partos en servicio,cesareas,2009-10-01,22,22
VILLA TUNARI,atencion de partos en servicio,cesareas,2009-10-01,24,24
VILLAZON,atencion de partos en servicio,cesareas,2009-10-01,7,7
WARNES,atencion de partos en servicio,cesareas,2009-10-01,20,20
YACUIBA,atencion de partos en servicio,cesareas,2009-10-01,48,48
YAPACANI,atencion de partos en servicio,cesareas,2009-10-01,6,6
AIQUILE,atencion de partos en servicio,cesareas,2009-11-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicio,cesareas,2009-11-01,9,9
AZURDUY,atencion de partos en servicio,cesareas,2009-11-01,2,2
BERMEJO,atencion de partos en servicio,cesareas,2009-11-01,23,23
BETANZOS,atencion de partos en servicio,cesareas,2009-11-01,1,1
CAMARGO,atencion de partos en servicio,cesareas,2009-11-01,10,10
CAMIRI,atencion de partos en servicio,cesareas,2009-11-01,34,34
CARANAVI,atencion de partos en servicio,cesareas,2009-11-01,15,15
CHALLAPATA,atencion de partos en servicio,cesareas,2009-11-01,4,4
CHARAGUA,atencion de partos en servicio,cesareas,2009-11-01,2,2
COBIJA,atencion de partos en servicio,cesareas,2009-11-01,44,44
COCHABAMBA,atencion de partos en servicio,cesareas,2009-11-01,613,613
COLCAPIRHUA,atencion de partos en servicio,cesareas,2009-11-01,31,31
COMARAPA,atencion de partos en servicio,cesareas,2009-11-01,10,10
CONCEPCION,atencion de partos en servicio,cesareas,2009-11-01,4,4
COROICO,atencion de partos en servicio,cesareas,2009-11-01,12,12
COTOCA,atencion de partos en servicio,cesareas,2009-11-01,7,7
CULPINA,atencion de partos en servicio,cesareas,2009-11-01,1,1
EL ALTO,atencion de partos en servicio,cesareas,2009-11-01,242,242
EL TORNO,atencion de partos en servicio,cesareas,2009-11-01,8,8
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-11-01,30,30
LA PAZ,atencion de partos en servicio,cesareas,2009-11-01,588,588
LLALLAGUA,atencion de partos en servicio,cesareas,2009-11-01,11,11
MAGDALENA,atencion de partos en servicio,cesareas,2009-11-01,4,4
MAIRANA,atencion de partos en servicio,cesareas,2009-11-01,7,7
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-11-01,9,9
MONTERO,atencion de partos en servicio,cesareas,2009-11-01,81,81
OCURI,atencion de partos en servicio,cesareas,2009-11-01,1,1
ORURO,atencion de partos en servicio,cesareas,2009-11-01,223,223
PADILLA,atencion de partos en servicio,cesareas,2009-11-01,3,3
PATACAMAYA,atencion de partos en servicio,cesareas,2009-11-01,2,2
PORTACHUELO,atencion de partos en servicio,cesareas,2009-11-01,20,20
POTOSI,atencion de partos en servicio,cesareas,2009-11-01,89,89
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2009-11-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-11-01,6,6
PUNATA,atencion de partos en servicio,cesareas,2009-11-01,33,33
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-11-01,37,37
REYES,atencion de partos en servicio,cesareas,2009-11-01,5,5
RIBERALTA,atencion de partos en servicio,cesareas,2009-11-01,55,55
ROBORE,atencion de partos en servicio,cesareas,2009-11-01,3,3
SACABA,atencion de partos en servicio,cesareas,2009-11-01,48,48
SAMAIPATA,atencion de partos en servicio,cesareas,2009-11-01,2,2
SAN BORJA,atencion de partos en servicio,cesareas,2009-11-01,13,13
SAN BUENA VENTURA,atencion de partos en servicio,cesareas,2009-11-01,9,9
SAN CARLOS,atencion de partos en servicio,cesareas,2009-11-01,5,5
SAN IGNACIO,atencion de partos en servicio,cesareas,2009-11-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicio,cesareas,2009-11-01,21,21
SAN JAVIER(STC),atencion de partos en servicio,cesareas,2009-11-01,1,1
SAN JOAQUIN,atencion de partos en servicio,cesareas,2009-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,cesareas,2009-11-01,6,6
SAN JUAN DE YAPACANI,atencion de partos en servicio,cesareas,2009-11-01,4,4
SAN JULIAN,atencion de partos en servicio,cesareas,2009-11-01,10,10
SAN MATIAS,atencion de partos en servicio,cesareas,2009-11-01,5,5
SAN RAMON,atencion de partos en servicio,cesareas,2009-11-01,3,3
SAN RAMON,atencion de partos en servicio,cesareas,2009-11-01,1,1
SANTA ANA,atencion de partos en servicio,cesareas,2009-11-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,cesareas,2009-11-01,1255,1255
SOPACHUY,atencion de partos en servicio,cesareas,2009-11-01,1,1
SUCRE,atencion de partos en servicio,cesareas,2009-11-01,168,168
TARABUCO,atencion de partos en servicio,cesareas,2009-11-01,3,3
TARIJA,atencion de partos en servicio,cesareas,2009-11-01,152,152
TARVITA,atencion de partos en servicio,cesareas,2009-11-01,2,2
TIQUIPAYA,atencion de partos en servicio,cesareas,2009-11-01,4,4
TIRAQUE (CBBA),atencion de partos en servicio,cesareas,2009-11-01,16,16
TRINIDAD,atencion de partos en servicio,cesareas,2009-11-01,82,82
TUPIZA,atencion de partos en servicio,cesareas,2009-11-01,4,4
UYUNI,atencion de partos en servicio,cesareas,2009-11-01,12,12
VALLEGRANDE,atencion de partos en servicio,cesareas,2009-11-01,14,14
VILLA MONTES,atencion de partos en servicio,cesareas,2009-11-01,22,22
VILLA TUNARI,atencion de partos en servicio,cesareas,2009-11-01,20,20
VILLAZON,atencion de partos en servicio,cesareas,2009-11-01,7,7
VINTO,atencion de partos en servicio,cesareas,2009-11-01,2,2
WARNES,atencion de partos en servicio,cesareas,2009-11-01,21,21
YACUIBA,atencion de partos en servicio,cesareas,2009-11-01,49,49
YAPACANI,atencion de partos en servicio,cesareas,2009-11-01,6,6
YOTALA,atencion de partos en servicio,cesareas,2009-11-01,1,1
AIQUILE,atencion de partos en servicio,cesareas,2009-12-01,7,7
BAURES,atencion de partos en servicio,cesareas,2009-12-01,3,3
BERMEJO,atencion de partos en servicio,cesareas,2009-12-01,17,17
BETANZOS,atencion de partos en servicio,cesareas,2009-12-01,2,2
CAMARGO,atencion de partos en servicio,cesareas,2009-12-01,9,9
CAMIRI,atencion de partos en servicio,cesareas,2009-12-01,32,32
CARANAVI,atencion de partos en servicio,cesareas,2009-12-01,5,5
CHALLAPATA,atencion de partos en servicio,cesareas,2009-12-01,3,3
CHARAGUA,atencion de partos en servicio,cesareas,2009-12-01,6,6
COBIJA,atencion de partos en servicio,cesareas,2009-12-01,45,45
COCHABAMBA,atencion de partos en servicio,cesareas,2009-12-01,625,625
COLCAPIRHUA,atencion de partos en servicio,cesareas,2009-12-01,24,24
COMARAPA,atencion de partos en servicio,cesareas,2009-12-01,4,4
CONCEPCION,atencion de partos en servicio,cesareas,2009-12-01,4,4
COROICO,atencion de partos en servicio,cesareas,2009-12-01,4,4
COTOCA,atencion de partos en servicio,cesareas,2009-12-01,13,13
CULPINA,atencion de partos en servicio,cesareas,2009-12-01,3,3
EL ALTO,atencion de partos en servicio,cesareas,2009-12-01,253,253
EL TORNO,atencion de partos en servicio,cesareas,2009-12-01,3,3
GUAYARAMERIN,atencion de partos en servicio,cesareas,2009-12-01,27,27
LA PAZ,atencion de partos en servicio,cesareas,2009-12-01,586,586
LLALLAGUA,atencion de partos en servicio,cesareas,2009-12-01,8,8
MAIRANA,atencion de partos en servicio,cesareas,2009-12-01,5,5
MONTEAGUDO,atencion de partos en servicio,cesareas,2009-12-01,8,8
MONTERO,atencion de partos en servicio,cesareas,2009-12-01,92,92
ORURO,atencion de partos en servicio,cesareas,2009-12-01,234,234
PADILLA,atencion de partos en servicio,cesareas,2009-12-01,2,2
PORTACHUELO,atencion de partos en servicio,cesareas,2009-12-01,18,18
POTOSI,atencion de partos en servicio,cesareas,2009-12-01,91,91
PUERTO ACOSTA,atencion de partos en servicio,cesareas,2009-12-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,cesareas,2009-12-01,4,4
PUERTO SUAREZ,atencion de partos en servicio,cesareas,2009-12-01,8,8
PUNATA,atencion de partos en servicio,cesareas,2009-12-01,45,45
QUILLACOLLO,atencion de partos en servicio,cesareas,2009-12-01,32,32
REYES,atencion de partos en servicio,cesareas,2009-12-01,6,6
RIBERALTA,atencion de partos en servicio,cesareas,2009-12-01,57,57
ROBORE,atencion de partos en servicio,cesareas,2009-12-01,4,4
