municipality,group,variable,month,Nacidos vivos,TOTAL
COTAGAITA,atencion de partos en servicio,nacidos vivos,2009-04-01,14,14
COTOCA,atencion de partos en servicio,nacidos vivos,2009-04-01,65,65
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2009-04-01,19,19
CULPINA,atencion de partos en servicio,nacidos vivos,2009-04-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos,2009-04-01,1138,1138
EL CHORO,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2009-04-01,16,16
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
EL TORNO,atencion de partos en servicio,nacidos vivos,2009-04-01,64,64
EL VILLAR,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-04-01,18,18
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-04-01,18,18
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
EXALTACION,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
FILADELFIA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
GUANAY,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
GUAQUI,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2009-04-01,90,90
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2009-04-01,11,11
HUACARETA,atencion de partos en servicio,nacidos vivos,2009-04-01,14,14
HUANUNI,atencion de partos en servicio,nacidos vivos,2009-04-01,14,14
HUARACAJE,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
ICLA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
INCAHUASI,atencion de partos en servicio,nacidos vivos,2009-04-01,23,23
INQUISIVI,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
IXIAMAS,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2009-04-01,21,21
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2009-04-01,25,25
LA PAZ,atencion de partos en servicio,nacidos vivos,2009-04-01,1501,1501
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
LAJA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2009-04-01,64,64
LLICA,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
LURIBAY,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
MACHARETI,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
MAGDALENA,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
MAIRANA,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
MALLA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
MAPIRI,atencion de partos en servicio,nacidos vivos,2009-04-01,10,10
MECAPACA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
MINEROS,atencion de partos en servicio,nacidos vivos,2009-04-01,21,21
MIZQUE,atencion de partos en servicio,nacidos vivos,2009-04-01,29,29
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2009-04-01,38,38
MONTERO,atencion de partos en servicio,nacidos vivos,2009-04-01,246,246
MORO MORO,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
MOROCHATA,atencion de partos en servicio,nacidos vivos,2009-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
OCURI,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
OKINAWA,atencion de partos en servicio,nacidos vivos,2009-04-01,10,10
OMEREQUE,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
ORURO,atencion de partos en servicio,nacidos vivos,2009-04-01,538,538
PADCAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
PADILLA,atencion de partos en servicio,nacidos vivos,2009-04-01,11,11
PAILON,atencion de partos en servicio,nacidos vivos,2009-04-01,27,27
PALCA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2009-04-01,37,37
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,28,28
PAZÑA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
POCOATA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
POCONA,atencion de partos en servicio,nacidos vivos,2009-04-01,12,12
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
POOPO,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
PORCO,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
POROMA,atencion de partos en servicio,nacidos vivos,2009-04-01,12,12
PORONGO,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2009-04-01,40,40
PORVENIR,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2009-04-01,339,339
PRESTO,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
PUCARANI,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2009-04-01,20,20
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2009-04-01,32,32
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2009-04-01,108,108
PUNA,atencion de partos en servicio,nacidos vivos,2009-04-01,21,21
PUNATA,atencion de partos en servicio,nacidos vivos,2009-04-01,79,79
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2009-04-01,115,115
QUIME,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
RAVELO,atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
REYES,atencion de partos en servicio,nacidos vivos,2009-04-01,27,27
RIBERALTA,atencion de partos en servicio,nacidos vivos,2009-04-01,277,277
ROBORE,atencion de partos en servicio,nacidos vivos,2009-04-01,28,28
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2009-04-01,31,31
SACABA,atencion de partos en servicio,nacidos vivos,2009-04-01,169,169
SACABAMBA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
SACACA,atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
SAIPINA,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2009-04-01,7,7
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
SAN AGUSTIN,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN BENITO,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
SAN BORJA,atencion de partos en servicio,nacidos vivos,2009-04-01,88,88
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2009-04-01,22,22
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2009-04-01,54,54
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2009-04-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2009-04-01,117,117
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2009-04-01,26,26
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2009-04-01,42,42
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2009-04-01,86,86
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2009-04-01,27,27
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2009-04-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2009-04-01,23,23
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2009-04-01,17,17
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
SAN RAMON,atencion de partos en servicio,nacidos vivos,2009-04-01,27,27
SAN RAMON,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
SANTA ANA,atencion de partos en servicio,nacidos vivos,2009-04-01,53,53
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2009-04-01,2884,2884
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2009-04-01,17,17
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2009-04-01,18,18
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
SENA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
SICAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2009-04-01,24,24
SOPACHUY,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
SORACACHI,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
SORATA,atencion de partos en servicio,nacidos vivos,2009-04-01,10,10
SUCRE,atencion de partos en servicio,nacidos vivos,2009-04-01,460,460
TACACOMA,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
TACOPAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
TAPACARI,atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
TARABUCO,atencion de partos en servicio,nacidos vivos,2009-04-01,19,19
TARACO,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
TARIJA,atencion de partos en servicio,nacidos vivos,2009-04-01,358,358
TARVITA,atencion de partos en servicio,nacidos vivos,2009-04-01,17,17
TEOPONTE,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
TIAWANACU,atencion de partos en servicio,nacidos vivos,2009-04-01,11,11
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
TIPUANI,atencion de partos en servicio,nacidos vivos,2009-04-01,7,7
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2009-04-01,48,48
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2009-04-01,67,67
TOCO,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
TOLATA,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
TOLEDO,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
TOMAVE,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
TOMINA,atencion de partos en servicio,nacidos vivos,2009-04-01,11,11
TORO TORO,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2009-04-01,20,20
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
TRIGAL,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
TRINIDAD,atencion de partos en servicio,nacidos vivos,2009-04-01,283,283
TUPIZA,atencion de partos en servicio,nacidos vivos,2009-04-01,46,46
TURCO,atencion de partos en servicio,nacidos vivos,2009-04-01,2,2
UMALA,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
UNCIA,atencion de partos en servicio,nacidos vivos,2009-04-01,54,54
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2009-04-01,5,5
URUBICHA,atencion de partos en servicio,nacidos vivos,2009-04-01,15,15
UYUNI,atencion de partos en servicio,nacidos vivos,2009-04-01,25,25
VACAS,atencion de partos en servicio,nacidos vivos,2009-04-01,4,4
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2009-04-01,36,36
VIACHA,atencion de partos en servicio,nacidos vivos,2009-04-01,37,37
VILA VILA,atencion de partos en servicio,nacidos vivos,2009-04-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2009-04-01,65,65
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2009-04-01,16,16
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2009-04-01,123,123
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
VILLAZON,atencion de partos en servicio,nacidos vivos,2009-04-01,47,47
VINTO,atencion de partos en servicio,nacidos vivos,2009-04-01,54,54
VITICHI,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
WARNES,atencion de partos en servicio,nacidos vivos,2009-04-01,82,82
YACUIBA,atencion de partos en servicio,nacidos vivos,2009-04-01,150,150
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2009-04-01,8,8
YANACACHI,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
YAPACANI,atencion de partos en servicio,nacidos vivos,2009-04-01,83,83
YOCALLA,atencion de partos en servicio,nacidos vivos,2009-04-01,6,6
YOTALA,atencion de partos en servicio,nacidos vivos,2009-04-01,13,13
YUNCHARA,atencion de partos en servicio,nacidos vivos,2009-04-01,3,3
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2009-04-01,9,9
ACACIO,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
ACHACACHI,atencion de partos en servicio,nacidos vivos,2009-05-01,30,30
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
AIQUILE,atencion de partos en servicio,nacidos vivos,2009-05-01,50,50
ALCALA,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
ANZALDO,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
APOLO,atencion de partos en servicio,nacidos vivos,2009-05-01,9,9
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
ARANI,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
ARBIETO,atencion de partos en servicio,nacidos vivos,2009-05-01,13,13
ARQUE,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2009-05-01,64,64
ATOCHA,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
AYATA,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
AYO AYO,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2009-05-01,15,15
AZURDUY,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
BATALLAS,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
BAURES,atencion de partos en servicio,nacidos vivos,2009-05-01,10,10
BERMEJO,atencion de partos en servicio,nacidos vivos,2009-05-01,70,70
BETANZOS,atencion de partos en servicio,nacidos vivos,2009-05-01,27,27
BOYUIBE,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2009-05-01,11,11
CABEZAS,atencion de partos en servicio,nacidos vivos,2009-05-01,20,20
CAIROMA,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
CAJUATA,atencion de partos en servicio,nacidos vivos,2009-05-01,9,9
CALAMARCA,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
CAMARGO,atencion de partos en servicio,nacidos vivos,2009-05-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
CAMIRI,atencion de partos en servicio,nacidos vivos,2009-05-01,84,84
CAPINOTA,atencion de partos en servicio,nacidos vivos,2009-05-01,21,21
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos,2009-05-01,24,24
CARANAVI,atencion de partos en servicio,nacidos vivos,2009-05-01,99,99
CARAPARI,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
CARIPUYO,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2009-05-01,37,37
CHAQUI,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
CHARAGUA,atencion de partos en servicio,nacidos vivos,2009-05-01,33,33
CHAYANTA,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
CHIMORE,atencion de partos en servicio,nacidos vivos,2009-05-01,11,11
CHIPAYA,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2009-05-01,27,27
CHUMA,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
CLIZA,atencion de partos en servicio,nacidos vivos,2009-05-01,20,20
COBIJA,atencion de partos en servicio,nacidos vivos,2009-05-01,100,100
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2009-05-01,1497,1497
COIPASA,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2009-05-01,46,46
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
COLLANA,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
COLOMI,atencion de partos en servicio,nacidos vivos,2009-05-01,27,27
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2009-05-01,10,10
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
COLQUIRI,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
COMARAPA,atencion de partos en servicio,nacidos vivos,2009-05-01,34,34
CONCEPCION,atencion de partos en servicio,nacidos vivos,2009-05-01,37,37
COPACABANA,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
CORIPATA,atencion de partos en servicio,nacidos vivos,2009-05-01,18,18
CORO CORO,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
COROICO,atencion de partos en servicio,nacidos vivos,2009-05-01,25,25
CORQUE,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos,2009-05-01,16,16
COTOCA,atencion de partos en servicio,nacidos vivos,2009-05-01,61,61
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2009-05-01,17,17
CUEVO,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
CULPINA,atencion de partos en servicio,nacidos vivos,2009-05-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
EL ALTO,atencion de partos en servicio,nacidos vivos,2009-05-01,1140,1140
EL CHORO,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2009-05-01,14,14
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
EL TORNO,atencion de partos en servicio,nacidos vivos,2009-05-01,64,64
EL VILLAR,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-05-01,22,22
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2009-05-01,17,17
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2009-05-01,15,15
FILADELFIA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2009-05-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
GUANAY,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
GUAQUI,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2009-05-01,94,94
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2009-05-01,12,12
HUACARETA,atencion de partos en servicio,nacidos vivos,2009-05-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos,2009-05-01,33,33
HUARACAJE,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
ICLA,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
INCAHUASI,atencion de partos en servicio,nacidos vivos,2009-05-01,24,24
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2009-05-01,11,11
IXIAMAS,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2009-05-01,32,32
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2009-05-01,49,49
LA PAZ,atencion de partos en servicio,nacidos vivos,2009-05-01,1639,1639
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
LAJA,atencion de partos en servicio,nacidos vivos,2009-05-01,5,5
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2009-05-01,45,45
LLICA,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
LORETO,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
LURIBAY,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
MACHARETI,atencion de partos en servicio,nacidos vivos,2009-05-01,8,8
MAGDALENA,atencion de partos en servicio,nacidos vivos,2009-05-01,10,10
MAIRANA,atencion de partos en servicio,nacidos vivos,2009-05-01,14,14
MAPIRI,atencion de partos en servicio,nacidos vivos,2009-05-01,23,23
MINEROS,atencion de partos en servicio,nacidos vivos,2009-05-01,23,23
MIZQUE,atencion de partos en servicio,nacidos vivos,2009-05-01,31,31
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2009-05-01,2,2
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2009-05-01,9,9
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2009-05-01,39,39
MONTERO,atencion de partos en servicio,nacidos vivos,2009-05-01,247,247
MORO MORO,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
MOROCHATA,atencion de partos en servicio,nacidos vivos,2009-05-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
OCURI,atencion de partos en servicio,nacidos vivos,2009-05-01,16,16
OKINAWA,atencion de partos en servicio,nacidos vivos,2009-05-01,15,15
OMEREQUE,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
ORURO,atencion de partos en servicio,nacidos vivos,2009-05-01,589,589
PADCAYA,atencion de partos en servicio,nacidos vivos,2009-05-01,12,12
PADILLA,atencion de partos en servicio,nacidos vivos,2009-05-01,16,16
PAILON,atencion de partos en servicio,nacidos vivos,2009-05-01,25,25
PALCA,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2009-05-01,40,40
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2009-05-01,3,3
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2009-05-01,41,41
PAZÑA,atencion de partos en servicio,nacidos vivos,2009-05-01,7,7
PELECHUCO,atencion de partos en servicio,nacidos vivos,2009-05-01,1,1
POCOATA,atencion de partos en servicio,nacidos vivos,2009-05-01,6,6
POCONA,atencion de partos en servicio,nacidos vivos,2009-05-01,17,17
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2009-05-01,18,18
POOPO,atencion de partos en servicio,nacidos vivos,2009-05-01,4,4
