municipality,group,variable,month,Cesáreas,TOTAL
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2020-01-01,2023,2023
SHINAOTA,atencion de partos en servicios,cesareas,2020-01-01,15,15
SUCRE,atencion de partos en servicios,cesareas,2020-01-01,286,286
TARABUCO,atencion de partos en servicios,cesareas,2020-01-01,4,4
TARIJA,atencion de partos en servicios,cesareas,2020-01-01,163,163
TARVITA,atencion de partos en servicios,cesareas,2020-01-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2020-01-01,30,30
TOTORA(CBBA),atencion de partos en servicios,cesareas,2020-01-01,6,6
TRINIDAD,atencion de partos en servicios,cesareas,2020-01-01,151,151
TUPIZA,atencion de partos en servicios,cesareas,2020-01-01,29,29
UNCIA,atencion de partos en servicios,cesareas,2020-01-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2020-01-01,11,11
VALLEGRANDE,atencion de partos en servicios,cesareas,2020-01-01,3,3
VIACHA,atencion de partos en servicios,cesareas,2020-01-01,16,16
VILLA MONTES,atencion de partos en servicios,cesareas,2020-01-01,34,34
VILLA TUNARI,atencion de partos en servicios,cesareas,2020-01-01,28,28
VILLAZON,atencion de partos en servicios,cesareas,2020-01-01,16,16
VINTO,atencion de partos en servicios,cesareas,2020-01-01,1,1
WARNES,atencion de partos en servicios,cesareas,2020-01-01,24,24
YACUIBA,atencion de partos en servicios,cesareas,2020-01-01,76,76
YAPACANI,atencion de partos en servicios,cesareas,2020-01-01,35,35
ACHACACHI,atencion de partos en servicios,cesareas,2020-02-01,6,6
AIQUILE,atencion de partos en servicios,cesareas,2020-02-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2020-02-01,18,18
ATOCHA,atencion de partos en servicios,cesareas,2020-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2020-02-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2020-02-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2020-02-01,28,28
CABEZAS,atencion de partos en servicios,cesareas,2020-02-01,1,1
CAMARGO,atencion de partos en servicios,cesareas,2020-02-01,7,7
CAMIRI,atencion de partos en servicios,cesareas,2020-02-01,44,44
CARANAVI,atencion de partos en servicios,cesareas,2020-02-01,20,20
CHALLAPATA,atencion de partos en servicios,cesareas,2020-02-01,12,12
CHARAGUA,atencion de partos en servicios,cesareas,2020-02-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2020-02-01,4,4
CLIZA,atencion de partos en servicios,cesareas,2020-02-01,10,10
COBIJA,atencion de partos en servicios,cesareas,2020-02-01,60,60
COCHABAMBA,atencion de partos en servicios,cesareas,2020-02-01,777,777
COLCAPIRHUA,atencion de partos en servicios,cesareas,2020-02-01,9,9
COMARAPA,atencion de partos en servicios,cesareas,2020-02-01,6,6
CONCEPCION,atencion de partos en servicios,cesareas,2020-02-01,8,8
COROICO,atencion de partos en servicios,cesareas,2020-02-01,4,4
COTOCA,atencion de partos en servicios,cesareas,2020-02-01,12,12
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2020-02-01,6,6
EL ALTO,atencion de partos en servicios,cesareas,2020-02-01,330,330
EL TORNO,atencion de partos en servicios,cesareas,2020-02-01,48,48
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2020-02-01,2,2
ESCOMA,atencion de partos en servicios,cesareas,2020-02-01,2,2
GUANAY,atencion de partos en servicios,cesareas,2020-02-01,4,4
GUAYARAMERIN,atencion de partos en servicios,cesareas,2020-02-01,35,35
HUANUNI,atencion de partos en servicios,cesareas,2020-02-01,10,10
LA GUARDIA,atencion de partos en servicios,cesareas,2020-02-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2020-02-01,657,657
LLALLAGUA,atencion de partos en servicios,cesareas,2020-02-01,19,19
MAGDALENA,atencion de partos en servicios,cesareas,2020-02-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2020-02-01,7,7
MIZQUE,atencion de partos en servicios,cesareas,2020-02-01,11,11
MONTEAGUDO,atencion de partos en servicios,cesareas,2020-02-01,8,8
MONTERO,atencion de partos en servicios,cesareas,2020-02-01,196,196
ORURO,atencion de partos en servicios,cesareas,2020-02-01,276,276
PADILLA,atencion de partos en servicios,cesareas,2020-02-01,4,4
PAILON,atencion de partos en servicios,cesareas,2020-02-01,11,11
PORTACHUELO,atencion de partos en servicios,cesareas,2020-02-01,16,16
POTOSI,atencion de partos en servicios,cesareas,2020-02-01,153,153
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2020-02-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2020-02-01,16,16
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2020-02-01,42,42
PUNATA,atencion de partos en servicios,cesareas,2020-02-01,36,36
QUILLACOLLO,atencion de partos en servicios,cesareas,2020-02-01,70,70
RIBERALTA,atencion de partos en servicios,cesareas,2020-02-01,90,90
ROBORE,atencion de partos en servicios,cesareas,2020-02-01,5,5
RURRENABAQUE,atencion de partos en servicios,cesareas,2020-02-01,8,8
SACABA,atencion de partos en servicios,cesareas,2020-02-01,95,95
SAN BORJA,atencion de partos en servicios,cesareas,2020-02-01,17,17
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2020-02-01,1,1
SAN CARLOS,atencion de partos en servicios,cesareas,2020-02-01,12,12
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2020-02-01,39,39
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2020-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2020-02-01,19,19
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2020-02-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2020-02-01,10,10
SAN MATIAS,atencion de partos en servicios,cesareas,2020-02-01,5,5
SAN RAMON BENI,atencion de partos en servicios,cesareas,2020-02-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2020-02-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2020-02-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2020-02-01,1944,1944
SANTA ROSA,atencion de partos en servicios,cesareas,2020-02-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2020-02-01,7,7
SUCRE,atencion de partos en servicios,cesareas,2020-02-01,214,214
TARABUCO,atencion de partos en servicios,cesareas,2020-02-01,2,2
TARIJA,atencion de partos en servicios,cesareas,2020-02-01,178,178
TARVITA,atencion de partos en servicios,cesareas,2020-02-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2020-02-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2020-02-01,2,2
TRINIDAD,atencion de partos en servicios,cesareas,2020-02-01,165,165
TUPIZA,atencion de partos en servicios,cesareas,2020-02-01,19,19
UNCIA,atencion de partos en servicios,cesareas,2020-02-01,4,4
UYUNI,atencion de partos en servicios,cesareas,2020-02-01,9,9
VALLEGRANDE,atencion de partos en servicios,cesareas,2020-02-01,9,9
VIACHA,atencion de partos en servicios,cesareas,2020-02-01,10,10
VILLA MONTES,atencion de partos en servicios,cesareas,2020-02-01,36,36
VILLA TUNARI,atencion de partos en servicios,cesareas,2020-02-01,36,36
VILLAZON,atencion de partos en servicios,cesareas,2020-02-01,4,4
WARNES,atencion de partos en servicios,cesareas,2020-02-01,25,25
YACUIBA,atencion de partos en servicios,cesareas,2020-02-01,67,67
YAPACANI,atencion de partos en servicios,cesareas,2020-02-01,29,29
ACHACACHI,atencion de partos en servicios,cesareas,2020-03-01,6,6
AIQUILE,atencion de partos en servicios,cesareas,2020-03-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2020-03-01,20,20
ATOCHA,atencion de partos en servicios,cesareas,2020-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2020-03-01,3,3
AZURDUY,atencion de partos en servicios,cesareas,2020-03-01,3,3
BERMEJO,atencion de partos en servicios,cesareas,2020-03-01,31,31
CAMARGO,atencion de partos en servicios,cesareas,2020-03-01,5,5
CAMIRI,atencion de partos en servicios,cesareas,2020-03-01,55,55
CARACOLLO,atencion de partos en servicios,cesareas,2020-03-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2020-03-01,25,25
CHALLAPATA,atencion de partos en servicios,cesareas,2020-03-01,12,12
CHARAGUA,atencion de partos en servicios,cesareas,2020-03-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2020-03-01,4,4
CLIZA,atencion de partos en servicios,cesareas,2020-03-01,12,12
COBIJA,atencion de partos en servicios,cesareas,2020-03-01,69,69
COCHABAMBA,atencion de partos en servicios,cesareas,2020-03-01,812,812
COLCAPIRHUA,atencion de partos en servicios,cesareas,2020-03-01,7,7
COMARAPA,atencion de partos en servicios,cesareas,2020-03-01,12,12
CONCEPCION,atencion de partos en servicios,cesareas,2020-03-01,10,10
COROICO,atencion de partos en servicios,cesareas,2020-03-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2020-03-01,12,12
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2020-03-01,6,6
EL ALTO,atencion de partos en servicios,cesareas,2020-03-01,375,375
EL TORNO,atencion de partos en servicios,cesareas,2020-03-01,63,63
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2020-03-01,5,5
GUANAY,atencion de partos en servicios,cesareas,2020-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2020-03-01,61,61
HUANUNI,atencion de partos en servicios,cesareas,2020-03-01,12,12
LA GUARDIA,atencion de partos en servicios,cesareas,2020-03-01,3,3
LA PAZ,atencion de partos en servicios,cesareas,2020-03-01,791,791
LLALLAGUA,atencion de partos en servicios,cesareas,2020-03-01,33,33
MAGDALENA,atencion de partos en servicios,cesareas,2020-03-01,5,5
MAIRANA,atencion de partos en servicios,cesareas,2020-03-01,3,3
MINEROS,atencion de partos en servicios,cesareas,2020-03-01,2,2
MIZQUE,atencion de partos en servicios,cesareas,2020-03-01,5,5
MONTEAGUDO,atencion de partos en servicios,cesareas,2020-03-01,17,17
MONTERO,atencion de partos en servicios,cesareas,2020-03-01,178,178
ORURO,atencion de partos en servicios,cesareas,2020-03-01,283,283
PADILLA,atencion de partos en servicios,cesareas,2020-03-01,12,12
PAILON,atencion de partos en servicios,cesareas,2020-03-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2020-03-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2020-03-01,21,21
POTOSI,atencion de partos en servicios,cesareas,2020-03-01,139,139
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2020-03-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2020-03-01,24,24
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2020-03-01,54,54
PUNATA,atencion de partos en servicios,cesareas,2020-03-01,38,38
QUILLACOLLO,atencion de partos en servicios,cesareas,2020-03-01,77,77
REYES,atencion de partos en servicios,cesareas,2020-03-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2020-03-01,83,83
ROBORE,atencion de partos en servicios,cesareas,2020-03-01,8,8
RURRENABAQUE,atencion de partos en servicios,cesareas,2020-03-01,21,21
SACABA,atencion de partos en servicios,cesareas,2020-03-01,93,93
SAN BORJA,atencion de partos en servicios,cesareas,2020-03-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2020-03-01,4,4
SAN CARLOS,atencion de partos en servicios,cesareas,2020-03-01,9,9
SAN IGNACIO,atencion de partos en servicios,cesareas,2020-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2020-03-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2020-03-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2020-03-01,26,26
SAN JULIAN,atencion de partos en servicios,cesareas,2020-03-01,5,5
SAN MATIAS,atencion de partos en servicios,cesareas,2020-03-01,4,4
SAN RAMON BENI,atencion de partos en servicios,cesareas,2020-03-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2020-03-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2020-03-01,12,12
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2020-03-01,2049,2049
SANTA ROSA,atencion de partos en servicios,cesareas,2020-03-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2020-03-01,10,10
SUCRE,atencion de partos en servicios,cesareas,2020-03-01,236,236
TARABUCO,atencion de partos en servicios,cesareas,2020-03-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2020-03-01,210,210
TARVITA,atencion de partos en servicios,cesareas,2020-03-01,2,2
TIQUIPAYA,atencion de partos en servicios,cesareas,2020-03-01,30,30
TOTORA(CBBA),atencion de partos en servicios,cesareas,2020-03-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2020-03-01,162,162
TUPIZA,atencion de partos en servicios,cesareas,2020-03-01,30,30
UNCIA,atencion de partos en servicios,cesareas,2020-03-01,4,4
UYUNI,atencion de partos en servicios,cesareas,2020-03-01,20,20
VALLEGRANDE,atencion de partos en servicios,cesareas,2020-03-01,8,8
VIACHA,atencion de partos en servicios,cesareas,2020-03-01,15,15
VILLA MONTES,atencion de partos en servicios,cesareas,2020-03-01,28,28
VILLA TUNARI,atencion de partos en servicios,cesareas,2020-03-01,32,32
VILLAZON,atencion de partos en servicios,cesareas,2020-03-01,11,11
VINTO,atencion de partos en servicios,cesareas,2020-03-01,1,1
WARNES,atencion de partos en servicios,cesareas,2020-03-01,27,27
YACUIBA,atencion de partos en servicios,cesareas,2020-03-01,61,61
YAPACANI,atencion de partos en servicios,cesareas,2020-03-01,49,49
YOTALA,atencion de partos en servicios,cesareas,2020-03-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2020-04-01,8,8
AIQUILE,atencion de partos en servicios,cesareas,2020-04-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2020-04-01,17,17
ATOCHA,atencion de partos en servicios,cesareas,2020-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2020-04-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2020-04-01,1,1
BAURES,atencion de partos en servicios,cesareas,2020-04-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2020-04-01,33,33
CAMARGO,atencion de partos en servicios,cesareas,2020-04-01,4,4
CAMIRI,atencion de partos en servicios,cesareas,2020-04-01,60,60
CARACOLLO,atencion de partos en servicios,cesareas,2020-04-01,3,3
CARANAVI,atencion de partos en servicios,cesareas,2020-04-01,34,34
CHALLAPATA,atencion de partos en servicios,cesareas,2020-04-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2020-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2020-04-01,6,6
CLIZA,atencion de partos en servicios,cesareas,2020-04-01,4,4
COBIJA,atencion de partos en servicios,cesareas,2020-04-01,52,52
COCHABAMBA,atencion de partos en servicios,cesareas,2020-04-01,798,798
COLCAPIRHUA,atencion de partos en servicios,cesareas,2020-04-01,19,19
COMARAPA,atencion de partos en servicios,cesareas,2020-04-01,15,15
CONCEPCION,atencion de partos en servicios,cesareas,2020-04-01,5,5
COROICO,atencion de partos en servicios,cesareas,2020-04-01,5,5
COTOCA,atencion de partos en servicios,cesareas,2020-04-01,15,15
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2020-04-01,7,7
EL ALTO,atencion de partos en servicios,cesareas,2020-04-01,365,365
EL TORNO,atencion de partos en servicios,cesareas,2020-04-01,39,39
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2020-04-01,4,4
GUANAY,atencion de partos en servicios,cesareas,2020-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2020-04-01,33,33
HUANUNI,atencion de partos en servicios,cesareas,2020-04-01,17,17
LA GUARDIA,atencion de partos en servicios,cesareas,2020-04-01,8,8
LA PAZ,atencion de partos en servicios,cesareas,2020-04-01,666,666
LLALLAGUA,atencion de partos en servicios,cesareas,2020-04-01,18,18
MAGDALENA,atencion de partos en servicios,cesareas,2020-04-01,9,9
MAIRANA,atencion de partos en servicios,cesareas,2020-04-01,1,1
MINEROS,atencion de partos en servicios,cesareas,2020-04-01,3,3
MIZQUE,atencion de partos en servicios,cesareas,2020-04-01,8,8
MONTEAGUDO,atencion de partos en servicios,cesareas,2020-04-01,21,21
MONTERO,atencion de partos en servicios,cesareas,2020-04-01,125,125
ORURO,atencion de partos en servicios,cesareas,2020-04-01,294,294
PADILLA,atencion de partos en servicios,cesareas,2020-04-01,16,16
PAILON,atencion de partos en servicios,cesareas,2020-04-01,13,13
PORTACHUELO,atencion de partos en servicios,cesareas,2020-04-01,30,30
POTOSI,atencion de partos en servicios,cesareas,2020-04-01,137,137
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2020-04-01,11,11
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2020-04-01,21,21
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2020-04-01,41,41
PUNATA,atencion de partos en servicios,cesareas,2020-04-01,41,41
QUILLACOLLO,atencion de partos en servicios,cesareas,2020-04-01,83,83
REYES,atencion de partos en servicios,cesareas,2020-04-01,1,1
RIBERALTA,atencion de partos en servicios,cesareas,2020-04-01,96,96
ROBORE,atencion de partos en servicios,cesareas,2020-04-01,7,7
RURRENABAQUE,atencion de partos en servicios,cesareas,2020-04-01,13,13
SACABA,atencion de partos en servicios,cesareas,2020-04-01,102,102
SAN BORJA,atencion de partos en servicios,cesareas,2020-04-01,25,25
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2020-04-01,12,12
SAN CARLOS,atencion de partos en servicios,cesareas,2020-04-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2020-04-01,36,36
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2020-04-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2020-04-01,23,23
SAN JULIAN,atencion de partos en servicios,cesareas,2020-04-01,7,7
SAN LUCAS,atencion de partos en servicios,cesareas,2020-04-01,1,1
SAN MATIAS,atencion de partos en servicios,cesareas,2020-04-01,18,18
SAN RAMON BENI,atencion de partos en servicios,cesareas,2020-04-01,4,4
SANTA ANA,atencion de partos en servicios,cesareas,2020-04-01,20,20
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2020-04-01,1869,1869
SANTA ROSA,atencion de partos en servicios,cesareas,2020-04-01,3,3
SHINAOTA,atencion de partos en servicios,cesareas,2020-04-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2020-04-01,208,208
TARIJA,atencion de partos en servicios,cesareas,2020-04-01,202,202
TARVITA,atencion de partos en servicios,cesareas,2020-04-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2020-04-01,21,21
TOTORA(CBBA),atencion de partos en servicios,cesareas,2020-04-01,8,8
TRINIDAD,atencion de partos en servicios,cesareas,2020-04-01,131,131
TUPIZA,atencion de partos en servicios,cesareas,2020-04-01,21,21
UNCIA,atencion de partos en servicios,cesareas,2020-04-01,11,11
UYUNI,atencion de partos en servicios,cesareas,2020-04-01,15,15
VALLEGRANDE,atencion de partos en servicios,cesareas,2020-04-01,12,12
VIACHA,atencion de partos en servicios,cesareas,2020-04-01,12,12
VILLA MONTES,atencion de partos en servicios,cesareas,2020-04-01,29,29
VILLA TUNARI,atencion de partos en servicios,cesareas,2020-04-01,28,28
VILLAZON,atencion de partos en servicios,cesareas,2020-04-01,10,10
VINTO,atencion de partos en servicios,cesareas,2020-04-01,1,1
WARNES,atencion de partos en servicios,cesareas,2020-04-01,33,33
YACUIBA,atencion de partos en servicios,cesareas,2020-04-01,70,70
YAPACANI,atencion de partos en servicios,cesareas,2020-04-01,41,41
ACHACACHI,atencion de partos en servicios,cesareas,2020-05-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2020-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2020-05-01,11,11
ATOCHA,atencion de partos en servicios,cesareas,2020-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2020-05-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2020-05-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2020-05-01,29,29
CAMARGO,atencion de partos en servicios,cesareas,2020-05-01,6,6
CAMIRI,atencion de partos en servicios,cesareas,2020-05-01,58,58
CARANAVI,atencion de partos en servicios,cesareas,2020-05-01,6,6
CHALLAPATA,atencion de partos en servicios,cesareas,2020-05-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2020-05-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2020-05-01,5,5
COBIJA,atencion de partos en servicios,cesareas,2020-05-01,67,67
COCHABAMBA,atencion de partos en servicios,cesareas,2020-05-01,890,890
COLCAPIRHUA,atencion de partos en servicios,cesareas,2020-05-01,8,8
COMARAPA,atencion de partos en servicios,cesareas,2020-05-01,16,16
CONCEPCION,atencion de partos en servicios,cesareas,2020-05-01,12,12
COROICO,atencion de partos en servicios,cesareas,2020-05-01,3,3
COTOCA,atencion de partos en servicios,cesareas,2020-05-01,7,7
CUATRO CAÑADAS,atencion de partos en servicios,cesareas,2020-05-01,12,12
EL ALTO,atencion de partos en servicios,cesareas,2020-05-01,399,399
EL TORNO,atencion de partos en servicios,cesareas,2020-05-01,52,52
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2020-05-01,7,7
GUAYARAMERIN,atencion de partos en servicios,cesareas,2020-05-01,41,41
HUANUNI,atencion de partos en servicios,cesareas,2020-05-01,7,7
LA GUARDIA,atencion de partos en servicios,cesareas,2020-05-01,11,11
LA PAZ,atencion de partos en servicios,cesareas,2020-05-01,704,704
LLALLAGUA,atencion de partos en servicios,cesareas,2020-05-01,20,20
MAGDALENA,atencion de partos en servicios,cesareas,2020-05-01,10,10
MINEROS,atencion de partos en servicios,cesareas,2020-05-01,2,2
MIZQUE,atencion de partos en servicios,cesareas,2020-05-01,4,4
MONTEAGUDO,atencion de partos en servicios,cesareas,2020-05-01,18,18
MONTERO,atencion de partos en servicios,cesareas,2020-05-01,193,193
ORURO,atencion de partos en servicios,cesareas,2020-05-01,305,305
PADILLA,atencion de partos en servicios,cesareas,2020-05-01,4,4
PAILON,atencion de partos en servicios,cesareas,2020-05-01,12,12
PORTACHUELO,atencion de partos en servicios,cesareas,2020-05-01,29,29
POTOSI,atencion de partos en servicios,cesareas,2020-05-01,168,168
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2020-05-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2020-05-01,17,17
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2020-05-01,56,56
PUNATA,atencion de partos en servicios,cesareas,2020-05-01,33,33
