municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
COPACABANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
CORIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
CORO CORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
COROICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
CORQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
COTAGAITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,21,21
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,65,65
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
CUEVO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
CULPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,17,17
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
CURVA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,887,887
EL CHORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,12,12
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
EL TORNO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,55,55
EL VILLAR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,16,16
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,30,30
ESCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
FILADELFIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,14,14
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,32,32
GIA-TIM,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
GUANAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
GUAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
HUACARAJE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
HUACARETA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,20,20
HUARINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
HUATAJATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
HUMANATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
ICHOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
ICLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
INCAHUASI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,19,19
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
INQUISIVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,60,60
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,369,369
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,24,24
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,46,46
LLICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
LURIBAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,16,16
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
MACHARETI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
MAGDALENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,17,17
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
MALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,18,18
MECAPACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
MIZQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,25,25
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,22,22
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,101,101
MORO MORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,21,21
OKINAWA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
OMEREQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,332,332
PADCAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,17,17
PADILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,23,23
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,31,31
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,40,40
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
PASORAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,25,25
PAZÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
PELECHUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,12,12
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,30,30
POCONA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,15,15
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,22,22
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,37,37
PORVENIR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
POSTRER VALLE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,305,305
PRESTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,31,31
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,91,91
PUNA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,18,18
PUNATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,37,37
QUIABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,154,154
QUIME,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
RAVELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
REYES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,144,144
ROBORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,22,22
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,38,38
SABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,181,181
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,24,24
SAIPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,12,12
SAN BENITO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,50,50
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,31,31
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,72,72
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,30,30
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,62,62
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,68,68
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,26,26
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,31,31
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,16,16
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,22,22
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,26,26
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,15,15
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,16,16
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,15,15
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1117,1117
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,27,27
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
SENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,24,24
SHINAOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,30,30
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,19,19
SICAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,56,56
SOPACHUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
SORACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
SORATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,32,32
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,296,296
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
TACOPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,28,28
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,15,15
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,166,166
TARVITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,13,13
TEOPONTE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
TIPUANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,11,11
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,58,58
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,19,19
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
TODOS SANTOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
TOLATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,7,7
TOLEDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,3,3
TOMINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
TORO TORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,16,16
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,22,22
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
TRINIDAD,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,43,43
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,48,48
TURCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,2,2
UMALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
UNCIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,27,27
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,12,12
URUBICHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,37,37
VACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,25,25
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,73,73
VILA VILA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,9,9
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,54,54
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,8,8
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,129,129
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,10,10
VILLAZON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,51,51
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,71,71
VITICHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,6,6
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,1,1
WARNES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,131,131
YACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,98,98
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,5,5
YANACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,4,4
YAPACANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completa de hierro,2024-02-01,70,70
