municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,41,41
VINTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,22,22
VITICHI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,8,8
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,3,3
WARNES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,40,40
YACO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,8,8
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,70,70
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,5,5
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,1,1
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,128,128
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,7,7
YOTALA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,7,7
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,5,5
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-03-01,5,5
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,44,44
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,15,15
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
ALALAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
ALCALA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
APOLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
ARANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
ARQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
AYATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,8,8
BAURES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,14,14
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,41,41
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,8,8
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,14,14
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,8,8
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,32,32
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,23,23
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,24,24
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,40,40
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,37,37
CHUMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,15,15
CLIZA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
COBIJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,55,55
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,27,27
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,243,243
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,17,17
COLOMI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,15,15
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,16,16
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,18,18
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
COROICO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
CORQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,22,22
COTOCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,27,27
CRUZ DE MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,15,15
CUEVO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
CULPINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,622,622
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
EL VILLAR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,14,14
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,8,8
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
GUANAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,43,43
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
HUACARAJE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
HUARINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
ICLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,14,14
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,37,37
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,534,534
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
LAJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,64,64
LLICA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
LORETO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
MALLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,18,18
MECAPACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
MINEROS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,20,20
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
MONTERO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,162,162
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
OCURI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,16,16
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
ORURO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,280,280
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,16,16
PADILLA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,12,12
PAILON,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
PALCA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
POCOATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
POCONA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
POOPO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
PORCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,18,18
POROMA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,15,15
PORONGO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
POTOSI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,254,254
PRESTO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,32,32
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,59,59
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
PUNA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,16,16
PUNATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,17,17
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,97,97
QUIME,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
RAVELO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,11,11
REYES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,109,109
ROBORE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,73,73
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
SABAYA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
SACABA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,285,285
SACACA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,10,10
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,54,54
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,62,62
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,9,9
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,22,22
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,47,47
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,72,72
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,7,7
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,3,3
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,26,26
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,13,13
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,19,19
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,42,42
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,34,34
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,8,8
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,2,2
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,21,21
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,6,6
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 6 meses con lactancia materna exclusiva,2024-04-01,33,33
