municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
TOTORA(CBBA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,21,21
TOTORA(ORR),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,4,4
TRINIDAD,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,214,214
TUPIZA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,65,65
UMALA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,5,5
UNCIA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,20,20
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,5,5
URUBICHA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,4,4
UYUNI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,47,47
VACAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,1,1
VALLEGRANDE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,15,15
VIACHA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,76,76
VILA VILA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,6,6
VILLA CHARCAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,15,15
VILLA MONTES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,64,64
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,4,4
VILLA RIVERO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,3,3
VILLA SERRANO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,5,5
VILLA TUNARI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,157,157
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,7,7
VILLAZON,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,37,37
VINTO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,58,58
VITICHI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,6,6
WALDO BALLIVIAN,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,1,1
WARNES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,114,114
YACO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,9,9
YACUIBA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,138,138
YAMPARAEZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,5,5
YANACACHI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,3,3
YAPACANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,90,90
YOCALLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,3,3
YOTALA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,6,6
YUNCHARA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-03-01,3,3
ACACIO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ACHACACHI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,41,41
ACHOCALLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
AIQUILE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,20,20
ALALAY,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
ALCALA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
ALTO BENI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
ANCORAIMES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
ANDAMARCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
ANTEQUERA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
ANZALDO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
APOLO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,21,21
ARAMPAMPA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ARANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ARBIETO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
ARQUE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
ATOCHA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,12,12
AUCAPATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
AYATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
AYO AYO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,22,22
AZURDUY,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
BATALLAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
BAURES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
BERMEJO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,43,43
BETANZOS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,20,20
BOLIVAR,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
BOYUIBE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
BUENA VISTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
CABEZAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,17,17
CAIROMA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
"CAIZA ""D""",micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
CAJUATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
CALACOTO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
CALAMARCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
CAMARGO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
CAMIRI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
CAPINOTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,17,17
CAQUIAVIRI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
CARACOLLO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,25,25
CARANAVI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,94,94
CARAPARI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
CARIPUYO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
CATACORA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
CHACARILLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,49,49
CHAQUI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
CHARAGUA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,43,43
CHARAÑA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
CHAYANTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
CHIMORE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,35,35
CHIPAYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
CHUA COCANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,20,20
CHUMA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
CKOCHAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
CLIZA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,22,22
COBIJA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,105,105
COCAPATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
COCHABAMBA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,805,805
COIPASA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
COLCAPIRHUA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,34,34
"COLCHA ""K""",micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
COLLANA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
COLOMI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
COLPA BELGICA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
COLQUECHACA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,16,16
COLQUENCHA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
COLQUIRI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
COMANCHE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
COMARAPA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,22,22
CONCEPCION,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,24,24
COPACABANA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
CORIPATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
CORO CORO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
COROICO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,23,23
CORQUE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
COTAGAITA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,16,16
COTOCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,97,97
CUATRO CAÑADAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,24,24
CUEVO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
CULPINA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
DESAGUADERO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
EL ALTO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,906,906
EL CHORO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
EL PUENTE(STC),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
EL PUENTE(TJA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
EL TORNO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,52,52
EL VILLAR,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ENTRE RIOS TRJ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
ENTRE RIOS CBBA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,49,49
ESCOMA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
EUCALIPTUS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
FILADELFIA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
GIA-TIM,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,15,15
GUANAY,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,21,21
GUAQUI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
GUAYARAMERIN,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,108,108
GUTIERREZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
HUACARAJE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
HUACARETA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
HUANUNI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,28,28
HUARINA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
HUATAJATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
HUAYLLAMARCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
HUMANATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ICHOCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
ICLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
INCAHUASI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,14,14
INGAVI (HUMAITA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
INQUISIVI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
IXIAMAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
JESUS DE MACHACA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
LA ASUNTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,53,53
LA GUARDIA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,23,23
LA PAZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,772,772
LA RIVERA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
LAGUNILLAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
LAJA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,16,16
LAS CARRERAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
LLALLAGUA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,72,72
LURIBAY,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
MACHARETI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
MAGDALENA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
MAIRANA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,17,17
MALLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
MAPIRI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,24,24
MECAPACA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
MINEROS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
MIZQUE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,28,28
MOCOMOCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
MOJOCOYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
MONTEAGUDO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,36,36
MONTERO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,452,452
MORO MORO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
MOROCHATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
OCURI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,22,22
OKINAWA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
OMEREQUE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
ORURO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,439,439
PADCAYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
PADILLA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,8,8
PAILON,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,41,41
PALCA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,16,16
PALOS BLANCOS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,34,34
PAMPA AULLAGAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
PAMPA GRANDE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
PAPEL PAMPA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
PATACAMAYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,37,37
PAZÑA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
PELECHUCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
POCOATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,34,34
POCONA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
POJO (CBBA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
POOPO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
PORCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,12,12
POROMA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,14,14
PORONGO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
PORTACHUELO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
PORVENIR,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
POSTRER VALLE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
POTOSI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,380,380
PRESTO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
PUCARANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,30,30
PUERTO ACOSTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
PUERTO CARABUCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,6,6
PUERTO PEREZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
PUERTO QUIJARRO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,27,27
PUERTO RICO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
PUERTO SILES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
PUERTO SUAREZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,38,38
PUERTO VILLARROEL,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,136,136
PUNA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
PUNATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,66,66
QUIABAYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
QUILLACOLLO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,167,167
QUIME,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,5,5
RAVELO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
REYES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,10,10
RIBERALTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,229,229
ROBORE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,25,25
RURRENABAQUE,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,34,34
SABAYA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
SACABA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,209,209
SACABAMBA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
SACACA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,13,13
SAIPINA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
SAMAIPATA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
SAN AGUSTIN,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
SAN ANDRES,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
SAN BENITO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,7,7
SAN BORJA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,67,67
SAN BUENA VENTURA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,32,32
SAN CARLOS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,21,21
SAN IGNACIO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,31,31
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,116,116
SAN JAVIER(STC),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,23,23
SAN JOAQUIN,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,38,38
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,3,3
SAN JULIAN,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,59,59
SAN LORENZO(PND),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,4,4
SAN LORENZO(TJA),micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
SAN LUCAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,36,36
SAN MATIAS,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,19,19
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,1,1
SAN PEDRO,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,28,28
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,mujeres puerperas con dosis completa de hierro,2024-04-01,2,2
