municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
OKINAWA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,16,16
OMEREQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,5,5
ORURO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,544,544
PADCAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
PADILLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
PAILON,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,36,36
PALCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,29,29
PALOS BLANCOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,49,49
PAMPA AULLAGAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
PAMPA GRANDE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,14,14
PAPEL PAMPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
PASORAPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,34,34
PAZÑA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
PELECHUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,15,15
POCOATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,26,26
POCONA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,14,14
POJO (CBBA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,20,20
POOPO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
PORCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,37,37
POROMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,18,18
PORONGO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,16,16
PORTACHUELO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
PORVENIR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
POTOSI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,483,483
PRESTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
PUCARANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,45,45
PUERTO ACOSTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
PUERTO CARABUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
PUERTO PEREZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
PUERTO QUIJARRO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,39,39
PUERTO RICO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
PUERTO SILES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
PUERTO SUAREZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,15,15
PUERTO VILLARROEL,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,99,99
PUNA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
PUNATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,59,59
QUIABAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
QUILLACOLLO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,275,275
QUIME,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
RAVELO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
REYES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,20,20
RIBERALTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,169,169
ROBORE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
RURRENABAQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,28,28
SABAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
SACABA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,251,251
SACABAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
SACACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,20,20
SAIPINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
SAMAIPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,19,19
SAN AGUSTIN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,27,27
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
SAN BENITO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
SAN BORJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,83,83
SAN BUENA VENTURA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
SAN CARLOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,22,22
SAN IGNACIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,27,27
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,101,101
SAN JAVIER(BNI),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
SAN JAVIER(STC),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
SAN JOAQUIN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,54,54
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
SAN JULIAN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,76,76
SAN LORENZO(PND),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
SAN LORENZO(TJA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,28,28
SAN LUCAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,28,28
SAN MATIAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,17,17
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
SAN PEDRO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,30,30
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,19,19
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
SAN PEDRO(PND),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
SAN RAFAEL,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
SAN RAMON BENI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
SAN RAMON SCZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
SANTA ANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,29,29
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4304,4304
SANTA ROSA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,14,14
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
SANTIAGO DE HUARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
SANTIAGO DE HUATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,5,5
SANTIVAÑES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
SAPAHAQUI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
SENA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
SHINAOTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,43,43
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,28,28
SICAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
SIPE SIPE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,90,90
SOPACHUY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,5,5
SORACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
SORATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,23,23
SUCRE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,402,402
TACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
TACACOMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
TACOBAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
TACOPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
TAPACARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,23,23
TARABUCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
TARACO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
TARATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
TARIJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,262,262
TARVITA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,14,14
TEOPONTE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,20,20
TIAHUANACU,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
TINGUIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
TIPUANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,9,9
TIQUIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,89,89
TIRAQUE (CBBA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,32,32
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
TOCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
TODOS SANTOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
TOLATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
TOLEDO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
TOMAVE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
TOMINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
TORO TORO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
TOTORA(CBBA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,21,21
TOTORA(ORR),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,1,1
TRIGAL,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
TRINIDAD,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,168,168
TUPIZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,61,61
TURCO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
UMALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
UNCIA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,93,93
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
URUBICHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
UYUNI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,44,44
VACAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
VALLEGRANDE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,18,18
VIACHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,123,123
VILA VILA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
VILLA CHARCAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,15,15
VILLA MONTES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,43,43
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,8,8
VILLA RIVERO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
VILLA SERRANO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,12,12
VILLA TUNARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,120,120
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,11,11
VILLAZON,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,68,68
VINTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,90,90
VITICHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
WALDO BALLIVIAN,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
WARNES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,211,211
YACO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,13,13
YACUIBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,56,56
YAMPARAEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,2,2
YANACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,4,4
YAPACANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,129,129
YOCALLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,6,6
YOTALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,7,7
YUNCHARA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-04-01,10,10
ACACIO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
ACHACACHI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,28,28
ACHOCALLA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,33,33
AIQUILE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,22,22
ALALAY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
ALCALA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
ALTO BENI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,9,9
ANCORAIMES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,8,8
ANDAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,1,1
ANTEQUERA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
ANZALDO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,8,8
APOLO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,37,37
ARAMPAMPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
ARANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
ARBIETO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,31,31
ARQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,65,65
ATOCHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,13,13
AUCAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,8,8
AYATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
AYO AYO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,36,36
AZURDUY,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,11,11
BATALLAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,17,17
BAURES,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
BELEN DE URMIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
BERMEJO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,26,26
BETANZOS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,32,32
BOLIVAR,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,6,6
BOYUIBE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
BUENA VISTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
CABEZAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,65,65
CAIROMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,8,8
"CAIZA ""D""",micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
CAJUATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,25,25
CALACOTO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,1,1
CALAMARCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,11,11
CAMARGO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
CAMIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,36,36
CAPINOTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,18,18
CAQUIAVIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,9,9
CARACOLLO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,25,25
CARANAVI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,61,61
CARAPARI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
CARIPUYO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
CATACORA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,47,47
CHAQUI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,11,11
CHARAGUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,39,39
CHARAÑA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
CHAYANTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,25,25
CHIMORE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,44,44
CHIPAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
CHOQUE COTA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
CHUA COCANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,11,11
CHUMA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
CKOCHAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,9,9
CLIZA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,17,17
COBIJA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,103,103
COCAPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,33,33
COCHABAMBA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,917,917
COLCAPIRHUA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,59,59
"COLCHA ""K""",micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,15,15
COLLANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
COLOMI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,43,43
COLPA BELGICA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,6,6
COLQUECHACA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,34,34
COLQUENCHA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,7,7
COLQUIRI,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,21,21
COMANCHE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,2,2
COMARAPA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,25,25
COMBAYA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,3,3
CONCEPCION,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,32,32
COPACABANA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,12,12
CORIPATA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,17,17
CORO CORO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
COROICO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,24,24
CORQUE,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
COTAGAITA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,25,25
COTOCA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,62,62
CUATRO CAÑADAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,20,20
CUEVO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,1,1
CULPINA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,28,28
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,5,5
CURVA,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,4,4
DESAGUADERO,micronutrientes y lactancia materna,mujeres embarazadas con dosis completa de hierro,2024-05-01,7,7
