department,municipality_id,municipality,year,month,population,value
Potosí,50802,Atocha,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Chuquisaca,10201,Azurduy,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50301,Betanzos,2019,1,No de quejas y reclamos realizadas por los usuarios,5
Potosí,51102,"Caiza ""d""",2019,1,No de quejas y reclamos realizadas por los usuarios,1
Potosí,51103,Ckochas,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Pando,90101,Cobija,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Cochabamba,30101,Cochabamba,2019,1,No de quejas y reclamos realizadas por los usuarios,7
Potosí,50601,Cotagaita,2019,1,No de quejas y reclamos realizadas por los usuarios,2
La Paz,20105,El Alto,2019,1,No de quejas y reclamos realizadas por los usuarios,5
Santa Cruz,71004,Fernandez Alonso,2019,1,No de quejas y reclamos realizadas por los usuarios,1
La Paz,20101,La Paz,2019,1,No de quejas y reclamos realizadas por los usuarios,16
Oruro,40101,Oruro,2019,1,No de quejas y reclamos realizadas por los usuarios,3
Potosí,50403,Pocoata,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Santa Cruz,70103,Porongo,2019,1,No de quejas y reclamos realizadas por los usuarios,2
Cochabamba,31403,San Benito,2019,1,No de quejas y reclamos realizadas por los usuarios,2
Chuquisaca,10702,San Lucas,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Santa Cruz,70101,Santa Cruz De La Sierra,2019,1,No de quejas y reclamos realizadas por los usuarios,3
La Paz,21301,Sica Sica (villa Aroma),2019,1,No de quejas y reclamos realizadas por los usuarios,1
Chuquisaca,10101,Sucre,2019,1,No de quejas y reclamos realizadas por los usuarios,24
Tarija,60101,Tarija,2019,1,No de quejas y reclamos realizadas por los usuarios,2
Potosí,50102,Tinguipaya,2019,1,No de quejas y reclamos realizadas por los usuarios,2
Cochabamba,30802,Toco,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50201,Uncia,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Cochabamba,31003,Villa Tunari,2019,1,No de quejas y reclamos realizadas por los usuarios,1
Cochabamba,30904,Vinto,2019,1,No de quejas y reclamos realizadas por los usuarios,1
La Paz,20104,Achocalla,2019,2,No de quejas y reclamos realizadas por los usuarios,1
Cochabamba,30402,Anzaldo,2019,2,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50301,Betanzos,2019,2,No de quejas y reclamos realizadas por los usuarios,5
Potosí,51102,"Caiza ""d""",2019,2,No de quejas y reclamos realizadas por los usuarios,2
La Paz,21304,Calamarca,2019,2,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50302,Chaqui,2019,2,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50901,"Colcha ""k""",2019,2,No de quejas y reclamos realizadas por los usuarios,1
Potosí,50601,Cotagaita,2019,2,No de quejas y reclamos realizadas por los usuarios,2
La Paz,21602,Curva,2019,2,No de quejas y reclamos realizadas por los usuarios,1
