municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,41,41
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,24,24
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,15,15
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,17,17
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,17,17
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,41,41
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,40,40
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,303,303
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,48,48
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,23,23
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,25,25
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,30,30
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,142,142
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,17,17
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,15,15
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,31,31
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,17,17
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,16,16
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,52,52
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,15,15
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,16,16
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,50,50
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,60,60
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,35,35
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,71,71
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,26,26
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,59,59
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,27,27
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,22,22
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,34,34
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,42,42
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,64,64
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,37,37
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,229,229
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,26,26
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,16,16
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,54,54
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,32,32
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,123,123
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,32,32
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,59,59
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,18,18
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,28,28
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,25,25
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,22,22
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,8,8
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,20,20
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,29,29
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,40,40
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,10,10
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,23,23
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,13,13
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,27,27
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,17,17
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,22,22
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,70,70
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,9,9
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,50,50
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,47,47
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,14,14
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,79,79
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,5,5
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,40,40
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,4,4
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,3,3
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,89,89
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,12,12
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,11,11
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-04-01,19,19
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,9,9
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,43,43
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,45,45
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,34,34
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,8,8
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,2,2
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,13,13
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,11,11
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,3,3
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,7,7
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,20,20
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,12,12
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,6,6
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,27,27
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,14,14
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,17,17
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,2,2
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,9,9
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,40,40
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,22,22
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,32,32
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,10,10
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,45,45
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,52,52
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,6,6
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,4,4
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,9,9
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,15,15
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,15,15
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,21,21
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,16,16
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,14,14
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,6,6
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,14,14
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2020-05-01,11,11
