municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,34,34
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,25,25
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,22,22
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,27,27
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,14,14
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,25,25
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,22,22
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,46,46
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,17,17
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,18,18
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,16,16
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,91,91
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,16,16
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,53,53
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,53,53
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,26,26
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,38,38
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,24,24
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,21,21
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,35,35
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,38,38
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,17,17
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1097,1097
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,36,36
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,21,21
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,38,38
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,31,31
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,14,14
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,84,84
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,26,26
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1063,1063
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,91,91
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,44,44
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
ESMERALDA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,20,20
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,15,15
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,19,19
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,70,70
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,43,43
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,584,584
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,17,17
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,67,67
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,20,20
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,11,11
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,27,27
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,18,18
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,44,44
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,17,17
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,414,414
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,21,21
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,29,29
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,32,32
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,29,29
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,16,16
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,16,16
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,79,79
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
PUCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,30,30
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,20,20
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,152,152
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,11,11
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,55,55
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,206,206
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,169,169
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,41,41
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,209,209
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,28,28
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,70,70
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,23,23
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,27,27
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,82,82
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,22,22
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,30,30
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,34,34
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,21,21
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,44,44
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,11,11
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1114,1114
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,43,43
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,25,25
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,42,42
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,23,23
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,289,289
TACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,22,22
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,17,17
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,398,398
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,18,18
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,11,11
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,64,64
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,18,18
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,18,18
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,27,27
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,12,12
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,13,13
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,8,8
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,16,16
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,7,7
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,9,9
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,5,5
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,14,14
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,78,78
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,23,23
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,129,129
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,3,3
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,42,42
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,52,52
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-03-01,4,4
