municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,41,41
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,17,17
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,25,25
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,47,47
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,663,663
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,89,89
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,28,28
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,22,22
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,33,33
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,17,17
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,31,31
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,28,28
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,35,35
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,114,114
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,410,410
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,47,47
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,14,14
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,25,25
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,24,24
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,26,26
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,92,92
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,27,27
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,180,180
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,22,22
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,47,47
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,27,27
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,36,36
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,46,46
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,20,20
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,25,25
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,201,201
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,31,31
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,41,41
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,20,20
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,27,27
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,126,126
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,19,19
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,116,116
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,14,14
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,132,132
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,27,27
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,61,61
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,22,22
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,46,46
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,74,74
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,20,20
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,62,62
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,66,66
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,46,46
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,46,46
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,14,14
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,551,551
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,20,20
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,21,21
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,21,21
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,45,45
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,31,31
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,259,259
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,29,29
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,152,152
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,12,12
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,33,33
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,55,55
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,24,24
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,17,17
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,13,13
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,20,20
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,35,35
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,49,49
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,22,22
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,17,17
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,71,71
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,9,9
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,16,16
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,44,44
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,106,106
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,41,41
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,57,57
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,79,79
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,47,47
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,70,70
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,15,15
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,11,11
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-03-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,22,22
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,14,14
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,28,28
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,5,5
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,9,9
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,14,14
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,3,3
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2020-04-01,1,1
