municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,22,22
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,206,206
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,27,27
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,22,22
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,53,53
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,59,59
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,60,60
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,9,9
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,71,71
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,50,50
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,35,35
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,34,34
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,58,58
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,26,26
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,18,18
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,182,182
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,45,45
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,82,82
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,131,131
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,9,9
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,5,5
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,40,40
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,46,46
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,91,91
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,32,32
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,54,54
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,109,109
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,163,163
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,58,58
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,83,83
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,232,232
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,81,81
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,8,8
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,42,42
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,32,32
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,31,31
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,23,23
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,151,151
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,67,67
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,28,28
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,9,9
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,27,27
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,78,78
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,26,26
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,917,917
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,9,9
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,16,16
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,48,48
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,76,76
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,32,32
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,18,18
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,8,8
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,44,44
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,45,45
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,30,30
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,49,49
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,41,41
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,38,38
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,36,36
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,12,12
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,12,12
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,38,38
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,38,38
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,107,107
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,5,5
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,12,12
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,50,50
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,281,281
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,9,9
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,37,37
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,30,30
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,57,57
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,76,76
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,36,36
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,123,123
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,43,43
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,116,116
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,37,37
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,280,280
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,63,63
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,43,43
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,24,24
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,67,67
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,23,23
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,24,24
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,33,33
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,10,10
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,37,37
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,28,28
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,38,38
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,124,124
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,71,71
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,53,53
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,25,25
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,30,30
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,94,94
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,30,30
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,32,32
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,62,62
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,55,55
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,159,159
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,45,45
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,26,26
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,33,33
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,18,18
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,39,39
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,53,53
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,122,122
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,104,104
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,261,261
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,47,47
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,41,41
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,134,134
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,89,89
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,83,83
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,22,22
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,92,92
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,132,132
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,25,25
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,73,73
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,56,56
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,8,8
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,16,16
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,31,31
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,11,11
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,5,5
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,141,141
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,11,11
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,28,28
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,180,180
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,24,24
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,155,155
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,206,206
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,31,31
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,202,202
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,52,52
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,29,29
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,24,24
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,22,22
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,35,35
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,53,53
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,85,85
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,33,33
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,147,147
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,38,38
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,89,89
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,174,174
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,1,1
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,28,28
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,44,44
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,47,47
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,135,135
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,89,89
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,28,28
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,55,55
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,3,3
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,72,72
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,31,31
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,63,63
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,20,20
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,23,23
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,52,52
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,83,83
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,26,26
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,8,8
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,48,48
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,60,60
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,17,17
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,36,36
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,14,14
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,13,13
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,19,19
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,29,29
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,18,18
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,20,20
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,54,54
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,67,67
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,27,27
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,6,6
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,148,148
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2020-04-01,155,155
