municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,16,16
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,12,12
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,13,13
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,7,7
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,120,120
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,30,30
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,6,6
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,10,10
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,6,6
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,35,35
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,11,11
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,77,77
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,17,17
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,42,42
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,11,11
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,145,145
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,12,12
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,78,78
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,77,77
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,14,14
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,146,146
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,6,6
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,128,128
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,3,3
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,90,90
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,5,5
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,5,5
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-02-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,20,20
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,32,32
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,26,26
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,19,19
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,14,14
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,30,30
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,45,45
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,51,51
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,19,19
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,20,20
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,19,19
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,55,55
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,20,20
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,30,30
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,41,41
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,39,39
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,21,21
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,113,113
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,33,33
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,356,356
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,34,34
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,23,23
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,47,47
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,27,27
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,29,29
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,67,67
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,25,25
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,32,32
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,56,56
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,810,810
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,77,77
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,23,23
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,42,42
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
ESMERALDA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,18,18
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,31,31
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,59,59
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,19,19
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,21,21
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,42,42
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,97,97
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,406,406
LA RIVERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,60,60
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,14,14
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,22,22
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,26,26
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,25,25
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,116,116
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,166,166
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,27,27
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,75,75
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,34,34
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,40,40
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,22,22
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,28,28
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,15,15
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,32,32
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,23,23
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,18,18
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,26,26
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,23,23
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,235,235
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,8,8
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,35,35
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,19,19
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,16,16
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,12,12
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,69,69
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,17,17
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,38,38
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,131,131
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,22,22
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,11,11
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,245,245
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,27,27
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,165,165
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,22,22
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,7,7
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,90,90
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,15,15
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,32,32
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,27,27
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,82,82
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,10,10
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,26,26
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,66,66
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,9,9
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,65,65
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,15,15
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,42,42
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,20,20
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,4,4
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,56,56
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2020-03-01,5,5
