municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,391,391
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,2,2
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,653,653
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,56,56
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,673,673
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,141,141
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,572,572
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,2402,2402
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,505,505
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,46,46
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-03-01,14,14
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,64,64
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,193,193
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,80,80
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,22,22
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,457,457
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,241,241
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,51,51
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,45,45
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,32,32
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,632,632
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,16,16
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,38,38
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,21,21
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,105,105
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,8,8
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,312,312
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,10,10
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1260,1260
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,98,98
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,30,30
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,250,250
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,54,54
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,248,248
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,205,205
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,67,67
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,181,181
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,70,70
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2068,2068
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,34372,34372
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,165,165
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3,3
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,58,58
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,78,78
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,95,95
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,4,4
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,264,264
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,54,54
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,857,857
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,101,101
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,74,74
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,12231,12231
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,43,43
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,404,404
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,29,29
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,8,8
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3,3
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,28,28
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,69,69
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,16,16
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1032,1032
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,81,81
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,89,89
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,618,618
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3,3
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,6,6
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,26,26
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,35,35
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,12,12
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,358,358
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,52599,52599
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,18,18
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,695,695
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,52,52
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,177,177
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,20,20
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,61,61
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,78,78
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,103,103
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,812,812
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3134,3134
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,6,6
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,12,12
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,4,4
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,17,17
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5715,5715
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,169,169
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,156,156
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,33,33
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,30,30
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,703,703
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,7892,7892
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,91,91
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,70,70
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,252,252
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,476,476
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,652,652
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,474,474
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,42,42
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,3395,3395
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,266,266
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,248,248
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,797,797
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,6,6
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,8,8
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,32,32
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,10,10
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,362,362
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,102,102
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,215,215
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,982,982
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,31,31
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,66,66
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,548,548
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,36,36
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,697,697
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,160,160
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,99,99
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,60,60
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,52,52
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,5,5
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,44,44
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,47,47
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,118,118
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,173,173
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,55678,55678
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,157,157
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,43,43
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,7,7
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,110,110
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,41,41
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,27739,27739
TACACOMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
TAPACARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,6,6
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,274,274
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,11083,11083
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,64,64
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,668,668
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,61,61
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,4012,4012
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1315,1315
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,14,14
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,26,26
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,398,398
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,496,496
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,297,297
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,9,9
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1,1
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,664,664
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,46,46
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,588,588
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,166,166
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,686,686
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,2245,2245
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,6,6
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,1245,1245
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,7,7
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-04-01,21,21
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,30,30
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,144,144
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,64,64
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
ARQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6,6
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,437,437
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,40,40
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,16,16
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,57,57
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,51,51
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,599,599
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,5,5
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,44,44
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,105,105
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,20,20
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,265,265
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,15,15
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1205,1205
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,41,41
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,19,19
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,187,187
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,27,27
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,294,294
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,163,163
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6,6
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,37,37
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,219,219
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,2,2
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,71,71
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,2214,2214
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,35911,35911
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,177,177
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,7,7
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,120,120
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,77,77
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,201,201
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,37,37
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,626,626
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,147,147
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,9,9
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,48,48
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,12984,12984
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,44,44
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,377,377
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,91,91
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,13,13
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3,3
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,12,12
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,66,66
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,32,32
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1437,1437
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,118,118
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,55,55
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,616,616
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,11,11
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,20,20
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,23,23
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,15,15
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,9,9
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,379,379
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,55445,55445
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,551,551
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,40,40
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,195,195
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,82,82
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,24,24
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,69,69
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,677,677
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3076,3076
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6,6
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,9,9
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6,6
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,6958,6958
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,114,114
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,60,60
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,124,124
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3,3
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,19,19
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,5,5
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,3,3
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,31,31
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,15,15
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,777,777
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,7938,7938
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,7,7
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,76,76
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,61,61
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,466,466
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,640,640
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,631,631
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,451,451
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,69,69
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,2532,2532
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,236,236
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,174,174
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1017,1017
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,5,5
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,22,22
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,11,11
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,4,4
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,20,20
SAN ANDRES,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,1,1
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,301,301
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,115,115
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,179,179
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,901,901
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,30,30
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,35,35
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,396,396
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,28,28
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2018-05-01,649,649
