department,municipality_id,municipality,year,month,population,value
Beni,80101,Trinidad,2005,1,Viviendas rociadas,160
Santa Cruz,70801,Vallegrande,2005,1,Viviendas rociadas,81
Cochabamba,30501,Arani,2005,2,Viviendas rociadas,36
Potosí,51102,"Caiza ""d""",2005,2,Viviendas rociadas,147
Cochabamba,30905,Colcapirhua,2005,2,Viviendas rociadas,331
La Paz,20102,Palca,2005,2,Viviendas rociadas,16
Cochabamba,31203,Pocona,2005,2,Viviendas rociadas,8
Cochabamba,30901,Quillacollo,2005,2,Viviendas rociadas,21
Cochabamba,31001,Sacaba,2005,2,Viviendas rociadas,542
Tarija,60501,San Lorenzo(tja),2005,2,Viviendas rociadas,19
Cochabamba,30902,Sipe Sipe,2005,2,Viviendas rociadas,54
Cochabamba,31201,Totora(cbba),2005,2,Viviendas rociadas,12
Cochabamba,30904,Vinto,2005,2,Viviendas rociadas,38
Santa Cruz,70201,Warnes,2005,2,Viviendas rociadas,85
Cochabamba,31303,Alalay,2005,3,Viviendas rociadas,311
Chuquisaca,10404,Alcala,2005,3,Viviendas rociadas,22
Potosí,51301,Arampampa,2005,3,Viviendas rociadas,11
Cochabamba,30501,Arani,2005,3,Viviendas rociadas,1019
Potosí,50802,Atocha,2005,3,Viviendas rociadas,6
Chuquisaca,10201,Azurduy,2005,3,Viviendas rociadas,16
Tarija,60202,Bermejo,2005,3,Viviendas rociadas,378
Potosí,50301,Betanzos,2005,3,Viviendas rociadas,348
Santa Cruz,70401,Buena Vista,2005,3,Viviendas rociadas,62
Santa Cruz,70703,Cabezas,2005,3,Viviendas rociadas,59
Potosí,51102,"Caiza ""d""",2005,3,Viviendas rociadas,159
Chuquisaca,10701,Camargo,2005,3,Viviendas rociadas,20
Chuquisaca,10901,Camataqui (c. Villa Abecia),2005,3,Viviendas rociadas,78
Tarija,60302,Carapari,2005,3,Viviendas rociadas,59
Santa Cruz,70702,Charagua,2005,3,Viviendas rociadas,36
La Paz,21101,Chulumani (v. De La Libertad),2005,3,Viviendas rociadas,3
Cochabamba,30101,Cochabamba,2005,3,Viviendas rociadas,65
Cochabamba,30905,Colcapirhua,2005,3,Viviendas rociadas,1639
La Paz,21401,Coroico,2005,3,Viviendas rociadas,350
Potosí,50601,Cotagaita,2005,3,Viviendas rociadas,654
Santa Cruz,71106,Cuatro Cañadas,2005,3,Viviendas rociadas,882
Tarija,60502,El Puente(tja),2005,3,Viviendas rociadas,28
Santa Cruz,70105,El Torno,2005,3,Viviendas rociadas,80
Chuquisaca,10405,El Villar,2005,3,Viviendas rociadas,88
Tarija,60601,Entre Rios,2005,3,Viviendas rociadas,30
Chuquisaca,10502,Huacareta,2005,3,Viviendas rociadas,182
Chuquisaca,11002,Huacaya (villa De Huacaya),2005,3,Viviendas rociadas,100
Chuquisaca,10703,Incahuasi,2005,3,Viviendas rociadas,53
Chuquisaca,10903,Las Carreras,2005,3,Viviendas rociadas,61
La Paz,20901,Luribay,2005,3,Viviendas rociadas,792
Chuquisaca,11003,Machareti,2005,3,Viviendas rociadas,250
Chuquisaca,10501,Monteagudo,2005,3,Viviendas rociadas,155
Tarija,60201,Padcaya,2005,3,Viviendas rociadas,85
