municipality,group,variable,month,Nacidos muertos,TOTAL
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-07-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-07-01,20,20
SUCRE,atencion de partos en servicio,nacidos muertos,2006-07-01,9,9
TARABUCO,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2006-07-01,2,2
UYUNI,atencion de partos en servicio,nacidos muertos,2006-07-01,2,2
VACAS,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
VIACHA,atencion de partos en servicio,nacidos muertos,2006-07-01,2,2
VILA VILA,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-07-01,3,3
YACUIBA,atencion de partos en servicio,nacidos muertos,2006-07-01,2,2
YAPACANI,atencion de partos en servicio,nacidos muertos,2006-07-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos muertos,2006-07-01,2,2
ACHACACHI,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
ACHOCALLA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
BETANZOS,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
CAMIRI,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
CARACOLLO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
CARAPARI,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2006-08-01,28,28
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
COMARAPA,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
COPACABANA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2006-08-01,18,18
EUCALIPTUS,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
GUANAY,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2006-08-01,27,27
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
MAIRANA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
MAPIRI,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2006-08-01,4,4
ORURO,atencion de partos en servicio,nacidos muertos,2006-08-01,11,11
PADILLA,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
POCOATA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
POJO (CBBA),atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2006-08-01,6,6
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
ROBORE,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
SAN LORENZO(TJA),atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2006-08-01,3,3
SAN PEDRO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-08-01,16,16
SIPE SIPE,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2006-08-01,8,8
TARIJA,atencion de partos en servicio,nacidos muertos,2006-08-01,5,5
TARVITA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
TOLEDO,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2006-08-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2006-08-01,2,2
YAPACANI,atencion de partos en servicio,nacidos muertos,2006-08-01,4,4
AIQUILE,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
AZURDUY,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2006-09-01,3,3
CAMIRI,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2006-09-01,5,5
CARAPARI,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CLIZA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2006-09-01,21,21
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
CUATRO CAÑADAS,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2006-09-01,9,9
INCAHUASI,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
JESUS DE MACHACA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2006-09-01,27,27
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
MINEROS,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
OCURI,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2006-09-01,14,14
POROMA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2006-09-01,5,5
PUNATA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
RAVELO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
REYES,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAMAIPATA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-09-01,22,22
SENA,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
SOPACHUY,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2006-09-01,6,6
TARABUCO,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2006-09-01,4,4
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-09-01,3,3
YACUIBA,atencion de partos en servicio,nacidos muertos,2006-09-01,1,1
YAPACANI,atencion de partos en servicio,nacidos muertos,2006-09-01,2,2
AIQUILE,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
ANCORAIMES,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
APOLO,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
AZURDUY,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2006-10-01,3,3
CAMIRI,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
CARANAVI,atencion de partos en servicio,nacidos muertos,2006-10-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2006-10-01,28,28
CONCEPCION,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2006-10-01,23,23
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2006-10-01,19,19
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2006-10-01,4,4
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
MONTERO,atencion de partos en servicio,nacidos muertos,2006-10-01,8,8
OCURI,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2006-10-01,9,9
PADILLA,atencion de partos en servicio,nacidos muertos,2006-10-01,4,4
POJO (CBBA),atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2006-10-01,7,7
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
PUNATA,atencion de partos en servicio,nacidos muertos,2006-10-01,5,5
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-10-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-10-01,22,22
SUCRE,atencion de partos en servicio,nacidos muertos,2006-10-01,12,12
TARABUCO,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2006-10-01,5,5
TARVITA,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2006-10-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-10-01,3,3
VILLAZON,atencion de partos en servicio,nacidos muertos,2006-10-01,3,3
YACUIBA,atencion de partos en servicio,nacidos muertos,2006-10-01,3,3
YAPACANI,atencion de partos en servicio,nacidos muertos,2006-10-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos muertos,2006-11-01,4,4
AIQUILE,atencion de partos en servicio,nacidos muertos,2006-11-01,3,3
CAMARGO,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
CHARAGUA,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2006-11-01,19,19
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
COPACABANA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
CORO CORO,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
CUATRO CAÑADAS,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2006-11-01,22,22
EL PUENTE(STC),atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
GUTIERREZ,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2006-11-01,25,25
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
LURIBAY,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
MOJOCOYA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2006-11-01,3,3
OCURI,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
OMEREQUE,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2006-11-01,9,9
PADILLA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2006-11-01,3,3
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2006-11-01,3,3
PUNATA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
ROBORE,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2006-11-01,4,4
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-11-01,12,12
SOPACHUY,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2006-11-01,4,4
TARABUCO,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2006-11-01,5,5
TARVITA,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
VACAS,atencion de partos en servicio,nacidos muertos,2006-11-01,2,2
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-11-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2006-11-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2006-12-01,3,3
APOLO,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
AZURDUY,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
CAMARGO,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
CAMIRI,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2006-12-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
COBIJA,atencion de partos en servicio,nacidos muertos,2006-12-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2006-12-01,21,21
COLQUECHACA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
COMARAPA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
COTOCA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2006-12-01,26,26
ENTRE RIOS,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2006-12-01,38,38
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
MAIRANA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
MIZQUE,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
MOJOCOYA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
OCURI,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos,2006-12-01,7,7
PADILLA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
POTOSI,atencion de partos en servicio,nacidos muertos,2006-12-01,6,6
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2006-12-01,3,3
ROBORE,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
SAN BORJA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
SAN IGNACIO,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2006-12-01,2,2
SAN RAMON,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2006-12-01,29,29
SUCRE,atencion de partos en servicio,nacidos muertos,2006-12-01,10,10
TARABUCO,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2006-12-01,3,3
TARVITA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TIPUANI,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TOLEDO,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TOMINA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2006-12-01,3,3
YACUIBA,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
YAMPARAEZ,atencion de partos en servicio,nacidos muertos,2006-12-01,1,1
