municipality,group,variable,month,Nacidos vivos,TOTAL
ACACIO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
ACHACACHI,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
AIQUILE,atencion de partos en servicio,nacidos vivos,2006-10-01,48,48
ALCALA,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
ANZALDO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
APOLO,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
ARANI,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
ARQUE,atencion de partos en servicio,nacidos vivos,2006-10-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2006-10-01,60,60
ATOCHA,atencion de partos en servicio,nacidos vivos,2006-10-01,22,22
AYATA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
AYO AYO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2006-10-01,25,25
AZURDUY,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
BATALLAS,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
BAURES,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2006-10-01,57,57
BETANZOS,atencion de partos en servicio,nacidos vivos,2006-10-01,30,30
BOLIVAR,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
CABEZAS,atencion de partos en servicio,nacidos vivos,2006-10-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
CAJUATA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
CALACOTO,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
CAMARGO,atencion de partos en servicio,nacidos vivos,2006-10-01,34,34
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
CAMIRI,atencion de partos en servicio,nacidos vivos,2006-10-01,63,63
CAPINOTA,atencion de partos en servicio,nacidos vivos,2006-10-01,21,21
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos,2006-10-01,19,19
CARANAVI,atencion de partos en servicio,nacidos vivos,2006-10-01,84,84
CARAPARI,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
CARIPUYO,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2006-10-01,32,32
CHAQUI,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
CHARAGUA,atencion de partos en servicio,nacidos vivos,2006-10-01,40,40
CHAYANTA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
CHIMORE,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
CHIPAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2006-10-01,19,19
CLIZA,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
COBIJA,atencion de partos en servicio,nacidos vivos,2006-10-01,86,86
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2006-10-01,1394,1394
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2006-10-01,30,30
COLOMI,atencion de partos en servicio,nacidos vivos,2006-10-01,24,24
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2006-10-01,17,17
COLQUIRI,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
COMARAPA,atencion de partos en servicio,nacidos vivos,2006-10-01,39,39
CONCEPCION,atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
COPACABANA,atencion de partos en servicio,nacidos vivos,2006-10-01,14,14
CORIPATA,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
CORO CORO,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos,2006-10-01,22,22
CORQUE,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
COTOCA,atencion de partos en servicio,nacidos vivos,2006-10-01,65,65
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
CUEVO,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
CULPINA,atencion de partos en servicio,nacidos vivos,2006-10-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
CURVA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos,2006-10-01,1129,1129
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
EL TORNO,atencion de partos en servicio,nacidos vivos,2006-10-01,61,61
EL VILLAR,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-10-01,19,19
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-10-01,18,18
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2006-10-01,9,9
EXALTACION,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
FILADELFIA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2006-10-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
GUANAY,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
GUAQUI,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2006-10-01,82,82
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
HUACARETA,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
HUANUNI,atencion de partos en servicio,nacidos vivos,2006-10-01,26,26
HUARACAJE,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
ICHOCA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
ICLA,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
INCAHUASI,atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
INQUISIVI,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
IXIAMAS,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2006-10-01,17,17
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2006-10-01,45,45
LA PAZ,atencion de partos en servicio,nacidos vivos,2006-10-01,1466,1466
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
LAJA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2006-10-01,59,59
LLICA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
LORETO,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
LURIBAY,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
MACHARETI,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
MAGDALENA,atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
MAIRANA,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
MAPIRI,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
MECAPACA,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
MINEROS,atencion de partos en servicio,nacidos vivos,2006-10-01,34,34
MIZQUE,atencion de partos en servicio,nacidos vivos,2006-10-01,24,24
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2006-10-01,41,41
MONTERO,atencion de partos en servicio,nacidos vivos,2006-10-01,203,203
MOROCHATA,atencion de partos en servicio,nacidos vivos,2006-10-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
OCURI,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
OKINAWA,atencion de partos en servicio,nacidos vivos,2006-10-01,18,18
OMEREQUE,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
ORURO,atencion de partos en servicio,nacidos vivos,2006-10-01,455,455
PADCAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
PADILLA,atencion de partos en servicio,nacidos vivos,2006-10-01,22,22
PAILON,atencion de partos en servicio,nacidos vivos,2006-10-01,19,19
PALCA,atencion de partos en servicio,nacidos vivos,2006-10-01,9,9
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2006-10-01,21,21
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,24,24
PAZÑA,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
POCOATA,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
POCONA,atencion de partos en servicio,nacidos vivos,2006-10-01,20,20
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2006-10-01,16,16
POOPO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
PORCO,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
POROMA,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
PORONGO,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2006-10-01,36,36
PORVENIR,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2006-10-01,359,359
PRESTO,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
PUCARANI,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2006-10-01,80,80
PUNA,atencion de partos en servicio,nacidos vivos,2006-10-01,24,24
PUNATA,atencion de partos en servicio,nacidos vivos,2006-10-01,56,56
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2006-10-01,223,223
QUIME,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
RAVELO,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
REYES,atencion de partos en servicio,nacidos vivos,2006-10-01,17,17
RIBERALTA,atencion de partos en servicio,nacidos vivos,2006-10-01,219,219
ROBORE,atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2006-10-01,26,26
SABAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SACABA,atencion de partos en servicio,nacidos vivos,2006-10-01,164,164
SACABAMBA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SACACA,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
SAIPINA,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2006-10-01,9,9
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
SAN BENITO,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
SAN BORJA,atencion de partos en servicio,nacidos vivos,2006-10-01,48,48
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2006-10-01,16,16
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2006-10-01,41,41
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-10-01,79,79
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2006-10-01,28,28
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2006-10-01,26,26
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2006-10-01,75,75
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2006-10-01,33,33
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2006-10-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2006-10-01,29,29
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
SAN RAMON,atencion de partos en servicio,nacidos vivos,2006-10-01,19,19
SANTA ANA,atencion de partos en servicio,nacidos vivos,2006-10-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2006-10-01,2478,2478
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2006-10-01,37,37
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
SENA,atencion de partos en servicio,nacidos vivos,2006-10-01,21,21
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
SICAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2006-10-01,34,34
SOPACHUY,atencion de partos en servicio,nacidos vivos,2006-10-01,15,15
SORATA,atencion de partos en servicio,nacidos vivos,2006-10-01,16,16
SUCRE,atencion de partos en servicio,nacidos vivos,2006-10-01,461,461
TACACOMA,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
TACOPAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
TAPACARI,atencion de partos en servicio,nacidos vivos,2006-10-01,14,14
TARABUCO,atencion de partos en servicio,nacidos vivos,2006-10-01,31,31
TARATA,atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
TARIJA,atencion de partos en servicio,nacidos vivos,2006-10-01,333,333
TARVITA,atencion de partos en servicio,nacidos vivos,2006-10-01,27,27
TEOPONTE,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
TIAWANACU,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
TIPUANI,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2006-10-01,56,56
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2006-10-01,84,84
TOCO,atencion de partos en servicio,nacidos vivos,2006-10-01,7,7
TOLATA,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
TOLEDO,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
TOMAVE,atencion de partos en servicio,nacidos vivos,2006-10-01,6,6
TOMINA,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
TORO TORO,atencion de partos en servicio,nacidos vivos,2006-10-01,5,5
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2006-10-01,27,27
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
TRINIDAD,atencion de partos en servicio,nacidos vivos,2006-10-01,248,248
TUPIZA,atencion de partos en servicio,nacidos vivos,2006-10-01,63,63
UMALA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos,2006-10-01,32,32
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2006-10-01,9,9
URUBICHA,atencion de partos en servicio,nacidos vivos,2006-10-01,12,12
UYUNI,atencion de partos en servicio,nacidos vivos,2006-10-01,36,36
VACAS,atencion de partos en servicio,nacidos vivos,2006-10-01,13,13
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2006-10-01,23,23
VIACHA,atencion de partos en servicio,nacidos vivos,2006-10-01,16,16
VILA VILA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2006-10-01,50,50
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2006-10-01,3,3
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2006-10-01,11,11
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2006-10-01,100,100
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
VILLAZON,atencion de partos en servicio,nacidos vivos,2006-10-01,47,47
VINTO,atencion de partos en servicio,nacidos vivos,2006-10-01,37,37
VITICHI,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
WARNES,atencion de partos en servicio,nacidos vivos,2006-10-01,69,69
YACUIBA,atencion de partos en servicio,nacidos vivos,2006-10-01,135,135
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
YANACACHI,atencion de partos en servicio,nacidos vivos,2006-10-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2006-10-01,54,54
YOCALLA,atencion de partos en servicio,nacidos vivos,2006-10-01,2,2
YOTALA,atencion de partos en servicio,nacidos vivos,2006-10-01,8,8
YUNCHARA,atencion de partos en servicio,nacidos vivos,2006-10-01,4,4
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2006-10-01,10,10
ACACIO,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos,2006-11-01,28,28
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2006-11-01,11,11
AIQUILE,atencion de partos en servicio,nacidos vivos,2006-11-01,36,36
ALCALA,atencion de partos en servicio,nacidos vivos,2006-11-01,7,7
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2006-11-01,6,6
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2006-11-01,6,6
ANZALDO,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2006-11-01,6,6
ARANI,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
ARQUE,atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2006-11-01,40,40
ATOCHA,atencion de partos en servicio,nacidos vivos,2006-11-01,21,21
AUCAPATA,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
AYATA,atencion de partos en servicio,nacidos vivos,2006-11-01,3,3
AYO AYO,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2006-11-01,32,32
AZURDUY,atencion de partos en servicio,nacidos vivos,2006-11-01,10,10
BATALLAS,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
BAURES,atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2006-11-01,42,42
BETANZOS,atencion de partos en servicio,nacidos vivos,2006-11-01,20,20
BOLIVAR,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
BOYUIBE,atencion de partos en servicio,nacidos vivos,2006-11-01,3,3
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
CABEZAS,atencion de partos en servicio,nacidos vivos,2006-11-01,13,13
CAIROMA,atencion de partos en servicio,nacidos vivos,2006-11-01,8,8
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2006-11-01,6,6
CAJUATA,atencion de partos en servicio,nacidos vivos,2006-11-01,10,10
CALACOTO,atencion de partos en servicio,nacidos vivos,2006-11-01,3,3
CALAMARCA,atencion de partos en servicio,nacidos vivos,2006-11-01,4,4
CAMARGO,atencion de partos en servicio,nacidos vivos,2006-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2006-11-01,4,4
CAMIRI,atencion de partos en servicio,nacidos vivos,2006-11-01,94,94
CAPINOTA,atencion de partos en servicio,nacidos vivos,2006-11-01,23,23
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos,2006-11-01,27,27
CARANAVI,atencion de partos en servicio,nacidos vivos,2006-11-01,76,76
CARAPARI,atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
CARIPUYO,atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2006-11-01,10,10
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2006-11-01,27,27
CHAQUI,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos,2006-11-01,63,63
CHARAÑA,atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
CHAYANTA,atencion de partos en servicio,nacidos vivos,2006-11-01,19,19
CHIMORE,atencion de partos en servicio,nacidos vivos,2006-11-01,11,11
CHIPAYA,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2006-11-01,19,19
CHUMA,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos,2006-11-01,22,22
COBIJA,atencion de partos en servicio,nacidos vivos,2006-11-01,88,88
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2006-11-01,1332,1332
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2006-11-01,24,24
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2006-11-01,3,3
COLLANA,atencion de partos en servicio,nacidos vivos,2006-11-01,3,3
COLOMI,atencion de partos en servicio,nacidos vivos,2006-11-01,36,36
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2006-11-01,4,4
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2006-11-01,18,18
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
COLQUIRI,atencion de partos en servicio,nacidos vivos,2006-11-01,6,6
COMARAPA,atencion de partos en servicio,nacidos vivos,2006-11-01,31,31
CONCEPCION,atencion de partos en servicio,nacidos vivos,2006-11-01,20,20
COPACABANA,atencion de partos en servicio,nacidos vivos,2006-11-01,12,12
CORIPATA,atencion de partos en servicio,nacidos vivos,2006-11-01,14,14
CORO CORO,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos,2006-11-01,24,24
COTAGAITA,atencion de partos en servicio,nacidos vivos,2006-11-01,16,16
COTOCA,atencion de partos en servicio,nacidos vivos,2006-11-01,46,46
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2006-11-01,105,105
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2006-11-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos,2006-11-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2006-11-01,4,4
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
EL ALTO,atencion de partos en servicio,nacidos vivos,2006-11-01,1081,1081
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2006-11-01,11,11
EL TORNO,atencion de partos en servicio,nacidos vivos,2006-11-01,61,61
EL VILLAR,atencion de partos en servicio,nacidos vivos,2006-11-01,9,9
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-11-01,13,13
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2006-11-01,16,16
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2006-11-01,5,5
EXALTACION,atencion de partos en servicio,nacidos vivos,2006-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2006-11-01,18,18
