department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,4
La Paz,20201,Achacachi,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,42
La Paz,20104,Achocalla,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,11
Cochabamba,30201,Aiquile,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,25
Cochabamba,31303,Alalay,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,2
Chuquisaca,10404,Alcala,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,7
La Paz,22002,Alto Beni,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,12
La Paz,20202,Ancoraimes,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
Oruro,41201,Andamarca,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,2
Oruro,40603,Antequera,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,5
Cochabamba,30402,Anzaldo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,8
La Paz,20701,Apolo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,28
Potosí,51301,Arampampa,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
Cochabamba,30501,Arani,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,8
Cochabamba,30403,Arbieto,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,11
Cochabamba,30601,Arque,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,9
Santa Cruz,71501,Ascencion De Guarayos,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,37
Potosí,50802,Atocha,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,17
La Paz,20503,Aucapata,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
La Paz,20502,Ayata,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,6
La Paz,21303,Ayo Ayo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,11
Cochabamba,30301,Ayopaya (v. De Independencia),2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,20
Chuquisaca,10201,Azurduy,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,5
La Paz,21203,Batallas,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,22
Beni,80802,Baures,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,6
Oruro,41202,Belen De Andamarca,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,0
Potosí,50104,Belen De Urmiri,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
Tarija,60202,Bermejo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,42
Potosí,50301,Betanzos,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,18
Cochabamba,31501,Bolivar,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,5
Pando,90103,Bolpebra,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,2
Santa Cruz,70707,Boyuibe,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,7
Santa Cruz,70401,Buena Vista,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,15
Santa Cruz,70703,Cabezas,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,28
La Paz,20905,Cairoma,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,4
Potosí,51102,"Caiza ""d""",2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
La Paz,21003,Cajuata,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,11
La Paz,20303,Calacoto,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
La Paz,21304,Calamarca,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,13
Chuquisaca,10701,Camargo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,10
Chuquisaca,10901,Camataqui (c. Villa Abecia),2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,3
Santa Cruz,70706,Camiri,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,49
Cochabamba,30701,Capinota,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,38
La Paz,20302,Caquiaviri,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,8
Oruro,40102,Caracollo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,39
La Paz,22001,Caranavi,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,81
Tarija,60302,Carapari,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,9
Potosí,50702,Caripuyo,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,7
Santa Cruz,71403,Carmen Rivero Torrez,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,1
La Paz,21803,Chacarilla,2010,1,PENTAVALENTE 3RA. DOSIS / DENTRO,2
