,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
WARNES,internaciones,egresos,2024-03-01,56,208,56,208,264
YACO,internaciones,egresos,2024-03-01,0,5,0,5,5
YACUIBA,internaciones,egresos,2024-03-01,235,450,235,450,685
YAMPARAEZ,internaciones,egresos,2024-03-01,0,5,0,5,5
YANACACHI,internaciones,egresos,2024-03-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2024-03-01,104,220,104,220,324
YOTALA,internaciones,egresos,2024-03-01,0,8,0,8,8
ZUDAÑEZ,internaciones,egresos,2024-03-01,3,9,3,9,12
ACACIO,internaciones,egresos,2024-04-01,0,1,0,1,1
ACHACACHI,internaciones,egresos,2024-04-01,34,77,34,77,111
ACHOCALLA,internaciones,egresos,2024-04-01,0,7,0,7,7
AIQUILE,internaciones,egresos,2024-04-01,30,65,30,65,95
ALCALA,internaciones,egresos,2024-04-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2024-04-01,4,8,4,8,12
ANCORAIMES,internaciones,egresos,2024-04-01,0,1,0,1,1
ANDAMARCA,internaciones,egresos,2024-04-01,1,0,1,0,1
ANTEQUERA,internaciones,egresos,2024-04-01,0,3,0,3,3
ANZALDO,internaciones,egresos,2024-04-01,4,13,4,13,17
APOLO,internaciones,egresos,2024-04-01,2,18,2,18,20
ARAMPAMPA,internaciones,egresos,2024-04-01,0,3,0,3,3
ARANI,internaciones,egresos,2024-04-01,0,3,0,3,3
ARQUE,internaciones,egresos,2024-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2024-04-01,74,158,74,158,232
ATOCHA,internaciones,egresos,2024-04-01,7,18,7,18,25
AYATA,internaciones,egresos,2024-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2024-04-01,5,17,5,17,22
AZURDUY,internaciones,egresos,2024-04-01,6,15,6,15,21
BATALLAS,internaciones,egresos,2024-04-01,0,3,0,3,3
BAURES,internaciones,egresos,2024-04-01,4,11,4,11,15
BERMEJO,internaciones,egresos,2024-04-01,97,154,97,154,251
BETANZOS,internaciones,egresos,2024-04-01,1,23,1,23,24
BOLIVAR,internaciones,egresos,2024-04-01,3,2,3,2,5
BOYUIBE,internaciones,egresos,2024-04-01,8,15,8,15,23
BUENA VISTA,internaciones,egresos,2024-04-01,4,9,4,9,13
CABEZAS,internaciones,egresos,2024-04-01,10,32,10,32,42
CAIROMA,internaciones,egresos,2024-04-01,1,3,1,3,4
"CAIZA ""D""",internaciones,egresos,2024-04-01,1,7,1,7,8
CAJUATA,internaciones,egresos,2024-04-01,15,28,15,28,43
CALAMARCA,internaciones,egresos,2024-04-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2024-04-01,31,73,31,73,104
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2024-04-01,1,2,1,2,3
CAMIRI,internaciones,egresos,2024-04-01,20,43,20,43,63
CAPINOTA,internaciones,egresos,2024-04-01,17,54,17,54,71
CAQUIAVIRI,internaciones,egresos,2024-04-01,1,2,1,2,3
CARACOLLO,internaciones,egresos,2024-04-01,4,29,4,29,33
CARANAVI,internaciones,egresos,2024-04-01,31,173,31,173,204
CARAPARI,internaciones,egresos,2024-04-01,6,11,6,11,17
CARIPUYO,internaciones,egresos,2024-04-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2024-04-01,12,17,12,17,29
CHALLAPATA,internaciones,egresos,2024-04-01,32,97,32,97,129
CHAQUI,internaciones,egresos,2024-04-01,0,5,0,5,5
CHARAGUA,internaciones,egresos,2024-04-01,37,98,37,98,135
CHARAÑA,internaciones,egresos,2024-04-01,3,3,3,3,6
CHAYANTA,internaciones,egresos,2024-04-01,0,6,0,6,6
CHIMORE,internaciones,egresos,2024-04-01,52,99,52,99,151
CHUA COCANI,internaciones,egresos,2024-04-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-04-01,27,44,27,44,71
CHUMA,internaciones,egresos,2024-04-01,2,3,2,3,5
CKOCHAS,internaciones,egresos,2024-04-01,1,0,1,0,1
CLIZA,internaciones,egresos,2024-04-01,15,67,15,67,82
COBIJA,internaciones,egresos,2024-04-01,244,415,244,415,659
COCAPATA,internaciones,egresos,2024-04-01,2,10,2,10,12
COCHABAMBA,internaciones,egresos,2024-04-01,3216,5506,3216,5506,8722
COIPASA,internaciones,egresos,2024-04-01,0,2,0,2,2
COLCAPIRHUA,internaciones,egresos,2024-04-01,85,159,85,159,244
"COLCHA ""K""",internaciones,egresos,2024-04-01,1,3,1,3,4
COLLANA,internaciones,egresos,2024-04-01,0,2,0,2,2
COLOMI,internaciones,egresos,2024-04-01,0,24,0,24,24
COLPA BELGICA,internaciones,egresos,2024-04-01,0,6,0,6,6
COLQUECHACA,internaciones,egresos,2024-04-01,0,11,0,11,11
COLQUENCHA,internaciones,egresos,2024-04-01,1,8,1,8,9
COLQUIRI,internaciones,egresos,2024-04-01,5,5,5,5,10
COMARAPA,internaciones,egresos,2024-04-01,15,45,15,45,60
CONCEPCION,internaciones,egresos,2024-04-01,37,51,37,51,88
COPACABANA,internaciones,egresos,2024-04-01,0,2,0,2,2
CORIPATA,internaciones,egresos,2024-04-01,4,12,4,12,16
COROICO,internaciones,egresos,2024-04-01,27,65,27,65,92
COTAGAITA,internaciones,egresos,2024-04-01,1,5,1,5,6
COTOCA,internaciones,egresos,2024-04-01,127,232,127,232,359
CUATRO CAÑADAS,internaciones,egresos,2024-04-01,25,36,25,36,61
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-04-01,0,3,0,3,3
CUEVO,internaciones,egresos,2024-04-01,0,3,0,3,3
CULPINA,internaciones,egresos,2024-04-01,7,16,7,16,23
CURAHUARA DE CARANGAS,internaciones,egresos,2024-04-01,0,1,0,1,1
CURVA,internaciones,egresos,2024-04-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2024-04-01,0,4,0,4,4
EL ALTO,internaciones,egresos,2024-04-01,1024,2162,1024,2162,3186
EL PUENTE(STC),internaciones,egresos,2024-04-01,40,52,40,52,92
EL PUENTE(TJA),internaciones,egresos,2024-04-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2024-04-01,59,142,59,142,201
EL VILLAR,internaciones,egresos,2024-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2024-04-01,10,22,10,22,32
ENTRE RIOS CBBA,internaciones,egresos,2024-04-01,19,72,19,72,91
ESCOMA,internaciones,egresos,2024-04-01,4,7,4,7,11
EUCALIPTUS,internaciones,egresos,2024-04-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2024-04-01,1,5,1,5,6
FERNANDEZ ALONSO,internaciones,egresos,2024-04-01,11,30,11,30,41
FILADELFIA,internaciones,egresos,2024-04-01,1,3,1,3,4
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-04-01,4,7,4,7,11
GENERAL SAAVEDRA,internaciones,egresos,2024-04-01,3,17,3,17,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2024-04-01,0,1,0,1,1
GUANAY,internaciones,egresos,2024-04-01,6,32,6,32,38
GUAQUI,internaciones,egresos,2024-04-01,0,8,0,8,8
GUAYARAMERIN,internaciones,egresos,2024-04-01,115,208,115,208,323
GUTIERREZ,internaciones,egresos,2024-04-01,17,28,17,28,45
HUACARAJE,internaciones,egresos,2024-04-01,4,5,4,5,9
HUACARETA,internaciones,egresos,2024-04-01,5,15,5,15,20
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2024-04-01,0,4,0,4,4
HUANUNI,internaciones,egresos,2024-04-01,45,88,45,88,133
HUARINA,internaciones,egresos,2024-04-01,2,7,2,7,9
HUATAJATA,internaciones,egresos,2024-04-01,0,1,0,1,1
ICLA,internaciones,egresos,2024-04-01,1,9,1,9,10
INCAHUASI,internaciones,egresos,2024-04-01,0,8,0,8,8
INQUISIVI,internaciones,egresos,2024-04-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-04-01,14,15,14,15,29
IXIAMAS,internaciones,egresos,2024-04-01,1,4,1,4,5
JESUS DE MACHACA,internaciones,egresos,2024-04-01,1,6,1,6,7
LA ASUNTA,internaciones,egresos,2024-04-01,17,77,17,77,94
LA GUARDIA,internaciones,egresos,2024-04-01,117,161,117,161,278
LA PAZ,internaciones,egresos,2024-04-01,2797,4306,2797,4306,7103
LA RIVERA,internaciones,egresos,2024-04-01,0,1,0,1,1
LAGUNILLAS,internaciones,egresos,2024-04-01,2,5,2,5,7
LAJA,internaciones,egresos,2024-04-01,0,7,0,7,7
LAS CARRERAS,internaciones,egresos,2024-04-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2024-04-01,207,112,207,112,319
LLICA,internaciones,egresos,2024-04-01,0,1,0,1,1
LORETO,internaciones,egresos,2024-04-01,0,4,0,4,4
LURIBAY,internaciones,egresos,2024-04-01,0,6,0,6,6
MACHACAMARCA,internaciones,egresos,2024-04-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2024-04-01,7,12,7,12,19
MAGDALENA,internaciones,egresos,2024-04-01,36,55,36,55,91
MAIRANA,internaciones,egresos,2024-04-01,13,42,13,42,55
MALLA,internaciones,egresos,2024-04-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2024-04-01,0,26,0,26,26
MINEROS,internaciones,egresos,2024-04-01,19,31,19,31,50
MIZQUE,internaciones,egresos,2024-04-01,30,53,30,53,83
MOCOMOCO,internaciones,egresos,2024-04-01,1,6,1,6,7
MOJOCOYA,internaciones,egresos,2024-04-01,0,6,0,6,6
MONTEAGUDO,internaciones,egresos,2024-04-01,97,149,97,149,246
MONTERO,internaciones,egresos,2024-04-01,511,723,511,723,1234
MORO MORO,internaciones,egresos,2024-04-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2024-04-01,0,4,0,4,4
OCURI,internaciones,egresos,2024-04-01,1,15,1,15,16
OMEREQUE,internaciones,egresos,2024-04-01,7,15,7,15,22
ORURO,internaciones,egresos,2024-04-01,1166,2086,1166,2086,3252
PADCAYA,internaciones,egresos,2024-04-01,0,2,0,2,2
PADILLA,internaciones,egresos,2024-04-01,38,44,38,44,82
PAILON,internaciones,egresos,2024-04-01,45,133,45,133,178
PALCA,internaciones,egresos,2024-04-01,0,1,0,1,1
PALOS BLANCOS,internaciones,egresos,2024-04-01,23,40,23,40,63
PAMPA AULLAGAS,internaciones,egresos,2024-04-01,0,1,0,1,1
PAMPA GRANDE,internaciones,egresos,2024-04-01,2,14,2,14,16
PAPEL PAMPA,internaciones,egresos,2024-04-01,0,1,0,1,1
PASORAPA,internaciones,egresos,2024-04-01,1,2,1,2,3
PATACAMAYA,internaciones,egresos,2024-04-01,31,73,31,73,104
PAZÑA,internaciones,egresos,2024-04-01,0,3,0,3,3
PELECHUCO,internaciones,egresos,2024-04-01,0,3,0,3,3
POCOATA,internaciones,egresos,2024-04-01,0,16,0,16,16
POCONA,internaciones,egresos,2024-04-01,0,9,0,9,9
POJO (CBBA),internaciones,egresos,2024-04-01,1,8,1,8,9
POOPO,internaciones,egresos,2024-04-01,0,1,0,1,1
PORCO,internaciones,egresos,2024-04-01,0,11,0,11,11
POROMA,internaciones,egresos,2024-04-01,4,8,4,8,12
PORONGO,internaciones,egresos,2024-04-01,43,35,43,35,78
PORTACHUELO,internaciones,egresos,2024-04-01,48,81,48,81,129
PORVENIR,internaciones,egresos,2024-04-01,0,2,0,2,2
POSTRER VALLE,internaciones,egresos,2024-04-01,0,1,0,1,1
POTOSI,internaciones,egresos,2024-04-01,1070,1673,1070,1673,2743
PRESTO,internaciones,egresos,2024-04-01,4,15,4,15,19
PUCARA,internaciones,egresos,2024-04-01,4,3,4,3,7
PUCARANI,internaciones,egresos,2024-04-01,7,31,7,31,38
PUERTO ACOSTA,internaciones,egresos,2024-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2024-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2024-04-01,2,10,2,10,12
PUERTO QUIJARRO,internaciones,egresos,2024-04-01,31,71,31,71,102
PUERTO RICO,internaciones,egresos,2024-04-01,4,15,4,15,19
PUERTO SUAREZ,internaciones,egresos,2024-04-01,34,53,34,53,87
PUERTO VILLARROEL,internaciones,egresos,2024-04-01,183,335,183,335,518
PUNA,internaciones,egresos,2024-04-01,0,7,0,7,7
PUNATA,internaciones,egresos,2024-04-01,148,241,148,241,389
QUIABAYA,internaciones,egresos,2024-04-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2024-04-01,164,506,164,506,670
QUIME,internaciones,egresos,2024-04-01,0,5,0,5,5
QUIRUSILLAS,internaciones,egresos,2024-04-01,1,5,1,5,6
RAQAYPAMPA(ETA),internaciones,egresos,2024-04-01,6,12,6,12,18
RAVELO,internaciones,egresos,2024-04-01,0,7,0,7,7
REYES,internaciones,egresos,2024-04-01,10,25,10,25,35
RIBERALTA,internaciones,egresos,2024-04-01,260,599,260,599,859
ROBORE,internaciones,egresos,2024-04-01,43,85,43,85,128
RURRENABAQUE,internaciones,egresos,2024-04-01,47,62,47,62,109
SABAYA,internaciones,egresos,2024-04-01,8,12,8,12,20
SACABA,internaciones,egresos,2024-04-01,292,678,292,678,970
SACABAMBA,internaciones,egresos,2024-04-01,4,7,4,7,11
SACACA,internaciones,egresos,2024-04-01,0,3,0,3,3
SAIPINA,internaciones,egresos,2024-04-01,7,14,7,14,21
SALINAS DE GARCI MENDOZA,internaciones,egresos,2024-04-01,3,11,3,11,14
SAMAIPATA,internaciones,egresos,2024-04-01,4,15,4,15,19
SAN ANDRES,internaciones,egresos,2024-04-01,2,5,2,5,7
SAN BENITO,internaciones,egresos,2024-04-01,0,6,0,6,6
SAN BORJA,internaciones,egresos,2024-04-01,100,168,100,168,268
SAN BUENA VENTURA,internaciones,egresos,2024-04-01,47,35,47,35,82
SAN IGNACIO,internaciones,egresos,2024-04-01,27,65,27,65,92
SAN IGNACIO DE VELASCO,internaciones,egresos,2024-04-01,158,318,158,318,476
SAN JAVIER(BNI),internaciones,egresos,2024-04-01,1,4,1,4,5
SAN JAVIER(STC),internaciones,egresos,2024-04-01,5,30,5,30,35
SAN JOAQUIN,internaciones,egresos,2024-04-01,12,11,12,11,23
SAN JOSE DE CHIQUITOS,internaciones,egresos,2024-04-01,113,142,113,142,255
SAN JUAN DE YAPACANI,internaciones,egresos,2024-04-01,26,38,26,38,64
SAN JULIAN,internaciones,egresos,2024-04-01,214,352,214,352,566
SAN LORENZO(PND),internaciones,egresos,2024-04-01,0,3,0,3,3
SAN LORENZO(TJA),internaciones,egresos,2024-04-01,0,3,0,3,3
SAN LUCAS,internaciones,egresos,2024-04-01,34,82,34,82,116
SAN MATIAS,internaciones,egresos,2024-04-01,26,64,26,64,90
SAN MIGUEL DE VELASCO,internaciones,egresos,2024-04-01,14,38,14,38,52
SAN PEDRO,internaciones,egresos,2024-04-01,30,43,30,43,73
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2024-04-01,0,12,0,12,12
SAN PEDRO DE CURAHUARA,internaciones,egresos,2024-04-01,0,1,0,1,1
SAN PEDRO DE MACHA,internaciones,egresos,2024-04-01,0,12,0,12,12
SAN PEDRO DE QUEMES,internaciones,egresos,2024-04-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2024-04-01,1,1,1,1,2
SAN RAFAEL,internaciones,egresos,2024-04-01,11,28,11,28,39
SAN RAMON BENI,internaciones,egresos,2024-04-01,7,18,7,18,25
SAN RAMON SCZ,internaciones,egresos,2024-04-01,7,25,7,25,32
SANTA ANA,internaciones,egresos,2024-04-01,24,76,24,76,100
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2024-04-01,4732,8849,4732,8849,13581
SANTA ROSA,internaciones,egresos,2024-04-01,13,37,13,37,50
SANTA ROSA DEL SARA,internaciones,egresos,2024-04-01,27,56,27,56,83
SANTIAGO DE HUATA,internaciones,egresos,2024-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2024-04-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,internaciones,egresos,2024-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2024-04-01,0,3,0,3,3
SENA,internaciones,egresos,2024-04-01,0,8,0,8,8
SHINAOTA,internaciones,egresos,2024-04-01,14,73,14,73,87
SICA SICA (VILLA AROMA),internaciones,egresos,2024-04-01,0,6,0,6,6
SICAYA,internaciones,egresos,2024-04-01,0,3,0,3,3
SIPE SIPE,internaciones,egresos,2024-04-01,0,40,0,40,40
SOPACHUY,internaciones,egresos,2024-04-01,4,18,4,18,22
SORACACHI,internaciones,egresos,2024-04-01,0,2,0,2,2
SORATA,internaciones,egresos,2024-04-01,2,11,2,11,13
SUCRE,internaciones,egresos,2024-04-01,1208,1927,1208,1927,3135
TACACOMA,internaciones,egresos,2024-04-01,3,4,3,4,7
TACOPAYA,internaciones,egresos,2024-04-01,1,1,1,1,2
TAPACARI,internaciones,egresos,2024-04-01,1,4,1,4,5
TARABUCO,internaciones,egresos,2024-04-01,44,65,44,65,109
TARACO,internaciones,egresos,2024-04-01,0,3,0,3,3
TARATA,internaciones,egresos,2024-04-01,0,8,0,8,8
TARIJA,internaciones,egresos,2024-04-01,847,1473,847,1473,2320
TARVITA,internaciones,egresos,2024-04-01,7,27,7,27,34
TEOPONTE,internaciones,egresos,2024-04-01,0,8,0,8,8
TIAHUANACU,internaciones,egresos,2024-04-01,0,1,0,1,1
TINGUIPAYA,internaciones,egresos,2024-04-01,0,2,0,2,2
TIPUANI,internaciones,egresos,2024-04-01,7,14,7,14,21
TIQUIPAYA,internaciones,egresos,2024-04-01,62,201,62,201,263
TIRAQUE (CBBA),internaciones,egresos,2024-04-01,0,5,0,5,5
TOCO,internaciones,egresos,2024-04-01,0,1,0,1,1
TOLATA,internaciones,egresos,2024-04-01,0,3,0,3,3
TOLEDO,internaciones,egresos,2024-04-01,0,2,0,2,2
TOMINA,internaciones,egresos,2024-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2024-04-01,1,21,1,21,22
TOTORA(ORR),internaciones,egresos,2024-04-01,0,2,0,2,2
TRINIDAD,internaciones,egresos,2024-04-01,350,651,350,651,1001
TUPIZA,internaciones,egresos,2024-04-01,130,219,130,219,349
UNCIA,internaciones,egresos,2024-04-01,103,116,103,116,219
URUBICHA,internaciones,egresos,2024-04-01,23,40,23,40,63
UYUNI,internaciones,egresos,2024-04-01,71,150,71,150,221
VACAS,internaciones,egresos,2024-04-01,0,5,0,5,5
VALLEGRANDE,internaciones,egresos,2024-04-01,81,129,81,129,210
VIACHA,internaciones,egresos,2024-04-01,33,173,33,173,206
VILA VILA,internaciones,egresos,2024-04-01,0,6,0,6,6
VILLA CHARCAS,internaciones,egresos,2024-04-01,0,17,0,17,17
VILLA MONTES,internaciones,egresos,2024-04-01,49,138,49,138,187
VILLA RIVERO,internaciones,egresos,2024-04-01,0,3,0,3,3
VILLA SERRANO,internaciones,egresos,2024-04-01,1,2,1,2,3
VILLA TUNARI,internaciones,egresos,2024-04-01,201,388,201,388,589
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2024-04-01,2,9,2,9,11
VILLAZON,internaciones,egresos,2024-04-01,57,138,57,138,195
VINTO,internaciones,egresos,2024-04-01,49,107,49,107,156
WARNES,internaciones,egresos,2024-04-01,19,125,19,125,144
YACO,internaciones,egresos,2024-04-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2024-04-01,236,414,236,414,650
YAMPARAEZ,internaciones,egresos,2024-04-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2024-04-01,105,171,105,171,276
YOTALA,internaciones,egresos,2024-04-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2024-04-01,7,14,7,14,21
ACHACACHI,internaciones,egresos,2024-05-01,13,68,13,68,81
ACHOCALLA,internaciones,egresos,2024-05-01,0,10,0,10,10
AIQUILE,internaciones,egresos,2024-05-01,37,77,37,77,114
ALTO BENI,internaciones,egresos,2024-05-01,3,11,3,11,14
ANCORAIMES,internaciones,egresos,2024-05-01,0,3,0,3,3
ANDAMARCA,internaciones,egresos,2024-05-01,1,1,1,1,2
ANZALDO,internaciones,egresos,2024-05-01,7,4,7,4,11
APOLO,internaciones,egresos,2024-05-01,2,12,2,12,14
ARAMPAMPA,internaciones,egresos,2024-05-01,0,1,0,1,1
ARANI,internaciones,egresos,2024-05-01,0,5,0,5,5
ARQUE,internaciones,egresos,2024-05-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2024-05-01,59,115,59,115,174
ATOCHA,internaciones,egresos,2024-05-01,7,16,7,16,23
AYATA,internaciones,egresos,2024-05-01,1,2,1,2,3
AYO AYO,internaciones,egresos,2024-05-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2024-05-01,4,25,4,25,29
AZURDUY,internaciones,egresos,2024-05-01,4,10,4,10,14
BATALLAS,internaciones,egresos,2024-05-01,0,10,0,10,10
BAURES,internaciones,egresos,2024-05-01,8,7,8,7,15
BERMEJO,internaciones,egresos,2024-05-01,85,141,85,141,226
BETANZOS,internaciones,egresos,2024-05-01,2,10,2,10,12
BOLIVAR,internaciones,egresos,2024-05-01,0,4,0,4,4
BOYUIBE,internaciones,egresos,2024-05-01,3,11,3,11,14
BUENA VISTA,internaciones,egresos,2024-05-01,16,24,16,24,40
CABEZAS,internaciones,egresos,2024-05-01,2,16,2,16,18
CAIROMA,internaciones,egresos,2024-05-01,0,7,0,7,7
"CAIZA ""D""",internaciones,egresos,2024-05-01,2,4,2,4,6
CAJUATA,internaciones,egresos,2024-05-01,6,23,6,23,29
CALAMARCA,internaciones,egresos,2024-05-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2024-05-01,29,70,29,70,99
CAMIRI,internaciones,egresos,2024-05-01,30,59,30,59,89
CAPINOTA,internaciones,egresos,2024-05-01,32,40,32,40,72
CAQUIAVIRI,internaciones,egresos,2024-05-01,2,6,2,6,8
CARACOLLO,internaciones,egresos,2024-05-01,6,21,6,21,27
CARANAVI,internaciones,egresos,2024-05-01,61,163,61,163,224
CARAPARI,internaciones,egresos,2024-05-01,4,10,4,10,14
CARIPUYO,internaciones,egresos,2024-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2024-05-01,13,18,13,18,31
CHALLAPATA,internaciones,egresos,2024-05-01,31,120,31,120,151
CHAQUI,internaciones,egresos,2024-05-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2024-05-01,46,89,46,89,135
CHARAÑA,internaciones,egresos,2024-05-01,1,4,1,4,5
CHAYANTA,internaciones,egresos,2024-05-01,0,4,0,4,4
CHIMORE,internaciones,egresos,2024-05-01,50,60,50,60,110
CHUA COCANI,internaciones,egresos,2024-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-05-01,27,59,27,59,86
CHUMA,internaciones,egresos,2024-05-01,2,4,2,4,6
CKOCHAS,internaciones,egresos,2024-05-01,1,5,1,5,6
CLIZA,internaciones,egresos,2024-05-01,25,96,25,96,121
COBIJA,internaciones,egresos,2024-05-01,270,407,270,407,677
COCAPATA,internaciones,egresos,2024-05-01,2,9,2,9,11
COCHABAMBA,internaciones,egresos,2024-05-01,3308,5761,3308,5761,9069
COIPASA,internaciones,egresos,2024-05-01,0,1,0,1,1
COLCAPIRHUA,internaciones,egresos,2024-05-01,88,139,88,139,227
"COLCHA ""K""",internaciones,egresos,2024-05-01,1,4,1,4,5
COLOMI,internaciones,egresos,2024-05-01,0,26,0,26,26
COLPA BELGICA,internaciones,egresos,2024-05-01,0,3,0,3,3
COLQUECHACA,internaciones,egresos,2024-05-01,0,13,0,13,13
COLQUENCHA,internaciones,egresos,2024-05-01,1,8,1,8,9
COLQUIRI,internaciones,egresos,2024-05-01,8,7,8,7,15
COMANCHE,internaciones,egresos,2024-05-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2024-05-01,13,36,13,36,49
CONCEPCION,internaciones,egresos,2024-05-01,8,46,8,46,54
COPACABANA,internaciones,egresos,2024-05-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2024-05-01,0,14,0,14,14
COROICO,internaciones,egresos,2024-05-01,26,48,26,48,74
CORQUE,internaciones,egresos,2024-05-01,0,4,0,4,4
COTAGAITA,internaciones,egresos,2024-05-01,0,11,0,11,11
CUATRO CAÑADAS,internaciones,egresos,2024-05-01,22,30,22,30,52
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-05-01,0,2,0,2,2
CUEVO,internaciones,egresos,2024-05-01,0,3,0,3,3
CULPINA,internaciones,egresos,2024-05-01,3,17,3,17,20
CURAHUARA DE CARANGAS,internaciones,egresos,2024-05-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2024-05-01,0,7,0,7,7
EL ALTO,internaciones,egresos,2024-05-01,1021,2076,1021,2076,3097
EL PUENTE(STC),internaciones,egresos,2024-05-01,24,43,24,43,67
EL PUENTE(TJA),internaciones,egresos,2024-05-01,0,6,0,6,6
EL TORNO,internaciones,egresos,2024-05-01,52,122,52,122,174
EL VILLAR,internaciones,egresos,2024-05-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2024-05-01,6,20,6,20,26
ENTRE RIOS CBBA,internaciones,egresos,2024-05-01,10,65,10,65,75
ESCOMA,internaciones,egresos,2024-05-01,3,11,3,11,14
EUCALIPTUS,internaciones,egresos,2024-05-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2024-05-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,egresos,2024-05-01,13,25,13,25,38
FILADELFIA,internaciones,egresos,2024-05-01,0,3,0,3,3
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-05-01,0,3,0,3,3
GENERAL SAAVEDRA,internaciones,egresos,2024-05-01,4,12,4,12,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2024-05-01,1,2,1,2,3
GUANAY,internaciones,egresos,2024-05-01,3,26,3,26,29
GUAQUI,internaciones,egresos,2024-05-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2024-05-01,116,194,116,194,310
GUTIERREZ,internaciones,egresos,2024-05-01,6,44,6,44,50
HUACARAJE,internaciones,egresos,2024-05-01,3,5,3,5,8
HUACARETA,internaciones,egresos,2024-05-01,4,12,4,12,16
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2024-05-01,0,4,0,4,4
HUANUNI,internaciones,egresos,2024-05-01,57,92,57,92,149
HUARINA,internaciones,egresos,2024-05-01,0,5,0,5,5
HUMANATA,internaciones,egresos,2024-05-01,0,4,0,4,4
ICHOCA,internaciones,egresos,2024-05-01,0,1,0,1,1
ICLA,internaciones,egresos,2024-05-01,1,9,1,9,10
INCAHUASI,internaciones,egresos,2024-05-01,0,10,0,10,10
INQUISIVI,internaciones,egresos,2024-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-05-01,9,23,9,23,32
IXIAMAS,internaciones,egresos,2024-05-01,1,11,1,11,12
JESUS DE MACHACA,internaciones,egresos,2024-05-01,0,7,0,7,7
LA ASUNTA,internaciones,egresos,2024-05-01,19,79,19,79,98
LA GUARDIA,internaciones,egresos,2024-05-01,113,183,113,183,296
LA PAZ,internaciones,egresos,2024-05-01,3246,5499,3246,5499,8745
LAGUNILLAS,internaciones,egresos,2024-05-01,0,10,0,10,10
LAJA,internaciones,egresos,2024-05-01,0,4,0,4,4
LAS CARRERAS,internaciones,egresos,2024-05-01,0,3,0,3,3
LICOMA PAMPA,internaciones,egresos,2024-05-01,0,1,0,1,1
