,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA RIVERO,internaciones,egresos,2023-03-01,1,7,1,7,8
VILLA SERRANO,internaciones,egresos,2023-03-01,2,3,2,3,5
VILLA TUNARI,internaciones,egresos,2023-03-01,91,265,91,265,356
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2023-03-01,0,7,0,7,7
VILLAZON,internaciones,egresos,2023-03-01,58,115,58,115,173
VINTO,internaciones,egresos,2023-03-01,41,140,41,140,181
VITICHI,internaciones,egresos,2023-03-01,0,4,0,4,4
WALDO BALLIVIAN,internaciones,egresos,2023-03-01,0,1,0,1,1
WARNES,internaciones,egresos,2023-03-01,77,101,77,101,178
YACO,internaciones,egresos,2023-03-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2023-03-01,369,643,369,643,1012
YAMPARAEZ,internaciones,egresos,2023-03-01,0,6,0,6,6
YANACACHI,internaciones,egresos,2023-03-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2023-03-01,109,232,109,232,341
YOTALA,internaciones,egresos,2023-03-01,1,4,1,4,5
ZUDAÑEZ,internaciones,egresos,2023-03-01,0,11,0,11,11
ACHACACHI,internaciones,egresos,2023-04-01,13,65,13,65,78
ACHOCALLA,internaciones,egresos,2023-04-01,0,10,0,10,10
AIQUILE,internaciones,egresos,2023-04-01,19,73,19,73,92
ALALAY,internaciones,egresos,2023-04-01,0,2,0,2,2
ALCALA,internaciones,egresos,2023-04-01,0,4,0,4,4
ALTO BENI,internaciones,egresos,2023-04-01,5,9,5,9,14
ANCORAIMES,internaciones,egresos,2023-04-01,0,2,0,2,2
ANTEQUERA,internaciones,egresos,2023-04-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2023-04-01,7,10,7,10,17
APOLO,internaciones,egresos,2023-04-01,2,16,2,16,18
ARAMPAMPA,internaciones,egresos,2023-04-01,0,2,0,2,2
ARANI,internaciones,egresos,2023-04-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2023-04-01,0,3,0,3,3
ARQUE,internaciones,egresos,2023-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2023-04-01,71,166,71,166,237
ATOCHA,internaciones,egresos,2023-04-01,52,48,52,48,100
AYATA,internaciones,egresos,2023-04-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2023-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2023-04-01,3,26,3,26,29
AZURDUY,internaciones,egresos,2023-04-01,14,25,14,25,39
BATALLAS,internaciones,egresos,2023-04-01,0,6,0,6,6
BAURES,internaciones,egresos,2023-04-01,11,18,11,18,29
BELEN DE ANDAMARCA,internaciones,egresos,2023-04-01,0,1,0,1,1
BELLA FLOR,internaciones,egresos,2023-04-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2023-04-01,131,211,131,211,342
BETANZOS,internaciones,egresos,2023-04-01,2,26,2,26,28
BOLIVAR,internaciones,egresos,2023-04-01,0,2,0,2,2
BOYUIBE,internaciones,egresos,2023-04-01,13,31,13,31,44
BUENA VISTA,internaciones,egresos,2023-04-01,25,23,25,23,48
CABEZAS,internaciones,egresos,2023-04-01,6,33,6,33,39
CAIROMA,internaciones,egresos,2023-04-01,3,8,3,8,11
"CAIZA ""D""",internaciones,egresos,2023-04-01,1,5,1,5,6
CAJUATA,internaciones,egresos,2023-04-01,10,20,10,20,30
CALAMARCA,internaciones,egresos,2023-04-01,0,2,0,2,2
CAMARGO,internaciones,egresos,2023-04-01,29,71,29,71,100
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2023-04-01,0,3,0,3,3
CAMIRI,internaciones,egresos,2023-04-01,184,276,184,276,460
CAPINOTA,internaciones,egresos,2023-04-01,29,31,29,31,60
CAQUIAVIRI,internaciones,egresos,2023-04-01,0,4,0,4,4
CARACOLLO,internaciones,egresos,2023-04-01,3,15,3,15,18
CARANAVI,internaciones,egresos,2023-04-01,47,152,47,152,199
CARAPARI,internaciones,egresos,2023-04-01,7,21,7,21,28
CARIPUYO,internaciones,egresos,2023-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2023-04-01,25,33,25,33,58
CHALLAPATA,internaciones,egresos,2023-04-01,44,108,44,108,152
CHAQUI,internaciones,egresos,2023-04-01,0,7,0,7,7
CHARAGUA,internaciones,egresos,2023-04-01,47,86,47,86,133
CHAYANTA,internaciones,egresos,2023-04-01,0,1,0,1,1
CHIMORE,internaciones,egresos,2023-04-01,13,51,13,51,64
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2023-04-01,29,58,29,58,87
CKOCHAS,internaciones,egresos,2023-04-01,0,6,0,6,6
CLIZA,internaciones,egresos,2023-04-01,27,68,27,68,95
COBIJA,internaciones,egresos,2023-04-01,252,475,252,475,727
COCAPATA,internaciones,egresos,2023-04-01,2,13,2,13,15
COCHABAMBA,internaciones,egresos,2023-04-01,3039,5225,3039,5225,8264
COLCAPIRHUA,internaciones,egresos,2023-04-01,89,162,89,162,251
"COLCHA ""K""",internaciones,egresos,2023-04-01,2,7,2,7,9
COLLANA,internaciones,egresos,2023-04-01,0,1,0,1,1
COLOMI,internaciones,egresos,2023-04-01,0,23,0,23,23
COLPA BELGICA,internaciones,egresos,2023-04-01,19,23,19,23,42
COLQUECHACA,internaciones,egresos,2023-04-01,2,18,2,18,20
COLQUENCHA,internaciones,egresos,2023-04-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2023-04-01,34,16,34,16,50
COMANCHE,internaciones,egresos,2023-04-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2023-04-01,12,52,12,52,64
CONCEPCION,internaciones,egresos,2023-04-01,18,55,18,55,73
COPACABANA,internaciones,egresos,2023-04-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2023-04-01,0,8,0,8,8
CORO CORO,internaciones,egresos,2023-04-01,0,2,0,2,2
COROICO,internaciones,egresos,2023-04-01,22,60,22,60,82
CORQUE,internaciones,egresos,2023-04-01,0,2,0,2,2
COTAGAITA,internaciones,egresos,2023-04-01,3,14,3,14,17
COTOCA,internaciones,egresos,2023-04-01,169,329,169,329,498
CUATRO CAÑADAS,internaciones,egresos,2023-04-01,34,54,34,54,88
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2023-04-01,3,0,3,0,3
CUEVO,internaciones,egresos,2023-04-01,2,5,2,5,7
CULPINA,internaciones,egresos,2023-04-01,9,34,9,34,43
DESAGUADERO,internaciones,egresos,2023-04-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2023-04-01,1011,2566,1011,2566,3577
EL CHORO,internaciones,egresos,2023-04-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2023-04-01,52,40,52,40,92
EL PUENTE(TJA),internaciones,egresos,2023-04-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2023-04-01,65,108,65,108,173
EL VILLAR,internaciones,egresos,2023-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2023-04-01,5,31,5,31,36
ENTRE RIOS CBBA,internaciones,egresos,2023-04-01,7,62,7,62,69
ESCOMA,internaciones,egresos,2023-04-01,2,10,2,10,12
EXALTACION,internaciones,egresos,2023-04-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,egresos,2023-04-01,18,27,18,27,45
FILADELFIA,internaciones,egresos,2023-04-01,7,3,7,3,10
GAIOC JATUN AYLLU YURA,internaciones,egresos,2023-04-01,1,4,1,4,5
GENERAL SAAVEDRA,internaciones,egresos,2023-04-01,8,15,8,15,23
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2023-04-01,0,2,0,2,2
GUANAY,internaciones,egresos,2023-04-01,5,26,5,26,31
GUAQUI,internaciones,egresos,2023-04-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2023-04-01,133,201,133,201,334
GUTIERREZ,internaciones,egresos,2023-04-01,21,48,21,48,69
HUACARAJE,internaciones,egresos,2023-04-01,8,14,8,14,22
HUACARETA,internaciones,egresos,2023-04-01,10,34,10,34,44
HUANUNI,internaciones,egresos,2023-04-01,77,78,77,78,155
HUARINA,internaciones,egresos,2023-04-01,2,5,2,5,7
HUATAJATA,internaciones,egresos,2023-04-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2023-04-01,0,1,0,1,1
ICLA,internaciones,egresos,2023-04-01,8,5,8,5,13
INCAHUASI,internaciones,egresos,2023-04-01,0,6,0,6,6
IRUPANA (VILLA DE LANZA),internaciones,egresos,2023-04-01,5,7,5,7,12
IXIAMAS,internaciones,egresos,2023-04-01,5,17,5,17,22
JESUS DE MACHACA,internaciones,egresos,2023-04-01,1,3,1,3,4
LA ASUNTA,internaciones,egresos,2023-04-01,1,52,1,52,53
LA GUARDIA,internaciones,egresos,2023-04-01,116,182,116,182,298
LA PAZ,internaciones,egresos,2023-04-01,3322,5488,3322,5488,8810
LAGUNILLAS,internaciones,egresos,2023-04-01,1,6,1,6,7
LAJA,internaciones,egresos,2023-04-01,0,4,0,4,4
LAS CARRERAS,internaciones,egresos,2023-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2023-04-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2023-04-01,88,227,88,227,315
LLICA,internaciones,egresos,2023-04-01,0,3,0,3,3
LORETO,internaciones,egresos,2023-04-01,2,3,2,3,5
LURIBAY,internaciones,egresos,2023-04-01,1,1,1,1,2
MACHARETI,internaciones,egresos,2023-04-01,5,18,5,18,23
MAGDALENA,internaciones,egresos,2023-04-01,15,30,15,30,45
MAIRANA,internaciones,egresos,2023-04-01,31,60,31,60,91
MAPIRI,internaciones,egresos,2023-04-01,1,20,1,20,21
MINEROS,internaciones,egresos,2023-04-01,10,44,10,44,54
MIZQUE,internaciones,egresos,2023-04-01,18,35,18,35,53
MOCOMOCO,internaciones,egresos,2023-04-01,0,4,0,4,4
MOJOCOYA,internaciones,egresos,2023-04-01,0,3,0,3,3
MONTEAGUDO,internaciones,egresos,2023-04-01,140,241,140,241,381
MONTERO,internaciones,egresos,2023-04-01,509,848,509,848,1357
MORO MORO,internaciones,egresos,2023-04-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2023-04-01,0,5,0,5,5
OCURI,internaciones,egresos,2023-04-01,0,10,0,10,10
OKINAWA,internaciones,egresos,2023-04-01,0,7,0,7,7
OMEREQUE,internaciones,egresos,2023-04-01,30,44,30,44,74
ORURO,internaciones,egresos,2023-04-01,1099,1767,1099,1767,2866
PADILLA,internaciones,egresos,2023-04-01,31,74,31,74,105
PAILON,internaciones,egresos,2023-04-01,51,98,51,98,149
PALCA,internaciones,egresos,2023-04-01,2,2,2,2,4
PALOS BLANCOS,internaciones,egresos,2023-04-01,1,4,1,4,5
PAMPA GRANDE,internaciones,egresos,2023-04-01,0,11,0,11,11
PASORAPA,internaciones,egresos,2023-04-01,0,1,0,1,1
PATACAMAYA,internaciones,egresos,2023-04-01,15,61,15,61,76
PAZÑA,internaciones,egresos,2023-04-01,0,1,0,1,1
POCOATA,internaciones,egresos,2023-04-01,1,13,1,13,14
POCONA,internaciones,egresos,2023-04-01,0,6,0,6,6
POJO (CBBA),internaciones,egresos,2023-04-01,3,8,3,8,11
POOPO,internaciones,egresos,2023-04-01,0,3,0,3,3
PORCO,internaciones,egresos,2023-04-01,0,6,0,6,6
POROMA,internaciones,egresos,2023-04-01,0,1,0,1,1
PORONGO,internaciones,egresos,2023-04-01,38,69,38,69,107
PORTACHUELO,internaciones,egresos,2023-04-01,63,103,63,103,166
PORVENIR,internaciones,egresos,2023-04-01,0,3,0,3,3
POSTRER VALLE,internaciones,egresos,2023-04-01,1,1,1,1,2
POTOSI,internaciones,egresos,2023-04-01,903,1505,903,1505,2408
PRESTO,internaciones,egresos,2023-04-01,8,4,8,4,12
PUCARANI,internaciones,egresos,2023-04-01,4,18,4,18,22
PUERTO ACOSTA,internaciones,egresos,2023-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2023-04-01,2,6,2,6,8
PUERTO QUIJARRO,internaciones,egresos,2023-04-01,18,42,18,42,60
PUERTO SUAREZ,internaciones,egresos,2023-04-01,77,59,77,59,136
PUERTO VILLARROEL,internaciones,egresos,2023-04-01,134,287,134,287,421
PUNA,internaciones,egresos,2023-04-01,0,8,0,8,8
PUNATA,internaciones,egresos,2023-04-01,130,292,130,292,422
QUIABAYA,internaciones,egresos,2023-04-01,0,5,0,5,5
QUILLACOLLO,internaciones,egresos,2023-04-01,138,438,138,438,576
QUIME,internaciones,egresos,2023-04-01,0,5,0,5,5
QUIRUSILLAS,internaciones,egresos,2023-04-01,2,0,2,0,2
RAQAYPAMPA(ETA),internaciones,egresos,2023-04-01,6,14,6,14,20
RAVELO,internaciones,egresos,2023-04-01,0,3,0,3,3
REYES,internaciones,egresos,2023-04-01,14,44,14,44,58
RIBERALTA,internaciones,egresos,2023-04-01,314,634,314,634,948
ROBORE,internaciones,egresos,2023-04-01,48,97,48,97,145
RURRENABAQUE,internaciones,egresos,2023-04-01,58,80,58,80,138
SABAYA,internaciones,egresos,2023-04-01,7,11,7,11,18
SACABA,internaciones,egresos,2023-04-01,255,655,255,655,910
SACABAMBA,internaciones,egresos,2023-04-01,1,3,1,3,4
SACACA,internaciones,egresos,2023-04-01,0,3,0,3,3
SAIPINA,internaciones,egresos,2023-04-01,7,19,7,19,26
SALINAS DE GARCI MENDOZA,internaciones,egresos,2023-04-01,0,8,0,8,8
SAMAIPATA,internaciones,egresos,2023-04-01,15,25,15,25,40
SAN ANDRES,internaciones,egresos,2023-04-01,6,5,6,5,11
SAN ANTONIO DE LOMERIO,internaciones,egresos,2023-04-01,7,11,7,11,18
SAN BENITO,internaciones,egresos,2023-04-01,0,3,0,3,3
SAN BORJA,internaciones,egresos,2023-04-01,109,170,109,170,279
SAN BUENA VENTURA,internaciones,egresos,2023-04-01,19,46,19,46,65
SAN IGNACIO,internaciones,egresos,2023-04-01,32,64,32,64,96
SAN IGNACIO DE VELASCO,internaciones,egresos,2023-04-01,132,295,132,295,427
SAN JAVIER(BNI),internaciones,egresos,2023-04-01,3,2,3,2,5
SAN JAVIER(STC),internaciones,egresos,2023-04-01,5,43,5,43,48
SAN JOAQUIN,internaciones,egresos,2023-04-01,3,17,3,17,20
SAN JOSE DE CHIQUITOS,internaciones,egresos,2023-04-01,5,2,5,2,7
SAN JUAN DE YAPACANI,internaciones,egresos,2023-04-01,3,8,3,8,11
SAN JULIAN,internaciones,egresos,2023-04-01,247,244,247,244,491
SAN LORENZO(TJA),internaciones,egresos,2023-04-01,0,5,0,5,5
SAN LUCAS,internaciones,egresos,2023-04-01,33,66,33,66,99
SAN MATIAS,internaciones,egresos,2023-04-01,33,83,33,83,116
SAN MIGUEL DE VELASCO,internaciones,egresos,2023-04-01,16,24,16,24,40
SAN PEDRO,internaciones,egresos,2023-04-01,33,35,33,35,68
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2023-04-01,0,13,0,13,13
SAN PEDRO DE MACHA,internaciones,egresos,2023-04-01,0,16,0,16,16
SAN RAFAEL,internaciones,egresos,2023-04-01,20,25,20,25,45
SAN RAMON SCZ,internaciones,egresos,2023-04-01,16,33,16,33,49
SANTA ANA,internaciones,egresos,2023-04-01,40,88,40,88,128
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2023-04-01,4583,9300,4583,9300,13883
SANTA ROSA,internaciones,egresos,2023-04-01,15,40,15,40,55
SANTA ROSA DEL SARA,internaciones,egresos,2023-04-01,14,22,14,22,36
SANTIAGO DE CALLAPA,internaciones,egresos,2023-04-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2023-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2023-04-01,0,3,0,3,3
SAPAHAQUI,internaciones,egresos,2023-04-01,0,3,0,3,3
SENA,internaciones,egresos,2023-04-01,0,4,0,4,4
SHINAOTA,internaciones,egresos,2023-04-01,12,59,12,59,71
SICA SICA (VILLA AROMA),internaciones,egresos,2023-04-01,0,12,0,12,12
SICAYA,internaciones,egresos,2023-04-01,0,3,0,3,3
SIPE SIPE,internaciones,egresos,2023-04-01,0,39,0,39,39
SOPACHUY,internaciones,egresos,2023-04-01,6,5,6,5,11
SORACACHI,internaciones,egresos,2023-04-01,0,1,0,1,1
SORATA,internaciones,egresos,2023-04-01,2,7,2,7,9
SUCRE,internaciones,egresos,2023-04-01,1009,1794,1009,1794,2803
TACACOMA,internaciones,egresos,2023-04-01,0,7,0,7,7
TACOPAYA,internaciones,egresos,2023-04-01,1,2,1,2,3
TAPACARI,internaciones,egresos,2023-04-01,6,7,6,7,13
TARABUCO,internaciones,egresos,2023-04-01,49,61,49,61,110
TARACO,internaciones,egresos,2023-04-01,0,3,0,3,3
TARATA,internaciones,egresos,2023-04-01,0,7,0,7,7
TARIJA,internaciones,egresos,2023-04-01,928,1066,928,1066,1994
TARVITA,internaciones,egresos,2023-04-01,11,20,11,20,31
TEOPONTE,internaciones,egresos,2023-04-01,0,7,0,7,7
TIAHUANACU,internaciones,egresos,2023-04-01,0,4,0,4,4
TINGUIPAYA,internaciones,egresos,2023-04-01,0,5,0,5,5
TIPUANI,internaciones,egresos,2023-04-01,1,5,1,5,6
TIQUIPAYA,internaciones,egresos,2023-04-01,48,186,48,186,234
TIRAQUE (CBBA),internaciones,egresos,2023-04-01,0,7,0,7,7
TOCO,internaciones,egresos,2023-04-01,0,4,0,4,4
TOLATA,internaciones,egresos,2023-04-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2023-04-01,0,2,0,2,2
TOMAVE,internaciones,egresos,2023-04-01,1,3,1,3,4
TOMINA,internaciones,egresos,2023-04-01,0,2,0,2,2
TORO TORO,internaciones,egresos,2023-04-01,2,7,2,7,9
TOTORA(CBBA),internaciones,egresos,2023-04-01,0,15,0,15,15
TOTORA(ORR),internaciones,egresos,2023-04-01,0,3,0,3,3
TRIGAL,internaciones,egresos,2023-04-01,2,1,2,1,3
TRINIDAD,internaciones,egresos,2023-04-01,412,886,412,886,1298
TUPIZA,internaciones,egresos,2023-04-01,138,224,138,224,362
UNCIA,internaciones,egresos,2023-04-01,0,9,0,9,9
URUBICHA,internaciones,egresos,2023-04-01,14,21,14,21,35
UYUNI,internaciones,egresos,2023-04-01,40,99,40,99,139
VACAS,internaciones,egresos,2023-04-01,0,6,0,6,6
VALLEGRANDE,internaciones,egresos,2023-04-01,57,141,57,141,198
VIACHA,internaciones,egresos,2023-04-01,27,111,27,111,138
VILA VILA,internaciones,egresos,2023-04-01,0,7,0,7,7
VILLA CHARCAS,internaciones,egresos,2023-04-01,1,3,1,3,4
VILLA MONTES,internaciones,egresos,2023-04-01,100,206,100,206,306
VILLA RIVERO,internaciones,egresos,2023-04-01,0,5,0,5,5
VILLA SERRANO,internaciones,egresos,2023-04-01,0,3,0,3,3
VILLA TUNARI,internaciones,egresos,2023-04-01,92,254,92,254,346
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2023-04-01,1,4,1,4,5
VILLAZON,internaciones,egresos,2023-04-01,50,134,50,134,184
VINTO,internaciones,egresos,2023-04-01,59,148,59,148,207
VITICHI,internaciones,egresos,2023-04-01,0,2,0,2,2
WARNES,internaciones,egresos,2023-04-01,70,97,70,97,167
YACO,internaciones,egresos,2023-04-01,0,3,0,3,3
YACUIBA,internaciones,egresos,2023-04-01,294,529,294,529,823
YAMPARAEZ,internaciones,egresos,2023-04-01,0,2,0,2,2
YANACACHI,internaciones,egresos,2023-04-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2023-04-01,116,197,116,197,313
YOTALA,internaciones,egresos,2023-04-01,0,3,0,3,3
ZUDAÑEZ,internaciones,egresos,2023-04-01,6,18,6,18,24
ACHACACHI,internaciones,egresos,2023-05-01,9,71,9,71,80
ACHOCALLA,internaciones,egresos,2023-05-01,0,11,0,11,11
AIQUILE,internaciones,egresos,2023-05-01,20,70,20,70,90
ALTO BENI,internaciones,egresos,2023-05-01,5,8,5,8,13
ANCORAIMES,internaciones,egresos,2023-05-01,0,1,0,1,1
ANDAMARCA,internaciones,egresos,2023-05-01,0,1,0,1,1
ANTEQUERA,internaciones,egresos,2023-05-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2023-05-01,3,7,3,7,10
APOLO,internaciones,egresos,2023-05-01,1,13,1,13,14
ARAMPAMPA,internaciones,egresos,2023-05-01,0,2,0,2,2
ARANI,internaciones,egresos,2023-05-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2023-05-01,0,7,0,7,7
ARQUE,internaciones,egresos,2023-05-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2023-05-01,59,145,59,145,204
ATOCHA,internaciones,egresos,2023-05-01,20,31,20,31,51
AUCAPATA,internaciones,egresos,2023-05-01,0,2,0,2,2
AYATA,internaciones,egresos,2023-05-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2023-05-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2023-05-01,13,21,13,21,34
AZURDUY,internaciones,egresos,2023-05-01,9,20,9,20,29
BATALLAS,internaciones,egresos,2023-05-01,0,3,0,3,3
BAURES,internaciones,egresos,2023-05-01,5,19,5,19,24
BERMEJO,internaciones,egresos,2023-05-01,107,133,107,133,240
BETANZOS,internaciones,egresos,2023-05-01,0,18,0,18,18
BOLIVAR,internaciones,egresos,2023-05-01,1,4,1,4,5
BOYUIBE,internaciones,egresos,2023-05-01,13,26,13,26,39
BUENA VISTA,internaciones,egresos,2023-05-01,27,35,27,35,62
CABEZAS,internaciones,egresos,2023-05-01,11,14,11,14,25
CAIROMA,internaciones,egresos,2023-05-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2023-05-01,1,1,1,1,2
CAJUATA,internaciones,egresos,2023-05-01,0,11,0,11,11
CALAMARCA,internaciones,egresos,2023-05-01,0,3,0,3,3
CAMARGO,internaciones,egresos,2023-05-01,35,92,35,92,127
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2023-05-01,1,1,1,1,2
CAMIRI,internaciones,egresos,2023-05-01,108,199,108,199,307
CAPINOTA,internaciones,egresos,2023-05-01,15,35,15,35,50
CAQUIAVIRI,internaciones,egresos,2023-05-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2023-05-01,3,20,3,20,23
CARANAVI,internaciones,egresos,2023-05-01,54,160,54,160,214
CARAPARI,internaciones,egresos,2023-05-01,7,19,7,19,26
CARIPUYO,internaciones,egresos,2023-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2023-05-01,12,29,12,29,41
CATACORA,internaciones,egresos,2023-05-01,0,2,0,2,2
CHALLAPATA,internaciones,egresos,2023-05-01,39,124,39,124,163
CHAQUI,internaciones,egresos,2023-05-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2023-05-01,53,95,53,95,148
CHAYANTA,internaciones,egresos,2023-05-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2023-05-01,10,61,10,61,71
CHUA COCANI,internaciones,egresos,2023-05-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2023-05-01,35,50,35,50,85
CHUMA,internaciones,egresos,2023-05-01,1,3,1,3,4
CKOCHAS,internaciones,egresos,2023-05-01,0,1,0,1,1
CLIZA,internaciones,egresos,2023-05-01,28,87,28,87,115
COBIJA,internaciones,egresos,2023-05-01,267,409,267,409,676
COCAPATA,internaciones,egresos,2023-05-01,3,17,3,17,20
COCHABAMBA,internaciones,egresos,2023-05-01,3108,5288,3108,5288,8396
COIPASA,internaciones,egresos,2023-05-01,1,1,1,1,2
COLCAPIRHUA,internaciones,egresos,2023-05-01,89,162,89,162,251
"COLCHA ""K""",internaciones,egresos,2023-05-01,0,10,0,10,10
COLOMI,internaciones,egresos,2023-05-01,0,15,0,15,15
COLPA BELGICA,internaciones,egresos,2023-05-01,11,13,11,13,24
COLQUECHACA,internaciones,egresos,2023-05-01,1,10,1,10,11
COLQUENCHA,internaciones,egresos,2023-05-01,0,5,0,5,5
COLQUIRI,internaciones,egresos,2023-05-01,16,20,16,20,36
COMARAPA,internaciones,egresos,2023-05-01,13,55,13,55,68
CONCEPCION,internaciones,egresos,2023-05-01,12,62,12,62,74
COPACABANA,internaciones,egresos,2023-05-01,0,2,0,2,2
CORIPATA,internaciones,egresos,2023-05-01,0,8,0,8,8
COROICO,internaciones,egresos,2023-05-01,23,53,23,53,76
COTAGAITA,internaciones,egresos,2023-05-01,0,5,0,5,5
COTOCA,internaciones,egresos,2023-05-01,157,336,157,336,493
CUATRO CAÑADAS,internaciones,egresos,2023-05-01,21,38,21,38,59
CUEVO,internaciones,egresos,2023-05-01,2,3,2,3,5
CULPINA,internaciones,egresos,2023-05-01,12,22,12,22,34
CURAHUARA DE CARANGAS,internaciones,egresos,2023-05-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2023-05-01,0,1,0,1,1
EL ALTO,internaciones,egresos,2023-05-01,1215,2585,1215,2585,3800
EL CHORO,internaciones,egresos,2023-05-01,0,2,0,2,2
EL PUENTE(STC),internaciones,egresos,2023-05-01,36,44,36,44,80
EL PUENTE(TJA),internaciones,egresos,2023-05-01,0,3,0,3,3
EL TORNO,internaciones,egresos,2023-05-01,69,84,69,84,153
ENTRE RIOS TRJ,internaciones,egresos,2023-05-01,6,24,6,24,30
ENTRE RIOS CBBA,internaciones,egresos,2023-05-01,9,48,9,48,57
ESCOMA,internaciones,egresos,2023-05-01,2,9,2,9,11
EUCALIPTUS,internaciones,egresos,2023-05-01,0,6,0,6,6
EXALTACION,internaciones,egresos,2023-05-01,6,10,6,10,16
FERNANDEZ ALONSO,internaciones,egresos,2023-05-01,5,31,5,31,36
FILADELFIA,internaciones,egresos,2023-05-01,5,8,5,8,13
GAIOC JATUN AYLLU YURA,internaciones,egresos,2023-05-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2023-05-01,4,11,4,11,15
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2023-05-01,0,1,0,1,1
GUANAY,internaciones,egresos,2023-05-01,3,6,3,6,9
GUAQUI,internaciones,egresos,2023-05-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2023-05-01,104,200,104,200,304
GUTIERREZ,internaciones,egresos,2023-05-01,20,31,20,31,51
HUACARAJE,internaciones,egresos,2023-05-01,7,15,7,15,22
HUACARETA,internaciones,egresos,2023-05-01,9,20,9,20,29
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2023-05-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2023-05-01,45,87,45,87,132
HUARINA,internaciones,egresos,2023-05-01,0,3,0,3,3
ICLA,internaciones,egresos,2023-05-01,4,11,4,11,15
INCAHUASI,internaciones,egresos,2023-05-01,0,7,0,7,7
INQUISIVI,internaciones,egresos,2023-05-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2023-05-01,7,18,7,18,25
IXIAMAS,internaciones,egresos,2023-05-01,4,9,4,9,13
JESUS DE MACHACA,internaciones,egresos,2023-05-01,1,2,1,2,3
LA ASUNTA,internaciones,egresos,2023-05-01,8,51,8,51,59
LA GUARDIA,internaciones,egresos,2023-05-01,99,146,99,146,245
LA PAZ,internaciones,egresos,2023-05-01,3276,5457,3276,5457,8733
LAGUNILLAS,internaciones,egresos,2023-05-01,1,3,1,3,4
LAJA,internaciones,egresos,2023-05-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2023-05-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2023-05-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2023-05-01,97,199,97,199,296
