municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2009-03-01,1116,1116
PORVENIR,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
POTOSI,internaciones,dias camas disponibles otros servicios,2009-03-01,8055,8055
PRESTO,internaciones,dias camas disponibles otros servicios,2009-03-01,186,186
PUCARA,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
PUCARANI,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2009-03-01,481,481
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2009-03-01,372,372
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2009-03-01,507,507
PUERTO SILES,internaciones,dias camas disponibles otros servicios,2009-03-01,20,20
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2009-03-01,992,992
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2009-03-01,1022,1022
PUNA,internaciones,dias camas disponibles otros servicios,2009-03-01,372,372
PUNATA,internaciones,dias camas disponibles otros servicios,2009-03-01,806,806
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2009-03-01,620,620
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
RAVELO,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
REYES,internaciones,dias camas disponibles otros servicios,2009-03-01,186,186
RIBERALTA,internaciones,dias camas disponibles otros servicios,2009-03-01,2325,2325
ROBORE,internaciones,dias camas disponibles otros servicios,2009-03-01,1439,1439
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2009-03-01,403,403
SACABA,internaciones,dias camas disponibles otros servicios,2009-03-01,1984,1984
SACABAMBA,internaciones,dias camas disponibles otros servicios,2009-03-01,217,217
SACACA,internaciones,dias camas disponibles otros servicios,2009-03-01,310,310
SAIPINA,internaciones,dias camas disponibles otros servicios,2009-03-01,155,155
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
SAN ANDRES,internaciones,dias camas disponibles otros servicios,2009-03-01,30,30
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
SAN BENITO,internaciones,dias camas disponibles otros servicios,2009-03-01,155,155
SAN BORJA,internaciones,dias camas disponibles otros servicios,2009-03-01,603,603
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2009-03-01,217,217
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2009-03-01,1023,1023
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2009-03-01,744,744
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-03-01,3193,3193
SAN JAVIER(BNI),internaciones,dias camas disponibles otros servicios,2009-03-01,61,61
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2009-03-01,310,310
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2009-03-01,1034,1034
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2009-03-01,315,315
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2009-03-01,899,899
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2009-03-01,82,82
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2009-03-01,120,120
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2009-03-01,216,216
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2009-03-01,744,744
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-03-01,279,279
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2009-03-01,585,585
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-03-01,155,155
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2009-03-01,248,248
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-03-01,341,341
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-03-01,120,120
SANTA ANA,internaciones,dias camas disponibles otros servicios,2009-03-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2009-03-01,43471,43471
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2009-03-01,186,186
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2009-03-01,310,310
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2009-03-01,310,310
SAPAHAQUI,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
SENA,internaciones,dias camas disponibles otros servicios,2009-03-01,72,72
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
SICAYA,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
SOPACHUY,internaciones,dias camas disponibles otros servicios,2009-03-01,557,557
SORACACHI,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
SORATA,internaciones,dias camas disponibles otros servicios,2009-03-01,620,620
SUCRE,internaciones,dias camas disponibles otros servicios,2009-03-01,34875,34875
TACACOMA,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
TACOPAYA,internaciones,dias camas disponibles otros servicios,2009-03-01,186,186
TAPACARI,internaciones,dias camas disponibles otros servicios,2009-03-01,248,248
TARABUCO,internaciones,dias camas disponibles otros servicios,2009-03-01,248,248
TARATA,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
TARIJA,internaciones,dias camas disponibles otros servicios,2009-03-01,11809,11809
TARVITA,internaciones,dias camas disponibles otros servicios,2009-03-01,527,527
TEOPONTE,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
TIPUANI,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2009-03-01,571,571
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2009-03-01,527,527
TOCO,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
TOLATA,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
TOMAVE,internaciones,dias camas disponibles otros servicios,2009-03-01,122,122
TOMINA,internaciones,dias camas disponibles otros servicios,2009-03-01,589,589
TORO TORO,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2009-03-01,279,279
TRIGAL,internaciones,dias camas disponibles otros servicios,2009-03-01,31,31
TRINIDAD,internaciones,dias camas disponibles otros servicios,2009-03-01,6328,6328
TUPIZA,internaciones,dias camas disponibles otros servicios,2009-03-01,1550,1550
UNCIA,internaciones,dias camas disponibles otros servicios,2009-03-01,1465,1465
URUBICHA,internaciones,dias camas disponibles otros servicios,2009-03-01,186,186
UYUNI,internaciones,dias camas disponibles otros servicios,2009-03-01,135,135
VACAS,internaciones,dias camas disponibles otros servicios,2009-03-01,122,122
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2009-03-01,775,775
VIACHA,internaciones,dias camas disponibles otros servicios,2009-03-01,1116,1116
VILA VILA,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2009-03-01,1350,1350
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2009-03-01,279,279
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2009-03-01,2046,2046
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2009-03-01,279,279
VILLAZON,internaciones,dias camas disponibles otros servicios,2009-03-01,1178,1178
VINTO,internaciones,dias camas disponibles otros servicios,2009-03-01,967,967
VITICHI,internaciones,dias camas disponibles otros servicios,2009-03-01,124,124
WARNES,internaciones,dias camas disponibles otros servicios,2009-03-01,775,775
YACUIBA,internaciones,dias camas disponibles otros servicios,2009-03-01,2621,2621
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2009-03-01,341,341
YAPACANI,internaciones,dias camas disponibles otros servicios,2009-03-01,1053,1053
YOCALLA,internaciones,dias camas disponibles otros servicios,2009-03-01,62,62
YOTALA,internaciones,dias camas disponibles otros servicios,2009-03-01,217,217
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2009-03-01,93,93
ACACIO,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
ACHACACHI,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
AIQUILE,internaciones,dias camas disponibles otros servicios,2009-04-01,1380,1380
ALALAY,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
ALCALA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
ANZALDO,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
APOLO,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
ARANI,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
ARBIETO,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
ARQUE,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2009-04-01,810,810
ATOCHA,internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
AYATA,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2009-04-01,1261,1261
AZURDUY,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
BATALLAS,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
BAURES,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
BELEN DE ANDAMARCA,internaciones,dias camas disponibles otros servicios,2009-04-01,28,28
BERMEJO,internaciones,dias camas disponibles otros servicios,2009-04-01,807,807
BETANZOS,internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
BOLIVAR,internaciones,dias camas disponibles otros servicios,2009-04-01,33,33
BOLPEBRA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
BOYUIBE,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
CABEZAS,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
CAIROMA,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2009-04-01,122,122
CAJUATA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
CAMARGO,internaciones,dias camas disponibles otros servicios,2009-04-01,1920,1920
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
CAMIRI,internaciones,dias camas disponibles otros servicios,2009-04-01,2740,2740
CAPINOTA,internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
CARACOLLO,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
CARANAVI,internaciones,dias camas disponibles otros servicios,2009-04-01,1110,1110
CARIPUYO,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2009-04-01,38,38
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2009-04-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
CHARAGUA,internaciones,dias camas disponibles otros servicios,2009-04-01,870,870
CHAYANTA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2009-04-01,840,840
CHUMA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
CLIZA,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
COBIJA,internaciones,dias camas disponibles otros servicios,2009-04-01,2150,2150
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2009-04-01,52860,52860
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2009-04-01,951,951
COLOMI,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
COLQUECHACA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
COLQUIRI,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
COMARAPA,internaciones,dias camas disponibles otros servicios,2009-04-01,690,690
CONCEPCION,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
COPACABANA,internaciones,dias camas disponibles otros servicios,2009-04-01,186,186
CORIPATA,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
CORO CORO,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
COROICO,internaciones,dias camas disponibles otros servicios,2009-04-01,960,960
COTAGAITA,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
COTOCA,internaciones,dias camas disponibles otros servicios,2009-04-01,660,660
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2009-04-01,660,660
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
CUEVO,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
CULPINA,internaciones,dias camas disponibles otros servicios,2009-04-01,480,480
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
EL ALTO,internaciones,dias camas disponibles otros servicios,2009-04-01,10221,10221
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
EL TORNO,internaciones,dias camas disponibles otros servicios,2009-04-01,1860,1860
EL VILLAR,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2009-04-01,480,480
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
EXALTACION,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2009-04-01,1290,1290
FILADELFIA,internaciones,dias camas disponibles otros servicios,2009-04-01,27,27
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
GUANAY,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2009-04-01,1864,1864
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2009-04-01,630,630
HUACARETA,internaciones,dias camas disponibles otros servicios,2009-04-01,390,390
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
HUANUNI,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
HUARACAJE,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
ICLA,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
INCAHUASI,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2009-04-01,360,360
IXIAMAS,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2009-04-01,390,390
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2009-04-01,990,990
LA PAZ,internaciones,dias camas disponibles otros servicios,2009-04-01,64348,64348
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2009-04-01,78,78
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2009-04-01,990,990
LLICA,internaciones,dias camas disponibles otros servicios,2009-04-01,62,62
LURIBAY,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
MACHARETI,internaciones,dias camas disponibles otros servicios,2009-04-01,540,540
MAGDALENA,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
MAIRANA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
MAPIRI,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
MINEROS,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
MIZQUE,internaciones,dias camas disponibles otros servicios,2009-04-01,631,631
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2009-04-01,1260,1260
MONTERO,internaciones,dias camas disponibles otros servicios,2009-04-01,1740,1740
MORO MORO,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
MOROCHATA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles otros servicios,2009-04-01,53,53
OCURI,internaciones,dias camas disponibles otros servicios,2009-04-01,420,420
OKINAWA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
OMEREQUE,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
ORURO,internaciones,dias camas disponibles otros servicios,2009-04-01,12484,12484
PADILLA,internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
PAILON,internaciones,dias camas disponibles otros servicios,2009-04-01,320,320
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2009-04-01,360,360
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2009-04-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
PAPEL PAMPA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
PASORAPA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
POCOATA,internaciones,dias camas disponibles otros servicios,2009-04-01,48,48
POCONA,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
POROMA,internaciones,dias camas disponibles otros servicios,2009-04-01,510,510
PORONGO,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2009-04-01,1080,1080
PORVENIR,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
POTOSI,internaciones,dias camas disponibles otros servicios,2009-04-01,8370,8370
PRESTO,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
PUCARA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
PUCARANI,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2009-04-01,480,480
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2009-04-01,294,294
PUERTO SILES,internaciones,dias camas disponibles otros servicios,2009-04-01,19,19
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2009-04-01,1020,1020
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2009-04-01,1081,1081
PUNA,internaciones,dias camas disponibles otros servicios,2009-04-01,360,360
PUNATA,internaciones,dias camas disponibles otros servicios,2009-04-01,780,780
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2009-04-01,600,600
QUIME,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
RAVELO,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
REYES,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
RIBERALTA,internaciones,dias camas disponibles otros servicios,2009-04-01,2250,2250
ROBORE,internaciones,dias camas disponibles otros servicios,2009-04-01,1375,1375
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2009-04-01,390,390
SACABA,internaciones,dias camas disponibles otros servicios,2009-04-01,1991,1991
SACABAMBA,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
SACACA,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
SAIPINA,internaciones,dias camas disponibles otros servicios,2009-04-01,154,154
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
SAN BENITO,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
SAN BORJA,internaciones,dias camas disponibles otros servicios,2009-04-01,604,604
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2009-04-01,990,990
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2009-04-01,631,631
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-04-01,3060,3060
SAN JAVIER(BNI),internaciones,dias camas disponibles otros servicios,2009-04-01,29,29
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2009-04-01,1001,1001
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2009-04-01,469,469
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2009-04-01,780,780
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2009-04-01,71,71
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2009-04-01,570,570
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2009-04-01,721,721
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2009-04-01,541,541
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2009-04-01,150,150
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
SAN RAMON,internaciones,dias camas disponibles otros servicios,2009-04-01,96,96
SANTA ANA,internaciones,dias camas disponibles otros servicios,2009-04-01,390,390
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2009-04-01,39599,39599
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SICAYA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
SOPACHUY,internaciones,dias camas disponibles otros servicios,2009-04-01,510,510
SORATA,internaciones,dias camas disponibles otros servicios,2009-04-01,600,600
SUCRE,internaciones,dias camas disponibles otros servicios,2009-04-01,33750,33750
TACOPAYA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
TAPACARI,internaciones,dias camas disponibles otros servicios,2009-04-01,300,300
TARABUCO,internaciones,dias camas disponibles otros servicios,2009-04-01,240,240
TARATA,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
TARIJA,internaciones,dias camas disponibles otros servicios,2009-04-01,11820,11820
TARVITA,internaciones,dias camas disponibles otros servicios,2009-04-01,480,480
TEOPONTE,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
TIPUANI,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2009-04-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2009-04-01,450,450
TOCO,internaciones,dias camas disponibles otros servicios,2009-04-01,91,91
TOLATA,internaciones,dias camas disponibles otros servicios,2009-04-01,60,60
TOMAVE,internaciones,dias camas disponibles otros servicios,2009-04-01,113,113
TOMINA,internaciones,dias camas disponibles otros servicios,2009-04-01,570,570
TORO TORO,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2009-04-01,570,570
TRIGAL,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles otros servicios,2009-04-01,7625,7625
TUPIZA,internaciones,dias camas disponibles otros servicios,2009-04-01,1080,1080
TURCO,internaciones,dias camas disponibles otros servicios,2009-04-01,58,58
UNCIA,internaciones,dias camas disponibles otros servicios,2009-04-01,1455,1455
URUBICHA,internaciones,dias camas disponibles otros servicios,2009-04-01,180,180
UYUNI,internaciones,dias camas disponibles otros servicios,2009-04-01,840,840
VACAS,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2009-04-01,804,804
VIACHA,internaciones,dias camas disponibles otros servicios,2009-04-01,480,480
VILA VILA,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2009-04-01,1075,1075
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2009-04-01,30,30
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2009-04-01,1921,1921
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2009-04-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2009-04-01,1140,1140
VINTO,internaciones,dias camas disponibles otros servicios,2009-04-01,960,960
VITICHI,internaciones,dias camas disponibles otros servicios,2009-04-01,120,120
WARNES,internaciones,dias camas disponibles otros servicios,2009-04-01,750,750
YACUIBA,internaciones,dias camas disponibles otros servicios,2009-04-01,2580,2580
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2009-04-01,330,330
YAPACANI,internaciones,dias camas disponibles otros servicios,2009-04-01,840,840
YOTALA,internaciones,dias camas disponibles otros servicios,2009-04-01,210,210
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2009-04-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2009-05-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2009-05-01,310,310
AIQUILE,internaciones,dias camas disponibles otros servicios,2009-05-01,1396,1396
ALALAY,internaciones,dias camas disponibles otros servicios,2009-05-01,93,93
ALCALA,internaciones,dias camas disponibles otros servicios,2009-05-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2009-05-01,155,155
