municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
ALALAY,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
ALCALA,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2009-04-01,6,6
APOLO,internaciones,dias camas ocupadas otros servicios,2009-04-01,38,38
ARAMPAMPA,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
ARANI,internaciones,dias camas ocupadas otros servicios,2009-04-01,13,13
ARQUE,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,339,339
ATOCHA,internaciones,dias camas ocupadas otros servicios,2009-04-01,95,95
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2009-04-01,51,51
AZURDUY,internaciones,dias camas ocupadas otros servicios,2009-04-01,16,16
BATALLAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,7,7
BAURES,internaciones,dias camas ocupadas otros servicios,2009-04-01,50,50
BELEN DE ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
BERMEJO,internaciones,dias camas ocupadas otros servicios,2009-04-01,645,645
BETANZOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,33,33
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2009-04-01,71,71
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,339,339
CABEZAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,61,61
"CAIZA ""D""",internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
CAJUATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
CAMARGO,internaciones,dias camas ocupadas otros servicios,2009-04-01,218,218
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
CAMIRI,internaciones,dias camas ocupadas otros servicios,2009-04-01,1443,1443
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,66,66
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2009-04-01,11,11
CARANAVI,internaciones,dias camas ocupadas otros servicios,2009-04-01,276,276
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,23,23
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,310,310
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2009-04-01,396,396
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,40,40
CHIMORE,internaciones,dias camas ocupadas otros servicios,2009-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2009-04-01,135,135
CHUMA,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
CLIZA,internaciones,dias camas ocupadas otros servicios,2009-04-01,87,87
COBIJA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1462,1462
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2009-04-01,31932,31932
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2009-04-01,189,189
COLOMI,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2009-04-01,46,46
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2009-04-01,17,17
COMARAPA,internaciones,dias camas ocupadas otros servicios,2009-04-01,252,252
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2009-04-01,194,194
COPACABANA,internaciones,dias camas ocupadas otros servicios,2009-04-01,15,15
CORIPATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,13,13
COROICO,internaciones,dias camas ocupadas otros servicios,2009-04-01,321,321
CORQUE,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2009-04-01,67,67
COTOCA,internaciones,dias camas ocupadas otros servicios,2009-04-01,210,210
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,134,134
CUEVO,internaciones,dias camas ocupadas otros servicios,2009-04-01,19,19
CULPINA,internaciones,dias camas ocupadas otros servicios,2009-04-01,118,118
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,21,21
EL ALTO,internaciones,dias camas ocupadas otros servicios,2009-04-01,6527,6527
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2009-04-01,17,17
EL TORNO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1055,1055
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,49,49
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,7,7
EXALTACION,internaciones,dias camas ocupadas otros servicios,2009-04-01,8,8
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2009-04-01,906,906
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
GUANAY,internaciones,dias camas ocupadas otros servicios,2009-04-01,23,23
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2009-04-01,1068,1068
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,44,44
HUACARETA,internaciones,dias camas ocupadas otros servicios,2009-04-01,41,41
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
HUANUNI,internaciones,dias camas ocupadas otros servicios,2009-04-01,72,72
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2009-04-01,19,19
ICLA,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2009-04-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2009-04-01,52,52
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,24,24
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2009-04-01,24,24
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,126,126
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2009-04-01,258,258
LA PAZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,44313,44313
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,44,44
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,12,12
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2009-04-01,418,418
LLICA,internaciones,dias camas ocupadas otros servicios,2009-04-01,4,4
LURIBAY,internaciones,dias camas ocupadas otros servicios,2009-04-01,6,6
MACHARETI,internaciones,dias camas ocupadas otros servicios,2009-04-01,10,10
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2009-04-01,168,168
MAIRANA,internaciones,dias camas ocupadas otros servicios,2009-04-01,106,106
MAPIRI,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
MINEROS,internaciones,dias camas ocupadas otros servicios,2009-04-01,72,72
MIZQUE,internaciones,dias camas ocupadas otros servicios,2009-04-01,181,181
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2009-04-01,518,518
MONTERO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1331,1331
MORO MORO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas otros servicios,2009-04-01,7,7
OCURI,internaciones,dias camas ocupadas otros servicios,2009-04-01,15,15
OKINAWA,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
ORURO,internaciones,dias camas ocupadas otros servicios,2009-04-01,6440,6440
PADILLA,internaciones,dias camas ocupadas otros servicios,2009-04-01,215,215
PAILON,internaciones,dias camas ocupadas otros servicios,2009-04-01,174,174
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,38,38
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2009-04-01,13,13
PASORAPA,internaciones,dias camas ocupadas otros servicios,2009-04-01,30,30
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2009-04-01,93,93
POCOATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,12,12
POCONA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
POJO (CBBA),internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
POROMA,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
PORONGO,internaciones,dias camas ocupadas otros servicios,2009-04-01,15,15
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2009-04-01,387,387
POTOSI,internaciones,dias camas ocupadas otros servicios,2009-04-01,6948,6948
PRESTO,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
PUCARA,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
PUCARANI,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,232,232
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2009-04-01,99,99
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2009-04-01,136,136
PUERTO SILES,internaciones,dias camas ocupadas otros servicios,2009-04-01,11,11
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,291,291
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2009-04-01,372,372
PUNA,internaciones,dias camas ocupadas otros servicios,2009-04-01,31,31
PUNATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,723,723
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2009-04-01,236,236
QUIME,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
REYES,internaciones,dias camas ocupadas otros servicios,2009-04-01,28,28
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1513,1513
ROBORE,internaciones,dias camas ocupadas otros servicios,2009-04-01,205,205
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2009-04-01,321,321
SACABA,internaciones,dias camas ocupadas otros servicios,2009-04-01,645,645
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2009-04-01,9,9
SACACA,internaciones,dias camas ocupadas otros servicios,2009-04-01,11,11
SAIPINA,internaciones,dias camas ocupadas otros servicios,2009-04-01,36,36
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,11,11
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2009-04-01,22,22
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2009-04-01,8,8
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2009-04-01,301,301
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2009-04-01,112,112
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,303,303
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2009-04-01,80,80
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1686,1686
SAN JAVIER(BNI),internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2009-04-01,110,110
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2009-04-01,75,75
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2009-04-01,184,184
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2009-04-01,291,291
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2009-04-01,381,381
SAN LORENZO(PND),internaciones,dias camas ocupadas otros servicios,2009-04-01,19,19
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,72,72
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,113,113
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2009-04-01,123,123
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2009-04-01,48,48
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-04-01,22,22
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2009-04-01,78,78
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2009-04-01,51,51
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2009-04-01,84,84
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2009-04-01,368,368
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2009-04-01,33671,33671
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2009-04-01,102,102
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2009-04-01,72,72
SANTIAGO DE HUARI,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
SICAYA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2009-04-01,161,161
SORATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,13,13
SUCRE,internaciones,dias camas ocupadas otros servicios,2009-04-01,23640,23640
TACOPAYA,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
TARABUCO,internaciones,dias camas ocupadas otros servicios,2009-04-01,163,163
TARATA,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
TARIJA,internaciones,dias camas ocupadas otros servicios,2009-04-01,7158,7158
TARVITA,internaciones,dias camas ocupadas otros servicios,2009-04-01,30,30
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
TIPUANI,internaciones,dias camas ocupadas otros servicios,2009-04-01,48,48
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2009-04-01,130,130
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2009-04-01,442,442
TOCO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
TOLEDO,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
TOMAVE,internaciones,dias camas ocupadas otros servicios,2009-04-01,7,7
TOMINA,internaciones,dias camas ocupadas otros servicios,2009-04-01,34,34
TORO TORO,internaciones,dias camas ocupadas otros servicios,2009-04-01,3,3
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2009-04-01,18,18
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2009-04-01,3937,3937
TUPIZA,internaciones,dias camas ocupadas otros servicios,2009-04-01,455,455
TURCO,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
UNCIA,internaciones,dias camas ocupadas otros servicios,2009-04-01,803,803
URUBICHA,internaciones,dias camas ocupadas otros servicios,2009-04-01,6,6
UYUNI,internaciones,dias camas ocupadas otros servicios,2009-04-01,228,228
VACAS,internaciones,dias camas ocupadas otros servicios,2009-04-01,5,5
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2009-04-01,378,378
VIACHA,internaciones,dias camas ocupadas otros servicios,2009-04-01,4,4
VILA VILA,internaciones,dias camas ocupadas otros servicios,2009-04-01,30,30
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2009-04-01,663,663
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2009-04-01,2,2
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2009-04-01,41,41
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2009-04-01,529,529
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2009-04-01,39,39
VILLAZON,internaciones,dias camas ocupadas otros servicios,2009-04-01,410,410
VINTO,internaciones,dias camas ocupadas otros servicios,2009-04-01,292,292
VITICHI,internaciones,dias camas ocupadas otros servicios,2009-04-01,4,4
WARNES,internaciones,dias camas ocupadas otros servicios,2009-04-01,498,498
YACUIBA,internaciones,dias camas ocupadas otros servicios,2009-04-01,1943,1943
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,33,33
YAPACANI,internaciones,dias camas ocupadas otros servicios,2009-04-01,577,577
YOTALA,internaciones,dias camas ocupadas otros servicios,2009-04-01,91,91
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2009-04-01,1,1
ACACIO,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2009-05-01,40,40
AIQUILE,internaciones,dias camas ocupadas otros servicios,2009-05-01,154,154
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
ANZALDO,internaciones,dias camas ocupadas otros servicios,2009-05-01,8,8
APOLO,internaciones,dias camas ocupadas otros servicios,2009-05-01,67,67
ARANI,internaciones,dias camas ocupadas otros servicios,2009-05-01,19,19
ARQUE,internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,365,365
ATOCHA,internaciones,dias camas ocupadas otros servicios,2009-05-01,59,59
AYATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2009-05-01,71,71
AZURDUY,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
BATALLAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,3,3
BAURES,internaciones,dias camas ocupadas otros servicios,2009-05-01,23,23
BELEN DE ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
BERMEJO,internaciones,dias camas ocupadas otros servicios,2009-05-01,756,756
BETANZOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,33,33
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2009-05-01,80,80
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,81,81
CABEZAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,31,31
CAJUATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,9,9
CAMARGO,internaciones,dias camas ocupadas otros servicios,2009-05-01,593,593
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2009-05-01,10,10
CAMIRI,internaciones,dias camas ocupadas otros servicios,2009-05-01,952,952
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,90,90
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2009-05-01,18,18
CARANAVI,internaciones,dias camas ocupadas otros servicios,2009-05-01,432,432
CARIPUYO,internaciones,dias camas ocupadas otros servicios,2009-05-01,7,7
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2009-05-01,31,31
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,194,194
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2009-05-01,327,327
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,31,31
CHIMORE,internaciones,dias camas ocupadas otros servicios,2009-05-01,48,48
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2009-05-01,121,121
CHUMA,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
CLIZA,internaciones,dias camas ocupadas otros servicios,2009-05-01,61,61
COBIJA,internaciones,dias camas ocupadas otros servicios,2009-05-01,952,952
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2009-05-01,32791,32791
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2009-05-01,246,246
COLOMI,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2009-05-01,22,22
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2009-05-01,19,19
COMARAPA,internaciones,dias camas ocupadas otros servicios,2009-05-01,277,277
COPACABANA,internaciones,dias camas ocupadas otros servicios,2009-05-01,11,11
CORIPATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,8,8
COROICO,internaciones,dias camas ocupadas otros servicios,2009-05-01,256,256
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2009-05-01,51,51
COTOCA,internaciones,dias camas ocupadas otros servicios,2009-05-01,231,231
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,133,133
CUEVO,internaciones,dias camas ocupadas otros servicios,2009-05-01,6,6
CULPINA,internaciones,dias camas ocupadas otros servicios,2009-05-01,90,90
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,23,23
EL ALTO,internaciones,dias camas ocupadas otros servicios,2009-05-01,5134,5134
EL CHORO,internaciones,dias camas ocupadas otros servicios,2009-05-01,3,3
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2009-05-01,14,14
EL TORNO,internaciones,dias camas ocupadas otros servicios,2009-05-01,578,578
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,6,6
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
EXALTACION,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2009-05-01,1849,1849
FILADELFIA,internaciones,dias camas ocupadas otros servicios,2009-05-01,9,9
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2009-05-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
GUANAY,internaciones,dias camas ocupadas otros servicios,2009-05-01,18,18
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2009-05-01,1273,1273
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2009-05-01,84,84
HUACARETA,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
HUANUNI,internaciones,dias camas ocupadas otros servicios,2009-05-01,123,123
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2009-05-01,15,15
ICLA,internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2009-05-01,14,14
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2009-05-01,26,26
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,8,8
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2009-05-01,54,54
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,101,101
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2009-05-01,100,100
LA PAZ,internaciones,dias camas ocupadas otros servicios,2009-05-01,46253,46253
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,79,79
LAS CARRERAS,internaciones,dias camas ocupadas otros servicios,2009-05-01,8,8
LICOMA PAMPA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2009-05-01,421,421
LURIBAY,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
MACHARETI,internaciones,dias camas ocupadas otros servicios,2009-05-01,6,6
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2009-05-01,176,176
MAIRANA,internaciones,dias camas ocupadas otros servicios,2009-05-01,80,80
MAPIRI,internaciones,dias camas ocupadas otros servicios,2009-05-01,11,11
MINEROS,internaciones,dias camas ocupadas otros servicios,2009-05-01,51,51
MIZQUE,internaciones,dias camas ocupadas otros servicios,2009-05-01,49,49
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2009-05-01,439,439
MONTERO,internaciones,dias camas ocupadas otros servicios,2009-05-01,1185,1185
MORO MORO,internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,8,8
OCURI,internaciones,dias camas ocupadas otros servicios,2009-05-01,66,66
OKINAWA,internaciones,dias camas ocupadas otros servicios,2009-05-01,20,20
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2009-05-01,7,7
ORURO,internaciones,dias camas ocupadas otros servicios,2009-05-01,6413,6413
PADILLA,internaciones,dias camas ocupadas otros servicios,2009-05-01,127,127
PAILON,internaciones,dias camas ocupadas otros servicios,2009-05-01,76,76
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,55,55
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2009-05-01,9,9
PASORAPA,internaciones,dias camas ocupadas otros servicios,2009-05-01,43,43
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2009-05-01,98,98
POCOATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
POCONA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
POJO (CBBA),internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
PORONGO,internaciones,dias camas ocupadas otros servicios,2009-05-01,19,19
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2009-05-01,503,503
PORVENIR,internaciones,dias camas ocupadas otros servicios,2009-05-01,3,3
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2009-05-01,2,2
POTOSI,internaciones,dias camas ocupadas otros servicios,2009-05-01,6608,6608
PRESTO,internaciones,dias camas ocupadas otros servicios,2009-05-01,16,16
PUCARA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1,1
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,97,97
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2009-05-01,72,72
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2009-05-01,56,56
PUERTO SILES,internaciones,dias camas ocupadas otros servicios,2009-05-01,6,6
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2009-05-01,245,245
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2009-05-01,383,383
PUNA,internaciones,dias camas ocupadas otros servicios,2009-05-01,32,32
PUNATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,691,691
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2009-05-01,255,255
QUIME,internaciones,dias camas ocupadas otros servicios,2009-05-01,3,3
REYES,internaciones,dias camas ocupadas otros servicios,2009-05-01,24,24
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2009-05-01,1569,1569
ROBORE,internaciones,dias camas ocupadas otros servicios,2009-05-01,185,185
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2009-05-01,222,222
SACABA,internaciones,dias camas ocupadas otros servicios,2009-05-01,622,622
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2009-05-01,10,10
SACACA,internaciones,dias camas ocupadas otros servicios,2009-05-01,21,21
SAIPINA,internaciones,dias camas ocupadas otros servicios,2009-05-01,26,26
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2009-05-01,23,23
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2009-05-01,21,21
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2009-05-01,4,4
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2009-05-01,251,251
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2009-05-01,69,69
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2009-05-01,296,296
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2009-05-01,74,74
