municipality,group,variable,month,Ingresos referidos de otros establecimientos,TOTAL
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,8,8
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,8,8
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-07-01,12,12
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-07-01,28,28
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-07-01,13,13
SAN LORENZO(PND),internaciones,ingresos referidos de otros establecimientos,2009-07-01,3,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-07-01,6,6
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-07-01,3,3
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-07-01,2,2
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,288,288
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,4,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-07-01,4,4
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-07-01,78,78
TACACOMA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
TAPACARI,internaciones,ingresos referidos de otros establecimientos,2009-07-01,3,3
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-07-01,14,14
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,126,126
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,2,2
TIPUANI,internaciones,ingresos referidos de otros establecimientos,2009-07-01,2,2
TOLEDO,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos,2009-07-01,2,2
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,37,37
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-07-01,3,3
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-07-01,9,9
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,8,8
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-07-01,41,41
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2009-07-01,2,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-07-01,14,14
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-07-01,20,20
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-07-01,8,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,4,4
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-07-01,26,26
YOTALA,internaciones,ingresos referidos de otros establecimientos,2009-07-01,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
ANZALDO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,115,115
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2009-08-01,7,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,15,15
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,13,13
CAPINOTA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,25,25
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
CHAYANTA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,49,49
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,36,36
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,11,11
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,23,23
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
COTOCA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,78,78
CULPINA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,237,237
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,6,6
EL VILLAR,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
ENTRE RIOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2009-08-01,26,26
INCAHUASI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
INGAVI (HUMAITA),internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2892,2892
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,12,12
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,14,14
MONTERO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,68,68
OCURI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,104,104
PADILLA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,18,18
PAILON,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,8,8
POROMA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
POTOSI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,43,43
PUCARA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,24,24
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
PUERTO SILES,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2009-08-01,20,20
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2009-08-01,25,25
PUNA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
PUNATA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,54,54
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,23,23
REYES,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,129,129
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2009-08-01,21,21
SACABA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
SACACA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,12,12
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,21,21
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-08-01,13,13
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,130,130
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,4,4
SICAYA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-08-01,122,122
TAPACARI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,11,11
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,61,61
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,10,10
TEOPONTE,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
TOLEDO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,34,34
UMALA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-08-01,8,8
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,10,10
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-08-01,33,33
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,28,28
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2009-08-01,3,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-08-01,12,12
VINTO,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-08-01,8,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,2,2
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-08-01,31,31
YOCALLA,internaciones,ingresos referidos de otros establecimientos,2009-08-01,5,5
ACACIO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
ANTEQUERA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,20,20
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,10,10
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,6,6
BOYUIBE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,7,7
CAPINOTA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
CARACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,22,22
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
CHAYANTA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,52,52
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,356,356
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2009-09-01,7,7
CORO CORO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,32,32
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,6,6
COTOCA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,54,54
CULPINA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,248,248
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2009-09-01,31,31
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3066,3066
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,17,17
MACHACAMARCA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
MINEROS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,18,18
MONTERO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,87,87
OCURI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,9,9
ORURO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,100,100
PADILLA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,26,26
PAILON,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,6,6
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,43,43
PRESTO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,18,18
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2009-09-01,10,10
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2009-09-01,15,15
PUNA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,5,5
PUNATA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,58,58
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,67,67
REYES,internaciones,ingresos referidos de otros establecimientos,2009-09-01,6,6
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,131,131
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,10,10
SACABA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
SACACA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,9,9
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,5,5
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,17,17
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-09-01,8,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,21,21
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,256,256
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,8,8
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
SORATA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,123,123
TAPACARI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,15,15
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,111,111
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,5,5
TIPUANI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
TIRAQUE (CBBA),internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,480,480
UNCIA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,4,4
VACAS,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2009-09-01,8,8
VIACHA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,8,8
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2009-09-01,31,31
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,20,20
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2009-09-01,12,12
VINTO,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos,2009-09-01,3,3
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos,2009-09-01,2,2
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2009-09-01,34,34
YOTALA,internaciones,ingresos referidos de otros establecimientos,2009-09-01,1,1
ACACIO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
ALALAY,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,8,8
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
AYATA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
BATALLAS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,11,11
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,6,6
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,9,9
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,19,19
CARACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,15,15
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,8,8
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,58,58
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,32,32
COLOMI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,12,12
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,15,15
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
COTOCA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,75,75
CULPINA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,243,243
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,5,5
ENTRE RIOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2009-10-01,34,34
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2882,2882
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,24,24
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,4,4
MAPIRI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,26,26
MONTERO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,60,60
OCURI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,5,5
ORURO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,123,123
PADILLA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,24,24
PAILON,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,7,7
POROMA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PORONGO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,4,4
POTOSI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,44,44
PRESTO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,20,20
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2009-10-01,22,22
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2009-10-01,12,12
PUNA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
PUNATA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,50,50
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,21,21
REYES,internaciones,ingresos referidos de otros establecimientos,2009-10-01,5,5
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,88,88
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,13,13
SACABA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,4,4
SACACA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,9,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,7,7
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,17,17
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,16,16
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2009-10-01,16,16
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,8,8
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2009-10-01,3,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,309,309
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,6,6
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,4,4
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2009-10-01,4,4
SORATA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,62,62
TAPACARI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2009-10-01,15,15
TARIJA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,627,627
TARVITA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,11,11
TEOPONTE,internaciones,ingresos referidos de otros establecimientos,2009-10-01,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,63,63
UNCIA,internaciones,ingresos referidos de otros establecimientos,2009-10-01,6,6
UYUNI,internaciones,ingresos referidos de otros establecimientos,2009-10-01,9,9
