department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2013,1,No de actividades realizadas con participacion de la comunidad,6
La Paz,20201,Achacachi,2013,1,No de actividades realizadas con participacion de la comunidad,24
Cochabamba,30201,Aiquile,2013,1,No de actividades realizadas con participacion de la comunidad,20
Chuquisaca,10404,Alcala,2013,1,No de actividades realizadas con participacion de la comunidad,19
Oruro,41201,Andamarca,2013,1,No de actividades realizadas con participacion de la comunidad,12
Cochabamba,30402,Anzaldo,2013,1,No de actividades realizadas con participacion de la comunidad,12
La Paz,20701,Apolo,2013,1,No de actividades realizadas con participacion de la comunidad,17
Potosí,51301,Arampampa,2013,1,No de actividades realizadas con participacion de la comunidad,31
Cochabamba,30501,Arani,2013,1,No de actividades realizadas con participacion de la comunidad,28
Cochabamba,30403,Arbieto,2013,1,No de actividades realizadas con participacion de la comunidad,2
Cochabamba,30601,Arque,2013,1,No de actividades realizadas con participacion de la comunidad,30
Santa Cruz,71501,Ascencion De Guarayos,2013,1,No de actividades realizadas con participacion de la comunidad,10
Potosí,50802,Atocha,2013,1,No de actividades realizadas con participacion de la comunidad,2
La Paz,20503,Aucapata,2013,1,No de actividades realizadas con participacion de la comunidad,2
La Paz,20502,Ayata,2013,1,No de actividades realizadas con participacion de la comunidad,1
La Paz,21303,Ayo Ayo,2013,1,No de actividades realizadas con participacion de la comunidad,4
Cochabamba,30301,Ayopaya (v. De Independencia),2013,1,No de actividades realizadas con participacion de la comunidad,22
Chuquisaca,10201,Azurduy,2013,1,No de actividades realizadas con participacion de la comunidad,16
La Paz,21203,Batallas,2013,1,No de actividades realizadas con participacion de la comunidad,1
Oruro,41202,Belen De Andamarca,2013,1,No de actividades realizadas con participacion de la comunidad,3
Pando,90104,Bella Flor,2013,1,No de actividades realizadas con participacion de la comunidad,1
Tarija,60202,Bermejo,2013,1,No de actividades realizadas con participacion de la comunidad,20
Potosí,50301,Betanzos,2013,1,No de actividades realizadas con participacion de la comunidad,99
Cochabamba,31501,Bolivar,2013,1,No de actividades realizadas con participacion de la comunidad,28
Santa Cruz,70401,Buena Vista,2013,1,No de actividades realizadas con participacion de la comunidad,9
Santa Cruz,70703,Cabezas,2013,1,No de actividades realizadas con participacion de la comunidad,3
La Paz,20905,Cairoma,2013,1,No de actividades realizadas con participacion de la comunidad,1
Potosí,51102,"Caiza ""d""",2013,1,No de actividades realizadas con participacion de la comunidad,15
La Paz,21003,Cajuata,2013,1,No de actividades realizadas con participacion de la comunidad,4
