municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
BOLIVAR,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
BOYUIBE,internaciones,dias camas disponibles otros servicios,2008-04-01,330,330
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-04-01,570,570
CABEZAS,internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
CAIROMA,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
CAJUATA,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
CAMARGO,internaciones,dias camas disponibles otros servicios,2008-04-01,1980,1980
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
CAMIRI,internaciones,dias camas disponibles otros servicios,2008-04-01,1860,1860
CAPINOTA,internaciones,dias camas disponibles otros servicios,2008-04-01,420,420
CARACOLLO,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
CARANAVI,internaciones,dias camas disponibles otros servicios,2008-04-01,1110,1110
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2008-04-01,42,42
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2008-04-01,540,540
CHAQUI,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
CHARAGUA,internaciones,dias camas disponibles otros servicios,2008-04-01,870,870
CHAYANTA,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2008-04-01,840,840
CHUMA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
CLIZA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
COBIJA,internaciones,dias camas disponibles otros servicios,2008-04-01,1920,1920
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2008-04-01,47070,47070
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2008-04-01,1140,1140
COLOMI,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
COLQUIRI,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
COMARAPA,internaciones,dias camas disponibles otros servicios,2008-04-01,720,720
CONCEPCION,internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
COPACABANA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
CORIPATA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
CORO CORO,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
COROICO,internaciones,dias camas disponibles otros servicios,2008-04-01,960,960
COTAGAITA,internaciones,dias camas disponibles otros servicios,2008-04-01,179,179
COTOCA,internaciones,dias camas disponibles otros servicios,2008-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
CUEVO,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
CULPINA,internaciones,dias camas disponibles otros servicios,2008-04-01,480,480
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
EL ALTO,internaciones,dias camas disponibles otros servicios,2008-04-01,12330,12330
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2008-04-01,151,151
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
EL TORNO,internaciones,dias camas disponibles otros servicios,2008-04-01,1650,1650
EL VILLAR,internaciones,dias camas disponibles otros servicios,2008-04-01,230,230
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-04-01,464,464
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
EXALTACION,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2008-04-01,630,630
FILADELFIA,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2008-04-01,140,140
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
GUANAY,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2008-04-01,1899,1899
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2008-04-01,330,330
HUACARETA,internaciones,dias camas disponibles otros servicios,2008-04-01,480,480
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
HUANUNI,internaciones,dias camas disponibles otros servicios,2008-04-01,240,240
HUARACAJE,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
ICLA,internaciones,dias camas disponibles otros servicios,2008-04-01,270,270
INCAHUASI,internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2008-04-01,417,417
IXIAMAS,internaciones,dias camas disponibles otros servicios,2008-04-01,87,87
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2008-04-01,812,812
LA PAZ,internaciones,dias camas disponibles otros servicios,2008-04-01,62850,62850
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2008-04-01,990,990
LLICA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
LURIBAY,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
MACHARETI,internaciones,dias camas disponibles otros servicios,2008-04-01,510,510
MAGDALENA,internaciones,dias camas disponibles otros servicios,2008-04-01,240,240
MAIRANA,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
MAPIRI,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
MINEROS,internaciones,dias camas disponibles otros servicios,2008-04-01,270,270
MIZQUE,internaciones,dias camas disponibles otros servicios,2008-04-01,750,750
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2008-04-01,1200,1200
MONTERO,internaciones,dias camas disponibles otros servicios,2008-04-01,2640,2640
MORO MORO,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
MOROCHATA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles otros servicios,2008-04-01,57,57
OCURI,internaciones,dias camas disponibles otros servicios,2008-04-01,450,450
OKINAWA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
OMEREQUE,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
ORURO,internaciones,dias camas disponibles otros servicios,2008-04-01,13580,13580
PADILLA,internaciones,dias camas disponibles otros servicios,2008-04-01,420,420
PAILON,internaciones,dias camas disponibles otros servicios,2008-04-01,260,260
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
PASORAPA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2008-04-01,240,240
PAZÑA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
PELECHUCO,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
POCOATA,internaciones,dias camas disponibles otros servicios,2008-04-01,87,87
POCONA,internaciones,dias camas disponibles otros servicios,2008-04-01,231,231
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
POROMA,internaciones,dias camas disponibles otros servicios,2008-04-01,271,271
PORONGO,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2008-04-01,1050,1050
PORVENIR,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
POTOSI,internaciones,dias camas disponibles otros servicios,2008-04-01,7590,7590
PRESTO,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
PUCARA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
PUCARANI,internaciones,dias camas disponibles otros servicios,2008-04-01,52,52
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2008-04-01,450,450
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2008-04-01,126,126
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2008-04-01,14,14
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2008-04-01,780,780
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2008-04-01,1017,1017
PUNA,internaciones,dias camas disponibles otros servicios,2008-04-01,271,271
PUNATA,internaciones,dias camas disponibles otros servicios,2008-04-01,870,870
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2008-04-01,840,840
QUIME,internaciones,dias camas disponibles otros servicios,2008-04-01,270,270
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
RAVELO,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
REYES,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
RIBERALTA,internaciones,dias camas disponibles otros servicios,2008-04-01,2190,2190
ROBORE,internaciones,dias camas disponibles otros servicios,2008-04-01,1402,1402
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2008-04-01,390,390
SACABA,internaciones,dias camas disponibles otros servicios,2008-04-01,1890,1890
SACABAMBA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
SACACA,internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
SAIPINA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
SAN AGUSTIN,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
SAN BENITO,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
SAN BORJA,internaciones,dias camas disponibles otros servicios,2008-04-01,480,480
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2008-04-01,990,990
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2008-04-01,600,600
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2008-04-01,3121,3121
SAN JAVIER(BNI),internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2008-04-01,300,300
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2008-04-01,720,720
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2008-04-01,466,466
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2008-04-01,1020,1020
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2008-04-01,480,480
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2008-04-01,726,726
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2008-04-01,390,390
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-04-01,150,150
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2008-04-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-04-01,330,330
SAN RAMON,internaciones,dias camas disponibles otros servicios,2008-04-01,390,390
SANTA ANA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2008-04-01,40678,40678
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2008-04-01,330,330
SANTIAGO DE MACHACA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
SICAYA,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
SOPACHUY,internaciones,dias camas disponibles otros servicios,2008-04-01,510,510
SORATA,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
SUCRE,internaciones,dias camas disponibles otros servicios,2008-04-01,35100,35100
TACOPAYA,internaciones,dias camas disponibles otros servicios,2008-04-01,180,180
TAPACARI,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
TARABUCO,internaciones,dias camas disponibles otros servicios,2008-04-01,240,240
TARATA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
TARIJA,internaciones,dias camas disponibles otros servicios,2008-04-01,11002,11002
TARVITA,internaciones,dias camas disponibles otros servicios,2008-04-01,630,630
TEOPONTE,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
TIPUANI,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2008-04-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2008-04-01,510,510
TOCO,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
TOLATA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
TOLEDO,internaciones,dias camas disponibles otros servicios,2008-04-01,123,123
TOMAVE,internaciones,dias camas disponibles otros servicios,2008-04-01,107,107
TOMINA,internaciones,dias camas disponibles otros servicios,2008-04-01,600,600
TORO TORO,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2008-04-01,583,583
TRIGAL,internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles otros servicios,2008-04-01,3750,3750
TUPIZA,internaciones,dias camas disponibles otros servicios,2008-04-01,2880,2880
UNCIA,internaciones,dias camas disponibles otros servicios,2008-04-01,1440,1440
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles otros servicios,2008-04-01,30,30
URUBICHA,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
UYUNI,internaciones,dias camas disponibles otros servicios,2008-04-01,1230,1230
VACAS,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2008-04-01,750,750
VIACHA,internaciones,dias camas disponibles otros servicios,2008-04-01,156,156
VILA VILA,internaciones,dias camas disponibles otros servicios,2008-04-01,60,60
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2008-04-01,1396,1396
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2008-04-01,2160,2160
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2008-04-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2008-04-01,1140,1140
VINTO,internaciones,dias camas disponibles otros servicios,2008-04-01,210,210
VITICHI,internaciones,dias camas disponibles otros servicios,2008-04-01,120,120
WARNES,internaciones,dias camas disponibles otros servicios,2008-04-01,917,917
YACUIBA,internaciones,dias camas disponibles otros servicios,2008-04-01,1684,1684
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2008-04-01,360,360
YANACACHI,internaciones,dias camas disponibles otros servicios,2008-04-01,31,31
YAPACANI,internaciones,dias camas disponibles otros servicios,2008-04-01,660,660
YOTALA,internaciones,dias camas disponibles otros servicios,2008-04-01,160,160
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2008-04-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2008-05-01,310,310
AIQUILE,internaciones,dias camas disponibles otros servicios,2008-05-01,1271,1271
ALALAY,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
ALCALA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
ANZALDO,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
ARANI,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
ARBIETO,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
ARQUE,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2008-05-01,837,837
ATOCHA,internaciones,dias camas disponibles otros servicios,2008-05-01,1860,1860
AUCAPATA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
AYATA,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2008-05-01,1364,1364
AZURDUY,internaciones,dias camas disponibles otros servicios,2008-05-01,702,702
BATALLAS,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
BAURES,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2008-05-01,1247,1247
BETANZOS,internaciones,dias camas disponibles otros servicios,2008-05-01,434,434
BOLIVAR,internaciones,dias camas disponibles otros servicios,2008-05-01,115,115
BOYUIBE,internaciones,dias camas disponibles otros servicios,2008-05-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2008-05-01,647,647
CABEZAS,internaciones,dias camas disponibles otros servicios,2008-05-01,310,310
CAIROMA,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
CAJUATA,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
CAMARGO,internaciones,dias camas disponibles otros servicios,2008-05-01,2046,2046
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2008-05-01,2046,2046
CAPINOTA,internaciones,dias camas disponibles otros servicios,2008-05-01,433,433
CARACOLLO,internaciones,dias camas disponibles otros servicios,2008-05-01,217,217
CARANAVI,internaciones,dias camas disponibles otros servicios,2008-05-01,1147,1147
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2008-05-01,46,46
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2008-05-01,558,558
CHAQUI,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
CHARAGUA,internaciones,dias camas disponibles otros servicios,2008-05-01,923,923
CHAYANTA,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
CHIMORE,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2008-05-01,992,992
CHUMA,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
CLIZA,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
COBIJA,internaciones,dias camas disponibles otros servicios,2008-05-01,1993,1993
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2008-05-01,48639,48639
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2008-05-01,887,887
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
COLOMI,internaciones,dias camas disponibles otros servicios,2008-05-01,217,217
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2008-05-01,130,130
COLQUIRI,internaciones,dias camas disponibles otros servicios,2008-05-01,217,217
COMARAPA,internaciones,dias camas disponibles otros servicios,2008-05-01,713,713
CONCEPCION,internaciones,dias camas disponibles otros servicios,2008-05-01,310,310
COPACABANA,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
CORIPATA,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
CORO CORO,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
COROICO,internaciones,dias camas disponibles otros servicios,2008-05-01,992,992
COTAGAITA,internaciones,dias camas disponibles otros servicios,2008-05-01,279,279
COTOCA,internaciones,dias camas disponibles otros servicios,2008-05-01,682,682
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2008-05-01,372,372
CUEVO,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
CULPINA,internaciones,dias camas disponibles otros servicios,2008-05-01,496,496
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
EL ALTO,internaciones,dias camas disponibles otros servicios,2008-05-01,12710,12710
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2008-05-01,60,60
EL TORNO,internaciones,dias camas disponibles otros servicios,2008-05-01,1705,1705
EL VILLAR,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-05-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2008-05-01,496,496
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
EXALTACION,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2008-05-01,496,496
FILADELFIA,internaciones,dias camas disponibles otros servicios,2008-05-01,30,30
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2008-05-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
GUANAY,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2008-05-01,1475,1475
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2008-05-01,640,640
HUACARETA,internaciones,dias camas disponibles otros servicios,2008-05-01,496,496
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
HUANUNI,internaciones,dias camas disponibles otros servicios,2008-05-01,248,248
HUARACAJE,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
ICLA,internaciones,dias camas disponibles otros servicios,2008-05-01,240,240
INCAHUASI,internaciones,dias camas disponibles otros servicios,2008-05-01,183,183
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2008-05-01,372,372
IXIAMAS,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2008-05-01,92,92
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2008-05-01,390,390
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2008-05-01,930,930
LA PAZ,internaciones,dias camas disponibles otros servicios,2008-05-01,65286,65286
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2008-05-01,1023,1023
LLICA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
LURIBAY,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
MACHARETI,internaciones,dias camas disponibles otros servicios,2008-05-01,527,527
MAGDALENA,internaciones,dias camas disponibles otros servicios,2008-05-01,248,248
MAIRANA,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
MAPIRI,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
MINEROS,internaciones,dias camas disponibles otros servicios,2008-05-01,275,275
MIZQUE,internaciones,dias camas disponibles otros servicios,2008-05-01,744,744
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2008-05-01,309,309
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2008-05-01,1240,1240
MONTERO,internaciones,dias camas disponibles otros servicios,2008-05-01,2702,2702
MORO MORO,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
MOROCHATA,internaciones,dias camas disponibles otros servicios,2008-05-01,217,217
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles otros servicios,2008-05-01,55,55
OKINAWA,internaciones,dias camas disponibles otros servicios,2008-05-01,90,90
OMEREQUE,internaciones,dias camas disponibles otros servicios,2008-05-01,93,93
ORURO,internaciones,dias camas disponibles otros servicios,2008-05-01,9365,9365
PADILLA,internaciones,dias camas disponibles otros servicios,2008-05-01,434,434
PAILON,internaciones,dias camas disponibles otros servicios,2008-05-01,242,242
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2008-05-01,372,372
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
PAPEL PAMPA,internaciones,dias camas disponibles otros servicios,2008-05-01,31,31
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2008-05-01,248,248
PAZÑA,internaciones,dias camas disponibles otros servicios,2008-05-01,64,64
PELECHUCO,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
POCOATA,internaciones,dias camas disponibles otros servicios,2008-05-01,69,69
POCONA,internaciones,dias camas disponibles otros servicios,2008-05-01,279,279
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2008-05-01,124,124
POROMA,internaciones,dias camas disponibles otros servicios,2008-05-01,464,464
PORONGO,internaciones,dias camas disponibles otros servicios,2008-05-01,279,279
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2008-05-01,1085,1085
PORVENIR,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2008-05-01,61,61
POTOSI,internaciones,dias camas disponibles otros servicios,2008-05-01,7843,7843
PRESTO,internaciones,dias camas disponibles otros servicios,2008-05-01,155,155
PUCARA,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
PUCARANI,internaciones,dias camas disponibles otros servicios,2008-05-01,62,62
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2008-05-01,527,527
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2008-05-01,248,248
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2008-05-01,310,310
