department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2008,1,Inyectables,116
La Paz,20201,Achacachi,2008,1,Inyectables,717
La Paz,20104,Achocalla,2008,1,Inyectables,109
Cochabamba,30201,Aiquile,2008,1,Inyectables,686
Cochabamba,31303,Alalay,2008,1,Inyectables,39
Chuquisaca,10404,Alcala,2008,1,Inyectables,175
La Paz,20202,Ancoraimes,2008,1,Inyectables,171
Oruro,41201,Andamarca,2008,1,Inyectables,149
Oruro,40603,Antequera,2008,1,Inyectables,78
Cochabamba,30402,Anzaldo,2008,1,Inyectables,22
La Paz,20701,Apolo,2008,1,Inyectables,549
Potosí,51301,Arampampa,2008,1,Inyectables,63
Cochabamba,30501,Arani,2008,1,Inyectables,91
Cochabamba,30403,Arbieto,2008,1,Inyectables,129
Cochabamba,30601,Arque,2008,1,Inyectables,99
Santa Cruz,71501,Ascencion De Guarayos,2008,1,Inyectables,3882
Potosí,50802,Atocha,2008,1,Inyectables,2988
La Paz,20503,Aucapata,2008,1,Inyectables,57
La Paz,20502,Ayata,2008,1,Inyectables,46
La Paz,21303,Ayo Ayo,2008,1,Inyectables,65
Cochabamba,30301,Ayopaya (v. De Independencia),2008,1,Inyectables,687
Chuquisaca,10201,Azurduy,2008,1,Inyectables,294
La Paz,21203,Batallas,2008,1,Inyectables,187
Beni,80802,Baures,2008,1,Inyectables,286
Oruro,41202,Belen De Andamarca,2008,1,Inyectables,11
Potosí,50104,Belen De Urmiri,2008,1,Inyectables,33
Pando,90104,Bella Flor,2008,1,Inyectables,45
Tarija,60202,Bermejo,2008,1,Inyectables,10269
Potosí,50301,Betanzos,2008,1,Inyectables,1231
Cochabamba,31501,Bolivar,2008,1,Inyectables,85
Pando,90103,Bolpebra,2008,1,Inyectables,58
Santa Cruz,70707,Boyuibe,2008,1,Inyectables,256
Santa Cruz,70401,Buena Vista,2008,1,Inyectables,2452
Santa Cruz,70703,Cabezas,2008,1,Inyectables,1183
La Paz,20905,Cairoma,2008,1,Inyectables,153
Potosí,51102,"Caiza ""d""",2008,1,Inyectables,339
La Paz,21003,Cajuata,2008,1,Inyectables,167
La Paz,20303,Calacoto,2008,1,Inyectables,24
La Paz,21304,Calamarca,2008,1,Inyectables,114
Chuquisaca,10701,Camargo,2008,1,Inyectables,1550
Chuquisaca,10901,Camataqui (c. Villa Abecia),2008,1,Inyectables,167
Santa Cruz,70706,Camiri,2008,1,Inyectables,7953
Cochabamba,30701,Capinota,2008,1,Inyectables,654
La Paz,20302,Caquiaviri,2008,1,Inyectables,70
Oruro,40102,Caracollo,2008,1,Inyectables,397
La Paz,22001,Caranavi,2008,1,Inyectables,2589
Tarija,60302,Carapari,2008,1,Inyectables,708
Potosí,50702,Caripuyo,2008,1,Inyectables,99
Santa Cruz,71403,Carmen Rivero Torrez,2008,1,Inyectables,341
La Paz,21902,Catacora,2008,1,Inyectables,21
La Paz,21803,Chacarilla,2008,1,Inyectables,2
Oruro,40201,Challapata,2008,1,Inyectables,559
Potosí,50302,Chaqui,2008,1,Inyectables,123
Santa Cruz,70702,Charagua,2008,1,Inyectables,1206
La Paz,20305,Charaña,2008,1,Inyectables,5
Potosí,50202,Chayanta,2008,1,Inyectables,230
Cochabamba,31204,Chimore,2008,1,Inyectables,164
Oruro,40903,Chipaya,2008,1,Inyectables,19
Oruro,40302,Choque Cota,2008,1,Inyectables,45
La Paz,21101,Chulumani (v. De La Libertad),2008,1,Inyectables,498
La Paz,20501,Chuma,2008,1,Inyectables,73
Cochabamba,30801,Cliza,2008,1,Inyectables,392
Pando,90101,Cobija,2008,1,Inyectables,3970
Cochabamba,30101,Cochabamba,2008,1,Inyectables,36014
Oruro,40902,Coipasa,2008,1,Inyectables,7
Cochabamba,30905,Colcapirhua,2008,1,Inyectables,731
Potosí,50901,"Colcha ""k""",2008,1,Inyectables,261
La Paz,21307,Collana,2008,1,Inyectables,37
Cochabamba,31002,Colomi,2008,1,Inyectables,286
Santa Cruz,70603,Colpa Belgica,2008,1,Inyectables,501
Potosí,50401,Colquechaca,2008,1,Inyectables,318
La Paz,21306,Colquencha,2008,1,Inyectables,70
La Paz,21004,Colquiri,2008,1,Inyectables,687
La Paz,20304,Comanche,2008,1,Inyectables,14
Santa Cruz,71301,Comarapa,2008,1,Inyectables,918
La Paz,20605,Combaya,2008,1,Inyectables,12
Santa Cruz,71101,Concepcion,2008,1,Inyectables,1000
La Paz,21701,Copacabana,2008,1,Inyectables,322
La Paz,21402,Coripata,2008,1,Inyectables,108
La Paz,20301,Coro Coro,2008,1,Inyectables,46
La Paz,21401,Coroico,2008,1,Inyectables,606
Oruro,40301,Corque,2008,1,Inyectables,98
Potosí,50601,Cotagaita,2008,1,Inyectables,1144
Santa Cruz,70102,Cotoca,2008,1,Inyectables,2319
Santa Cruz,71106,Cuatro Cañadas,2008,1,Inyectables,915
Cochabamba,31405,Cuchumuela (v. G. Villarroel),2008,1,Inyectables,9
Santa Cruz,70704,Cuevo,2008,1,Inyectables,188
Chuquisaca,10902,Culpina,2008,1,Inyectables,498
Oruro,40401,Curahuara De Carangas,2008,1,Inyectables,115
La Paz,21602,Curva,2008,1,Inyectables,41
La Paz,20804,Desaguadero,2008,1,Inyectables,108
La Paz,20105,El Alto,2008,1,Inyectables,27565
