municipality,group,variable,month,Viviendas evaluadas,TOTAL
CAMATAQUI (C. VILLA ABECIA),chagas,viviendas evaluadas,2008-07-01,209,209
CAPINOTA,chagas,viviendas evaluadas,2008-07-01,100,100
CHULUMANI (V. DE LA LIBERTAD),chagas,viviendas evaluadas,2008-07-01,151,151
CLIZA,chagas,viviendas evaluadas,2008-07-01,1851,1851
COCHABAMBA,chagas,viviendas evaluadas,2008-07-01,40,40
COLCAPIRHUA,chagas,viviendas evaluadas,2008-07-01,407,407
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-07-01,167,167
CUEVO,chagas,viviendas evaluadas,2008-07-01,799,799
EL PUENTE(TJA),chagas,viviendas evaluadas,2008-07-01,237,237
EL TORNO,chagas,viviendas evaluadas,2008-07-01,492,492
EL VILLAR,chagas,viviendas evaluadas,2008-07-01,170,170
GUTIERREZ,chagas,viviendas evaluadas,2008-07-01,98,98
HUACARETA,chagas,viviendas evaluadas,2008-07-01,278,278
INCAHUASI,chagas,viviendas evaluadas,2008-07-01,59,59
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2008-07-01,911,911
LA GUARDIA,chagas,viviendas evaluadas,2008-07-01,15,15
LURIBAY,chagas,viviendas evaluadas,2008-07-01,179,179
MAIRANA,chagas,viviendas evaluadas,2008-07-01,96,96
MIZQUE,chagas,viviendas evaluadas,2008-07-01,1526,1526
MOJOCOYA,chagas,viviendas evaluadas,2008-07-01,976,976
MONTEAGUDO,chagas,viviendas evaluadas,2008-07-01,1001,1001
OMEREQUE,chagas,viviendas evaluadas,2008-07-01,127,127
PADCAYA,chagas,viviendas evaluadas,2008-07-01,314,314
PALCA,chagas,viviendas evaluadas,2008-07-01,787,787
POCOATA,chagas,viviendas evaluadas,2008-07-01,137,137
POCONA,chagas,viviendas evaluadas,2008-07-01,258,258
POJO (CBBA),chagas,viviendas evaluadas,2008-07-01,511,511
POROMA,chagas,viviendas evaluadas,2008-07-01,160,160
POSTRER VALLE,chagas,viviendas evaluadas,2008-07-01,84,84
PUCARA,chagas,viviendas evaluadas,2008-07-01,2,2
PUNA,chagas,viviendas evaluadas,2008-07-01,258,258
QUIRUSILLAS,chagas,viviendas evaluadas,2008-07-01,14,14
RAVELO,chagas,viviendas evaluadas,2008-07-01,454,454
SACABA,chagas,viviendas evaluadas,2008-07-01,469,469
SACABAMBA,chagas,viviendas evaluadas,2008-07-01,372,372
SAIPINA,chagas,viviendas evaluadas,2008-07-01,161,161
SAN BENITO,chagas,viviendas evaluadas,2008-07-01,178,178
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-07-01,358,358
SAN LUCAS,chagas,viviendas evaluadas,2008-07-01,175,175
SAN MATIAS,chagas,viviendas evaluadas,2008-07-01,48,48
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2008-07-01,1070,1070
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2008-07-01,0,0
SICAYA,chagas,viviendas evaluadas,2008-07-01,107,107
SIPE SIPE,chagas,viviendas evaluadas,2008-07-01,368,368
SOPACHUY,chagas,viviendas evaluadas,2008-07-01,26,26
TACACHI,chagas,viviendas evaluadas,2008-07-01,22,22
TACOPAYA,chagas,viviendas evaluadas,2008-07-01,165,165
TAPACARI,chagas,viviendas evaluadas,2008-07-01,137,137
TARATA,chagas,viviendas evaluadas,2008-07-01,362,362
TARVITA,chagas,viviendas evaluadas,2008-07-01,1904,1904
TOCO,chagas,viviendas evaluadas,2008-07-01,372,372
TOMINA,chagas,viviendas evaluadas,2008-07-01,2,2
TORO TORO,chagas,viviendas evaluadas,2008-07-01,341,341
TOTORA(CBBA),chagas,viviendas evaluadas,2008-07-01,275,275
TUPIZA,chagas,viviendas evaluadas,2008-07-01,1,1
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-07-01,321,321
VALLEGRANDE,chagas,viviendas evaluadas,2008-07-01,60,60
VILA VILA,chagas,viviendas evaluadas,2008-07-01,132,132
VILLA RIVERO,chagas,viviendas evaluadas,2008-07-01,343,343
VILLAZON,chagas,viviendas evaluadas,2008-07-01,301,301
VINTO,chagas,viviendas evaluadas,2008-07-01,229,229
WARNES,chagas,viviendas evaluadas,2008-07-01,76,76
YACUIBA,chagas,viviendas evaluadas,2008-07-01,166,166
ZUDAÑEZ,chagas,viviendas evaluadas,2008-07-01,465,465
AIQUILE,chagas,viviendas evaluadas,2008-08-01,474,474
ANZALDO,chagas,viviendas evaluadas,2008-08-01,107,107
ARAMPAMPA,chagas,viviendas evaluadas,2008-08-01,77,77
ARANI,chagas,viviendas evaluadas,2008-08-01,377,377
ARBIETO,chagas,viviendas evaluadas,2008-08-01,255,255
ARQUE,chagas,viviendas evaluadas,2008-08-01,108,108
CABEZAS,chagas,viviendas evaluadas,2008-08-01,126,126
"CAIZA ""D""",chagas,viviendas evaluadas,2008-08-01,413,413
CAJUATA,chagas,viviendas evaluadas,2008-08-01,388,388
CAMARGO,chagas,viviendas evaluadas,2008-08-01,603,603
CAMATAQUI (C. VILLA ABECIA),chagas,viviendas evaluadas,2008-08-01,182,182
CAPINOTA,chagas,viviendas evaluadas,2008-08-01,25,25
CHARAGUA,chagas,viviendas evaluadas,2008-08-01,112,112
CHULUMANI (V. DE LA LIBERTAD),chagas,viviendas evaluadas,2008-08-01,524,524
CLIZA,chagas,viviendas evaluadas,2008-08-01,264,264
COLCAPIRHUA,chagas,viviendas evaluadas,2008-08-01,372,372
CUATRO CAÑADAS,chagas,viviendas evaluadas,2008-08-01,114,114
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-08-01,56,56
CULPINA,chagas,viviendas evaluadas,2008-08-01,578,578
EL PUENTE(TJA),chagas,viviendas evaluadas,2008-08-01,229,229
EL TORNO,chagas,viviendas evaluadas,2008-08-01,324,324
EL VILLAR,chagas,viviendas evaluadas,2008-08-01,255,255
GUTIERREZ,chagas,viviendas evaluadas,2008-08-01,85,85
HUACARETA,chagas,viviendas evaluadas,2008-08-01,206,206
ICLA,chagas,viviendas evaluadas,2008-08-01,4,4
INCAHUASI,chagas,viviendas evaluadas,2008-08-01,622,622
LA GUARDIA,chagas,viviendas evaluadas,2008-08-01,5,5
LURIBAY,chagas,viviendas evaluadas,2008-08-01,179,179
MAIRANA,chagas,viviendas evaluadas,2008-08-01,101,101
MIZQUE,chagas,viviendas evaluadas,2008-08-01,982,982
MOJOCOYA,chagas,viviendas evaluadas,2008-08-01,56,56
MORO MORO,chagas,viviendas evaluadas,2008-08-01,204,204
OMEREQUE,chagas,viviendas evaluadas,2008-08-01,65,65
PAILON,chagas,viviendas evaluadas,2008-08-01,246,246
PALCA,chagas,viviendas evaluadas,2008-08-01,462,462
PAMPA GRANDE,chagas,viviendas evaluadas,2008-08-01,12,12
PASORAPA,chagas,viviendas evaluadas,2008-08-01,16,16
POCOATA,chagas,viviendas evaluadas,2008-08-01,41,41
POCONA,chagas,viviendas evaluadas,2008-08-01,224,224
POJO (CBBA),chagas,viviendas evaluadas,2008-08-01,461,461
POROMA,chagas,viviendas evaluadas,2008-08-01,221,221
PORONGO,chagas,viviendas evaluadas,2008-08-01,32,32
POSTRER VALLE,chagas,viviendas evaluadas,2008-08-01,37,37
PUNA,chagas,viviendas evaluadas,2008-08-01,195,195
PUNATA,chagas,viviendas evaluadas,2008-08-01,1025,1025
QUIRUSILLAS,chagas,viviendas evaluadas,2008-08-01,64,64
RAVELO,chagas,viviendas evaluadas,2008-08-01,431,431
SACABAMBA,chagas,viviendas evaluadas,2008-08-01,252,252
SAIPINA,chagas,viviendas evaluadas,2008-08-01,56,56
SAMAIPATA,chagas,viviendas evaluadas,2008-08-01,41,41
SAN BENITO,chagas,viviendas evaluadas,2008-08-01,157,157
SAN JULIAN,chagas,viviendas evaluadas,2008-08-01,172,172
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-08-01,394,394
SAN LUCAS,chagas,viviendas evaluadas,2008-08-01,3122,3122
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2008-08-01,0,0
SANTIVAÑES,chagas,viviendas evaluadas,2008-08-01,1421,1421
SICAYA,chagas,viviendas evaluadas,2008-08-01,144,144
SIPE SIPE,chagas,viviendas evaluadas,2008-08-01,237,237
SOPACHUY,chagas,viviendas evaluadas,2008-08-01,179,179
TACACHI,chagas,viviendas evaluadas,2008-08-01,26,26
TACOPAYA,chagas,viviendas evaluadas,2008-08-01,163,163
TAPACARI,chagas,viviendas evaluadas,2008-08-01,112,112
TARATA,chagas,viviendas evaluadas,2008-08-01,253,253
TARIJA,chagas,viviendas evaluadas,2008-08-01,1,1
TIQUIPAYA,chagas,viviendas evaluadas,2008-08-01,255,255
TOCO,chagas,viviendas evaluadas,2008-08-01,238,238
TOLATA,chagas,viviendas evaluadas,2008-08-01,45,45
TOTORA(CBBA),chagas,viviendas evaluadas,2008-08-01,650,650
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-08-01,341,341
VALLEGRANDE,chagas,viviendas evaluadas,2008-08-01,50,50
VILA VILA,chagas,viviendas evaluadas,2008-08-01,306,306
VILLA MONTES,chagas,viviendas evaluadas,2008-08-01,366,366
VILLA RIVERO,chagas,viviendas evaluadas,2008-08-01,202,202
VILLAZON,chagas,viviendas evaluadas,2008-08-01,202,202
YACUIBA,chagas,viviendas evaluadas,2008-08-01,123,123
ACACIO,chagas,viviendas evaluadas,2008-09-01,485,485
AIQUILE,chagas,viviendas evaluadas,2008-09-01,383,383
ALALAY,chagas,viviendas evaluadas,2008-09-01,171,171
ANZALDO,chagas,viviendas evaluadas,2008-09-01,145,145
ARAMPAMPA,chagas,viviendas evaluadas,2008-09-01,245,245
ARANI,chagas,viviendas evaluadas,2008-09-01,408,408
ARBIETO,chagas,viviendas evaluadas,2008-09-01,349,349
ARQUE,chagas,viviendas evaluadas,2008-09-01,2,2
AZURDUY,chagas,viviendas evaluadas,2008-09-01,533,533
BETANZOS,chagas,viviendas evaluadas,2008-09-01,74,74
CABEZAS,chagas,viviendas evaluadas,2008-09-01,67,67
"CAIZA ""D""",chagas,viviendas evaluadas,2008-09-01,256,256
CAJUATA,chagas,viviendas evaluadas,2008-09-01,1106,1106
CAMARGO,chagas,viviendas evaluadas,2008-09-01,701,701
CAPINOTA,chagas,viviendas evaluadas,2008-09-01,12,12
CHULUMANI (V. DE LA LIBERTAD),chagas,viviendas evaluadas,2008-09-01,966,966
CLIZA,chagas,viviendas evaluadas,2008-09-01,301,301
COCHABAMBA,chagas,viviendas evaluadas,2008-09-01,689,689
COLCAPIRHUA,chagas,viviendas evaluadas,2008-09-01,430,430
COLQUECHACA,chagas,viviendas evaluadas,2008-09-01,4,4
CUATRO CAÑADAS,chagas,viviendas evaluadas,2008-09-01,431,431
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-09-01,153,153
CULPINA,chagas,viviendas evaluadas,2008-09-01,105,105
EL PUENTE(TJA),chagas,viviendas evaluadas,2008-09-01,232,232
EL TORNO,chagas,viviendas evaluadas,2008-09-01,300,300
EL VILLAR,chagas,viviendas evaluadas,2008-09-01,105,105
GUTIERREZ,chagas,viviendas evaluadas,2008-09-01,116,116
HUACARETA,chagas,viviendas evaluadas,2008-09-01,4,4
INCAHUASI,chagas,viviendas evaluadas,2008-09-01,467,467
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2008-09-01,85,85
LURIBAY,chagas,viviendas evaluadas,2008-09-01,326,326
MAIRANA,chagas,viviendas evaluadas,2008-09-01,85,85
MIZQUE,chagas,viviendas evaluadas,2008-09-01,772,772
MOJOCOYA,chagas,viviendas evaluadas,2008-09-01,660,660
MONTEAGUDO,chagas,viviendas evaluadas,2008-09-01,369,369
OKINAWA,chagas,viviendas evaluadas,2008-09-01,159,159
PADCAYA,chagas,viviendas evaluadas,2008-09-01,123,123
PADILLA,chagas,viviendas evaluadas,2008-09-01,111,111
PASORAPA,chagas,viviendas evaluadas,2008-09-01,153,153
POCOATA,chagas,viviendas evaluadas,2008-09-01,181,181
POCONA,chagas,viviendas evaluadas,2008-09-01,268,268
POJO (CBBA),chagas,viviendas evaluadas,2008-09-01,275,275
POROMA,chagas,viviendas evaluadas,2008-09-01,514,514
PORONGO,chagas,viviendas evaluadas,2008-09-01,18,18
POSTRER VALLE,chagas,viviendas evaluadas,2008-09-01,31,31
PUCARA,chagas,viviendas evaluadas,2008-09-01,6,6
PUNA,chagas,viviendas evaluadas,2008-09-01,180,180
QUILLACOLLO,chagas,viviendas evaluadas,2008-09-01,2,2
QUIRUSILLAS,chagas,viviendas evaluadas,2008-09-01,67,67
RAVELO,chagas,viviendas evaluadas,2008-09-01,467,467
SACABA,chagas,viviendas evaluadas,2008-09-01,467,467
SACABAMBA,chagas,viviendas evaluadas,2008-09-01,263,263
SAIPINA,chagas,viviendas evaluadas,2008-09-01,97,97
SAMAIPATA,chagas,viviendas evaluadas,2008-09-01,149,149
SAN BENITO,chagas,viviendas evaluadas,2008-09-01,223,223
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-09-01,344,344
SAN LUCAS,chagas,viviendas evaluadas,2008-09-01,202,202
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2008-09-01,625,625
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2008-09-01,0,0
SAPAHAQUI,chagas,viviendas evaluadas,2008-09-01,479,479
SICAYA,chagas,viviendas evaluadas,2008-09-01,105,105
SOPACHUY,chagas,viviendas evaluadas,2008-09-01,259,259
TACACHI,chagas,viviendas evaluadas,2008-09-01,145,145
TACOPAYA,chagas,viviendas evaluadas,2008-09-01,50,50
TAPACARI,chagas,viviendas evaluadas,2008-09-01,214,214
TARATA,chagas,viviendas evaluadas,2008-09-01,275,275
TARVITA,chagas,viviendas evaluadas,2008-09-01,458,458
TIQUIPAYA,chagas,viviendas evaluadas,2008-09-01,175,175
TOCO,chagas,viviendas evaluadas,2008-09-01,187,187
TOLATA,chagas,viviendas evaluadas,2008-09-01,145,145
TORO TORO,chagas,viviendas evaluadas,2008-09-01,798,798
TOTORA(CBBA),chagas,viviendas evaluadas,2008-09-01,394,394
TUPIZA,chagas,viviendas evaluadas,2008-09-01,1,1
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-09-01,273,273
VALLEGRANDE,chagas,viviendas evaluadas,2008-09-01,104,104
VILLA MONTES,chagas,viviendas evaluadas,2008-09-01,294,294
VILLA RIVERO,chagas,viviendas evaluadas,2008-09-01,313,313
VILLAZON,chagas,viviendas evaluadas,2008-09-01,265,265
VINTO,chagas,viviendas evaluadas,2008-09-01,175,175
AIQUILE,chagas,viviendas evaluadas,2008-10-01,329,329
ALALAY,chagas,viviendas evaluadas,2008-10-01,202,202
ANZALDO,chagas,viviendas evaluadas,2008-10-01,201,201
ARANI,chagas,viviendas evaluadas,2008-10-01,473,473
ARBIETO,chagas,viviendas evaluadas,2008-10-01,176,176
CABEZAS,chagas,viviendas evaluadas,2008-10-01,772,772
"CAIZA ""D""",chagas,viviendas evaluadas,2008-10-01,119,119
CAPINOTA,chagas,viviendas evaluadas,2008-10-01,54,54
CHULUMANI (V. DE LA LIBERTAD),chagas,viviendas evaluadas,2008-10-01,149,149
CLIZA,chagas,viviendas evaluadas,2008-10-01,266,266
COCHABAMBA,chagas,viviendas evaluadas,2008-10-01,86,86
COLCAPIRHUA,chagas,viviendas evaluadas,2008-10-01,513,513
COROICO,chagas,viviendas evaluadas,2008-10-01,337,337
COTAGAITA,chagas,viviendas evaluadas,2008-10-01,1052,1052
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-10-01,117,117
EL TORNO,chagas,viviendas evaluadas,2008-10-01,464,464
GUTIERREZ,chagas,viviendas evaluadas,2008-10-01,182,182
HUACARETA,chagas,viviendas evaluadas,2008-10-01,65,65
INCAHUASI,chagas,viviendas evaluadas,2008-10-01,408,408
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2008-10-01,98,98
LURIBAY,chagas,viviendas evaluadas,2008-10-01,733,733
MACHARETI,chagas,viviendas evaluadas,2008-10-01,4,4
MAIRANA,chagas,viviendas evaluadas,2008-10-01,90,90
MIZQUE,chagas,viviendas evaluadas,2008-10-01,1002,1002
PADCAYA,chagas,viviendas evaluadas,2008-10-01,136,136
PADILLA,chagas,viviendas evaluadas,2008-10-01,49,49
PAILON,chagas,viviendas evaluadas,2008-10-01,124,124
PASORAPA,chagas,viviendas evaluadas,2008-10-01,46,46
POCOATA,chagas,viviendas evaluadas,2008-10-01,159,159
POCONA,chagas,viviendas evaluadas,2008-10-01,229,229
POJO (CBBA),chagas,viviendas evaluadas,2008-10-01,201,201
POROMA,chagas,viviendas evaluadas,2008-10-01,259,259
PORONGO,chagas,viviendas evaluadas,2008-10-01,24,24
POSTRER VALLE,chagas,viviendas evaluadas,2008-10-01,7,7
PUCARA,chagas,viviendas evaluadas,2008-10-01,25,25
PUNATA,chagas,viviendas evaluadas,2008-10-01,264,264
RAVELO,chagas,viviendas evaluadas,2008-10-01,670,670
SACABA,chagas,viviendas evaluadas,2008-10-01,1160,1160
SACABAMBA,chagas,viviendas evaluadas,2008-10-01,332,332
SAIPINA,chagas,viviendas evaluadas,2008-10-01,53,53
SAMAIPATA,chagas,viviendas evaluadas,2008-10-01,165,165
SAN BENITO,chagas,viviendas evaluadas,2008-10-01,101,101
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-10-01,247,247
SAN MATIAS,chagas,viviendas evaluadas,2008-10-01,75,75
SAN PEDRO DE BUENA VISTA,chagas,viviendas evaluadas,2008-10-01,994,994
SANTA CRUZ DE LA SIERRA,chagas,viviendas evaluadas,2008-10-01,0,0
SAPAHAQUI,chagas,viviendas evaluadas,2008-10-01,757,757
SIPE SIPE,chagas,viviendas evaluadas,2008-10-01,257,257
SOPACHUY,chagas,viviendas evaluadas,2008-10-01,643,643
SUCRE,chagas,viviendas evaluadas,2008-10-01,329,329
TACACHI,chagas,viviendas evaluadas,2008-10-01,56,56
TACOPAYA,chagas,viviendas evaluadas,2008-10-01,190,190
TAPACARI,chagas,viviendas evaluadas,2008-10-01,190,190
TARATA,chagas,viviendas evaluadas,2008-10-01,20,20
TIQUIPAYA,chagas,viviendas evaluadas,2008-10-01,472,472
TOCO,chagas,viviendas evaluadas,2008-10-01,282,282
TOLATA,chagas,viviendas evaluadas,2008-10-01,100,100
TOTORA(CBBA),chagas,viviendas evaluadas,2008-10-01,475,475
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-10-01,228,228
VALLEGRANDE,chagas,viviendas evaluadas,2008-10-01,89,89
VILA VILA,chagas,viviendas evaluadas,2008-10-01,68,68
VILLA RIVERO,chagas,viviendas evaluadas,2008-10-01,303,303
VILLA SERRANO,chagas,viviendas evaluadas,2008-10-01,32,32
VILLAZON,chagas,viviendas evaluadas,2008-10-01,226,226
VINTO,chagas,viviendas evaluadas,2008-10-01,84,84
YACUIBA,chagas,viviendas evaluadas,2008-10-01,254,254
YUNCHARA,chagas,viviendas evaluadas,2008-10-01,49,49
AIQUILE,chagas,viviendas evaluadas,2008-11-01,689,689
ALALAY,chagas,viviendas evaluadas,2008-11-01,126,126
ANZALDO,chagas,viviendas evaluadas,2008-11-01,118,118
ARANI,chagas,viviendas evaluadas,2008-11-01,160,160
ARBIETO,chagas,viviendas evaluadas,2008-11-01,219,219
BETANZOS,chagas,viviendas evaluadas,2008-11-01,4,4
CABEZAS,chagas,viviendas evaluadas,2008-11-01,772,772
CAMATAQUI (C. VILLA ABECIA),chagas,viviendas evaluadas,2008-11-01,4,4
CAPINOTA,chagas,viviendas evaluadas,2008-11-01,9,9
CLIZA,chagas,viviendas evaluadas,2008-11-01,210,210
COCHABAMBA,chagas,viviendas evaluadas,2008-11-01,124,124
COLCAPIRHUA,chagas,viviendas evaluadas,2008-11-01,425,425
COLQUECHACA,chagas,viviendas evaluadas,2008-11-01,10,10
COMARAPA,chagas,viviendas evaluadas,2008-11-01,131,131
COROICO,chagas,viviendas evaluadas,2008-11-01,1894,1894
COTAGAITA,chagas,viviendas evaluadas,2008-11-01,295,295
CUATRO CAÑADAS,chagas,viviendas evaluadas,2008-11-01,49,49
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-11-01,125,125
EL TORNO,chagas,viviendas evaluadas,2008-11-01,471,471
GUTIERREZ,chagas,viviendas evaluadas,2008-11-01,102,102
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2008-11-01,27,27
LICOMA PAMPA,chagas,viviendas evaluadas,2008-11-01,717,717
LURIBAY,chagas,viviendas evaluadas,2008-11-01,133,133
MAIRANA,chagas,viviendas evaluadas,2008-11-01,166,166
MIZQUE,chagas,viviendas evaluadas,2008-11-01,816,816
MORO MORO,chagas,viviendas evaluadas,2008-11-01,96,96
PADCAYA,chagas,viviendas evaluadas,2008-11-01,66,66
PAILON,chagas,viviendas evaluadas,2008-11-01,99,99
POCOATA,chagas,viviendas evaluadas,2008-11-01,287,287
POCONA,chagas,viviendas evaluadas,2008-11-01,175,175
POJO (CBBA),chagas,viviendas evaluadas,2008-11-01,280,280
POROMA,chagas,viviendas evaluadas,2008-11-01,137,137
PORONGO,chagas,viviendas evaluadas,2008-11-01,34,34
POSTRER VALLE,chagas,viviendas evaluadas,2008-11-01,27,27
PRESTO,chagas,viviendas evaluadas,2008-11-01,340,340
PUCARA,chagas,viviendas evaluadas,2008-11-01,153,153
PUNA,chagas,viviendas evaluadas,2008-11-01,446,446
PUNATA,chagas,viviendas evaluadas,2008-11-01,1330,1330
QUIRUSILLAS,chagas,viviendas evaluadas,2008-11-01,89,89
RAVELO,chagas,viviendas evaluadas,2008-11-01,417,417
SACABA,chagas,viviendas evaluadas,2008-11-01,441,441
SACABAMBA,chagas,viviendas evaluadas,2008-11-01,303,303
SAIPINA,chagas,viviendas evaluadas,2008-11-01,58,58
SAMAIPATA,chagas,viviendas evaluadas,2008-11-01,70,70
SAN BENITO,chagas,viviendas evaluadas,2008-11-01,123,123
SAN JULIAN,chagas,viviendas evaluadas,2008-11-01,180,180
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-11-01,379,379
SAN MATIAS,chagas,viviendas evaluadas,2008-11-01,150,150
SICAYA,chagas,viviendas evaluadas,2008-11-01,149,149
SIPE SIPE,chagas,viviendas evaluadas,2008-11-01,171,171
SOPACHUY,chagas,viviendas evaluadas,2008-11-01,417,417
TACACHI,chagas,viviendas evaluadas,2008-11-01,92,92
TACOPAYA,chagas,viviendas evaluadas,2008-11-01,138,138
TAPACARI,chagas,viviendas evaluadas,2008-11-01,214,214
TARATA,chagas,viviendas evaluadas,2008-11-01,232,232
TIQUIPAYA,chagas,viviendas evaluadas,2008-11-01,209,209
TOCO,chagas,viviendas evaluadas,2008-11-01,202,202
TOLATA,chagas,viviendas evaluadas,2008-11-01,85,85
TOMINA,chagas,viviendas evaluadas,2008-11-01,179,179
TORO TORO,chagas,viviendas evaluadas,2008-11-01,148,148
TOTORA(CBBA),chagas,viviendas evaluadas,2008-11-01,549,549
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-11-01,218,218
VALLEGRANDE,chagas,viviendas evaluadas,2008-11-01,280,280
VILLA RIVERO,chagas,viviendas evaluadas,2008-11-01,245,245
VINTO,chagas,viviendas evaluadas,2008-11-01,185,185
YUNCHARA,chagas,viviendas evaluadas,2008-11-01,49,49
AIQUILE,chagas,viviendas evaluadas,2008-12-01,459,459
ALALAY,chagas,viviendas evaluadas,2008-12-01,260,260
ANZALDO,chagas,viviendas evaluadas,2008-12-01,101,101
ARANI,chagas,viviendas evaluadas,2008-12-01,430,430
ARBIETO,chagas,viviendas evaluadas,2008-12-01,261,261
BETANZOS,chagas,viviendas evaluadas,2008-12-01,206,206
CABEZAS,chagas,viviendas evaluadas,2008-12-01,53,53
CAMATAQUI (C. VILLA ABECIA),chagas,viviendas evaluadas,2008-12-01,14,14
CAPINOTA,chagas,viviendas evaluadas,2008-12-01,422,422
CHARAGUA,chagas,viviendas evaluadas,2008-12-01,227,227
CLIZA,chagas,viviendas evaluadas,2008-12-01,271,271
COCHABAMBA,chagas,viviendas evaluadas,2008-12-01,66,66
COLCAPIRHUA,chagas,viviendas evaluadas,2008-12-01,428,428
COROICO,chagas,viviendas evaluadas,2008-12-01,1291,1291
COTAGAITA,chagas,viviendas evaluadas,2008-12-01,84,84
CUCHUMUELA (V. G. VILLARROEL),chagas,viviendas evaluadas,2008-12-01,108,108
GUTIERREZ,chagas,viviendas evaluadas,2008-12-01,88,88
IRUPANA (VILLA DE LANZA),chagas,viviendas evaluadas,2008-12-01,392,392
LA GUARDIA,chagas,viviendas evaluadas,2008-12-01,328,328
LURIBAY,chagas,viviendas evaluadas,2008-12-01,593,593
MAIRANA,chagas,viviendas evaluadas,2008-12-01,146,146
MIZQUE,chagas,viviendas evaluadas,2008-12-01,703,703
PADCAYA,chagas,viviendas evaluadas,2008-12-01,45,45
PASORAPA,chagas,viviendas evaluadas,2008-12-01,1,1
POCONA,chagas,viviendas evaluadas,2008-12-01,231,231
POJO (CBBA),chagas,viviendas evaluadas,2008-12-01,280,280
POSTRER VALLE,chagas,viviendas evaluadas,2008-12-01,15,15
PUCARA,chagas,viviendas evaluadas,2008-12-01,134,134
PUNA,chagas,viviendas evaluadas,2008-12-01,640,640
PUNATA,chagas,viviendas evaluadas,2008-12-01,87,87
QUILLACOLLO,chagas,viviendas evaluadas,2008-12-01,1,1
QUIRUSILLAS,chagas,viviendas evaluadas,2008-12-01,79,79
RAVELO,chagas,viviendas evaluadas,2008-12-01,617,617
SACABA,chagas,viviendas evaluadas,2008-12-01,483,483
SACABAMBA,chagas,viviendas evaluadas,2008-12-01,306,306
SAIPINA,chagas,viviendas evaluadas,2008-12-01,71,71
SAMAIPATA,chagas,viviendas evaluadas,2008-12-01,90,90
SAN BENITO,chagas,viviendas evaluadas,2008-12-01,107,107
SAN LORENZO(TJA),chagas,viviendas evaluadas,2008-12-01,59,59
SANTIVAÑES,chagas,viviendas evaluadas,2008-12-01,203,203
SICAYA,chagas,viviendas evaluadas,2008-12-01,73,73
SIPE SIPE,chagas,viviendas evaluadas,2008-12-01,194,194
TACACHI,chagas,viviendas evaluadas,2008-12-01,42,42
TACACOMA,chagas,viviendas evaluadas,2008-12-01,757,757
TACOPAYA,chagas,viviendas evaluadas,2008-12-01,121,121
TAPACARI,chagas,viviendas evaluadas,2008-12-01,253,253
TARATA,chagas,viviendas evaluadas,2008-12-01,142,142
TIQUIPAYA,chagas,viviendas evaluadas,2008-12-01,175,175
TOCO,chagas,viviendas evaluadas,2008-12-01,175,175
TOLATA,chagas,viviendas evaluadas,2008-12-01,240,240
TOMINA,chagas,viviendas evaluadas,2008-12-01,147,147
TORO TORO,chagas,viviendas evaluadas,2008-12-01,85,85
TOTORA(CBBA),chagas,viviendas evaluadas,2008-12-01,310,310
TUPIZA,chagas,viviendas evaluadas,2008-12-01,1,1
URIONDO (A. CONCEPCION),chagas,viviendas evaluadas,2008-12-01,124,124
VACAS,chagas,viviendas evaluadas,2008-12-01,375,375
VALLEGRANDE,chagas,viviendas evaluadas,2008-12-01,410,410
VILA VILA,chagas,viviendas evaluadas,2008-12-01,283,283
VILLA RIVERO,chagas,viviendas evaluadas,2008-12-01,266,266
VINTO,chagas,viviendas evaluadas,2008-12-01,192,192
YACUIBA,chagas,viviendas evaluadas,2008-12-01,77,77
YOTALA,chagas,viviendas evaluadas,2008-12-01,524,524
YUNCHARA,chagas,viviendas evaluadas,2008-12-01,76,76
