municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2006-03-01,926,926
FILADELFIA,internaciones,dias camas disponibles otros servicios,2006-03-01,60,60
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2006-03-01,248,248
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
GUANAY,internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2006-03-01,1759,1759
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2006-03-01,640,640
HUACARETA,internaciones,dias camas disponibles otros servicios,2006-03-01,527,527
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
HUANUNI,internaciones,dias camas disponibles otros servicios,2006-03-01,186,186
HUARACAJE,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
INCAHUASI,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
INQUISIVI,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2006-03-01,403,403
IXIAMAS,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2006-03-01,372,372
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
LA PAZ,internaciones,dias camas disponibles otros servicios,2006-03-01,61473,61473
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2006-03-01,186,186
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2006-03-01,713,713
LLICA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
LURIBAY,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
MACHARETI,internaciones,dias camas disponibles otros servicios,2006-03-01,527,527
MAGDALENA,internaciones,dias camas disponibles otros servicios,2006-03-01,248,248
MAIRANA,internaciones,dias camas disponibles otros servicios,2006-03-01,186,186
MAPIRI,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
MINEROS,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
MIZQUE,internaciones,dias camas disponibles otros servicios,2006-03-01,713,713
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2006-03-01,1240,1240
MONTERO,internaciones,dias camas disponibles otros servicios,2006-03-01,1922,1922
MORO MORO,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
MOROCHATA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
OCURI,internaciones,dias camas disponibles otros servicios,2006-03-01,56,56
OKINAWA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
OMEREQUE,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
ORURO,internaciones,dias camas disponibles otros servicios,2006-03-01,12616,12616
PADILLA,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
PAILON,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2006-03-01,372,372
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
PASORAPA,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
PAZÑA,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
POCOATA,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
POCONA,internaciones,dias camas disponibles otros servicios,2006-03-01,403,403
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
POOPO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
PORCO,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
POROMA,internaciones,dias camas disponibles otros servicios,2006-03-01,433,433
PORONGO,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2006-03-01,1116,1116
PORVENIR,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
POTOSI,internaciones,dias camas disponibles otros servicios,2006-03-01,9358,9358
PRESTO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
PUCARA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
PUCARANI,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2006-03-01,496,496
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
PUERTO GONZALO MORENO,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2006-03-01,310,310
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2006-03-01,186,186
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2006-03-01,837,837
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2006-03-01,930,930
PUNA,internaciones,dias camas disponibles otros servicios,2006-03-01,465,465
PUNATA,internaciones,dias camas disponibles otros servicios,2006-03-01,744,744
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2006-03-01,899,899
QUIME,internaciones,dias camas disponibles otros servicios,2006-03-01,279,279
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
RAVELO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
REYES,internaciones,dias camas disponibles otros servicios,2006-03-01,279,279
RIBERALTA,internaciones,dias camas disponibles otros servicios,2006-03-01,2263,2263
ROBORE,internaciones,dias camas disponibles otros servicios,2006-03-01,1034,1034
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2006-03-01,403,403
SABAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
SACABA,internaciones,dias camas disponibles otros servicios,2006-03-01,1674,1674
SACACA,internaciones,dias camas disponibles otros servicios,2006-03-01,310,310
SAIPINA,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2006-03-01,92,92
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
SAN ANDRES,internaciones,dias camas disponibles otros servicios,2006-03-01,26,26
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
SAN BENITO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
SAN BORJA,internaciones,dias camas disponibles otros servicios,2006-03-01,465,465
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2006-03-01,1178,1178
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2006-03-01,528,528
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2006-03-01,3286,3286
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2006-03-01,619,619
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2006-03-01,383,383
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2006-03-01,1209,1209
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2006-03-01,111,111
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2006-03-01,451,451
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2006-03-01,712,712
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2006-03-01,608,608
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2006-03-01,248,248
SAN RAMON,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
SAN RAMON,internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
SANTA ANA,internaciones,dias camas disponibles otros servicios,2006-03-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2006-03-01,36444,36444
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2006-03-01,216,216
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2006-03-01,186,186
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2006-03-01,372,372
SENA,internaciones,dias camas disponibles otros servicios,2006-03-01,372,372
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
SICAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,155,155
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2006-03-01,651,651
SOPACHUY,internaciones,dias camas disponibles otros servicios,2006-03-01,620,620
SORATA,internaciones,dias camas disponibles otros servicios,2006-03-01,620,620
SUCRE,internaciones,dias camas disponibles otros servicios,2006-03-01,34038,34038
TACACOMA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
TACOPAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
TAPACARI,internaciones,dias camas disponibles otros servicios,2006-03-01,339,339
TARABUCO,internaciones,dias camas disponibles otros servicios,2006-03-01,248,248
TARATA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
TARIJA,internaciones,dias camas disponibles otros servicios,2006-03-01,9702,9702
TARVITA,internaciones,dias camas disponibles otros servicios,2006-03-01,713,713
TEOPONTE,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
TINGUIPAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
TIPUANI,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2006-03-01,620,620
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2006-03-01,713,713
TOCO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
TOLATA,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
TOLEDO,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
TOMAVE,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
TOMINA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
TORO TORO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2006-03-01,589,589
TOTORA(ORR),internaciones,dias camas disponibles otros servicios,2006-03-01,57,57
TRIGAL,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
TRINIDAD,internaciones,dias camas disponibles otros servicios,2006-03-01,5518,5518
TUPIZA,internaciones,dias camas disponibles otros servicios,2006-03-01,2356,2356
TURCO,internaciones,dias camas disponibles otros servicios,2006-03-01,62,62
UNCIA,internaciones,dias camas disponibles otros servicios,2006-03-01,1670,1670
URUBICHA,internaciones,dias camas disponibles otros servicios,2006-03-01,136,136
UYUNI,internaciones,dias camas disponibles otros servicios,2006-03-01,1023,1023
VACAS,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2006-03-01,837,837
VILA VILA,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2006-03-01,1085,1085
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2006-03-01,1890,1890
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2006-03-01,310,310
VILLAZON,internaciones,dias camas disponibles otros servicios,2006-03-01,1116,1116
VINTO,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
VITICHI,internaciones,dias camas disponibles otros servicios,2006-03-01,124,124
WARNES,internaciones,dias camas disponibles otros servicios,2006-03-01,742,742
YACUIBA,internaciones,dias camas disponibles otros servicios,2006-03-01,2754,2754
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2006-03-01,341,341
YANACACHI,internaciones,dias camas disponibles otros servicios,2006-03-01,31,31
YAPACANI,internaciones,dias camas disponibles otros servicios,2006-03-01,637,637
YOTALA,internaciones,dias camas disponibles otros servicios,2006-03-01,217,217
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2006-03-01,93,93
ACACIO,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
ACHACACHI,internaciones,dias camas disponibles otros servicios,2006-04-01,450,450
AIQUILE,internaciones,dias camas disponibles otros servicios,2006-04-01,1260,1260
ALALAY,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ALCALA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ANTEQUERA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ANZALDO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
APOLO,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
ARANI,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
ARBIETO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ARQUE,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2006-04-01,810,810
ATOCHA,internaciones,dias camas disponibles otros servicios,2006-04-01,1590,1590
AUCAPATA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2006-04-01,1341,1341
AZURDUY,internaciones,dias camas disponibles otros servicios,2006-04-01,540,540
BATALLAS,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
BAURES,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
BERMEJO,internaciones,dias camas disponibles otros servicios,2006-04-01,1376,1376
BETANZOS,internaciones,dias camas disponibles otros servicios,2006-04-01,360,360
BOLIVAR,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
BOYUIBE,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2006-04-01,662,662
CABEZAS,internaciones,dias camas disponibles otros servicios,2006-04-01,242,242
"CAIZA ""D""",internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
CAMARGO,internaciones,dias camas disponibles otros servicios,2006-04-01,720,720
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
CAMIRI,internaciones,dias camas disponibles otros servicios,2006-04-01,1200,1200
CAPINOTA,internaciones,dias camas disponibles otros servicios,2006-04-01,360,360
CARACOLLO,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
CARANAVI,internaciones,dias camas disponibles otros servicios,2006-04-01,1115,1115
CARIPUYO,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2006-04-01,19,19
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2006-04-01,540,540
CHAQUI,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
CHARAGUA,internaciones,dias camas disponibles otros servicios,2006-04-01,1077,1077
CHAYANTA,internaciones,dias camas disponibles otros servicios,2006-04-01,124,124
CHIMORE,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2006-04-01,840,840
CHUMA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
CLIZA,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
COBIJA,internaciones,dias camas disponibles otros servicios,2006-04-01,1782,1782
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2006-04-01,49590,49590
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2006-04-01,1140,1140
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
COLOMI,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
COLQUECHACA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
COLQUIRI,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
COMARAPA,internaciones,dias camas disponibles otros servicios,2006-04-01,690,690
CONCEPCION,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
COPACABANA,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
CORIPATA,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
CORO CORO,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
COROICO,internaciones,dias camas disponibles otros servicios,2006-04-01,960,960
CORQUE,internaciones,dias camas disponibles otros servicios,2006-04-01,31,31
COTAGAITA,internaciones,dias camas disponibles otros servicios,2006-04-01,270,270
COTOCA,internaciones,dias camas disponibles otros servicios,2006-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2006-04-01,390,390
CUEVO,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
CULPINA,internaciones,dias camas disponibles otros servicios,2006-04-01,480,480
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
EL ALTO,internaciones,dias camas disponibles otros servicios,2006-04-01,12030,12030
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2006-04-01,151,151
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
EL TORNO,internaciones,dias camas disponibles otros servicios,2006-04-01,1590,1590
EL VILLAR,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2006-04-01,480,480
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
EXALTACION,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2006-04-01,810,810
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2006-04-01,240,240
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
GUANAY,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2006-04-01,1480,1480
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2006-04-01,630,630
HUACARETA,internaciones,dias camas disponibles otros servicios,2006-04-01,510,510
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
HUANUNI,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
HUARACAJE,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
ICLA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
INCAHUASI,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
INQUISIVI,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2006-04-01,390,390
IXIAMAS,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
JESUS DE MACHACA,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
LA PAZ,internaciones,dias camas disponibles otros servicios,2006-04-01,59111,59111
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2006-04-01,690,690
LLICA,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
LURIBAY,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
MACHARETI,internaciones,dias camas disponibles otros servicios,2006-04-01,510,510
MAGDALENA,internaciones,dias camas disponibles otros servicios,2006-04-01,240,240
MAIRANA,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
MAPIRI,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
MINEROS,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
MIZQUE,internaciones,dias camas disponibles otros servicios,2006-04-01,691,691
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2006-04-01,1200,1200
MONTERO,internaciones,dias camas disponibles otros servicios,2006-04-01,1860,1860
MORO MORO,internaciones,dias camas disponibles otros servicios,2006-04-01,154,154
MOROCHATA,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
OKINAWA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
OMEREQUE,internaciones,dias camas disponibles otros servicios,2006-04-01,31,31
ORURO,internaciones,dias camas disponibles otros servicios,2006-04-01,12040,12040
PADILLA,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
PAILON,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2006-04-01,240,240
PAMPA AULLAGAS,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
PASORAPA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2006-04-01,270,270
POCOATA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
POCONA,internaciones,dias camas disponibles otros servicios,2006-04-01,360,360
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
POOPO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
PORCO,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
POROMA,internaciones,dias camas disponibles otros servicios,2006-04-01,451,451
PORONGO,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2006-04-01,1080,1080
PORVENIR,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
POTOSI,internaciones,dias camas disponibles otros servicios,2006-04-01,9060,9060
PRESTO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
PUCARA,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
PUCARANI,internaciones,dias camas disponibles otros servicios,2006-04-01,50,50
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2006-04-01,480,480
PUERTO GONZALO MORENO,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2006-04-01,780,780
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2006-04-01,900,900
PUNA,internaciones,dias camas disponibles otros servicios,2006-04-01,390,390
PUNATA,internaciones,dias camas disponibles otros servicios,2006-04-01,750,750
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2006-04-01,871,871
QUIME,internaciones,dias camas disponibles otros servicios,2006-04-01,240,240
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2006-04-01,30,30
RAVELO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
REYES,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
RIBERALTA,internaciones,dias camas disponibles otros servicios,2006-04-01,2190,2190
ROBORE,internaciones,dias camas disponibles otros servicios,2006-04-01,1018,1018
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2006-04-01,390,390
SACABA,internaciones,dias camas disponibles otros servicios,2006-04-01,1680,1680
SACACA,internaciones,dias camas disponibles otros servicios,2006-04-01,300,300
SAIPINA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
SAN BENITO,internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
SAN BORJA,internaciones,dias camas disponibles otros servicios,2006-04-01,481,481
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2006-04-01,210,210
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2006-04-01,1140,1140
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2006-04-01,480,480
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2006-04-01,3152,3152
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2006-04-01,450,450
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2006-04-01,660,660
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2006-04-01,417,417
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2006-04-01,1174,1174
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2006-04-01,60,60
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2006-04-01,88,88
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2006-04-01,480,480
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2006-04-01,720,720
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2006-04-01,570,570
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2006-04-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2006-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
SANTA ANA,internaciones,dias camas disponibles otros servicios,2006-04-01,420,420
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2006-04-01,36477,36477
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2006-04-01,180,180
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2006-04-01,90,90
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2006-04-01,330,330
SENA,internaciones,dias camas disponibles otros servicios,2006-04-01,270,270
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
SICAYA,internaciones,dias camas disponibles otros servicios,2006-04-01,150,150
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2006-04-01,600,600
