municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2006-03-01,68,68
TOTORA(ORR),internaciones,dias camas ocupadas otros servicios,2006-03-01,5,5
TRIGAL,internaciones,dias camas ocupadas otros servicios,2006-03-01,3,3
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2006-03-01,2664,2664
TUPIZA,internaciones,dias camas ocupadas otros servicios,2006-03-01,1732,1732
TURCO,internaciones,dias camas ocupadas otros servicios,2006-03-01,6,6
UNCIA,internaciones,dias camas ocupadas otros servicios,2006-03-01,749,749
URUBICHA,internaciones,dias camas ocupadas otros servicios,2006-03-01,13,13
UYUNI,internaciones,dias camas ocupadas otros servicios,2006-03-01,387,387
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2006-03-01,327,327
VILA VILA,internaciones,dias camas ocupadas otros servicios,2006-03-01,3,3
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2006-03-01,517,517
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2006-03-01,3,3
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2006-03-01,44,44
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2006-03-01,692,692
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2006-03-01,34,34
VILLAZON,internaciones,dias camas ocupadas otros servicios,2006-03-01,579,579
VINTO,internaciones,dias camas ocupadas otros servicios,2006-03-01,51,51
VITICHI,internaciones,dias camas ocupadas otros servicios,2006-03-01,19,19
WARNES,internaciones,dias camas ocupadas otros servicios,2006-03-01,414,414
YACUIBA,internaciones,dias camas ocupadas otros servicios,2006-03-01,1625,1625
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2006-03-01,28,28
YANACACHI,internaciones,dias camas ocupadas otros servicios,2006-03-01,2,2
YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-03-01,421,421
YOTALA,internaciones,dias camas ocupadas otros servicios,2006-03-01,88,88
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2006-03-01,81,81
ACACIO,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2006-04-01,300,300
AIQUILE,internaciones,dias camas ocupadas otros servicios,2006-04-01,273,273
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2006-04-01,30,30
ARANI,internaciones,dias camas ocupadas otros servicios,2006-04-01,22,22
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,219,219
ATOCHA,internaciones,dias camas ocupadas otros servicios,2006-04-01,364,364
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2006-04-01,44,44
AZURDUY,internaciones,dias camas ocupadas otros servicios,2006-04-01,11,11
BATALLAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
BAURES,internaciones,dias camas ocupadas otros servicios,2006-04-01,5,5
BERMEJO,internaciones,dias camas ocupadas otros servicios,2006-04-01,450,450
BETANZOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,27,27
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2006-04-01,81,81
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,72,72
CABEZAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,47,47
CAMARGO,internaciones,dias camas ocupadas otros servicios,2006-04-01,329,329
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
CAMIRI,internaciones,dias camas ocupadas otros servicios,2006-04-01,645,645
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,147,147
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2006-04-01,5,5
CARANAVI,internaciones,dias camas ocupadas otros servicios,2006-04-01,543,543
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,11,11
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,110,110
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2006-04-01,149,149
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
CHIMORE,internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2006-04-01,189,189
CLIZA,internaciones,dias camas ocupadas otros servicios,2006-04-01,3,3
COBIJA,internaciones,dias camas ocupadas otros servicios,2006-04-01,715,715
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2006-04-01,23282,23282
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2006-04-01,298,298
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
COLOMI,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2006-04-01,35,35
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
COMARAPA,internaciones,dias camas ocupadas otros servicios,2006-04-01,268,268
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2006-04-01,184,184
COPACABANA,internaciones,dias camas ocupadas otros servicios,2006-04-01,38,38
CORIPATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
COROICO,internaciones,dias camas ocupadas otros servicios,2006-04-01,420,420
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2006-04-01,86,86
COTOCA,internaciones,dias camas ocupadas otros servicios,2006-04-01,90,90
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,52,52
CUEVO,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
CULPINA,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,14,14
EL ALTO,internaciones,dias camas ocupadas otros servicios,2006-04-01,4684,4684
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
EL TORNO,internaciones,dias camas ocupadas otros servicios,2006-04-01,637,637
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,63,63
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
EXALTACION,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2006-04-01,522,522
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2006-04-01,32,32
GUANAY,internaciones,dias camas ocupadas otros servicios,2006-04-01,5,5
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2006-04-01,1008,1008
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,109,109
HUACARETA,internaciones,dias camas ocupadas otros servicios,2006-04-01,34,34
HUANUNI,internaciones,dias camas ocupadas otros servicios,2006-04-01,128,128
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2006-04-01,21,21
ICLA,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2006-04-01,35,35
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,9,9
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,81,81
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2006-04-01,154,154
LA PAZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,40389,40389
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,9,9
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2006-04-01,518,518
LURIBAY,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
MACHARETI,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2006-04-01,182,182
MAIRANA,internaciones,dias camas ocupadas otros servicios,2006-04-01,31,31
MAPIRI,internaciones,dias camas ocupadas otros servicios,2006-04-01,5,5
MINEROS,internaciones,dias camas ocupadas otros servicios,2006-04-01,27,27
MIZQUE,internaciones,dias camas ocupadas otros servicios,2006-04-01,75,75
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2006-04-01,6,6
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2006-04-01,292,292
MONTERO,internaciones,dias camas ocupadas otros servicios,2006-04-01,1501,1501
OKINAWA,internaciones,dias camas ocupadas otros servicios,2006-04-01,26,26
ORURO,internaciones,dias camas ocupadas otros servicios,2006-04-01,6667,6667
PADILLA,internaciones,dias camas ocupadas otros servicios,2006-04-01,206,206
PAILON,internaciones,dias camas ocupadas otros servicios,2006-04-01,93,93
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,61,61
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2006-04-01,14,14
PASORAPA,internaciones,dias camas ocupadas otros servicios,2006-04-01,18,18
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2006-04-01,9,9
POCOATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
POROMA,internaciones,dias camas ocupadas otros servicios,2006-04-01,9,9
PORONGO,internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2006-04-01,379,379
PORVENIR,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
POTOSI,internaciones,dias camas ocupadas otros servicios,2006-04-01,5811,5811
PRESTO,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
PUCARANI,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,293,293
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2006-04-01,376,376
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2006-04-01,60,60
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,271,271
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2006-04-01,460,460
PUNA,internaciones,dias camas ocupadas otros servicios,2006-04-01,12,12
PUNATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,431,431
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2006-04-01,419,419
QUIME,internaciones,dias camas ocupadas otros servicios,2006-04-01,20,20
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,7,7
REYES,internaciones,dias camas ocupadas otros servicios,2006-04-01,63,63
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,1449,1449
ROBORE,internaciones,dias camas ocupadas otros servicios,2006-04-01,180,180
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2006-04-01,212,212
SACABA,internaciones,dias camas ocupadas otros servicios,2006-04-01,467,467
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2006-04-01,24,24
SACACA,internaciones,dias camas ocupadas otros servicios,2006-04-01,41,41
SAIPINA,internaciones,dias camas ocupadas otros servicios,2006-04-01,7,7
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2006-04-01,5,5
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,23,23
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2006-04-01,780,780
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2006-04-01,229,229
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2006-04-01,21,21
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,318,318
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2006-04-01,154,154
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-04-01,1584,1584
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2006-04-01,248,248
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2006-04-01,41,41
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2006-04-01,172,172
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-04-01,333,333
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2006-04-01,297,297
SAN LORENZO(PND),internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2006-04-01,32,32
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,130,130
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,76,76
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2006-04-01,140,140
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2006-04-01,90,90
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2006-04-01,80,80
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-04-01,65,65
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2006-04-01,35,35
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2006-04-01,203,203
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2006-04-01,23990,23990
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2006-04-01,102,102
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2006-04-01,38,38
SENA,internaciones,dias camas ocupadas otros servicios,2006-04-01,9,9
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2006-04-01,33,33
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2006-04-01,167,167
SORATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,24,24
SUCRE,internaciones,dias camas ocupadas otros servicios,2006-04-01,22272,22272
TACACOMA,internaciones,dias camas ocupadas otros servicios,2006-04-01,20,20
TACOPAYA,internaciones,dias camas ocupadas otros servicios,2006-04-01,30,30
TAPACARI,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
TARABUCO,internaciones,dias camas ocupadas otros servicios,2006-04-01,160,160
TARATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
TARIJA,internaciones,dias camas ocupadas otros servicios,2006-04-01,6025,6025
TARVITA,internaciones,dias camas ocupadas otros servicios,2006-04-01,20,20
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2006-04-01,16,16
TINGUIPAYA,internaciones,dias camas ocupadas otros servicios,2006-04-01,16,16
TIPUANI,internaciones,dias camas ocupadas otros servicios,2006-04-01,16,16
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2006-04-01,73,73
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2006-04-01,214,214
TOCO,internaciones,dias camas ocupadas otros servicios,2006-04-01,8,8
TOLATA,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
TOLEDO,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
TOMAVE,internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
TOMINA,internaciones,dias camas ocupadas otros servicios,2006-04-01,15,15
TORO TORO,internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2006-04-01,42,42
TOTORA(ORR),internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
TRIGAL,internaciones,dias camas ocupadas otros servicios,2006-04-01,4,4
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2006-04-01,2402,2402
TUPIZA,internaciones,dias camas ocupadas otros servicios,2006-04-01,1595,1595
UNCIA,internaciones,dias camas ocupadas otros servicios,2006-04-01,169,169
URUBICHA,internaciones,dias camas ocupadas otros servicios,2006-04-01,26,26
UYUNI,internaciones,dias camas ocupadas otros servicios,2006-04-01,290,290
VACAS,internaciones,dias camas ocupadas otros servicios,2006-04-01,2,2
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2006-04-01,319,319
VIACHA,internaciones,dias camas ocupadas otros servicios,2006-04-01,30,30
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2006-04-01,398,398
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2006-04-01,10,10
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2006-04-01,12,12
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2006-04-01,501,501
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2006-04-01,40,40
VILLAZON,internaciones,dias camas ocupadas otros servicios,2006-04-01,538,538
VINTO,internaciones,dias camas ocupadas otros servicios,2006-04-01,53,53
VITICHI,internaciones,dias camas ocupadas otros servicios,2006-04-01,12,12
WARNES,internaciones,dias camas ocupadas otros servicios,2006-04-01,383,383
YACUIBA,internaciones,dias camas ocupadas otros servicios,2006-04-01,1302,1302
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,65,65
YAPACANI,internaciones,dias camas ocupadas otros servicios,2006-04-01,416,416
YOTALA,internaciones,dias camas ocupadas otros servicios,2006-04-01,54,54
YUNCHARA,internaciones,dias camas ocupadas otros servicios,2006-04-01,1,1
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2006-04-01,28,28
ACACIO,internaciones,dias camas ocupadas otros servicios,2006-05-01,8,8
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2006-05-01,310,310
ACHOCALLA,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
AIQUILE,internaciones,dias camas ocupadas otros servicios,2006-05-01,251,251
APOLO,internaciones,dias camas ocupadas otros servicios,2006-05-01,34,34
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2006-05-01,337,337
ATOCHA,internaciones,dias camas ocupadas otros servicios,2006-05-01,486,486
AYATA,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2006-05-01,65,65
AZURDUY,internaciones,dias camas ocupadas otros servicios,2006-05-01,9,9
BATALLAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
BAURES,internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
BERMEJO,internaciones,dias camas ocupadas otros servicios,2006-05-01,451,451
BETANZOS,internaciones,dias camas ocupadas otros servicios,2006-05-01,40,40
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2006-05-01,12,12
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2006-05-01,133,133
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,100,100
CABEZAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,155,155
CAIROMA,internaciones,dias camas ocupadas otros servicios,2006-05-01,4,4
"CAIZA ""D""",internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
CAMARGO,internaciones,dias camas ocupadas otros servicios,2006-05-01,441,441
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2006-05-01,5,5
CAMIRI,internaciones,dias camas ocupadas otros servicios,2006-05-01,1053,1053
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,110,110
CARANAVI,internaciones,dias camas ocupadas otros servicios,2006-05-01,417,417
CARIPUYO,internaciones,dias camas ocupadas otros servicios,2006-05-01,4,4
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2006-05-01,7,7
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2006-05-01,143,143
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2006-05-01,184,184
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,5,5
CHIMORE,internaciones,dias camas ocupadas otros servicios,2006-05-01,14,14
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2006-05-01,114,114
CHUMA,internaciones,dias camas ocupadas otros servicios,2006-05-01,18,18
CLIZA,internaciones,dias camas ocupadas otros servicios,2006-05-01,10,10
COBIJA,internaciones,dias camas ocupadas otros servicios,2006-05-01,968,968
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2006-05-01,27081,27081
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2006-05-01,350,350
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2006-05-01,4,4
COLOMI,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2006-05-01,24,24
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2006-05-01,26,26
COMARAPA,internaciones,dias camas ocupadas otros servicios,2006-05-01,183,183
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2006-05-01,189,189
COPACABANA,internaciones,dias camas ocupadas otros servicios,2006-05-01,25,25
CORIPATA,internaciones,dias camas ocupadas otros servicios,2006-05-01,21,21
COROICO,internaciones,dias camas ocupadas otros servicios,2006-05-01,369,369
CORQUE,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2006-05-01,126,126
COTOCA,internaciones,dias camas ocupadas otros servicios,2006-05-01,132,132
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,48,48
CUEVO,internaciones,dias camas ocupadas otros servicios,2006-05-01,34,34
CULPINA,internaciones,dias camas ocupadas otros servicios,2006-05-01,51,51
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,8,8
EL ALTO,internaciones,dias camas ocupadas otros servicios,2006-05-01,6040,6040
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2006-05-01,4,4
EL TORNO,internaciones,dias camas ocupadas otros servicios,2006-05-01,663,663
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2006-05-01,25,25
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-05-01,61,61
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2006-05-01,5,5
EXALTACION,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2006-05-01,564,564
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2006-05-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
GUANAY,internaciones,dias camas ocupadas otros servicios,2006-05-01,13,13
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2006-05-01,878,878
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2006-05-01,30,30
HUACARETA,internaciones,dias camas ocupadas otros servicios,2006-05-01,33,33
HUANUNI,internaciones,dias camas ocupadas otros servicios,2006-05-01,65,65
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2006-05-01,6,6
HUAYLLAMARCA,internaciones,dias camas ocupadas otros servicios,2006-05-01,12,12
ICLA,internaciones,dias camas ocupadas otros servicios,2006-05-01,10,10
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2006-05-01,19,19
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2006-05-01,11,11
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2006-05-01,37,37
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,19,19
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,108,108
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2006-05-01,175,175
LA PAZ,internaciones,dias camas ocupadas otros servicios,2006-05-01,43590,43590
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,5,5
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2006-05-01,550,550
LURIBAY,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
MACHARETI,internaciones,dias camas ocupadas otros servicios,2006-05-01,7,7
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2006-05-01,168,168
MAIRANA,internaciones,dias camas ocupadas otros servicios,2006-05-01,63,63
MAPIRI,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
MINEROS,internaciones,dias camas ocupadas otros servicios,2006-05-01,24,24
MIZQUE,internaciones,dias camas ocupadas otros servicios,2006-05-01,142,142
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2006-05-01,309,309
MONTERO,internaciones,dias camas ocupadas otros servicios,2006-05-01,1312,1312
MORO MORO,internaciones,dias camas ocupadas otros servicios,2006-05-01,2,2
OCURI,internaciones,dias camas ocupadas otros servicios,2006-05-01,14,14
OKINAWA,internaciones,dias camas ocupadas otros servicios,2006-05-01,7,7
ORURO,internaciones,dias camas ocupadas otros servicios,2006-05-01,6886,6886
PADILLA,internaciones,dias camas ocupadas otros servicios,2006-05-01,223,223
PAILON,internaciones,dias camas ocupadas otros servicios,2006-05-01,36,36
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2006-05-01,40,40
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2006-05-01,7,7
PASORAPA,internaciones,dias camas ocupadas otros servicios,2006-05-01,8,8
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2006-05-01,20,20
POCOATA,internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
POJO (CBBA),internaciones,dias camas ocupadas otros servicios,2006-05-01,14,14
POOPO,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
POROMA,internaciones,dias camas ocupadas otros servicios,2006-05-01,8,8
PORONGO,internaciones,dias camas ocupadas otros servicios,2006-05-01,10,10
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2006-05-01,444,444
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2006-05-01,7,7
POTOSI,internaciones,dias camas ocupadas otros servicios,2006-05-01,6359,6359
PRESTO,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
PUCARA,internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
PUCARANI,internaciones,dias camas ocupadas otros servicios,2006-05-01,4,4
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,304,304
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2006-05-01,1,1
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2006-05-01,13,13
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2006-05-01,128,128
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2006-05-01,62,62
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2006-05-01,274,274
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2006-05-01,419,419
PUNA,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
PUNATA,internaciones,dias camas ocupadas otros servicios,2006-05-01,321,321
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2006-05-01,417,417
QUIME,internaciones,dias camas ocupadas otros servicios,2006-05-01,21,21
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2006-05-01,3,3
REYES,internaciones,dias camas ocupadas otros servicios,2006-05-01,79,79
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2006-05-01,1566,1566
ROBORE,internaciones,dias camas ocupadas otros servicios,2006-05-01,180,180
