department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,21
La Paz,20201,Achacachi,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,64
La Paz,20104,Achocalla,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,7
Cochabamba,30201,Aiquile,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,68
Cochabamba,31303,Alalay,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,1
Chuquisaca,10404,Alcala,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,35
La Paz,22002,Alto Beni,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,38
La Paz,20202,Ancoraimes,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,14
Oruro,41201,Andamarca,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,7
Oruro,40603,Antequera,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,3
Cochabamba,30402,Anzaldo,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,27
La Paz,20701,Apolo,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,40
Potosí,51301,Arampampa,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,8
Cochabamba,30501,Arani,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,6
Cochabamba,30403,Arbieto,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,19
Cochabamba,30601,Arque,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,6
Santa Cruz,71501,Ascencion De Guarayos,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,34
Potosí,50802,Atocha,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,177
La Paz,20503,Aucapata,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,22
La Paz,20502,Ayata,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,20
La Paz,21303,Ayo Ayo,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,28
Cochabamba,30301,Ayopaya (v. De Independencia),2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,61
Chuquisaca,10201,Azurduy,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,31
La Paz,21203,Batallas,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,10
Beni,80802,Baures,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,29
Oruro,41202,Belen De Andamarca,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,1
Potosí,50104,Belen De Urmiri,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,15
Pando,90104,Bella Flor,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,17
Tarija,60202,Bermejo,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,364
Potosí,50301,Betanzos,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,78
Cochabamba,31501,Bolivar,2019,1,PERSONAS DE 50 A 59 ANOS NUEVO / MASCULINO,9
