municipality,group,variable,month,Cesáreas,TOTAL
SUCRE,atencion de partos en servicios,cesareas,2013-01-01,162,162
TARABUCO,atencion de partos en servicios,cesareas,2013-01-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2013-01-01,199,199
TARVITA,atencion de partos en servicios,cesareas,2013-01-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2013-01-01,34,34
TOTORA(CBBA),atencion de partos en servicios,cesareas,2013-01-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2013-01-01,81,81
TUPIZA,atencion de partos en servicios,cesareas,2013-01-01,2,2
UNCIA,atencion de partos en servicios,cesareas,2013-01-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2013-01-01,19,19
VALLEGRANDE,atencion de partos en servicios,cesareas,2013-01-01,14,14
VILLA MONTES,atencion de partos en servicios,cesareas,2013-01-01,32,32
VILLA TUNARI,atencion de partos en servicios,cesareas,2013-01-01,41,41
VILLAZON,atencion de partos en servicios,cesareas,2013-01-01,10,10
VINTO,atencion de partos en servicios,cesareas,2013-01-01,8,8
WARNES,atencion de partos en servicios,cesareas,2013-01-01,17,17
YACUIBA,atencion de partos en servicios,cesareas,2013-01-01,77,77
YAPACANI,atencion de partos en servicios,cesareas,2013-01-01,32,32
ACHACACHI,atencion de partos en servicios,cesareas,2013-02-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2013-02-01,2,2
ATOCHA,atencion de partos en servicios,cesareas,2013-02-01,1,1
BAURES,atencion de partos en servicios,cesareas,2013-02-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2013-02-01,21,21
BETANZOS,atencion de partos en servicios,cesareas,2013-02-01,2,2
CAMARGO,atencion de partos en servicios,cesareas,2013-02-01,8,8
CAMIRI,atencion de partos en servicios,cesareas,2013-02-01,43,43
CARANAVI,atencion de partos en servicios,cesareas,2013-02-01,19,19
CHALLAPATA,atencion de partos en servicios,cesareas,2013-02-01,7,7
CHARAGUA,atencion de partos en servicios,cesareas,2013-02-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2013-02-01,10,10
CLIZA,atencion de partos en servicios,cesareas,2013-02-01,6,6
COBIJA,atencion de partos en servicios,cesareas,2013-02-01,55,55
COCHABAMBA,atencion de partos en servicios,cesareas,2013-02-01,734,734
COLCAPIRHUA,atencion de partos en servicios,cesareas,2013-02-01,8,8
COMARAPA,atencion de partos en servicios,cesareas,2013-02-01,8,8
CONCEPCION,atencion de partos en servicios,cesareas,2013-02-01,3,3
COROICO,atencion de partos en servicios,cesareas,2013-02-01,9,9
COTOCA,atencion de partos en servicios,cesareas,2013-02-01,9,9
CULPINA,atencion de partos en servicios,cesareas,2013-02-01,3,3
EL ALTO,atencion de partos en servicios,cesareas,2013-02-01,258,258
EL TORNO,atencion de partos en servicios,cesareas,2013-02-01,26,26
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2013-02-01,6,6
ESCOMA,atencion de partos en servicios,cesareas,2013-02-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2013-02-01,45,45
HUANUNI,atencion de partos en servicios,cesareas,2013-02-01,4,4
LA GUARDIA,atencion de partos en servicios,cesareas,2013-02-01,3,3
LA PAZ,atencion de partos en servicios,cesareas,2013-02-01,619,619
LLALLAGUA,atencion de partos en servicios,cesareas,2013-02-01,7,7
MAGDALENA,atencion de partos en servicios,cesareas,2013-02-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2013-02-01,16,16
MONTEAGUDO,atencion de partos en servicios,cesareas,2013-02-01,13,13
MONTERO,atencion de partos en servicios,cesareas,2013-02-01,82,82
ORURO,atencion de partos en servicios,cesareas,2013-02-01,242,242
PADILLA,atencion de partos en servicios,cesareas,2013-02-01,5,5
PATACAMAYA,atencion de partos en servicios,cesareas,2013-02-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2013-02-01,22,22
POTOSI,atencion de partos en servicios,cesareas,2013-02-01,116,116
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2013-02-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2013-02-01,13,13
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2013-02-01,23,23
PUNATA,atencion de partos en servicios,cesareas,2013-02-01,24,24
QUILLACOLLO,atencion de partos en servicios,cesareas,2013-02-01,55,55
REYES,atencion de partos en servicios,cesareas,2013-02-01,7,7
RIBERALTA,atencion de partos en servicios,cesareas,2013-02-01,68,68
ROBORE,atencion de partos en servicios,cesareas,2013-02-01,5,5
RURRENABAQUE,atencion de partos en servicios,cesareas,2013-02-01,11,11
SACABA,atencion de partos en servicios,cesareas,2013-02-01,39,39
SAMAIPATA,atencion de partos en servicios,cesareas,2013-02-01,1,1
SAN BORJA,atencion de partos en servicios,cesareas,2013-02-01,22,22
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2013-02-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2013-02-01,8,8
SAN IGNACIO,atencion de partos en servicios,cesareas,2013-02-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2013-02-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2013-02-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2013-02-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2013-02-01,15,15
SAN JULIAN,atencion de partos en servicios,cesareas,2013-02-01,15,15
SAN LUCAS,atencion de partos en servicios,cesareas,2013-02-01,2,2
SAN MATIAS,atencion de partos en servicios,cesareas,2013-02-01,3,3
SAN RAMON BENI,atencion de partos en servicios,cesareas,2013-02-01,5,5
SANTA ANA,atencion de partos en servicios,cesareas,2013-02-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2013-02-01,1920,1920
SANTA ROSA,atencion de partos en servicios,cesareas,2013-02-01,3,3
SOPACHUY,atencion de partos en servicios,cesareas,2013-02-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2013-02-01,177,177
TARABUCO,atencion de partos en servicios,cesareas,2013-02-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2013-02-01,166,166
TIQUIPAYA,atencion de partos en servicios,cesareas,2013-02-01,21,21
TOTORA(CBBA),atencion de partos en servicios,cesareas,2013-02-01,3,3
TRINIDAD,atencion de partos en servicios,cesareas,2013-02-01,106,106
TUPIZA,atencion de partos en servicios,cesareas,2013-02-01,4,4
UNCIA,atencion de partos en servicios,cesareas,2013-02-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2013-02-01,12,12
VALLEGRANDE,atencion de partos en servicios,cesareas,2013-02-01,18,18
VILLA MONTES,atencion de partos en servicios,cesareas,2013-02-01,30,30
VILLA TUNARI,atencion de partos en servicios,cesareas,2013-02-01,42,42
VILLAZON,atencion de partos en servicios,cesareas,2013-02-01,10,10
VINTO,atencion de partos en servicios,cesareas,2013-02-01,12,12
WARNES,atencion de partos en servicios,cesareas,2013-02-01,12,12
YACUIBA,atencion de partos en servicios,cesareas,2013-02-01,70,70
YAPACANI,atencion de partos en servicios,cesareas,2013-02-01,26,26
YOTALA,atencion de partos en servicios,cesareas,2013-02-01,2,2
ACHACACHI,atencion de partos en servicios,cesareas,2013-03-01,1,1
AIQUILE,atencion de partos en servicios,cesareas,2013-03-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2013-03-01,6,6
ATOCHA,atencion de partos en servicios,cesareas,2013-03-01,4,4
BAURES,atencion de partos en servicios,cesareas,2013-03-01,2,2
BERMEJO,atencion de partos en servicios,cesareas,2013-03-01,16,16
BETANZOS,atencion de partos en servicios,cesareas,2013-03-01,4,4
CAMARGO,atencion de partos en servicios,cesareas,2013-03-01,5,5
CAMIRI,atencion de partos en servicios,cesareas,2013-03-01,37,37
CARANAVI,atencion de partos en servicios,cesareas,2013-03-01,22,22
CHALLAPATA,atencion de partos en servicios,cesareas,2013-03-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2013-03-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2013-03-01,2,2
CLIZA,atencion de partos en servicios,cesareas,2013-03-01,6,6
COBIJA,atencion de partos en servicios,cesareas,2013-03-01,54,54
COCHABAMBA,atencion de partos en servicios,cesareas,2013-03-01,838,838
COLCAPIRHUA,atencion de partos en servicios,cesareas,2013-03-01,9,9
COMARAPA,atencion de partos en servicios,cesareas,2013-03-01,7,7
CONCEPCION,atencion de partos en servicios,cesareas,2013-03-01,3,3
COROICO,atencion de partos en servicios,cesareas,2013-03-01,10,10
COTOCA,atencion de partos en servicios,cesareas,2013-03-01,18,18
CULPINA,atencion de partos en servicios,cesareas,2013-03-01,1,1
EL ALTO,atencion de partos en servicios,cesareas,2013-03-01,270,270
EL TORNO,atencion de partos en servicios,cesareas,2013-03-01,32,32
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2013-03-01,2,2
ESCOMA,atencion de partos en servicios,cesareas,2013-03-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2013-03-01,28,28
HUANUNI,atencion de partos en servicios,cesareas,2013-03-01,6,6
HUARACAJE,atencion de partos en servicios,cesareas,2013-03-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2013-03-01,734,734
LLALLAGUA,atencion de partos en servicios,cesareas,2013-03-01,6,6
MAGDALENA,atencion de partos en servicios,cesareas,2013-03-01,3,3
MAIRANA,atencion de partos en servicios,cesareas,2013-03-01,9,9
MONTEAGUDO,atencion de partos en servicios,cesareas,2013-03-01,20,20
MONTERO,atencion de partos en servicios,cesareas,2013-03-01,103,103
ORURO,atencion de partos en servicios,cesareas,2013-03-01,283,283
PADILLA,atencion de partos en servicios,cesareas,2013-03-01,7,7
PAILON,atencion de partos en servicios,cesareas,2013-03-01,3,3
PATACAMAYA,atencion de partos en servicios,cesareas,2013-03-01,2,2
PORTACHUELO,atencion de partos en servicios,cesareas,2013-03-01,30,30
POTOSI,atencion de partos en servicios,cesareas,2013-03-01,98,98
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2013-03-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2013-03-01,24,24
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2013-03-01,17,17
PUNATA,atencion de partos en servicios,cesareas,2013-03-01,36,36
QUILLACOLLO,atencion de partos en servicios,cesareas,2013-03-01,45,45
REYES,atencion de partos en servicios,cesareas,2013-03-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2013-03-01,91,91
RURRENABAQUE,atencion de partos en servicios,cesareas,2013-03-01,19,19
SACABA,atencion de partos en servicios,cesareas,2013-03-01,50,50
SAMAIPATA,atencion de partos en servicios,cesareas,2013-03-01,3,3
SAN BORJA,atencion de partos en servicios,cesareas,2013-03-01,31,31
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2013-03-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2013-03-01,11,11
SAN IGNACIO,atencion de partos en servicios,cesareas,2013-03-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2013-03-01,42,42
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2013-03-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2013-03-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2013-03-01,10,10
SAN JULIAN,atencion de partos en servicios,cesareas,2013-03-01,23,23
SANTA ANA,atencion de partos en servicios,cesareas,2013-03-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2013-03-01,2177,2177
SANTA ROSA,atencion de partos en servicios,cesareas,2013-03-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2013-03-01,3,3
SUCRE,atencion de partos en servicios,cesareas,2013-03-01,187,187
TARABUCO,atencion de partos en servicios,cesareas,2013-03-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2013-03-01,207,207
TIQUIPAYA,atencion de partos en servicios,cesareas,2013-03-01,22,22
TRINIDAD,atencion de partos en servicios,cesareas,2013-03-01,128,128
TUPIZA,atencion de partos en servicios,cesareas,2013-03-01,9,9
UNCIA,atencion de partos en servicios,cesareas,2013-03-01,2,2
UYUNI,atencion de partos en servicios,cesareas,2013-03-01,10,10
VALLEGRANDE,atencion de partos en servicios,cesareas,2013-03-01,17,17
VILLA MONTES,atencion de partos en servicios,cesareas,2013-03-01,40,40
VILLA TUNARI,atencion de partos en servicios,cesareas,2013-03-01,59,59
VILLAZON,atencion de partos en servicios,cesareas,2013-03-01,10,10
VINTO,atencion de partos en servicios,cesareas,2013-03-01,11,11
YACUIBA,atencion de partos en servicios,cesareas,2013-03-01,79,79
YAPACANI,atencion de partos en servicios,cesareas,2013-03-01,27,27
AIQUILE,atencion de partos en servicios,cesareas,2013-04-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2013-04-01,20,20
ATOCHA,atencion de partos en servicios,cesareas,2013-04-01,2,2
BAURES,atencion de partos en servicios,cesareas,2013-04-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2013-04-01,17,17
CAMIRI,atencion de partos en servicios,cesareas,2013-04-01,37,37
CARANAVI,atencion de partos en servicios,cesareas,2013-04-01,14,14
CHALLAPATA,atencion de partos en servicios,cesareas,2013-04-01,9,9
CHARAGUA,atencion de partos en servicios,cesareas,2013-04-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2013-04-01,4,4
CLIZA,atencion de partos en servicios,cesareas,2013-04-01,11,11
COBIJA,atencion de partos en servicios,cesareas,2013-04-01,66,66
COCHABAMBA,atencion de partos en servicios,cesareas,2013-04-01,849,849
COLCAPIRHUA,atencion de partos en servicios,cesareas,2013-04-01,9,9
COMARAPA,atencion de partos en servicios,cesareas,2013-04-01,5,5
CONCEPCION,atencion de partos en servicios,cesareas,2013-04-01,8,8
COROICO,atencion de partos en servicios,cesareas,2013-04-01,4,4
COTOCA,atencion de partos en servicios,cesareas,2013-04-01,14,14
EL ALTO,atencion de partos en servicios,cesareas,2013-04-01,235,235
EL TORNO,atencion de partos en servicios,cesareas,2013-04-01,41,41
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2013-04-01,1,1
ESCOMA,atencion de partos en servicios,cesareas,2013-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,cesareas,2013-04-01,60,60
HUANUNI,atencion de partos en servicios,cesareas,2013-04-01,2,2
HUARACAJE,atencion de partos en servicios,cesareas,2013-04-01,1,1
LA GUARDIA,atencion de partos en servicios,cesareas,2013-04-01,4,4
LA PAZ,atencion de partos en servicios,cesareas,2013-04-01,718,718
LLALLAGUA,atencion de partos en servicios,cesareas,2013-04-01,5,5
MAGDALENA,atencion de partos en servicios,cesareas,2013-04-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2013-04-01,8,8
MONTEAGUDO,atencion de partos en servicios,cesareas,2013-04-01,15,15
MONTERO,atencion de partos en servicios,cesareas,2013-04-01,104,104
OCURI,atencion de partos en servicios,cesareas,2013-04-01,1,1
ORURO,atencion de partos en servicios,cesareas,2013-04-01,313,313
PADILLA,atencion de partos en servicios,cesareas,2013-04-01,3,3
PAILON,atencion de partos en servicios,cesareas,2013-04-01,11,11
PATACAMAYA,atencion de partos en servicios,cesareas,2013-04-01,7,7
PORTACHUELO,atencion de partos en servicios,cesareas,2013-04-01,28,28
POTOSI,atencion de partos en servicios,cesareas,2013-04-01,119,119
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2013-04-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2013-04-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2013-04-01,19,19
PUNATA,atencion de partos en servicios,cesareas,2013-04-01,31,31
QUILLACOLLO,atencion de partos en servicios,cesareas,2013-04-01,40,40
REYES,atencion de partos en servicios,cesareas,2013-04-01,5,5
RIBERALTA,atencion de partos en servicios,cesareas,2013-04-01,87,87
ROBORE,atencion de partos en servicios,cesareas,2013-04-01,3,3
RURRENABAQUE,atencion de partos en servicios,cesareas,2013-04-01,23,23
SACABA,atencion de partos en servicios,cesareas,2013-04-01,40,40
SAMAIPATA,atencion de partos en servicios,cesareas,2013-04-01,7,7
SAN BORJA,atencion de partos en servicios,cesareas,2013-04-01,34,34
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2013-04-01,5,5
SAN CARLOS,atencion de partos en servicios,cesareas,2013-04-01,17,17
SAN IGNACIO,atencion de partos en servicios,cesareas,2013-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2013-04-01,36,36
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2013-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2013-04-01,8,8
SAN JULIAN,atencion de partos en servicios,cesareas,2013-04-01,3,3
SAN MATIAS,atencion de partos en servicios,cesareas,2013-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2013-04-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2013-04-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2013-04-01,20,20
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2013-04-01,2370,2370
SANTA ROSA,atencion de partos en servicios,cesareas,2013-04-01,5,5
SHINAOTA,atencion de partos en servicios,cesareas,2013-04-01,8,8
SOPACHUY,atencion de partos en servicios,cesareas,2013-04-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2013-04-01,236,236
TARABUCO,atencion de partos en servicios,cesareas,2013-04-01,1,1
TARIJA,atencion de partos en servicios,cesareas,2013-04-01,206,206
TIQUIPAYA,atencion de partos en servicios,cesareas,2013-04-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2013-04-01,5,5
TRINIDAD,atencion de partos en servicios,cesareas,2013-04-01,106,106
TUPIZA,atencion de partos en servicios,cesareas,2013-04-01,7,7
UNCIA,atencion de partos en servicios,cesareas,2013-04-01,10,10
UYUNI,atencion de partos en servicios,cesareas,2013-04-01,15,15
VALLEGRANDE,atencion de partos en servicios,cesareas,2013-04-01,11,11
VIACHA,atencion de partos en servicios,cesareas,2013-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,cesareas,2013-04-01,50,50
VILLAZON,atencion de partos en servicios,cesareas,2013-04-01,9,9
VINTO,atencion de partos en servicios,cesareas,2013-04-01,7,7
YACUIBA,atencion de partos en servicios,cesareas,2013-04-01,99,99
YAPACANI,atencion de partos en servicios,cesareas,2013-04-01,26,26
YOTALA,atencion de partos en servicios,cesareas,2013-04-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2013-05-01,5,5
AIQUILE,atencion de partos en servicios,cesareas,2013-05-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2013-05-01,22,22
ATOCHA,atencion de partos en servicios,cesareas,2013-05-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2013-05-01,25,25
BETANZOS,atencion de partos en servicios,cesareas,2013-05-01,1,1
CAMIRI,atencion de partos en servicios,cesareas,2013-05-01,48,48
CARANAVI,atencion de partos en servicios,cesareas,2013-05-01,11,11
CHALLAPATA,atencion de partos en servicios,cesareas,2013-05-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2013-05-01,15,15
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2013-05-01,13,13
CLIZA,atencion de partos en servicios,cesareas,2013-05-01,12,12
COBIJA,atencion de partos en servicios,cesareas,2013-05-01,53,53
COCHABAMBA,atencion de partos en servicios,cesareas,2013-05-01,823,823
COLCAPIRHUA,atencion de partos en servicios,cesareas,2013-05-01,15,15
COMARAPA,atencion de partos en servicios,cesareas,2013-05-01,9,9
CONCEPCION,atencion de partos en servicios,cesareas,2013-05-01,11,11
COROICO,atencion de partos en servicios,cesareas,2013-05-01,13,13
COTOCA,atencion de partos en servicios,cesareas,2013-05-01,10,10
EL ALTO,atencion de partos en servicios,cesareas,2013-05-01,244,244
EL TORNO,atencion de partos en servicios,cesareas,2013-05-01,48,48
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2013-05-01,1,1
ESCOMA,atencion de partos en servicios,cesareas,2013-05-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2013-05-01,33,33
HUANUNI,atencion de partos en servicios,cesareas,2013-05-01,8,8
LA GUARDIA,atencion de partos en servicios,cesareas,2013-05-01,4,4
LA PAZ,atencion de partos en servicios,cesareas,2013-05-01,817,817
LLALLAGUA,atencion de partos en servicios,cesareas,2013-05-01,9,9
MAGDALENA,atencion de partos en servicios,cesareas,2013-05-01,6,6
MAIRANA,atencion de partos en servicios,cesareas,2013-05-01,14,14
MONTEAGUDO,atencion de partos en servicios,cesareas,2013-05-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2013-05-01,97,97
ORURO,atencion de partos en servicios,cesareas,2013-05-01,262,262
PADILLA,atencion de partos en servicios,cesareas,2013-05-01,11,11
PAILON,atencion de partos en servicios,cesareas,2013-05-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2013-05-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2013-05-01,21,21
POTOSI,atencion de partos en servicios,cesareas,2013-05-01,139,139
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2013-05-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2013-05-01,30,30
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2013-05-01,30,30
PUNATA,atencion de partos en servicios,cesareas,2013-05-01,25,25
QUILLACOLLO,atencion de partos en servicios,cesareas,2013-05-01,52,52
REYES,atencion de partos en servicios,cesareas,2013-05-01,2,2
RIBERALTA,atencion de partos en servicios,cesareas,2013-05-01,94,94
ROBORE,atencion de partos en servicios,cesareas,2013-05-01,4,4
RURRENABAQUE,atencion de partos en servicios,cesareas,2013-05-01,24,24
SACABA,atencion de partos en servicios,cesareas,2013-05-01,53,53
SAMAIPATA,atencion de partos en servicios,cesareas,2013-05-01,6,6
SAN BORJA,atencion de partos en servicios,cesareas,2013-05-01,26,26
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2013-05-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2013-05-01,10,10
SAN IGNACIO,atencion de partos en servicios,cesareas,2013-05-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2013-05-01,33,33
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2013-05-01,6,6
SAN JOAQUIN,atencion de partos en servicios,cesareas,2013-05-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2013-05-01,14,14
SAN JULIAN,atencion de partos en servicios,cesareas,2013-05-01,7,7
SAN MATIAS,atencion de partos en servicios,cesareas,2013-05-01,7,7
SAN RAMON BENI,atencion de partos en servicios,cesareas,2013-05-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2013-05-01,2,2
