,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA TUNARI,internaciones,egresos,2011-03-01,138,316,138,316,454
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2011-03-01,6,14,6,14,20
VILLAZON,internaciones,egresos,2011-03-01,58,144,58,144,202
VINTO,internaciones,egresos,2011-03-01,16,112,16,112,128
VITICHI,internaciones,egresos,2011-03-01,2,10,2,10,12
WARNES,internaciones,egresos,2011-03-01,1,0,1,0,1
YACO,internaciones,egresos,2011-03-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2011-03-01,266,468,266,468,734
YAMPARAEZ,internaciones,egresos,2011-03-01,2,9,2,9,11
YANACACHI,internaciones,egresos,2011-03-01,3,10,3,10,13
YAPACANI,internaciones,egresos,2011-03-01,76,109,76,109,185
YOCALLA,internaciones,egresos,2011-03-01,0,3,0,3,3
YOTALA,internaciones,egresos,2011-03-01,2,13,2,13,15
ZUDAÑEZ,internaciones,egresos,2011-03-01,15,25,15,25,40
ACACIO,internaciones,egresos,2011-04-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2011-04-01,10,57,10,57,67
ACHOCALLA,internaciones,egresos,2011-04-01,8,0,8,0,8
AIQUILE,internaciones,egresos,2011-04-01,41,87,41,87,128
ALALAY,internaciones,egresos,2011-04-01,0,3,0,3,3
ALCALA,internaciones,egresos,2011-04-01,0,9,0,9,9
ALTO BENI,internaciones,egresos,2011-04-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2011-04-01,1,4,1,4,5
ANTEQUERA,internaciones,egresos,2011-04-01,0,4,0,4,4
ANZALDO,internaciones,egresos,2011-04-01,0,3,0,3,3
APOLO,internaciones,egresos,2011-04-01,3,27,3,27,30
ARAMPAMPA,internaciones,egresos,2011-04-01,0,1,0,1,1
ARANI,internaciones,egresos,2011-04-01,0,11,0,11,11
ARBIETO,internaciones,egresos,2011-04-01,0,7,0,7,7
ASCENCION DE GUARAYOS,internaciones,egresos,2011-04-01,79,185,79,185,264
ATOCHA,internaciones,egresos,2011-04-01,18,26,18,26,44
AUCAPATA,internaciones,egresos,2011-04-01,0,2,0,2,2
AYATA,internaciones,egresos,2011-04-01,0,3,0,3,3
AYO AYO,internaciones,egresos,2011-04-01,0,9,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2011-04-01,9,47,9,47,56
AZURDUY,internaciones,egresos,2011-04-01,6,11,6,11,17
BATALLAS,internaciones,egresos,2011-04-01,1,15,1,15,16
BAURES,internaciones,egresos,2011-04-01,9,12,9,12,21
BELEN DE ANDAMARCA,internaciones,egresos,2011-04-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2011-04-01,44,184,44,184,228
BETANZOS,internaciones,egresos,2011-04-01,8,24,8,24,32
BOLIVAR,internaciones,egresos,2011-04-01,2,1,2,1,3
BOYUIBE,internaciones,egresos,2011-04-01,8,27,8,27,35
BUENA VISTA,internaciones,egresos,2011-04-01,8,11,8,11,19
CAIROMA,internaciones,egresos,2011-04-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2011-04-01,0,6,0,6,6
CAJUATA,internaciones,egresos,2011-04-01,0,14,0,14,14
CALAMARCA,internaciones,egresos,2011-04-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2011-04-01,60,47,60,47,107
CAMIRI,internaciones,egresos,2011-04-01,210,457,210,457,667
CAPINOTA,internaciones,egresos,2011-04-01,10,43,10,43,53
CARACOLLO,internaciones,egresos,2011-04-01,0,25,0,25,25
CARANAVI,internaciones,egresos,2011-04-01,52,208,52,208,260
CARAPARI,internaciones,egresos,2011-04-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2011-04-01,3,0,3,0,3
CHALLAPATA,internaciones,egresos,2011-04-01,15,100,15,100,115
CHARAGUA,internaciones,egresos,2011-04-01,40,102,40,102,142
CHARAÑA,internaciones,egresos,2011-04-01,0,1,0,1,1
CHAYANTA,internaciones,egresos,2011-04-01,0,10,0,10,10
CHIMORE,internaciones,egresos,2011-04-01,5,30,5,30,35
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2011-04-01,19,77,19,77,96
CHUMA,internaciones,egresos,2011-04-01,0,5,0,5,5
CKOCHAS,internaciones,egresos,2011-04-01,0,1,0,1,1
CLIZA,internaciones,egresos,2011-04-01,2,41,2,41,43
COBIJA,internaciones,egresos,2011-04-01,96,336,96,336,432
COCAPATA,internaciones,egresos,2011-04-01,1,4,1,4,5
COCHABAMBA,internaciones,egresos,2011-04-01,2993,4546,2993,4546,7539
COLCAPIRHUA,internaciones,egresos,2011-04-01,55,135,55,135,190
COLLANA,internaciones,egresos,2011-04-01,0,2,0,2,2
COLOMI,internaciones,egresos,2011-04-01,0,25,0,25,25
COLPA BELGICA,internaciones,egresos,2011-04-01,26,37,26,37,63
COLQUECHACA,internaciones,egresos,2011-04-01,0,7,0,7,7
COLQUENCHA,internaciones,egresos,2011-04-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2011-04-01,3,10,3,10,13
COMARAPA,internaciones,egresos,2011-04-01,17,80,17,80,97
CONCEPCION,internaciones,egresos,2011-04-01,27,67,27,67,94
COPACABANA,internaciones,egresos,2011-04-01,3,16,3,16,19
CORIPATA,internaciones,egresos,2011-04-01,1,21,1,21,22
CORO CORO,internaciones,egresos,2011-04-01,0,6,0,6,6
COROICO,internaciones,egresos,2011-04-01,48,88,48,88,136
CORQUE,internaciones,egresos,2011-04-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2011-04-01,6,20,6,20,26
COTOCA,internaciones,egresos,2011-04-01,15,142,15,142,157
CUATRO CAÑADAS,internaciones,egresos,2011-04-01,11,23,11,23,34
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2011-04-01,0,2,0,2,2
CUEVO,internaciones,egresos,2011-04-01,4,4,4,4,8
CULPINA,internaciones,egresos,2011-04-01,12,36,12,36,48
CURAHUARA DE CARANGAS,internaciones,egresos,2011-04-01,0,4,0,4,4
DESAGUADERO,internaciones,egresos,2011-04-01,1,7,1,7,8
EL ALTO,internaciones,egresos,2011-04-01,767,2488,767,2488,3255
EL CHORO,internaciones,egresos,2011-04-01,0,2,0,2,2
EL PUENTE(STC),internaciones,egresos,2011-04-01,9,27,9,27,36
EL TORNO,internaciones,egresos,2011-04-01,98,247,98,247,345
EL VILLAR,internaciones,egresos,2011-04-01,1,5,1,5,6
ENTRE RIOS TRJ,internaciones,egresos,2011-04-01,5,23,5,23,28
ENTRE RIOS CBBA,internaciones,egresos,2011-04-01,9,51,9,51,60
ESCOMA,internaciones,egresos,2011-04-01,14,34,14,34,48
EUCALIPTUS,internaciones,egresos,2011-04-01,0,5,0,5,5
EXALTACION,internaciones,egresos,2011-04-01,3,6,3,6,9
FERNANDEZ ALONSO,internaciones,egresos,2011-04-01,24,39,24,39,63
FILADELFIA,internaciones,egresos,2011-04-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2011-04-01,0,16,0,16,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2011-04-01,0,4,0,4,4
GUANAY,internaciones,egresos,2011-04-01,1,22,1,22,23
GUAQUI,internaciones,egresos,2011-04-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2011-04-01,163,367,163,367,530
GUTIERREZ,internaciones,egresos,2011-04-01,19,35,19,35,54
HUACARETA,internaciones,egresos,2011-04-01,13,19,13,19,32
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2011-04-01,1,3,1,3,4
HUACHACALLA,internaciones,egresos,2011-04-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2011-04-01,41,105,41,105,146
HUARACAJE,internaciones,egresos,2011-04-01,4,20,4,20,24
HUARINA,internaciones,egresos,2011-04-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2011-04-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2011-04-01,0,2,0,2,2
ICLA,internaciones,egresos,2011-04-01,1,7,1,7,8
INCAHUASI,internaciones,egresos,2011-04-01,4,15,4,15,19
IRUPANA (VILLA DE LANZA),internaciones,egresos,2011-04-01,4,28,4,28,32
IXIAMAS,internaciones,egresos,2011-04-01,11,35,11,35,46
JESUS DE MACHACA,internaciones,egresos,2011-04-01,13,36,13,36,49
LA ASUNTA,internaciones,egresos,2011-04-01,15,54,15,54,69
LA GUARDIA,internaciones,egresos,2011-04-01,62,424,62,424,486
LA PAZ,internaciones,egresos,2011-04-01,3115,5907,3115,5907,9022
LAGUNILLAS,internaciones,egresos,2011-04-01,5,6,5,6,11
LAJA,internaciones,egresos,2011-04-01,0,7,0,7,7
LAS CARRERAS,internaciones,egresos,2011-04-01,1,6,1,6,7
LICOMA PAMPA,internaciones,egresos,2011-04-01,0,5,0,5,5
LLALLAGUA,internaciones,egresos,2011-04-01,53,182,53,182,235
LLICA,internaciones,egresos,2011-04-01,0,4,0,4,4
LURIBAY,internaciones,egresos,2011-04-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2011-04-01,1,4,1,4,5
MACHARETI,internaciones,egresos,2011-04-01,1,3,1,3,4
MAGDALENA,internaciones,egresos,2011-04-01,18,60,18,60,78
MAIRANA,internaciones,egresos,2011-04-01,3,47,3,47,50
MAPIRI,internaciones,egresos,2011-04-01,15,44,15,44,59
MECAPACA,internaciones,egresos,2011-04-01,0,4,0,4,4
MINEROS,internaciones,egresos,2011-04-01,7,18,7,18,25
MIZQUE,internaciones,egresos,2011-04-01,19,57,19,57,76
MOCOMOCO,internaciones,egresos,2011-04-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2011-04-01,0,7,0,7,7
MONTEAGUDO,internaciones,egresos,2011-04-01,55,144,55,144,199
MONTERO,internaciones,egresos,2011-04-01,381,546,381,546,927
MORO MORO,internaciones,egresos,2011-04-01,0,3,0,3,3
MOROCHATA,internaciones,egresos,2011-04-01,0,19,0,19,19
OCURI,internaciones,egresos,2011-04-01,3,15,3,15,18
OKINAWA,internaciones,egresos,2011-04-01,4,9,4,9,13
OMEREQUE,internaciones,egresos,2011-04-01,3,13,3,13,16
ORURO,internaciones,egresos,2011-04-01,782,1382,782,1382,2164
PADCAYA,internaciones,egresos,2011-04-01,0,11,0,11,11
PADILLA,internaciones,egresos,2011-04-01,33,59,33,59,92
PAILON,internaciones,egresos,2011-04-01,47,86,47,86,133
PALCA,internaciones,egresos,2011-04-01,0,3,0,3,3
PALOS BLANCOS,internaciones,egresos,2011-04-01,13,62,13,62,75
PAMPA GRANDE,internaciones,egresos,2011-04-01,1,19,1,19,20
PAPEL PAMPA,internaciones,egresos,2011-04-01,0,1,0,1,1
POCOATA,internaciones,egresos,2011-04-01,1,5,1,5,6
POCONA,internaciones,egresos,2011-04-01,0,18,0,18,18
POJO (CBBA),internaciones,egresos,2011-04-01,0,24,0,24,24
POOPO,internaciones,egresos,2011-04-01,0,3,0,3,3
POROMA,internaciones,egresos,2011-04-01,0,3,0,3,3
PORONGO,internaciones,egresos,2011-04-01,3,7,3,7,10
PORTACHUELO,internaciones,egresos,2011-04-01,62,175,62,175,237
PORVENIR,internaciones,egresos,2011-04-01,3,6,3,6,9
POSTRER VALLE,internaciones,egresos,2011-04-01,3,0,3,0,3
POTOSI,internaciones,egresos,2011-04-01,509,1005,509,1005,1514
PRESTO,internaciones,egresos,2011-04-01,0,3,0,3,3
PUCARA,internaciones,egresos,2011-04-01,0,2,0,2,2
PUCARANI,internaciones,egresos,2011-04-01,0,13,0,13,13
PUERTO ACOSTA,internaciones,egresos,2011-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2011-04-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2011-04-01,2,10,2,10,12
PUERTO QUIJARRO,internaciones,egresos,2011-04-01,6,11,6,11,17
PUERTO RICO,internaciones,egresos,2011-04-01,9,35,9,35,44
PUERTO SUAREZ,internaciones,egresos,2011-04-01,203,215,203,215,418
PUERTO VILLARROEL,internaciones,egresos,2011-04-01,73,204,73,204,277
PUNA,internaciones,egresos,2011-04-01,2,15,2,15,17
PUNATA,internaciones,egresos,2011-04-01,86,221,86,221,307
QUILLACOLLO,internaciones,egresos,2011-04-01,37,237,37,237,274
QUIME,internaciones,egresos,2011-04-01,4,17,4,17,21
QUIRUSILLAS,internaciones,egresos,2011-04-01,1,5,1,5,6
REYES,internaciones,egresos,2011-04-01,7,41,7,41,48
RIBERALTA,internaciones,egresos,2011-04-01,219,503,219,503,722
ROBORE,internaciones,egresos,2011-04-01,38,94,38,94,132
RURRENABAQUE,internaciones,egresos,2011-04-01,33,107,33,107,140
SACABA,internaciones,egresos,2011-04-01,99,378,99,378,477
SACABAMBA,internaciones,egresos,2011-04-01,2,5,2,5,7
SACACA,internaciones,egresos,2011-04-01,2,9,2,9,11
SAIPINA,internaciones,egresos,2011-04-01,1,12,1,12,13
SAMAIPATA,internaciones,egresos,2011-04-01,15,41,15,41,56
SAN ANDRES,internaciones,egresos,2011-04-01,0,10,0,10,10
SAN ANDRES DE MACHACA,internaciones,egresos,2011-04-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2011-04-01,3,6,3,6,9
SAN BENITO,internaciones,egresos,2011-04-01,1,2,1,2,3
SAN BORJA,internaciones,egresos,2011-04-01,38,128,38,128,166
SAN BUENA VENTURA,internaciones,egresos,2011-04-01,12,72,12,72,84
SAN CARLOS,internaciones,egresos,2011-04-01,84,182,84,182,266
SAN IGNACIO,internaciones,egresos,2011-04-01,17,69,17,69,86
SAN IGNACIO DE VELASCO,internaciones,egresos,2011-04-01,165,365,165,365,530
SAN JAVIER(STC),internaciones,egresos,2011-04-01,18,35,18,35,53
SAN JOAQUIN,internaciones,egresos,2011-04-01,9,34,9,34,43
SAN JOSE DE CHIQUITOS,internaciones,egresos,2011-04-01,54,138,54,138,192
SAN JUAN DE YAPACANI,internaciones,egresos,2011-04-01,117,9,117,9,126
SAN JULIAN,internaciones,egresos,2011-04-01,76,154,76,154,230
SAN LORENZO(PND),internaciones,egresos,2011-04-01,6,13,6,13,19
SAN LORENZO(TJA),internaciones,egresos,2011-04-01,1,7,1,7,8
SAN LUCAS,internaciones,egresos,2011-04-01,4,38,4,38,42
SAN MATIAS,internaciones,egresos,2011-04-01,23,52,23,52,75
SAN MIGUEL DE VELASCO,internaciones,egresos,2011-04-01,21,31,21,31,52
SAN PEDRO,internaciones,egresos,2011-04-01,10,28,10,28,38
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2011-04-01,4,6,4,6,10
SAN PEDRO DE CURAHUARA,internaciones,egresos,2011-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2011-04-01,14,26,14,26,40
SAN RAMON BENI,internaciones,egresos,2011-04-01,10,47,10,47,57
SAN RAMON SCZ,internaciones,egresos,2011-04-01,7,39,7,39,46
SANTA ANA,internaciones,egresos,2011-04-01,25,74,25,74,99
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2011-04-01,4939,6896,4939,6896,11835
SANTA ROSA,internaciones,egresos,2011-04-01,10,44,10,44,54
SANTA ROSA DEL SARA,internaciones,egresos,2011-04-01,13,41,13,41,54
SANTIAGO DE CALLAPA,internaciones,egresos,2011-04-01,0,3,0,3,3
SANTIAGO DE HUATA,internaciones,egresos,2011-04-01,1,0,1,0,1
SANTIAGO DE MACHACA,internaciones,egresos,2011-04-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2011-04-01,0,3,0,3,3
SENA,internaciones,egresos,2011-04-01,5,15,5,15,20
SHINAOTA,internaciones,egresos,2011-04-01,74,167,74,167,241
SICA SICA (VILLA AROMA),internaciones,egresos,2011-04-01,0,13,0,13,13
SIPE SIPE,internaciones,egresos,2011-04-01,0,31,0,31,31
SOPACHUY,internaciones,egresos,2011-04-01,10,26,10,26,36
SORATA,internaciones,egresos,2011-04-01,3,26,3,26,29
SUCRE,internaciones,egresos,2011-04-01,1048,2099,1048,2099,3147
TACACOMA,internaciones,egresos,2011-04-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2011-04-01,2,6,2,6,8
TAPACARI,internaciones,egresos,2011-04-01,1,5,1,5,6
TARABUCO,internaciones,egresos,2011-04-01,64,38,64,38,102
TARATA,internaciones,egresos,2011-04-01,0,8,0,8,8
TARIJA,internaciones,egresos,2011-04-01,599,1158,599,1158,1757
TARVITA,internaciones,egresos,2011-04-01,7,43,7,43,50
TEOPONTE,internaciones,egresos,2011-04-01,0,4,0,4,4
TIAWANACU,internaciones,egresos,2011-04-01,0,9,0,9,9
TIPUANI,internaciones,egresos,2011-04-01,20,28,20,28,48
TIQUIPAYA,internaciones,egresos,2011-04-01,35,109,35,109,144
TIRAQUE (CBBA),internaciones,egresos,2011-04-01,0,27,0,27,27
TOCO,internaciones,egresos,2011-04-01,1,7,1,7,8
TOLATA,internaciones,egresos,2011-04-01,4,9,4,9,13
TOLEDO,internaciones,egresos,2011-04-01,2,3,2,3,5
TOMAVE,internaciones,egresos,2011-04-01,1,2,1,2,3
TOMINA,internaciones,egresos,2011-04-01,0,32,0,32,32
TORO TORO,internaciones,egresos,2011-04-01,0,6,0,6,6
TOTORA(CBBA),internaciones,egresos,2011-04-01,3,40,3,40,43
TOTORA(ORR),internaciones,egresos,2011-04-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2011-04-01,2,4,2,4,6
TRINIDAD,internaciones,egresos,2011-04-01,320,874,320,874,1194
TUPIZA,internaciones,egresos,2011-04-01,70,125,70,125,195
UMALA,internaciones,egresos,2011-04-01,0,5,0,5,5
UNCIA,internaciones,egresos,2011-04-01,2,23,2,23,25
URUBICHA,internaciones,egresos,2011-04-01,10,52,10,52,62
UYUNI,internaciones,egresos,2011-04-01,21,108,21,108,129
VACAS,internaciones,egresos,2011-04-01,0,10,0,10,10
VALLEGRANDE,internaciones,egresos,2011-04-01,49,105,49,105,154
VIACHA,internaciones,egresos,2011-04-01,1,54,1,54,55
VILA VILA,internaciones,egresos,2011-04-01,1,7,1,7,8
VILLA CHARCAS,internaciones,egresos,2011-04-01,0,7,0,7,7
VILLA MONTES,internaciones,egresos,2011-04-01,100,221,100,221,321
VILLA RIVERO,internaciones,egresos,2011-04-01,4,6,4,6,10
VILLA SERRANO,internaciones,egresos,2011-04-01,3,16,3,16,19
VILLA TUNARI,internaciones,egresos,2011-04-01,123,336,123,336,459
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2011-04-01,4,21,4,21,25
VILLAZON,internaciones,egresos,2011-04-01,57,164,57,164,221
VINTO,internaciones,egresos,2011-04-01,27,115,27,115,142
VITICHI,internaciones,egresos,2011-04-01,1,10,1,10,11
WARNES,internaciones,egresos,2011-04-01,45,81,45,81,126
YACO,internaciones,egresos,2011-04-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2011-04-01,269,512,269,512,781
YAMPARAEZ,internaciones,egresos,2011-04-01,4,11,4,11,15
YANACACHI,internaciones,egresos,2011-04-01,3,9,3,9,12
YAPACANI,internaciones,egresos,2011-04-01,14,32,14,32,46
YOCALLA,internaciones,egresos,2011-04-01,0,3,0,3,3
YOTALA,internaciones,egresos,2011-04-01,2,15,2,15,17
ZUDAÑEZ,internaciones,egresos,2011-04-01,18,21,18,21,39
ACACIO,internaciones,egresos,2011-05-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2011-05-01,14,46,14,46,60
ACHOCALLA,internaciones,egresos,2011-05-01,0,10,0,10,10
AIQUILE,internaciones,egresos,2011-05-01,27,88,27,88,115
ALALAY,internaciones,egresos,2011-05-01,0,3,0,3,3
ALCALA,internaciones,egresos,2011-05-01,1,4,1,4,5
ALTO BENI,internaciones,egresos,2011-05-01,0,11,0,11,11
ANCORAIMES,internaciones,egresos,2011-05-01,0,5,0,5,5
ANDAMARCA,internaciones,egresos,2011-05-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2011-05-01,3,11,3,11,14
APOLO,internaciones,egresos,2011-05-01,5,16,5,16,21
ARAMPAMPA,internaciones,egresos,2011-05-01,1,1,1,1,2
ARANI,internaciones,egresos,2011-05-01,0,9,0,9,9
ARBIETO,internaciones,egresos,2011-05-01,0,11,0,11,11
ARQUE,internaciones,egresos,2011-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2011-05-01,66,193,66,193,259
ATOCHA,internaciones,egresos,2011-05-01,26,39,26,39,65
AYO AYO,internaciones,egresos,2011-05-01,0,6,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2011-05-01,11,50,11,50,61
AZURDUY,internaciones,egresos,2011-05-01,6,9,6,9,15
BATALLAS,internaciones,egresos,2011-05-01,2,3,2,3,5
BAURES,internaciones,egresos,2011-05-01,3,20,3,20,23
BERMEJO,internaciones,egresos,2011-05-01,48,198,48,198,246
BETANZOS,internaciones,egresos,2011-05-01,4,25,4,25,29
BOLIVAR,internaciones,egresos,2011-05-01,0,2,0,2,2
BOYUIBE,internaciones,egresos,2011-05-01,7,18,7,18,25
BUENA VISTA,internaciones,egresos,2011-05-01,4,17,4,17,21
CABEZAS,internaciones,egresos,2011-05-01,10,26,10,26,36
CAIROMA,internaciones,egresos,2011-05-01,1,3,1,3,4
"CAIZA ""D""",internaciones,egresos,2011-05-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2011-05-01,0,8,0,8,8
CALACOTO,internaciones,egresos,2011-05-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2011-05-01,0,8,0,8,8
CAMARGO,internaciones,egresos,2011-05-01,76,138,76,138,214
CAMIRI,internaciones,egresos,2011-05-01,165,418,165,418,583
CAPINOTA,internaciones,egresos,2011-05-01,6,42,6,42,48
CAQUIAVIRI,internaciones,egresos,2011-05-01,0,3,0,3,3
CARACOLLO,internaciones,egresos,2011-05-01,1,23,1,23,24
CARANAVI,internaciones,egresos,2011-05-01,49,171,49,171,220
CARAPARI,internaciones,egresos,2011-05-01,4,8,4,8,12
CARIPUYO,internaciones,egresos,2011-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2011-05-01,3,0,3,0,3
CHALLAPATA,internaciones,egresos,2011-05-01,28,86,28,86,114
CHAQUI,internaciones,egresos,2011-05-01,0,1,0,1,1
CHARAGUA,internaciones,egresos,2011-05-01,33,111,33,111,144
CHAYANTA,internaciones,egresos,2011-05-01,0,16,0,16,16
CHIMORE,internaciones,egresos,2011-05-01,3,33,3,33,36
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2011-05-01,23,72,23,72,95
CHUMA,internaciones,egresos,2011-05-01,2,3,2,3,5
CKOCHAS,internaciones,egresos,2011-05-01,0,1,0,1,1
CLIZA,internaciones,egresos,2011-05-01,7,39,7,39,46
COBIJA,internaciones,egresos,2011-05-01,97,322,97,322,419
COCAPATA,internaciones,egresos,2011-05-01,0,16,0,16,16
COCHABAMBA,internaciones,egresos,2011-05-01,2611,5029,2611,5029,7640
COLCAPIRHUA,internaciones,egresos,2011-05-01,94,128,94,128,222
"COLCHA ""K""",internaciones,egresos,2011-05-01,0,4,0,4,4
COLOMI,internaciones,egresos,2011-05-01,0,24,0,24,24
COLPA BELGICA,internaciones,egresos,2011-05-01,6,18,6,18,24
COLQUECHACA,internaciones,egresos,2011-05-01,0,7,0,7,7
COLQUENCHA,internaciones,egresos,2011-05-01,0,8,0,8,8
COLQUIRI,internaciones,egresos,2011-05-01,3,10,3,10,13
COMARAPA,internaciones,egresos,2011-05-01,13,89,13,89,102
CONCEPCION,internaciones,egresos,2011-05-01,8,75,8,75,83
COPACABANA,internaciones,egresos,2011-05-01,3,16,3,16,19
CORIPATA,internaciones,egresos,2011-05-01,2,19,2,19,21
CORO CORO,internaciones,egresos,2011-05-01,0,7,0,7,7
COROICO,internaciones,egresos,2011-05-01,32,88,32,88,120
CORQUE,internaciones,egresos,2011-05-01,0,3,0,3,3
COTAGAITA,internaciones,egresos,2011-05-01,1,14,1,14,15
COTOCA,internaciones,egresos,2011-05-01,25,130,25,130,155
CUATRO CAÑADAS,internaciones,egresos,2011-05-01,19,24,19,24,43
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2011-05-01,0,2,0,2,2
CUEVO,internaciones,egresos,2011-05-01,1,3,1,3,4
CULPINA,internaciones,egresos,2011-05-01,20,57,20,57,77
CURAHUARA DE CARANGAS,internaciones,egresos,2011-05-01,1,3,1,3,4
DESAGUADERO,internaciones,egresos,2011-05-01,2,4,2,4,6
EL ALTO,internaciones,egresos,2011-05-01,623,2550,623,2550,3173
EL CHORO,internaciones,egresos,2011-05-01,0,5,0,5,5
EL PUENTE(STC),internaciones,egresos,2011-05-01,8,23,8,23,31
EL PUENTE(TJA),internaciones,egresos,2011-05-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2011-05-01,78,66,78,66,144
EL VILLAR,internaciones,egresos,2011-05-01,1,6,1,6,7
ENTRE RIOS TRJ,internaciones,egresos,2011-05-01,6,20,6,20,26
ENTRE RIOS CBBA,internaciones,egresos,2011-05-01,6,34,6,34,40
ESCOMA,internaciones,egresos,2011-05-01,13,27,13,27,40
EUCALIPTUS,internaciones,egresos,2011-05-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2011-05-01,2,3,2,3,5
FERNANDEZ ALONSO,internaciones,egresos,2011-05-01,33,47,33,47,80
GENERAL SAAVEDRA,internaciones,egresos,2011-05-01,0,18,0,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2011-05-01,0,2,0,2,2
GUANAY,internaciones,egresos,2011-05-01,4,15,4,15,19
GUAQUI,internaciones,egresos,2011-05-01,0,4,0,4,4
GUAYARAMERIN,internaciones,egresos,2011-05-01,164,370,164,370,534
GUTIERREZ,internaciones,egresos,2011-05-01,15,29,15,29,44
HUACARETA,internaciones,egresos,2011-05-01,8,15,8,15,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2011-05-01,1,2,1,2,3
HUANUNI,internaciones,egresos,2011-05-01,79,130,79,130,209
HUARACAJE,internaciones,egresos,2011-05-01,4,15,4,15,19
HUARINA,internaciones,egresos,2011-05-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2011-05-01,0,2,0,2,2
ICLA,internaciones,egresos,2011-05-01,1,5,1,5,6
INCAHUASI,internaciones,egresos,2011-05-01,3,20,3,20,23
INQUISIVI,internaciones,egresos,2011-05-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2011-05-01,0,28,0,28,28
IXIAMAS,internaciones,egresos,2011-05-01,6,22,6,22,28
JESUS DE MACHACA,internaciones,egresos,2011-05-01,19,22,19,22,41
LA ASUNTA,internaciones,egresos,2011-05-01,8,51,8,51,59
LA GUARDIA,internaciones,egresos,2011-05-01,68,166,68,166,234
LA PAZ,internaciones,egresos,2011-05-01,4260,5760,4260,5760,10020
LAGUNILLAS,internaciones,egresos,2011-05-01,5,10,5,10,15
LAJA,internaciones,egresos,2011-05-01,0,7,0,7,7
LAS CARRERAS,internaciones,egresos,2011-05-01,1,5,1,5,6
LICOMA PAMPA,internaciones,egresos,2011-05-01,0,3,0,3,3
LLALLAGUA,internaciones,egresos,2011-05-01,53,181,53,181,234
LLICA,internaciones,egresos,2011-05-01,0,5,0,5,5
LURIBAY,internaciones,egresos,2011-05-01,0,5,0,5,5
MACHACAMARCA,internaciones,egresos,2011-05-01,0,12,0,12,12
MACHARETI,internaciones,egresos,2011-05-01,1,11,1,11,12
MAGDALENA,internaciones,egresos,2011-05-01,15,64,15,64,79
MAIRANA,internaciones,egresos,2011-05-01,2,48,2,48,50
MAPIRI,internaciones,egresos,2011-05-01,28,57,28,57,85
