department,municipality_id,municipality,year,month,population,value
Cochabamba,30301,Ayopaya (v. De Independencia),2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Oruro,40201,Challapata,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Pando,90101,Cobija,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30303,Cocapata,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30101,Cochabamba,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,15
Cochabamba,30905,Colcapirhua,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,70102,Cotoca,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
La Paz,20804,Desaguadero,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
La Paz,20105,El Alto,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,26
Santa Cruz,71503,El Puente(stc),2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,70105,El Torno,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Beni,80202,Guayaramerin,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
La Paz,21001,Inquisivi,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Santa Cruz,70104,La Guardia,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
La Paz,20101,La Paz,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,14
Santa Cruz,71003,Mineros,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,71001,Montero,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,6
Cochabamba,30302,Morochata,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Oruro,40101,Oruro,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
Santa Cruz,70601,Portachuelo,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Potosí,50101,Potosi,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,6
Santa Cruz,71401,Puerto Suarez,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Cochabamba,31205,Puerto Villarroel,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Cochabamba,30901,Quillacollo,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
Beni,80301,Reyes,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Beni,80201,Riberalta,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Santa Cruz,70503,Robore,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,12
Cochabamba,31001,Sacaba,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Beni,80602,San Andres,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Beni,80302,San Borja,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Santa Cruz,70301,San Ignacio De Velasco,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Beni,80401,Santa Ana,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,78
Beni,80303,Santa Rosa,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Tarija,60101,Tarija,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Beni,80101,Trinidad,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Cochabamba,31003,Villa Tunari,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,70201,Warnes,2013,1,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Cochabamba,30201,Aiquile,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,71501,Ascencion De Guarayos,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Oruro,40201,Challapata,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,70702,Charagua,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,31204,Chimore,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
La Paz,20501,Chuma,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Pando,90101,Cobija,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30303,Cocapata,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Cochabamba,30101,Cochabamba,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,5
Cochabamba,30905,Colcapirhua,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
Cochabamba,31002,Colomi,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Potosí,50601,Cotagaita,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,70102,Cotoca,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
Santa Cruz,71106,Cuatro Cañadas,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
La Paz,20105,El Alto,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,19
Cochabamba,31206,Entre Rios Cbba,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,71002,General Saavedra,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Beni,80202,Guayaramerin,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Santa Cruz,70104,La Guardia,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
La Paz,20101,La Paz,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
La Paz,21202,Laja,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,31301,Mizque,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,71001,Montero,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30302,Morochata,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30203,Omereque,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Oruro,40101,Oruro,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Potosí,50101,Potosi,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,5
Cochabamba,30901,Quillacollo,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Cochabamba,31001,Sacaba,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Beni,80602,San Andres,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Beni,80302,San Borja,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
La Paz,21502,San Buena Ventura,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Beni,80501,San Ignacio,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
Santa Cruz,71104,San Julian,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Beni,80702,San Ramon Beni,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,0
Santa Cruz,71103,San Ramon Scz,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,2
Beni,80401,Santa Ana,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,4
Santa Cruz,70101,Santa Cruz De La Sierra,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,32
Cochabamba,31602,Shinaota,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Cochabamba,30902,Sipe Sipe,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,1
Chuquisaca,10101,Sucre,2013,2,ANTIPOLIOMIELITICA 2DA DOSIS / DENTRO,3
