municipality,group,variable,month,Viviendas Evaluadas,TOTAL
ARBIETO,chagas viviendas,viviendas evaluadas,2018-07-01,266,266
ARQUE,chagas viviendas,viviendas evaluadas,2018-07-01,92,92
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-07-01,225,225
AZURDUY,chagas viviendas,viviendas evaluadas,2018-07-01,147,147
BOYUIBE,chagas viviendas,viviendas evaluadas,2018-07-01,21,21
CAIROMA,chagas viviendas,viviendas evaluadas,2018-07-01,178,178
CAJUATA,chagas viviendas,viviendas evaluadas,2018-07-01,1588,1588
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2018-07-01,103,103
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-07-01,670,670
CARAPARI,chagas viviendas,viviendas evaluadas,2018-07-01,449,449
CKOCHAS,chagas viviendas,viviendas evaluadas,2018-07-01,190,190
CLIZA,chagas viviendas,viviendas evaluadas,2018-07-01,326,326
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-07-01,1065,1065
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2018-07-01,336,336
COLQUECHACA,chagas viviendas,viviendas evaluadas,2018-07-01,224,224
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-07-01,411,411
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2018-07-01,52,52
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-07-01,192,192
CULPINA,chagas viviendas,viviendas evaluadas,2018-07-01,218,218
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2018-07-01,169,169
EL TORNO,chagas viviendas,viviendas evaluadas,2018-07-01,56,56
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2018-07-01,48,48
GUTIERREZ,chagas viviendas,viviendas evaluadas,2018-07-01,701,701
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2018-07-01,84,84
ICLA,chagas viviendas,viviendas evaluadas,2018-07-01,149,149
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2018-07-01,111,111
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2018-07-01,204,204
MIZQUE,chagas viviendas,viviendas evaluadas,2018-07-01,872,872
MOJOCOYA,chagas viviendas,viviendas evaluadas,2018-07-01,34,34
OCURI,chagas viviendas,viviendas evaluadas,2018-07-01,213,213
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-07-01,551,551
PADCAYA,chagas viviendas,viviendas evaluadas,2018-07-01,115,115
PADILLA,chagas viviendas,viviendas evaluadas,2018-07-01,355,355
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2018-07-01,86,86
PASORAPA,chagas viviendas,viviendas evaluadas,2018-07-01,138,138
POJO (CBBA),chagas viviendas,viviendas evaluadas,2018-07-01,115,115
POROMA,chagas viviendas,viviendas evaluadas,2018-07-01,639,639
PRESTO,chagas viviendas,viviendas evaluadas,2018-07-01,407,407
PUNA,chagas viviendas,viviendas evaluadas,2018-07-01,186,186
PUNATA,chagas viviendas,viviendas evaluadas,2018-07-01,349,349
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2018-07-01,997,997
RAVELO,chagas viviendas,viviendas evaluadas,2018-07-01,205,205
SACABA,chagas viviendas,viviendas evaluadas,2018-07-01,1330,1330
SACABAMBA,chagas viviendas,viviendas evaluadas,2018-07-01,58,58
SAMAIPATA,chagas viviendas,viviendas evaluadas,2018-07-01,32,32
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-07-01,157,157
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2018-07-01,343,343
SAN LUCAS,chagas viviendas,viviendas evaluadas,2018-07-01,427,427
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2018-07-01,137,137
SICAYA,chagas viviendas,viviendas evaluadas,2018-07-01,128,128
SOPACHUY,chagas viviendas,viviendas evaluadas,2018-07-01,727,727
TACACHI,chagas viviendas,viviendas evaluadas,2018-07-01,108,108
TACOBAMBA,chagas viviendas,viviendas evaluadas,2018-07-01,202,202
TAPACARI,chagas viviendas,viviendas evaluadas,2018-07-01,270,270
TARABUCO,chagas viviendas,viviendas evaluadas,2018-07-01,493,493
TARATA,chagas viviendas,viviendas evaluadas,2018-07-01,47,47
TARIJA,chagas viviendas,viviendas evaluadas,2018-07-01,187,187
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-07-01,331,331
TOLATA,chagas viviendas,viviendas evaluadas,2018-07-01,143,143
TOMINA,chagas viviendas,viviendas evaluadas,2018-07-01,667,667
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-07-01,183,183
TUPIZA,chagas viviendas,viviendas evaluadas,2018-07-01,127,127
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-07-01,302,302
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-07-01,235,235
VILA VILA,chagas viviendas,viviendas evaluadas,2018-07-01,327,327
VILLA MONTES,chagas viviendas,viviendas evaluadas,2018-07-01,298,298
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-07-01,173,173
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2018-07-01,79,79
VILLAZON,chagas viviendas,viviendas evaluadas,2018-07-01,178,178
VINTO,chagas viviendas,viviendas evaluadas,2018-07-01,313,313
VITICHI,chagas viviendas,viviendas evaluadas,2018-07-01,104,104
YACUIBA,chagas viviendas,viviendas evaluadas,2018-07-01,617,617
YOTALA,chagas viviendas,viviendas evaluadas,2018-07-01,213,213
YUNCHARA,chagas viviendas,viviendas evaluadas,2018-07-01,68,68
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2018-07-01,1178,1178
ACACIO,chagas viviendas,viviendas evaluadas,2018-08-01,420,420
AIQUILE,chagas viviendas,viviendas evaluadas,2018-08-01,183,183
ALCALA,chagas viviendas,viviendas evaluadas,2018-08-01,4,4
ANZALDO,chagas viviendas,viviendas evaluadas,2018-08-01,148,148
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2018-08-01,183,183
ARANI,chagas viviendas,viviendas evaluadas,2018-08-01,429,429
ARBIETO,chagas viviendas,viviendas evaluadas,2018-08-01,195,195
ARQUE,chagas viviendas,viviendas evaluadas,2018-08-01,357,357
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-08-01,807,807
AZURDUY,chagas viviendas,viviendas evaluadas,2018-08-01,70,70
CAIROMA,chagas viviendas,viviendas evaluadas,2018-08-01,312,312
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2018-08-01,243,243
CAJUATA,chagas viviendas,viviendas evaluadas,2018-08-01,1232,1232
CAMARGO,chagas viviendas,viviendas evaluadas,2018-08-01,315,315
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-08-01,537,537
CKOCHAS,chagas viviendas,viviendas evaluadas,2018-08-01,271,271
CLIZA,chagas viviendas,viviendas evaluadas,2018-08-01,197,197
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-08-01,4664,4664
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2018-08-01,350,350
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-08-01,353,353
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2018-08-01,154,154
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-08-01,77,77
CUEVO,chagas viviendas,viviendas evaluadas,2018-08-01,40,40
CULPINA,chagas viviendas,viviendas evaluadas,2018-08-01,474,474
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2018-08-01,170,170
EL TORNO,chagas viviendas,viviendas evaluadas,2018-08-01,4,4
EL VILLAR,chagas viviendas,viviendas evaluadas,2018-08-01,90,90
GUTIERREZ,chagas viviendas,viviendas evaluadas,2018-08-01,486,486
HUACARETA,chagas viviendas,viviendas evaluadas,2018-08-01,182,182
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2018-08-01,145,145
ICLA,chagas viviendas,viviendas evaluadas,2018-08-01,266,266
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2018-08-01,114,114
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2018-08-01,61,61
LICOMA PAMPA,chagas viviendas,viviendas evaluadas,2018-08-01,938,938
MIZQUE,chagas viviendas,viviendas evaluadas,2018-08-01,1224,1224
MOROCHATA,chagas viviendas,viviendas evaluadas,2018-08-01,325,325
OCURI,chagas viviendas,viviendas evaluadas,2018-08-01,159,159
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-08-01,1376,1376
PADCAYA,chagas viviendas,viviendas evaluadas,2018-08-01,276,276
PADILLA,chagas viviendas,viviendas evaluadas,2018-08-01,293,293
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2018-08-01,50,50
PASORAPA,chagas viviendas,viviendas evaluadas,2018-08-01,91,91
POJO (CBBA),chagas viviendas,viviendas evaluadas,2018-08-01,198,198
POROMA,chagas viviendas,viviendas evaluadas,2018-08-01,151,151
PRESTO,chagas viviendas,viviendas evaluadas,2018-08-01,207,207
PUNA,chagas viviendas,viviendas evaluadas,2018-08-01,82,82
PUNATA,chagas viviendas,viviendas evaluadas,2018-08-01,250,250
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2018-08-01,1081,1081
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2018-08-01,55,55
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2018-08-01,622,622
RAVELO,chagas viviendas,viviendas evaluadas,2018-08-01,210,210
SACABA,chagas viviendas,viviendas evaluadas,2018-08-01,943,943
SACABAMBA,chagas viviendas,viviendas evaluadas,2018-08-01,22,22
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-08-01,186,186
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2018-08-01,326,326
SAN LUCAS,chagas viviendas,viviendas evaluadas,2018-08-01,419,419
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2018-08-01,196,196
SICAYA,chagas viviendas,viviendas evaluadas,2018-08-01,65,65
SIPE SIPE,chagas viviendas,viviendas evaluadas,2018-08-01,289,289
SOPACHUY,chagas viviendas,viviendas evaluadas,2018-08-01,40,40
SUCRE,chagas viviendas,viviendas evaluadas,2018-08-01,186,186
TACACHI,chagas viviendas,viviendas evaluadas,2018-08-01,58,58
TACOPAYA,chagas viviendas,viviendas evaluadas,2018-08-01,447,447
TARABUCO,chagas viviendas,viviendas evaluadas,2018-08-01,347,347
TARATA,chagas viviendas,viviendas evaluadas,2018-08-01,252,252
TARIJA,chagas viviendas,viviendas evaluadas,2018-08-01,383,383
TARVITA,chagas viviendas,viviendas evaluadas,2018-08-01,526,526
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-08-01,300,300
TOCO,chagas viviendas,viviendas evaluadas,2018-08-01,57,57
TOLATA,chagas viviendas,viviendas evaluadas,2018-08-01,1,1
TORO TORO,chagas viviendas,viviendas evaluadas,2018-08-01,218,218
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-08-01,187,187
TUPIZA,chagas viviendas,viviendas evaluadas,2018-08-01,244,244
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-08-01,241,241
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-08-01,237,237
VILA VILA,chagas viviendas,viviendas evaluadas,2018-08-01,358,358
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2018-08-01,222,222
VILLA MONTES,chagas viviendas,viviendas evaluadas,2018-08-01,312,312
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-08-01,247,247
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2018-08-01,584,584
VILLAZON,chagas viviendas,viviendas evaluadas,2018-08-01,166,166
VINTO,chagas viviendas,viviendas evaluadas,2018-08-01,393,393
VITICHI,chagas viviendas,viviendas evaluadas,2018-08-01,436,436
YACUIBA,chagas viviendas,viviendas evaluadas,2018-08-01,215,215
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2018-08-01,353,353
YUNCHARA,chagas viviendas,viviendas evaluadas,2018-08-01,48,48
ACACIO,chagas viviendas,viviendas evaluadas,2018-09-01,259,259
AIQUILE,chagas viviendas,viviendas evaluadas,2018-09-01,655,655
ANZALDO,chagas viviendas,viviendas evaluadas,2018-09-01,215,215
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2018-09-01,124,124
ARANI,chagas viviendas,viviendas evaluadas,2018-09-01,555,555
ARBIETO,chagas viviendas,viviendas evaluadas,2018-09-01,228,228
ARQUE,chagas viviendas,viviendas evaluadas,2018-09-01,49,49
AUCAPATA,chagas viviendas,viviendas evaluadas,2018-09-01,163,163
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-09-01,232,232
AZURDUY,chagas viviendas,viviendas evaluadas,2018-09-01,133,133
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2018-09-01,360,360
CAMARGO,chagas viviendas,viviendas evaluadas,2018-09-01,404,404
CAMIRI,chagas viviendas,viviendas evaluadas,2018-09-01,41,41
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-09-01,586,586
CKOCHAS,chagas viviendas,viviendas evaluadas,2018-09-01,190,190
CLIZA,chagas viviendas,viviendas evaluadas,2018-09-01,213,213
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-09-01,1946,1946
COLQUECHACA,chagas viviendas,viviendas evaluadas,2018-09-01,160,160
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-09-01,829,829
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2018-09-01,124,124
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-09-01,138,138
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2018-09-01,149,149
EL VILLAR,chagas viviendas,viviendas evaluadas,2018-09-01,36,36
HUACARETA,chagas viviendas,viviendas evaluadas,2018-09-01,371,371
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2018-09-01,22,22
LA GUARDIA,chagas viviendas,viviendas evaluadas,2018-09-01,2,2
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2018-09-01,74,74
LURIBAY,chagas viviendas,viviendas evaluadas,2018-09-01,49,49
MECAPACA,chagas viviendas,viviendas evaluadas,2018-09-01,459,459
MIZQUE,chagas viviendas,viviendas evaluadas,2018-09-01,745,745
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2018-09-01,272,272
OCURI,chagas viviendas,viviendas evaluadas,2018-09-01,214,214
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-09-01,378,378
PADCAYA,chagas viviendas,viviendas evaluadas,2018-09-01,105,105
PADILLA,chagas viviendas,viviendas evaluadas,2018-09-01,277,277
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2018-09-01,99,99
PASORAPA,chagas viviendas,viviendas evaluadas,2018-09-01,95,95
POJO (CBBA),chagas viviendas,viviendas evaluadas,2018-09-01,134,134
POROMA,chagas viviendas,viviendas evaluadas,2018-09-01,903,903
PUNA,chagas viviendas,viviendas evaluadas,2018-09-01,80,80
PUNATA,chagas viviendas,viviendas evaluadas,2018-09-01,969,969
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2018-09-01,921,921
SACABA,chagas viviendas,viviendas evaluadas,2018-09-01,934,934
SACABAMBA,chagas viviendas,viviendas evaluadas,2018-09-01,57,57
SAMAIPATA,chagas viviendas,viviendas evaluadas,2018-09-01,55,55
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-09-01,355,355
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2018-09-01,213,213
SAN LUCAS,chagas viviendas,viviendas evaluadas,2018-09-01,458,458
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2018-09-01,981,981
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2018-09-01,324,324
SICAYA,chagas viviendas,viviendas evaluadas,2018-09-01,101,101
SIPE SIPE,chagas viviendas,viviendas evaluadas,2018-09-01,486,486
SUCRE,chagas viviendas,viviendas evaluadas,2018-09-01,332,332
TACACHI,chagas viviendas,viviendas evaluadas,2018-09-01,91,91
TACACOMA,chagas viviendas,viviendas evaluadas,2018-09-01,399,399
TACOPAYA,chagas viviendas,viviendas evaluadas,2018-09-01,346,346
TARATA,chagas viviendas,viviendas evaluadas,2018-09-01,168,168
TARIJA,chagas viviendas,viviendas evaluadas,2018-09-01,57,57
TARVITA,chagas viviendas,viviendas evaluadas,2018-09-01,773,773
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-09-01,248,248
TOCO,chagas viviendas,viviendas evaluadas,2018-09-01,196,196
TOLATA,chagas viviendas,viviendas evaluadas,2018-09-01,33,33
TOMINA,chagas viviendas,viviendas evaluadas,2018-09-01,352,352
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-09-01,179,179
TUPIZA,chagas viviendas,viviendas evaluadas,2018-09-01,723,723
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-09-01,297,297
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-09-01,370,370
VILA VILA,chagas viviendas,viviendas evaluadas,2018-09-01,30,30
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2018-09-01,317,317
VILLA MONTES,chagas viviendas,viviendas evaluadas,2018-09-01,99,99
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-09-01,223,223
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2018-09-01,1307,1307
VILLAZON,chagas viviendas,viviendas evaluadas,2018-09-01,200,200
VINTO,chagas viviendas,viviendas evaluadas,2018-09-01,229,229
VITICHI,chagas viviendas,viviendas evaluadas,2018-09-01,316,316
YACUIBA,chagas viviendas,viviendas evaluadas,2018-09-01,287,287
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2018-09-01,383,383
YUNCHARA,chagas viviendas,viviendas evaluadas,2018-09-01,179,179
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2018-09-01,22,22
ACACIO,chagas viviendas,viviendas evaluadas,2018-10-01,185,185
AIQUILE,chagas viviendas,viviendas evaluadas,2018-10-01,413,413
ALCALA,chagas viviendas,viviendas evaluadas,2018-10-01,8,8
ANZALDO,chagas viviendas,viviendas evaluadas,2018-10-01,108,108
ARANI,chagas viviendas,viviendas evaluadas,2018-10-01,311,311
ARBIETO,chagas viviendas,viviendas evaluadas,2018-10-01,265,265
ARQUE,chagas viviendas,viviendas evaluadas,2018-10-01,41,41
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-10-01,263,263
BOYUIBE,chagas viviendas,viviendas evaluadas,2018-10-01,14,14
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-10-01,636,636
CKOCHAS,chagas viviendas,viviendas evaluadas,2018-10-01,59,59
CLIZA,chagas viviendas,viviendas evaluadas,2018-10-01,276,276
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-10-01,2307,2307
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2018-10-01,224,224
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-10-01,342,342
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2018-10-01,120,120
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-10-01,206,206
CUEVO,chagas viviendas,viviendas evaluadas,2018-10-01,70,70
CULPINA,chagas viviendas,viviendas evaluadas,2018-10-01,164,164
EL TORNO,chagas viviendas,viviendas evaluadas,2018-10-01,10,10
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2018-10-01,87,87
HUACARETA,chagas viviendas,viviendas evaluadas,2018-10-01,81,81
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2018-10-01,59,59
ICLA,chagas viviendas,viviendas evaluadas,2018-10-01,202,202
LURIBAY,chagas viviendas,viviendas evaluadas,2018-10-01,379,379
MOJOCOYA,chagas viviendas,viviendas evaluadas,2018-10-01,25,25
OCURI,chagas viviendas,viviendas evaluadas,2018-10-01,190,190
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-10-01,250,250
PADILLA,chagas viviendas,viviendas evaluadas,2018-10-01,161,161
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2018-10-01,44,44
PASORAPA,chagas viviendas,viviendas evaluadas,2018-10-01,147,147
POJO (CBBA),chagas viviendas,viviendas evaluadas,2018-10-01,53,53
POROMA,chagas viviendas,viviendas evaluadas,2018-10-01,219,219
PUNA,chagas viviendas,viviendas evaluadas,2018-10-01,216,216
PUNATA,chagas viviendas,viviendas evaluadas,2018-10-01,309,309
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2018-10-01,1108,1108
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2018-10-01,9,9
RAVELO,chagas viviendas,viviendas evaluadas,2018-10-01,92,92
SACABA,chagas viviendas,viviendas evaluadas,2018-10-01,1238,1238
SACABAMBA,chagas viviendas,viviendas evaluadas,2018-10-01,82,82
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-10-01,304,304
SAN LUCAS,chagas viviendas,viviendas evaluadas,2018-10-01,655,655
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2018-10-01,13,13
SICAYA,chagas viviendas,viviendas evaluadas,2018-10-01,162,162
SIPE SIPE,chagas viviendas,viviendas evaluadas,2018-10-01,348,348
SOPACHUY,chagas viviendas,viviendas evaluadas,2018-10-01,77,77
SUCRE,chagas viviendas,viviendas evaluadas,2018-10-01,561,561
TACACHI,chagas viviendas,viviendas evaluadas,2018-10-01,80,80
TACOPAYA,chagas viviendas,viviendas evaluadas,2018-10-01,247,247
TAPACARI,chagas viviendas,viviendas evaluadas,2018-10-01,144,144
TARABUCO,chagas viviendas,viviendas evaluadas,2018-10-01,343,343
TARATA,chagas viviendas,viviendas evaluadas,2018-10-01,84,84
TARIJA,chagas viviendas,viviendas evaluadas,2018-10-01,173,173
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-10-01,714,714
TOCO,chagas viviendas,viviendas evaluadas,2018-10-01,306,306
TOLATA,chagas viviendas,viviendas evaluadas,2018-10-01,62,62
TOMAVE,chagas viviendas,viviendas evaluadas,2018-10-01,261,261
TOMINA,chagas viviendas,viviendas evaluadas,2018-10-01,282,282
TORO TORO,chagas viviendas,viviendas evaluadas,2018-10-01,30,30
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-10-01,240,240
TUPIZA,chagas viviendas,viviendas evaluadas,2018-10-01,3,3
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-10-01,240,240
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-10-01,147,147
VILA VILA,chagas viviendas,viviendas evaluadas,2018-10-01,153,153
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2018-10-01,358,358
VILLA MONTES,chagas viviendas,viviendas evaluadas,2018-10-01,366,366
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-10-01,140,140
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2018-10-01,622,622
VITICHI,chagas viviendas,viviendas evaluadas,2018-10-01,225,225
YACUIBA,chagas viviendas,viviendas evaluadas,2018-10-01,155,155
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2018-10-01,546,546
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2018-10-01,98,98
ACACIO,chagas viviendas,viviendas evaluadas,2018-11-01,280,280
AIQUILE,chagas viviendas,viviendas evaluadas,2018-11-01,168,168
ALCALA,chagas viviendas,viviendas evaluadas,2018-11-01,22,22
ANZALDO,chagas viviendas,viviendas evaluadas,2018-11-01,207,207
ARANI,chagas viviendas,viviendas evaluadas,2018-11-01,483,483
ARBIETO,chagas viviendas,viviendas evaluadas,2018-11-01,280,280
ARQUE,chagas viviendas,viviendas evaluadas,2018-11-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-11-01,211,211
BOYUIBE,chagas viviendas,viviendas evaluadas,2018-11-01,51,51
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2018-11-01,367,367
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-11-01,678,678
CLIZA,chagas viviendas,viviendas evaluadas,2018-11-01,256,256
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-11-01,3318,3318
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2018-11-01,238,238
COLQUECHACA,chagas viviendas,viviendas evaluadas,2018-11-01,121,121
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-11-01,501,501
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-11-01,168,168
CULPINA,chagas viviendas,viviendas evaluadas,2018-11-01,106,106
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2018-11-01,286,286
EL TORNO,chagas viviendas,viviendas evaluadas,2018-11-01,18,18
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2018-11-01,45,45
ICLA,chagas viviendas,viviendas evaluadas,2018-11-01,157,157
MACHARETI,chagas viviendas,viviendas evaluadas,2018-11-01,4,4
MIZQUE,chagas viviendas,viviendas evaluadas,2018-11-01,1015,1015
OCURI,chagas viviendas,viviendas evaluadas,2018-11-01,165,165
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-11-01,389,389
PADCAYA,chagas viviendas,viviendas evaluadas,2018-11-01,288,288
PASORAPA,chagas viviendas,viviendas evaluadas,2018-11-01,106,106
POJO (CBBA),chagas viviendas,viviendas evaluadas,2018-11-01,52,52
PUNA,chagas viviendas,viviendas evaluadas,2018-11-01,127,127
PUNATA,chagas viviendas,viviendas evaluadas,2018-11-01,143,143
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2018-11-01,1063,1063
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2018-11-01,17,17
RAVELO,chagas viviendas,viviendas evaluadas,2018-11-01,184,184
SACABA,chagas viviendas,viviendas evaluadas,2018-11-01,905,905
SACABAMBA,chagas viviendas,viviendas evaluadas,2018-11-01,62,62
SAMAIPATA,chagas viviendas,viviendas evaluadas,2018-11-01,25,25
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-11-01,339,339
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2018-11-01,370,370
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2018-11-01,631,631
SICAYA,chagas viviendas,viviendas evaluadas,2018-11-01,142,142
SIPE SIPE,chagas viviendas,viviendas evaluadas,2018-11-01,437,437
SOPACHUY,chagas viviendas,viviendas evaluadas,2018-11-01,58,58
SUCRE,chagas viviendas,viviendas evaluadas,2018-11-01,498,498
TACACHI,chagas viviendas,viviendas evaluadas,2018-11-01,120,120
TACOPAYA,chagas viviendas,viviendas evaluadas,2018-11-01,259,259
TAPACARI,chagas viviendas,viviendas evaluadas,2018-11-01,131,131
TARABUCO,chagas viviendas,viviendas evaluadas,2018-11-01,383,383
TARIJA,chagas viviendas,viviendas evaluadas,2018-11-01,316,316
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-11-01,620,620
TOCO,chagas viviendas,viviendas evaluadas,2018-11-01,69,69
TOLATA,chagas viviendas,viviendas evaluadas,2018-11-01,336,336
TOMAVE,chagas viviendas,viviendas evaluadas,2018-11-01,232,232
TOMINA,chagas viviendas,viviendas evaluadas,2018-11-01,15,15
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-11-01,185,185
TUPIZA,chagas viviendas,viviendas evaluadas,2018-11-01,190,190
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-11-01,443,443
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-11-01,160,160
