department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,20201,Achacachi,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,12
La Paz,20104,Achocalla,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30201,Aiquile,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,17
Cochabamba,31303,Alalay,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,10404,Alcala,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,22002,Alto Beni,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
La Paz,20202,Ancoraimes,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Oruro,41201,Andamarca,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30402,Anzaldo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,10
La Paz,20701,Apolo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
Cochabamba,30501,Arani,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30403,Arbieto,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,71501,Ascencion De Guarayos,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,75
Potosí,50802,Atocha,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,50
La Paz,20502,Ayata,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21303,Ayo Ayo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30301,Ayopaya (v. De Independencia),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
Chuquisaca,10201,Azurduy,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,12
La Paz,21203,Batallas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Beni,80802,Baures,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,17
Tarija,60202,Bermejo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,52
Potosí,50301,Betanzos,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,31501,Bolivar,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
Santa Cruz,70707,Boyuibe,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
Santa Cruz,70401,Buena Vista,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,42
Santa Cruz,70703,Cabezas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
La Paz,20905,Cairoma,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
Potosí,51102,"Caiza ""d""",2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21003,Cajuata,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,8
La Paz,21304,Calamarca,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,10701,Camargo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,22
Chuquisaca,10901,Camataqui (c. Villa Abecia),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
Santa Cruz,70706,Camiri,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,108
Cochabamba,30701,Capinota,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,12
Oruro,40102,Caracollo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,22001,Caranavi,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,31
Potosí,50702,Caripuyo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,71403,Carmen Rivero Torrez,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
Oruro,40201,Challapata,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,34
Potosí,50302,Chaqui,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,70702,Charagua,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,26
Cochabamba,31204,Chimore,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
La Paz,20203,Chua Cocani,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21101,Chulumani (v. De La Libertad),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,17
La Paz,20501,Chuma,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,5
Potosí,51103,Ckochas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30801,Cliza,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,13
Pando,90101,Cobija,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,250
Cochabamba,30303,Cocapata,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30101,Cochabamba,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2782
Oruro,40902,Coipasa,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,30905,Colcapirhua,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,47
Potosí,50901,"Colcha ""k""",2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
La Paz,21307,Collana,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Cochabamba,31002,Colomi,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,70603,Colpa Belgica,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,8
Potosí,50401,Colquechaca,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21306,Colquencha,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21004,Colquiri,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
Santa Cruz,71301,Comarapa,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
Santa Cruz,71101,Concepcion,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,5
La Paz,21402,Coripata,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,20301,Coro Coro,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21401,Coroico,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,23
Oruro,40301,Corque,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Potosí,50601,Cotagaita,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
Santa Cruz,70102,Cotoca,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,179
Santa Cruz,71106,Cuatro Cañadas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,27
Cochabamba,31405,Cuchumuela (v. G. Villarroel),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
Santa Cruz,70704,Cuevo,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,10902,Culpina,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,7
Oruro,40401,Curahuara De Carangas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
La Paz,20804,Desaguadero,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,20105,El Alto,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,826
Santa Cruz,71503,El Puente(stc),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,27
Tarija,60502,El Puente(tja),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,70105,El Torno,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,102
Chuquisaca,10405,El Villar,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Tarija,60601,Entre Rios Trj,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,8
Cochabamba,31206,Entre Rios Cbba,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,11
La Paz,20405,Escoma,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
Oruro,41101,Eucaliptus,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Beni,80402,Exaltacion,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
Santa Cruz,71004,Fernandez Alonso,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,11
Potosí,51204,Gaioc Jatun Ayllu Yura,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Santa Cruz,71002,General Saavedra,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,5
La Paz,21601,Gral. J.j. Perez (charazani),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,20602,Guanay,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
Beni,80202,Guayaramerin,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,53
Santa Cruz,70705,Gutierrez,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,18
Beni,80803,Huacaraje,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,6
Chuquisaca,10502,Huacareta,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,3
Chuquisaca,11002,Huacaya (villa De Huacaya),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Oruro,40701,Huanuni,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,44
La Paz,20204,Huarina,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,10304,Icla,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
Chuquisaca,10703,Incahuasi,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21001,Inquisivi,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21102,Irupana (villa De Lanza),2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,5
La Paz,21501,Ixiamas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
La Paz,20806,Jesus De Machaca,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21105,La Asunta,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2
Santa Cruz,70104,La Guardia,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,115
La Paz,20101,La Paz,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,2916
Santa Cruz,70701,Lagunillas,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
La Paz,21202,Laja,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,10903,Las Carreras,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
La Paz,21006,Licoma Pampa,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Potosí,50203,Llallagua,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,114
Beni,80601,Loreto,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,1
La Paz,20901,Luribay,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,0
Chuquisaca,11003,Machareti,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,4
Beni,80801,Magdalena,2023,1,INGRESOS ESPONTANEOS CANTIDAD / MASCULINO,29
